"RJC1","Output10","TCU2","IMT3","GDJ4","USF5","FIW6","KYD7","DRF8","CRZ9"
28.269,"Class4",57,41.97,19.146,59.345,83.601,66.493,97.489,"T"
64.897,"Class3",92,53.182,67.235,49.738,51.28,31.879,60.473,"K"
63.767,"Class3",72,22.984,53.04,80.715,40.503,26.542,58.215,"L"
40.745,"Class3",77,49.931,68.843,48.725,73.363,30.077,41.187,NA
28.789,"Class2",43,50.043,31.233,56.529,104.213,27.702,52.781,"O"
47.548,"Class4",95,21.757,18.815,73.621,68.513,60.873,92.916,"G"
21.878,"Class2",27,78.637,31.768,49.003,82.966,27.92,59.536,"K"
33.803,"Class1",47,67.563,71.502,57.529,53.941,63.383,34.481,"D"
63.853,"Class4",59,29.831,18.236,62.689,67.13,49.071,100.999,"G"
26.906,"Class2",25,49.59,31.6,46.766,75.754,26.976,52.882,"E"
17.529,"Class2",50,60.513,30.933,44.933,67.87,25.038,53.227,"E"
50.091,"Class3",91,25.584,73.226,93.741,30.005,21.967,73.125,"J"
45.812,"Class3",69,50.32,95.692,54.668,54.854,25.773,67.693,"J"
9.508,"Class1",55,55.204,75.794,18.914,59.283,77.616,36.468,"D"
76.904,"Class3",89,62.4,72.959,92.896,68.335,34.602,68.622,"A"
66.082,"Class3",81,60.315,54.731,87.116,51.41,29.171,78.146,"J"
38.82,"Class4",54,27.308,19.127,75.036,54.469,48.047,97.915,"R"
33.816,"Class2",36,73.204,31.793,51.544,87.917,26.972,53.888,"E"
52.546,"Class3",70,37.152,51.547,48.157,64.321,29.758,36.25,"L"
23.574,"Class2",41,71.652,31.607,56.939,80.852,27.436,62.698,"E"
47.168,"Class4",89,20.929,19.644,72.403,56.376,71.911,92.24,"R"
73.465,"Class3",83,63.925,88.235,83.577,43.734,22.248,65.026,"L"
25.266,"Class4",83,17.091,19.961,52.742,49.833,60.344,96.477,"R"
17.351,"Class2",59,74.506,31.575,55.204,58.212,25.56,47.694,"Q"
27.233,"Class1",60,33.47,71.225,39.234,76.148,71.649,29.224,"H"
25.649,"Class4",75,29.485,19.967,57.635,78.843,61.986,94.549,"R"
19.971,"Class2",28,94.215,31.416,61.038,78.368,27.749,59.631,NA
37.722,"Class1",56,81.696,76.669,39.481,52.158,65.824,36.97,"J"
31.033,"Class4",85,31.767,20.167,62.725,53.733,79.44,95.53,NA
3.717,"Class1",57,64.67,72.768,48.57,49.746,53.522,31.78,"J"
47.521,"Class4",98,42.919,18.505,60.51,50.457,58.556,98.051,"R"
-0.65,"Class1",52,80.117,79.775,52.124,88.154,64.738,22.222,"V"
56.043,"Class3",83,65.478,55.547,86.919,75.84,30.905,59.327,"A"
18.217,"Class1",61,36.853,71.5,33.72,56.826,56.224,26.297,"J"
60.147,"Class3",75,34.608,66.529,75.681,72.177,13.513,52.468,"X"
11.969,"Class2",27,76.892,30.947,45.908,87.607,27.587,46.786,"Q"
45.827,"Class4",97,31.502,19.638,73.766,75.07,67.093,91.221,"F"
3.357,"Class2",49,50.484,31.415,61.238,86.015,25.175,57.688,"K"
25.931,"Class2",26,90.707,31.474,34.074,77.95,26.07,52.257,"K"
61.773,"Class3",87,46.091,73.17,91.667,85.811,20.672,66.731,"L"
59.096,"Class3",81,29.274,70.477,78.031,79.791,26.131,43.783,"X"
14.544,"Class1",55,55.224,76.787,44.342,56.283,70.499,32.242,"H"
-8.854,"Class2",50,71.531,31.388,47.393,81.89,26.506,57.665,"K"
56.506,"Class3",74,29.902,94.298,66.824,80.387,23.435,72.595,"J"
38.473,"Class4",76,16.417,19.209,52.966,31.383,68.194,95.063,"C"
46.303,"Class1",47,54.346,80.774,48.969,48.924,60.572,39.945,"O"
24.954,"Class4",77,10.121,19.159,73.632,63.097,64.018,102.713,"F"
43.483,"Class4",56,26.488,18.062,61.376,74.302,44.215,94.087,"T"
11.849,"Class2",56,89.749,31.48,41.457,81.902,25.602,61.178,"E"
14.377,"Class1",53,62.957,71.815,16.24,65.337,57.965,29.227,"D"
59.211,"Class4",64,12.127,19.693,80.375,72.444,47.275,94.285,"F"
14.404,"Class1",54,46.408,80.708,38.02,36.418,64.382,22.775,NA
51.763,"Class3",80,NA,65.873,61.323,57.014,16.513,64.102,"A"
5.009,"Class1",53,49.777,79.953,29.799,65.566,75.296,21.349,"H"
21.972,"Class1",53,49.844,69.348,59.14,60.617,62.755,30.538,"J"
26.838,"Class1",59,67.892,61.479,30.942,50.045,54.9,38.309,"V"
17.638,"Class1",49,27.65,83.963,25.282,49.982,67.892,32.31,NA
46.16,"Class3",68,24.871,92.651,96.855,72.872,35.798,63.159,"A"
40.732,"Class4",90,30.842,19.909,67.158,55.765,49.146,90.217,"F"
18.167,"Class2",27,92.347,30.948,30.25,95.237,26.802,50.675,"R"
51.416,"Class4",80,23.514,21.038,72.633,59.935,38.562,93.008,"C"
53.232,"Class4",76,37.903,20.224,74.007,23.608,53.575,94.526,"C"
55.421,"Class4",60,16.362,19.282,70.393,30.804,67.328,97.243,"G"
46.59,"Class3",77,24.473,59.59,65.381,85.931,33.802,63.77,"X"
34.971,"Class1",59,87.058,74.994,53.189,33.349,76.585,25.595,"D"
55.114,"Class3",88,43.341,49.523,54.102,71.315,34.862,77.548,"K"
53.767,"Class3",96,16.196,43.176,45.713,83.268,34.808,73.379,"L"
17.449,"Class1",59,47.705,71.353,17.393,86.082,72.528,32.09,"V"
64.754,"Class4",85,NA,18.292,71.091,77.131,70.07,94.527,"T"
48.389,"Class3",82,38.719,59.871,83.519,63.403,35.188,64.368,"J"
35.689,"Class4",53,41.072,18.909,78.313,72.459,38.507,95.406,"C"
50.325,"Class3",91,22.857,76.598,94.117,52.382,17.033,46.168,"X"
34.674,"Class4",81,36.398,18.543,56.243,40.971,79.682,95.235,"C"
79.214,"Class3",96,41.447,92.826,50.863,71.542,29.779,62.181,"K"
59.61,"Class4",73,23.811,17.928,63.326,79.361,71.928,92.745,"G"
39.247,"Class4",53,26.33,19.375,63.002,77.129,75.312,99.803,"R"
30.695,"Class1",57,47.168,69.781,37.596,57.652,77.343,37.197,"V"
61.99,"Class3",97,16.445,74.243,95.561,76.915,15.449,58.137,"L"
25.785,"Class2",36,88.037,30.963,34.481,69.232,26.994,51.24,"R"
50.458,"Class3",94,41.664,47.524,61.477,36.629,22.396,78.558,"L"
24.467,"Class2",50,74.745,31.068,52.986,82.491,26.012,52.896,"Q"
4.389,"Class2",53,84.147,30.901,31.895,86.981,26.503,51.454,NA
18.212,"Class1",54,33.677,76.176,22.114,77.072,59.554,32.733,NA
66.732,"Class3",82,34.624,32.6,54.013,77.489,29.485,35.304,"K"
67.937,"Class4",91,5.036,17.677,72.664,71.032,61.913,95.14,"C"
28.276,"Class1",61,83.955,84.41,18.344,54.4,71.813,31.432,"J"
19.419,"Class2",26,61.82,31.424,32.955,100.482,26.6,51.605,"Q"
36.257,"Class4",59,33.39,19.254,55.025,45.486,59.753,95.126,"T"
3.746,"Class1",57,32.991,79.938,41.515,39.749,62.776,27.517,"H"
53.813,"Class1",58,88.607,71.342,22.496,66.593,55.543,34.372,"H"
63.46,"Class3",93,20.392,47.815,65.338,61.085,27.08,66.616,"J"
36.042,"Class4",68,7.268,18.684,68.804,74.331,54.835,96.204,"G"
45.931,"Class3",82,30.181,29.85,80.434,72.938,33.918,73.4,"J"
11.123,"Class4",98,17.085,18.937,74.85,65.655,59.946,93.037,"G"
30.152,"Class2",26,66.04,31.382,30.351,97.007,26.99,57.558,"O"
17.256,"Class2",26,56.949,31.674,35.958,88.746,25.749,60.559,NA
18.545,"Class2",35,84.042,31.356,41.963,83.117,27.963,56.293,"Q"
32.851,"Class4",55,31.986,19.216,52.66,68.641,52.907,96.614,"F"
9.41,"Class1",57,36.739,54.854,16.888,76.278,60.882,25.753,"O"
59.723,"Class3",71,37.827,63.074,94.182,73.136,34.652,49.191,"J"
49.713,"Class3",95,59.701,42.383,52.879,55.34,27.055,66.708,"X"
15.397,"Class2",30,52.311,32.166,30.87,85.656,26.841,49.96,"Q"
65.212,"Class4",73,NA,19.078,70.269,46.313,39.954,97.122,NA
37.192,"Class1",57,30.599,62.379,40.586,81.843,75.398,37.044,"O"
6.99,"Class2",52,87.06,31.566,32.787,73.54,25.747,55.256,"O"
27.232,"Class2",50,87.686,31.716,41.931,90.843,27.891,48.805,"K"
32.15,"Class4",98,41.809,19.901,64.255,33.913,50.652,89.514,"T"
40.08,"Class4",77,19.261,18.401,76.114,68.933,39.066,93.688,NA
49.132,"Class4",61,40.622,18.947,61.196,64.574,66.011,90.08,"F"
23.669,"Class4",74,28.85,18.669,59.024,72.991,75.544,94.699,"C"
59.277,"Class3",70,21.223,54.761,77.834,27.476,34.505,81.512,"L"
55.949,"Class1",58,77.686,80.469,39.894,51.803,59.121,46.079,"O"
23.605,"Class2",33,86.022,32.133,61.446,74.36,25.858,46.959,"Q"
32.773,"Class4",63,35.437,17.513,53.139,53.831,71.446,94.926,NA
21.388,"Class4",97,28.276,17.891,80.491,57.192,75.608,99.132,"G"
79.465,"Class4",62,35.752,18.68,63.874,35.521,80.07,93.171,"R"
40.658,"Class1",49,51.974,80.13,34.407,76.544,72.457,43.355,"J"
24.373,"Class1",56,86.553,64.201,62.462,30.544,74.064,19.569,"O"
58.387,"Class3",69,23.331,46.467,93.348,55.001,18.778,66.567,"L"
69.437,"Class3",89,53.899,78.979,49.849,80.115,34.371,51.76,"X"
43.645,"Class4",74,14.569,19.735,74.585,47.911,44.16,89.815,"R"
25.229,"Class2",35,50.575,32.136,36.17,85.315,26.76,60.331,"R"
54.011,"Class3",85,56.709,44.99,90.187,47.629,17.583,38.467,"K"
14.615,"Class2",39,62.628,31.446,48.619,86.796,25.66,52.135,"E"
28.553,"Class4",67,9.752,18.93,62.148,71.904,58.098,94.697,"C"
27.214,"Class4",90,20.532,18.924,64.351,47.834,56.691,90.943,"C"
38.036,"Class1",57,34.359,72.525,39.545,37.854,65.778,19.788,"H"
33.815,"Class4",93,NA,19.001,63.502,70.77,50.137,93.395,"G"
17.966,"Class2",41,77.983,31.37,50.183,74.616,25.892,57.597,"O"
76.082,"Class3",80,66.052,27.721,96.091,42.534,21.268,62.96,"K"
23.061,"Class2",53,72.804,30.983,57.242,92.638,26.484,44.787,"O"
11.526,"Class1",57,46.593,61.865,48.406,44.322,68.19,27.796,"H"
35.268,"Class1",58,79.707,67.794,40.398,61.282,75.509,17.892,"D"
55.593,"Class3",70,60.949,46.261,54.258,62.917,22.842,62.453,"K"
38.666,"Class1",54,34.832,71.073,32.865,77.399,77.76,26.242,"V"
55.347,"Class3",92,40.502,61.432,53.621,67.045,30.079,66.73,"L"
50.346,"Class3",91,24.732,73.546,85.547,81.396,14.828,64.607,NA
79.506,"Class3",89,64.549,70.962,44.895,75.614,15.407,48.055,"J"
58.551,"Class3",94,17.773,47.832,77.226,85.155,13.592,42.439,"K"
13.347,"Class2",35,79.537,31.346,47.418,94.888,25.503,58.935,"E"
53.009,"Class3",70,50.013,83.621,69.217,60.114,17.446,57.616,"A"
54.063,"Class3",93,56.478,70.268,53.266,75.81,26.832,65.577,"J"
5.641,"Class2",26,81.133,31.748,54.789,96.622,25.955,59.042,"K"
48.467,"Class4",90,23.426,19.39,58.317,47.896,66.698,98.848,"R"
26.78,"Class2",54,75.947,31.746,49.671,87.417,25.539,58.483,NA
54.088,"Class1",51,29.316,69.802,51.451,62.728,55.399,29.764,"J"
60.042,"Class3",92,24.48,89.915,43.454,68.77,14.181,76.917,NA
66.446,"Class3",69,23.242,77.179,83.409,66.367,28.687,58.729,"K"
30.545,"Class4",72,16.349,18.485,67.704,39.549,42.261,91.171,"F"
66.279,"Class4",90,16.589,18.213,69.677,68.969,64.754,91.434,"T"
50.535,"Class3",86,48.838,58.738,43.192,45.278,26.307,58.19,"X"
17.022,"Class1",60,33.757,60.635,31.116,24.292,76.835,32.554,"O"
60.768,"Class3",91,61.638,58.465,81.273,84.409,13.454,67.361,"J"
32.714,"Class2",61,71.181,31.307,53.463,101.083,26.34,55.69,"O"
18.744,"Class2",31,90.118,31.35,45.79,88.07,27.709,52.112,"O"
67.287,"Class3",71,17.062,61.011,46.394,66.871,16.763,53.563,"L"
60.107,"Class3",69,53.479,60.463,42.038,78.446,23.386,50.129,"A"
53.784,"Class1",54,80.8,71.583,33.616,60.9,53.457,29.814,"H"
14.64,"Class4",88,21.785,19.204,53.435,62.205,79.704,93.033,"C"
48.511,"Class3",90,39.271,73.627,79.465,59.036,29.949,52.49,"K"
20.522,"Class4",88,41.405,19.505,70.164,65.221,40.83,94.969,"T"
46.024,"Class4",86,27.836,18.269,75.97,51.566,69.921,99.989,NA
56.723,"Class3",71,19.18,78.854,90.247,56.455,27.86,70.512,"L"
33.746,"Class2",28,64.195,31.269,50.558,96.053,26.591,64.178,"K"
71.685,"Class1",48,64.358,81.304,54.97,67.575,63.082,24.47,"V"
13.593,"Class4",92,41.9,18.051,79.036,61.408,79.921,91.523,"R"
49.344,"Class4",94,5.907,19.146,69.737,35.259,54.978,93.464,"R"
25.145,"Class1",59,32.559,64.541,37.714,73.026,57.272,25.473,"O"
63.457,"Class3",83,30.029,64.522,58.649,74.248,31.655,65.548,"X"
4.478,"Class1",53,44.874,73.617,52.937,57.788,64.546,28.825,"V"
18.975,"Class4",70,19.727,19.891,59.06,51.573,41.972,95.915,"G"
67.17,"Class3",79,16.283,75.47,87.549,73.581,20.774,55.681,"A"
50.758,"Class3",68,16.323,72.998,41.541,40.718,16.144,46.94,"L"
57.396,"Class4",74,5.605,19.062,61.034,40.83,50.991,90.531,"R"
39.527,"Class1",53,48.559,84.084,60.833,82.875,56.984,29.819,"J"
3.794,"Class2",41,85.184,31.397,33.705,98.265,25.988,50.371,"R"
56.119,"Class4",82,42.292,18.5,76.547,53.189,70.969,90.645,"R"
29.911,"Class1",50,37.714,62.973,61.157,14.54,54.621,26.858,"V"
38.662,"Class1",57,80.712,78.003,37.193,43.286,69.59,33.4,"D"
23.324,"Class4",88,23.08,20.724,60.165,61.36,73.401,103.223,"G"
23.535,"Class2",36,NA,31.588,58.449,102.971,26.416,59.896,"E"
24.715,"Class1",60,35.502,77.159,58.957,55.26,57.597,30.305,"J"
31.652,"Class4",93,22.109,18.782,63.216,41.249,39.699,86.428,"C"
16.638,"Class2",49,80.989,31.32,43.065,72.22,27.618,52.627,"O"
34.534,"Class1",55,67.07,70.5,22.657,67.274,61.574,30.889,"J"
48.569,"Class3",69,53.508,83.34,86.61,71.133,15.694,67.595,"X"
38.089,"Class4",98,26.981,18.857,75.279,62.224,45.985,95.058,"R"
64.911,"Class3",74,43.326,53.283,67.979,77.185,30.42,65.056,"K"
39.63,"Class1",49,87.684,62.421,53.301,35.188,65.806,42.025,"H"
45.725,"Class3",92,27.733,65.018,46.666,73.622,33.264,49.798,"X"
19.664,"Class2",27,63.316,31.343,52.354,94.274,26.956,48.732,"Q"
13.654,"Class2",58,74.77,31.431,54.7,70.328,26.805,56.72,NA
57.59,"Class4",81,33.037,18.391,68.391,41.364,58.213,99.174,"G"
53.347,"Class3",69,65.297,100.487,74.082,77.184,27.652,33.501,"A"
70.713,"Class3",71,17.945,65.545,73.37,66.977,32.709,60.272,"X"
27.987,"Class1",51,32.63,64.514,30.486,69.338,59.777,30,"D"
54.924,"Class4",92,27.349,20.126,71.319,70.173,48.708,91.104,"F"
1.634,"Class2",60,71.089,31.643,54.142,78.747,27.754,60.382,"O"
11.252,"Class2",39,83.482,31.661,51.948,96.292,27.723,56.541,"K"
41.078,"Class1",53,63.33,70.613,42.734,39.912,73.13,16.435,"O"
21.32,"Class2",55,85.209,31.541,53.025,90.067,27.756,54.795,"O"
32.077,"Class1",53,74.755,85.479,50.037,41.102,62.766,32.031,"H"
57.896,"Class3",95,21.853,60.465,81.628,55.256,27.695,66.375,"L"
30.987,"Class1",54,57.007,67.418,58.398,57.047,68.906,25.85,"V"
37.462,"Class4",60,39.275,18.234,73.136,80.041,72.123,96.373,"R"
63.843,"Class3",93,55.114,60.071,87.064,50.13,33.748,51.008,"A"
67.405,"Class3",89,55.932,45.785,43.435,48.09,31.512,45.617,"J"
64.181,"Class3",68,51.391,42.36,79.423,91.176,13.766,67.608,"A"
-10.633,"Class1",47,49.185,69.72,20.899,50.038,76.75,26.137,"H"
23.494,"Class4",53,NA,18.37,77.078,45.238,77.356,90.674,"C"
58.321,"Class4",83,18.994,19.733,56.003,73.067,57.818,95.98,"G"
41.518,"Class4",62,23.321,19.452,60.014,45.649,76.896,95.425,"R"
54.935,"Class3",76,20.833,38.901,73.871,39.158,14.519,52.607,"A"
36.791,"Class4",93,37.849,19.494,59.512,65.859,67.057,89.638,"T"
52.432,"Class1",53,91.576,65.818,45.593,58.672,71.07,29.489,"D"
13.061,"Class2",56,67.142,31.37,55.963,63.077,26.884,56.476,"O"
7.749,"Class2",29,54.395,31.992,36.008,87.064,25.511,49.696,"Q"
35.516,"Class4",65,11.752,19.225,80.645,46.482,52.977,94.975,"T"
56.9,"Class3",79,36.608,63.802,83.277,48.501,30.143,66.414,"A"
4.492,"Class1",59,68.109,77.444,37.182,41.41,69.429,40.671,"D"
50.044,"Class3",96,34.131,72.26,88.388,47.208,26.319,56.938,"K"
20.458,"Class2",50,87.605,31.761,46.484,66.062,27.008,58.04,"O"
39.905,"Class4",60,20.221,19.378,80.3,52.135,38.569,91.893,"G"
72.175,"Class3",97,29.731,60.089,86.689,90.729,27.474,73.969,"A"
32.729,"Class4",57,34.036,19.24,77.214,50.105,39.443,92.856,"C"
30.782,"Class1",56,47.806,66.407,56.876,64.747,54.534,20.8,"V"
35.807,"Class2",37,61.563,31.326,52.839,61.744,27.877,55.559,"R"
40.839,"Class1",59,64.906,76.616,23.403,49.833,75.292,41.831,"O"
19.795,"Class4",84,39.469,18.908,72.683,63.874,44.015,95.952,"F"
23.014,"Class1",53,31.16,81.646,52.602,40.239,57.109,27.187,"O"
9.097,"Class1",52,54.687,80.845,33.451,69.419,77.556,29.608,"O"
52.458,"Class3",89,59.204,37.198,57.69,37.238,24.92,58.691,"K"
32.467,"Class2",54,88.729,31.489,50.152,91.413,27.595,49.54,"R"
51.946,"Class3",81,27.501,62.477,67.784,59.639,21.978,68.065,"L"
64.277,"Class3",74,61.676,75.455,97.556,72.972,14.7,66.413,"J"
31.686,"Class4",60,28.438,18.847,62.58,40.558,49.574,96.496,"C"
37.257,"Class2",51,62.358,31.086,53.319,83.546,26.774,53.116,"Q"
79.569,"Class3",73,63.374,74.322,95.97,72.7,30.517,56.104,"A"
20.003,"Class2",51,53.543,31.486,30.671,79.46,25.75,46.723,"E"
1.248,"Class2",42,54.437,31.097,61.969,93.624,26.702,54.959,"Q"
34.027,"Class1",61,90.432,69.439,50.031,70.452,68.633,18.766,"O"
12.606,"Class2",26,78.305,31.985,40.091,85.699,25.641,53.279,"Q"
53.784,"Class3",83,NA,83.962,77.276,49.293,31.988,69.364,"K"
50.943,"Class1",51,48.215,76.119,55.834,92.011,74.843,32.203,"V"
56.408,"Class3",94,42.911,47.954,76.522,52.539,27.26,61.881,"J"
58.545,"Class3",84,63.555,29.062,62.176,81.859,25.914,67.077,"A"
17.718,"Class2",61,NA,31.723,40.485,72.856,25.59,50.965,"Q"
16.078,"Class2",45,54.614,31.428,43.176,97.509,25.66,54.35,"E"
18.155,"Class1",55,25.563,72.367,34.211,58.802,65.109,28.852,"D"
39.281,"Class4",55,9.236,19.068,73.572,63.025,50.272,95.265,"G"
9.074,"Class2",44,68.947,30.938,38.628,84.099,26.035,53.198,"E"
35.94,"Class4",57,36.558,19.123,60.741,71.117,44.473,99.257,"R"
57.727,"Class4",56,19.665,19.326,78.327,53.751,46.205,94.523,"G"
16.834,"Class2",35,NA,31.805,55.017,80.067,25.15,51.684,"R"
49.174,"Class4",85,16.084,18.491,77.495,96.163,77.792,92.241,"C"
24.512,"Class2",54,63.567,31.783,33.889,83.129,26.914,57.497,"K"
37.828,"Class4",54,28.135,19.07,54.607,38.068,79.902,99.368,"G"
21.89,"Class2",52,52.985,31.559,54.171,76.678,26.541,53.35,"R"
74.539,"Class3",91,21.926,72.352,94.986,72.19,26.524,80.482,"J"
13.052,"Class4",92,8.684,19.609,65.7,64.51,73.768,94.104,"G"
63.648,"Class3",93,22.716,77.064,97.303,41.923,19.977,46.037,"L"
35.54,"Class4",53,NA,19.218,80.036,59.194,39.142,95.727,"T"
15.244,"Class2",45,NA,31.515,36.155,74.096,26.717,61.698,"R"
56.827,"Class3",71,66.172,75,89.071,58.631,23.745,57.3,"L"
56.735,"Class3",93,50.863,68.305,97.607,51.906,29.609,67.188,"X"
57.367,"Class3",89,46.699,53.639,57.79,39.676,27.392,59.595,"L"
30.854,"Class4",68,15.845,18.494,66.315,51.826,76.778,94.048,"C"
39.819,"Class1",50,82.637,67.228,29.637,71.492,74.277,45.026,"V"
64.828,"Class4",83,7.118,19.092,54.776,31.434,46.404,95.503,"T"
55.687,"Class4",53,6.289,18.65,79.557,60.423,55.759,92.595,"C"
9.9,"Class2",61,93.785,30.935,51.72,89.448,25.164,53.668,"K"
-14.521,"Class1",55,76.739,80.576,40.467,65.816,54.46,27.998,"O"
66.82,"Class3",74,46.931,88.832,68.688,71.416,29.814,51.386,"K"
26.447,"Class4",60,41.927,19.107,59.767,74.574,46.297,94.522,"G"
43.409,"Class1",54,50.754,61.232,22.828,63.003,71.792,31.935,"O"
28.098,"Class1",57,30.134,64.08,21.789,82.378,59.439,32.126,"H"
23.498,"Class2",60,63.97,31.662,30.501,89.806,26.828,62.767,"K"
20.421,"Class1",54,NA,70.138,22.705,91.487,77.349,32.332,"V"
20.289,"Class4",79,5.897,19.599,75.887,50.973,44.538,92.754,NA
22.812,"Class4",69,37.868,18.841,66.814,49.129,79.905,92.159,"F"
43.186,"Class4",76,23.554,18.856,71.104,54.331,62.307,92.681,"R"
50.065,"Class4",98,22.512,19.152,51.683,73.679,69.252,99.423,"F"
43.563,"Class3",70,34.359,100.74,55.867,52.886,22.029,64.774,"X"
35.866,"Class4",77,5.977,17.715,66.399,69.973,62.154,97.401,"C"
7.769,"Class2",35,64.266,31.202,40.866,77.957,26.448,50.724,"K"
42.886,"Class4",65,15.234,19.307,56.568,82.108,67.051,91.275,"R"
41.221,"Class1",53,30.778,75.923,49.804,78.114,62.392,30.042,"J"
0.65,"Class2",25,94.831,31.549,52.202,102.681,27.018,49.127,"K"
35.878,"Class2",33,NA,31.049,39.685,100.683,27.012,56.003,"R"
57.383,"Class3",90,41.343,57.173,58.692,55.391,23.153,59.301,"A"
32.975,"Class1",50,56.902,78.939,26.752,37.191,62.041,23.409,"O"
43.078,"Class4",98,14.825,18.891,76.063,67.829,40.112,94.797,"G"
18.869,"Class2",52,94.16,32.221,30.098,96.137,26.724,51.387,"O"
15.93,"Class2",45,92.754,31.134,30.464,78.636,26.156,51.372,"R"
2.741,"Class1",54,34.453,67.564,50.907,38.449,63.184,25.185,"H"
50.193,"Class4",73,35.958,18.801,63.11,26.475,38.876,98.93,"C"
17.739,"Class1",61,25.014,60.44,62.759,76.162,63.669,26.976,"J"
11.865,"Class2",32,53.474,31.095,44.317,69.787,25.301,53.456,"K"
41.079,"Class1",48,58.697,71.813,57.948,56.877,77.474,38.894,NA
19.147,"Class1",58,66.272,70.269,44.901,67.046,60.037,35.271,"H"
9.583,"Class2",26,64.718,31.285,38.08,80.295,26.435,54.656,"R"
11.847,"Class2",37,87.48,31.283,58.078,77.064,27.249,51.116,"O"
45.773,"Class4",94,31.768,18.336,54.591,37.099,67.551,100.646,"T"
12.706,"Class2",62,90.576,31.114,54.918,71.869,26.286,59.079,"K"
29.918,"Class4",58,9.161,18.067,59.223,51.722,53.517,104.045,"C"
52.25,"Class3",79,31.935,59.76,95.877,78.291,19.718,61.037,NA
61.617,"Class4",64,32.587,19.464,62.116,45.824,47.776,92.291,"T"
22.753,"Class2",54,48.259,31.121,39.156,69.157,27.661,54.651,"Q"
41.761,"Class3",81,38.604,86.548,80.317,60.167,26.32,68.713,"L"
62.15,"Class3",68,NA,60.958,62.943,41.921,31.983,49.078,"A"
68.852,"Class3",87,49.861,75.387,73.513,72.23,21.493,59.512,"K"
10.748,"Class1",61,67.137,61.808,44.158,49.867,60.106,28.708,"J"
27.128,"Class2",33,66.652,31.857,38.82,100.935,27.716,46.401,"K"
43.86,"Class1",50,49.885,71.051,33.259,38.395,76.359,32.85,"D"
55.909,"Class3",69,21.383,64.245,89.124,70.588,24.276,52.957,"K"
4.446,"Class1",54,78.274,68.288,43.408,81.864,56.185,39.076,"H"
21.387,"Class2",62,67.376,31.341,40.142,84.345,25.092,52.461,"Q"
50.59,"Class4",83,21.785,19.965,51.244,64.419,72.952,89.406,"F"
20.801,"Class2",39,79.343,31.53,41.898,93.025,25.388,46.92,NA
22.512,"Class2",42,NA,30.812,49.52,84.012,27.695,49.594,"R"
19.488,"Class1",48,72.353,72.047,52.438,56.322,65.914,42.911,"O"
-5.548,"Class4",85,9.799,20.001,53.79,66.405,71.534,87.018,"F"
33.179,"Class4",96,28.673,19.75,60.995,53.587,64.498,94.571,"F"
58.398,"Class3",96,61.228,79.044,63.098,70.876,32.295,45.772,"K"
34.875,"Class4",88,29.761,19.183,56.642,50.237,55.134,92.376,"T"
58.178,"Class3",73,NA,78.921,80.092,52.704,32.451,48.74,"X"
24.289,"Class4",61,32.663,19.364,57.406,13.244,77.411,96.082,"C"
48.436,"Class3",71,28.607,74.791,42.066,62.116,14.821,60.895,"J"
34.268,"Class4",63,13.022,18.429,73.082,49.655,38.097,92.288,NA
12.547,"Class2",50,NA,31.217,55.495,73.204,27.632,53.355,"Q"
75.661,"Class3",82,57.273,51.541,54.613,64.823,31.935,62.051,"J"
30.943,"Class2",44,55.649,31.61,54.851,82.418,27.968,54.617,"O"
23.533,"Class2",47,49.931,31.368,32.012,69.72,27.239,46.815,"E"
56.321,"Class3",83,46.732,92.935,93.174,74.001,30.49,82.239,"X"
52.975,"Class3",89,53.901,75.15,59.784,66.768,31.315,58.86,"A"
53.489,"Class1",54,86.948,76.186,37.342,78.144,54.804,24.697,"H"
19.254,"Class1",58,89.013,76.726,28.421,47.89,69.765,27.218,"D"
65.117,"Class3",83,40.698,61.648,47.213,56.205,24.925,70.79,"X"
48.579,"Class1",59,78.233,63.29,43.563,90.228,73.224,27.517,"D"
20.289,"Class4",90,11.97,18.879,51.474,22.22,61.828,106.78,"G"
49.133,"Class1",56,61.979,78.472,56.544,38.486,69.466,13.748,"O"
50.827,"Class3",85,29.369,39.555,81.834,61.324,30.583,74.173,"X"
8.442,"Class2",26,88.881,31.263,46.808,83.68,27.214,55.458,"R"
49.781,"Class3",91,32.063,75.543,42.366,54.736,29.377,71.455,"L"
18.174,"Class1",50,NA,76.404,45.225,25.972,67.4,29.203,"J"
50.856,"Class4",65,36.927,18.706,71.74,28.938,39.809,96.802,NA
35.329,"Class2",37,70.738,31.234,35.463,86.07,25.853,48.517,NA
