"GCJ1","TRK2","TYC3","AMI4","QRO5","HGF6","UVL7","ZBR8","CAO9","ZFV10","Output17","JQX11"
89.037,"O",77.545,72,40.821,43.591,23.446,"C",62.489,52,"Class1",52.399
53.683,"L",45.957,61,41.499,38.876,20.023,"I",61.795,57,"Class2",33.062
53.853,"D",59.412,79,26.157,20.055,-8.108,"O",53.504,18,"Class1",53.8
56.345,"O",NA,91,12.717,47.982,40.031,"C",59.876,17,"Class1",40.725
33.864,"U",35.2,61,17.124,33.743,30.038,"P",51.095,27,"Class2",45.429
60.227,"O",68.741,80,44.878,16.001,80.555,"N",105.211,55,"Class1",91.062
39.803,"K",66.115,84,20.6,13.691,28.987,"U",50.531,67,"Class1",79.7
35.437,"T",69.01,62,41.935,23.898,32.999,"O",44.639,47,"Class2",48.219
56.31,"G",57.713,81,32.4,42.627,14.927,"C",13.767,20,"Class1",61.855
83.403,"N",62.92,57,34.212,22.904,29.333,"H",16.457,45,"Class2",47.7
70.779,"N",69.864,87,13.223,43.232,41.242,"W",86.66,38,"Class1",54.85
14.42,"L",67.693,60,23.839,52.958,26.238,"H",47.067,61,"Class2",NA
51.015,"K",59.757,94,30.747,9.975,38.339,"U",55.398,54,"Class1",72.728
13.78,"U",14.483,57,43.026,54.988,20.569,"H",52.877,34,"Class2",51.173
79.742,"O",59.843,73,26.446,33.123,64.159,"U",51.272,32,"Class1",58.076
93.828,"N",58.833,91,32.612,15.89,35.234,"U",78.884,31,"Class1",20.514
51.641,"N",68.119,72,27.693,47.667,-14.937,"W",66.423,57,"Class1",36.499
34.825,"T",25.251,55,41.622,33.81,22.644,"I",24.459,57,"Class2",47.826
57.171,"K",63.77,75,33.223,12.302,84.667,"O",58.157,58,"Class1",58.625
48.226,"D",22.101,58,25.389,36.501,20.656,"I",46.616,60,"Class2",56.229
82.844,"N",49.031,61,28.02,37.768,29.057,"I",93.682,27,"Class2",41.216
84.837,"T",-31.057,60,25.534,52.221,24.527,"P",35.56,40,"Class2",55.773
65.512,"N",64.418,95,29.53,16.42,33.32,"N",53.089,20,"Class1",89.043
75.047,"D",24.164,59,41.456,53.074,27.546,"O",65.984,63,"Class2",NA
71.246,"G",53.191,79,19.066,27.048,43.317,"O",83.884,32,"Class1",87.507
23.008,"L",18.615,62,24.877,51.262,23.865,"O",64.519,58,"Class2",53.587
85.026,"G",59.189,84,24.266,10.057,76.731,"C",66.757,15,"Class1",72.597
68.893,"D",53.492,51,23.968,41.175,27.627,"H",48.917,69,"Class2",48.61
58.771,"D",81.612,52,15.776,39.658,30.456,"D",83.151,52,"Class2",31.674
37.213,"D",NA,81,30.879,14.144,43.953,"W",88.617,41,"Class1",73.47
92.59,"G",64.846,96,13.648,10.909,40.154,"O",41.167,6,"Class1",94.44
65.515,"D",74.22,92,31.891,32.609,57.678,"N",16.336,45,"Class1",10.462
79.506,"G",54.549,91,30.209,19.996,48.415,"W",51.214,25,"Class1",27.879
65.782,"G",70.137,80,18.336,8.351,38.262,"C",49.043,12,"Class1",31.799
44.175,"N",66.549,53,22.054,41.85,29.048,"D",61.698,51,"Class2",57.518
78.737,"G",63.654,96,14.936,29.814,47.834,"O",40.213,20,"Class1",64.85
47.026,"K",62.638,75,11.015,46.234,4.249,"N",49.817,28,"Class1",17.133
82.251,"N",65.504,75,18.56,20.065,68.182,"C",56.796,58,"Class1",87.479
19.498,"T",47.268,57,34.166,22.946,28.901,"H",41.303,57,"Class2",45.502
45.139,"N",59.689,91,40.536,43.752,60.554,"W",47.414,49,"Class1",74.465
37.258,"L",34.251,61,18.303,55.811,22.4,"I",52.883,60,"Class2",66.003
42.443,"G",54.156,96,14.61,27.509,50.776,"O",65.565,45,"Class1",58.587
67.784,"U",17.551,56,16.801,45.79,19.696,"D",18.117,37,"Class2",43.562
65.745,"T",45.678,51,44.803,29.465,31.037,"D",88.996,55,"Class2",53.562
78.671,"N",55.462,87,41.3,28.007,29.277,"C",26.529,24,"Class1",24.055
29.962,"U",60.943,51,35.437,42.24,22.633,"I",44.544,54,"Class2",31.388
40.029,"G",71.953,89,29.54,40.699,40.884,"U",91.089,62,"Class1",44.615
60.423,"L",49.46,54,38.96,49.55,26.812,"O",15.309,70,"Class2",NA
90.835,"N",56.037,81,22.119,31.543,58.151,"C",75.14,52,"Class1",71.472
58.297,"U",43.764,57,17.264,55.577,23.376,"D",58.331,56,"Class2",55.219
54.605,"L",25.611,60,19.67,44.999,24.829,"P",86.458,63,"Class2",34.006
29.669,"T",6.179,53,19.409,44.595,27.259,"I",60.591,61,"Class2",55.173
64.438,"G",63.524,92,40.827,34.47,3.927,"C",40.152,42,"Class1",87.827
84.468,"G",72.381,87,33.337,12.525,29.95,"N",39.475,33,"Class1",92.579
38.188,"D",16.299,60,36.14,26.179,21.671,"P",65.738,30,"Class2",44.643
47.721,"D",96.576,51,45.974,20.163,27.428,"O",33.314,34,"Class2",59.449
37.325,"O",69.557,92,24.38,6.973,33.224,"O",43.737,9,"Class1",10.734
38.622,"K",66.679,75,15.94,55.886,67.711,"W",66.881,31,"Class1",28.794
93.387,"O",70.493,92,18.841,24.633,11.704,"W",75.18,44,"Class1",57.562
47.951,"L",17.523,56,38.938,16.07,24.234,"O",10.311,49,"Class2",31.524
41.234,"D",63.857,79,40.281,44.678,39.98,"W",13.956,32,"Class1",48.482
65.166,"N",-16.506,57,33.121,32.016,27.547,"O",59.933,64,"Class2",58.085
71.956,"D",110.724,54,16.606,54.805,31.791,"P",88.561,31,"Class2",55.441
80.108,"D",79.187,78,34.433,-7.188,44.425,"N",76.245,5,"Class1",93.778
43.845,"L",9.876,57,35.669,61.573,33.124,"O",51.496,25,"Class2",36.928
56.591,"O",61.281,85,43.112,5.98,38.396,"U",66.507,40,"Class1",51.199
87.159,"O",69.182,91,30.661,9.165,74.094,"U",72.796,49,"Class1",24.03
42.072,"N",38.027,61,15.966,60.727,31.515,"D",63.339,38,"Class2",65.081
60.021,"G",61.046,74,38.305,40.021,46.885,"C",55.152,62,"Class1",74.039
58.081,"D",69.282,59,36.151,0.585,21.779,"D",18.245,62,"Class2",51.917
81.94,"N",31.1,59,33.283,50.677,23.411,"D",81.387,36,"Class2",39.108
82.649,"D",58.133,93,28.179,23.163,73.442,"O",60.017,63,"Class1",16.675
52.641,"U",65.968,61,25.335,37.682,26.848,"H",56.901,44,"Class2",66.557
40.031,"N",67.438,53,15.828,22.557,22.662,"I",50.44,41,"Class2",NA
81.643,"N",71.809,92,33.552,23.933,81.651,"U",26.801,66,"Class1",86.4
33.915,"T",38.1,56,19.186,30.512,31.2,"P",74.117,30,"Class2",NA
71.773,"G",64.275,96,27.754,26.906,68.942,"O",48.564,31,"Class1",55.85
49.83,"D",30.331,57,45.207,46.579,24.19,"H",63.295,53,"Class2",57.553
80.744,"N",59.031,55,27.091,34.427,27.568,"H",28.255,64,"Class2",49.172
38.618,"L",78.836,58,26.211,59.171,24.783,"D",87.605,44,"Class2",55.885
90.172,"N",NA,79,32.842,33.755,71.428,"W",65.151,37,"Class1",33.758
38.237,"N",57.124,81,32.91,37.063,35.125,"U",50.696,5,"Class1",90.921
56.917,"T",28.176,61,41.29,33.342,17.961,"D",87.42,65,"Class2",37.697
85.609,"D",61.182,96,42.391,18.563,49.759,"O",86.01,25,"Class1",89.301
49.787,"G",NA,97,24.026,62.838,12.289,"U",59.468,46,"Class1",22.571
85.804,"N",57.108,95,24.186,34.909,87.539,"C",37.218,25,"Class1",NA
51.468,"G",70.157,93,44.656,59.306,17.241,"U",82.021,17,"Class1",45.385
68.917,"D",115.937,61,25.754,77.394,24.798,"P",141.035,41,"Class2",60.641
42.074,"N",41.469,56,41.625,37.141,29.301,"H",75.357,27,"Class2",41.973
82.097,"T",22.28,61,30.617,30.852,23.336,"I",41.47,32,"Class2",NA
66.747,"O",61.607,91,27.997,41.842,54.242,"N",65.953,8,"Class1",20.077
30.106,"T",1.129,52,21.197,31.989,25.417,"H",61.853,34,"Class2",34.408
20.951,"N",77.318,53,15.101,42.109,31.681,"D",38.22,44,"Class2",65.728
56.474,"D",51.221,57,36.874,60.731,27.005,"D",58.962,69,"Class2",41.994
15.338,"U",NA,54,22.245,51.66,26.124,"P",23.198,70,"Class2",62.699
15.782,"L",26.521,61,20.198,33.898,22.836,"P",93.312,53,"Class2",65.326
34.625,"L",0.459,53,44.682,23.183,24.069,"O",45.37,59,"Class2",32.884
71.943,"D",75.256,80,23.312,12.234,45.049,"N",53.35,38,"Class1",24.495
53.698,"D",21.592,56,15.531,39.402,27.614,"D",64.55,46,"Class2",31.859
92.423,"D",61.176,74,14.065,21.071,41.758,"C",10.261,25,"Class1",19.831
47.68,"L",82.28,51,40.373,32.487,23.878,"P",26.786,70,"Class2",63.839
44.531,"D",69.396,81,15.14,16.346,42.674,"U",34.823,64,"Class1",84.073
40.463,"D",65.129,91,43.969,38.579,35.589,"W",83.573,10,"Class1",47.629
76.329,"D",NA,90,46.185,25.643,40.751,"U",64.976,34,"Class1",64.056
75.15,"N",114.949,54,24.437,46.202,23.418,"O",82.975,31,"Class2",34.909
61.849,"K",73.08,93,21.296,24.115,61.356,"O",48.981,10,"Class1",52.932
42.943,"G",58.694,93,34.174,25.824,28.199,"U",29.631,67,"Class1",84.853
22.044,"T",76.223,58,45.224,24.066,23.853,"I",52.661,46,"Class2",NA
55.859,"D",31.017,58,32.161,49.588,21.295,"H",72.065,61,"Class2",54.788
94.564,"K",57.266,94,46.435,40.818,66.922,"N",93.793,42,"Class1",78.3
36.889,"L",113.865,59,42.733,17.267,28.69,"D",40.936,35,"Class2",32.549
53.477,"G",58.624,87,44.882,55.582,43.116,"U",56.988,59,"Class1",33.461
51.332,"L",32.549,51,20.999,78.591,33.469,"H",77.861,36,"Class2",37.709
66.641,"D",80.988,81,33.65,12.617,16.405,"O",62.403,30,"Class1",63.314
26.726,"L",44.087,60,42.195,22.94,25.487,"H",28.008,32,"Class2",64.191
19.48,"D",21.75,62,40.03,50.492,29.454,"I",61.237,33,"Class2",64.967
84.652,"O",56.653,81,17.074,56.137,27.499,"N",50.68,10,"Class1",48.316
90.956,"N",70.244,77,30.715,56.849,43.027,"W",75.99,28,"Class1",39.811
63.659,"L",NA,60,29.518,15.675,21.289,"H",50.539,29,"Class2",57.964
77.776,"K",63.802,83,20.727,0.987,34.776,"W",59.878,67,"Class1",17.291
49.372,"N",55.064,85,41.344,21.465,42.591,"W",89.814,31,"Class1",NA
50.986,"D",54.548,81,39.443,18.049,12.121,"C",60.848,41,"Class1",60.673
77.24,"D",67.253,83,23.624,25.122,45.947,"O",-5.519,64,"Class1",31.273
23.001,"T",8.09,56,34.357,51.928,23.603,"O",12.343,29,"Class2",36.022
43.725,"K",53.351,84,31.633,24.587,60.7,"O",50.968,73,"Class1",22.411
62.092,"G",68.236,96,34.462,42.051,58.951,"N",40.131,74,"Class1",30.961
86.707,"O",67.593,80,43.24,49.116,16.251,"C",90.935,72,"Class1",46.229
47.764,"G",63.913,88,23.874,28.726,53.424,"W",-3.976,12,"Class1",66.309
36.661,"G",73.267,84,37.218,5.414,37.744,"W",52.364,23,"Class1",70.621
72.772,"L",57.82,51,36.143,36.685,23.912,"O",31.914,66,"Class2",43.536
27.466,"N",42.936,54,37.454,33.268,26.047,"I",33.178,29,"Class2",43.126
45.592,"G",76.051,95,20.041,57.565,12.012,"U",50.608,57,"Class1",10.814
75.935,"O",68.761,92,35.586,24.694,65.132,"W",63.319,15,"Class1",48.794
88.362,"N",48.691,57,15.092,44.543,22.63,"O",6.514,51,"Class2",36.523
58.396,"O",69.663,83,44.594,31.383,24.886,"N",53.886,60,"Class1",87.043
57.255,"U",4.961,53,34.168,37.715,30.803,"P",86.45,62,"Class2",55.382
81.477,"D",31.564,61,20.36,22.444,25.421,"P",47.885,36,"Class2",56.346
92.784,"G",65.258,73,35.679,50.067,21.429,"U",83.559,9,"Class1",34.295
46.98,"D",72.02,83,12.894,29.295,36.473,"W",63.916,25,"Class1",76.207
59.5,"L",21.382,59,45.961,40.136,26.506,"H",62.735,43,"Class2",56.738
69.125,"U",8.294,53,45.261,34.17,22.991,"O",120.85,50,"Class2",62.69
64.556,"O",77.049,94,29.188,31.656,55.135,"O",66.065,66,"Class1",12.54
73.042,"O",65,88,28.408,37.602,48.495,"O",68.277,39,"Class1",83.321
83.255,"G",73.423,91,24.3,24.282,42.946,"N",16.486,33,"Class1",55.061
39.969,"K",64.87,72,23.929,34.046,45.708,"O",40.86,46,"Class1",65.443
77.338,"D",75.581,74,30.087,33.909,42.681,"N",88.547,69,"Class1",NA
63.864,"G",61.582,74,40.665,28.34,26.516,"O",38.983,65,"Class1",69.909
54.246,"D",52.327,61,45.203,59.787,30.331,"I",62.721,51,"Class2",38.453
18.225,"U",48.499,56,38.777,34.039,27.174,"D",39.737,55,"Class2",50.251
79.258,"D",70.251,97,20.312,32.415,87.501,"U",24.128,25,"Class1",44.751
82.996,"T",61.104,52,27.891,39.268,31.611,"P",105.588,63,"Class2",32.349
77.583,"O",68.926,84,36.163,19.191,43.673,"U",54.576,72,"Class1",56.554
59.857,"N",23.497,51,22.651,42.629,29.549,"H",54.195,56,"Class2",61.017
41.861,"D",50.322,85,21.064,46.447,0.421,"C",56.416,42,"Class1",11.498
80.553,"N",71.596,81,31.003,37.472,59.87,"U",52.798,29,"Class1",33.823
48.633,"L",81.128,57,16.408,4.551,28.34,"D",96.229,55,"Class2",43.572
67.904,"G",60.287,78,19.123,28.928,51.135,"N",73.826,74,"Class1",39.876
47.938,"G",72.634,74,33.836,39.403,37.1,"C",60.181,40,"Class1",20.459
75.295,"K",75.034,78,19.803,29.119,96.487,"W",57.336,69,"Class1",51.962
62.771,"N",35.577,55,26.883,38.649,22.917,"P",105.419,40,"Class2",45.14
76.42,"K",68.971,81,21.631,48.674,23.964,"U",42.723,23,"Class1",16.877
24.56,"L",67.585,54,23.479,32.069,24.211,"I",75.6,50,"Class2",46.566
51.156,"G",49.668,77,15.295,45.632,44.191,"U",17.478,69,"Class1",88.946
13.924,"T",41.843,59,44.89,51.116,24.359,"O",41.652,50,"Class2",47.877
65.667,"O",53.41,86,23.858,32.924,53.916,"U",29.976,58,"Class1",31.037
15.675,"D",51.732,51,18.257,53.533,33.18,"I",-15.839,52,"Class2",47.057
27.645,"L",101.637,58,21.512,53.848,28.333,"H",47.367,61,"Class2",55.808
73.633,"D",71.521,83,29.174,40.739,78.773,"O",45.031,56,"Class1",NA
77.794,"K",65.911,95,37.483,20.25,32.677,"C",62.99,62,"Class1",86.03
65.86,"U",66.429,59,40.259,21.396,24.382,"P",67.637,38,"Class2",66.466
65.832,"U",50.381,54,29.236,33.626,27.064,"H",52.684,38,"Class2",66.504
82.928,"K",54.148,96,15.479,-8.755,43.323,"N",52.274,24,"Class1",46.891
73.399,"G",71.506,81,17.275,36.559,62.01,"C",28.951,36,"Class1",49.143
58.158,"N",60.362,88,14.343,24.8,59.001,"N",49.648,70,"Class1",62.621
23.065,"U",44.458,57,25.671,25.726,27.001,"D",111.076,59,"Class2",64.96
19.021,"U",38.081,52,43.902,54.034,31.485,"H",49.748,49,"Class2",52.627
89.716,"G",63.331,95,30.672,39.647,47.646,"W",48.917,36,"Class1",62.476
67.868,"K",62.406,78,36.262,44.719,32.035,"O",67.848,37,"Class1",62.094
19.407,"N",33.972,60,39.28,18.591,21.216,"I",4.068,25,"Class2",37.659
92.346,"G",59.008,72,38.543,31.69,77.896,"N",77.113,74,"Class1",9.773
73.279,"D",60.705,61,19.833,20.012,26.98,"I",43.816,60,"Class2",NA
45.501,"D",45.987,61,45.702,32.616,21.275,"P",56.349,25,"Class2",66.966
84.451,"O",65.066,94,45.092,23.812,97.512,"U",50.213,67,"Class1",12.227
35.214,"U",83.731,51,15.91,58.696,30.122,"P",101.158,46,"Class2",32.072
67.469,"N",9.84,59,24.605,31.087,20.371,"P",17.982,48,"Class2",62.439
54.869,"O",65.187,96,37.55,16.329,62.976,"U",69.303,12,"Class1",29.546
18.77,"U",53.925,57,21.389,43.164,24.067,"D",37.917,39,"Class2",38.858
59.442,"O",63.169,96,44.908,33.803,41.07,"C",53.589,24,"Class1",30.921
77.238,"L",18.824,61,37.708,41.439,29.822,"O",-11.569,52,"Class2",57.313
85.009,"G",67.167,80,12.093,14.473,65.41,"W",25.765,67,"Class1",12.795
70.436,"K",76.883,91,32.265,14.602,40.704,"N",50.848,46,"Class1",NA
58.944,"O",60.154,79,27.043,26.659,54.154,"W",84.845,15,"Class1",89.363
39.587,"G",58.017,86,18.91,37.132,48.783,"U",80.509,32,"Class1",71.448
37.043,"O",59.938,96,29.768,21.998,12.97,"U",67.785,50,"Class1",35.604
22.045,"U",56.495,56,30.325,35.922,25.526,"H",-10.36,35,"Class2",45.117
47.135,"L",65.372,55,19.255,66.005,23.514,"O",47.089,68,"Class2",NA
91.402,"K",62.302,83,45.767,41.916,80.813,"C",76.735,74,"Class1",22.287
72.114,"U",52.852,55,44.988,43.535,32.462,"O",91.998,34,"Class2",34.962
73.573,"K",66.712,95,15.813,38.116,49.156,"C",77.102,64,"Class1",44.358
87.57,"N",66.641,83,36.321,5.684,-5.425,"W",74.949,33,"Class1",21.823
56.339,"D",69.476,59,37.737,39.607,23.019,"I",57.692,36,"Class2",45.602
41.848,"U",NA,56,40.431,28.023,30.472,"H",41.053,64,"Class2",38.428
42.298,"G",70.426,90,41.006,27.931,43.187,"O",64.58,56,"Class1",92.831
57.843,"O",60.638,91,11.733,24.147,64.184,"W",57.144,62,"Class1",27.047
71.817,"L",46.46,54,42.902,4.429,22.921,"P",44.4,29,"Class2",57.205
92.373,"G",63.329,95,36.592,16.498,54.222,"C",23.994,5,"Class1",90.279
35.012,"T",41.635,58,26.53,52.933,25.042,"H",-20.886,59,"Class2",51.615
59.046,"O",55.841,88,20.331,29.781,11.971,"U",42.148,72,"Class1",80.279
70.263,"D",73.968,76,35.199,42.197,41.991,"O",35.669,63,"Class1",85.063
71.208,"U",63.513,61,19.073,47.824,25.515,"H",65.538,53,"Class2",41.602
78.08,"D",67.055,85,44.609,58.31,58.646,"O",84.745,62,"Class1",69.888
41.271,"G",61.744,83,34.191,37.826,72.542,"N",83.083,15,"Class1",30.772
64.887,"N",60.451,72,17.269,22.704,47.611,"C",93.953,30,"Class1",52.906
62.211,"N",29.635,52,37.112,29.715,32.285,"H",44.459,54,"Class2",NA
95.468,"N",63.756,96,29.127,39.428,49.002,"U",68.178,65,"Class1",65.251
26.266,"T",64.014,58,26.045,35.07,22.973,"I",94.369,66,"Class2",41.977
46.265,"G",66.256,91,34.641,40.389,41.984,"U",16.346,61,"Class1",91.775
41.69,"N",29.641,52,38.74,41.824,23.842,"P",92.496,42,"Class2",37.94
74.68,"T",37.379,56,20.204,44.245,26.584,"P",30.464,53,"Class2",33.511
32.178,"T",79.277,51,41.265,69.33,29.64,"I",66.939,48,"Class2",52.092
74.979,"U",61.281,61,17.643,19.032,30.119,"H",52.575,41,"Class2",46.743
24.331,"N",44.258,62,27.636,49.415,23.471,"D",45.755,27,"Class2",40.265
22.332,"D",54.352,58,35.415,49.723,23.513,"D",72.935,39,"Class2",54.511
22.214,"U",-2.23,58,15.572,25.281,23.925,"O",64.858,57,"Class2",64.446
64.479,"T",53.799,59,29.957,65.338,19.529,"H",45.571,69,"Class2",37.358
55.511,"O",NA,83,16.187,26.03,62.896,"U",63.948,75,"Class1",77.224
59.162,"D",64.371,85,16.541,30.937,29.883,"U",67.797,62,"Class1",34.292
63.856,"O",70.752,95,21.01,38.626,66.529,"C",83.365,42,"Class1",45.201
60.978,"N",74.922,59,33.475,22.927,27.699,"P",35.236,65,"Class2",65.692
70.642,"N",73.996,76,28.987,4.167,26.796,"O",89.505,49,"Class1",15.175
85.999,"O",67.833,77,28.072,27.933,37.804,"C",48.914,36,"Class1",28.453
82.142,"D",34.137,62,25.692,40.151,22.678,"D",82.042,39,"Class2",35.167
58.81,"U",33.433,60,23.511,34.638,26.248,"D",41.646,28,"Class2",42.724
16.628,"D",111.984,60,40.998,10.787,31.152,"I",89.201,34,"Class2",63.566
66.882,"T",18.105,53,31.871,24.683,19.463,"H",55.638,36,"Class2",54.848
58.621,"T",2.16,59,19.582,33.68,27.013,"H",58.992,43,"Class2",66.056
75.872,"O",63.628,89,16.48,27.906,20.965,"U",43.147,14,"Class1",13.004
66.493,"G",58.401,79,30.051,6.046,52.937,"W",49.109,50,"Class1",47.154
85.503,"D",71.209,62,38.56,44.17,21.068,"D",59.287,56,"Class2",45.08
68.403,"G",68.309,87,22.336,47.383,53.672,"N",71.243,24,"Class1",62.816
85.744,"L",82.273,59,34.336,39.078,21.283,"O",65.357,60,"Class2",54.376
86.259,"D",70.994,85,31.364,39.378,25.386,"U",66.879,15,"Class1",48.102
82.922,"O",66.466,72,31.959,-1.805,25.199,"O",5.973,65,"Class1",67.665
58.679,"G",73.226,79,46.591,38.749,51.991,"C",87.668,65,"Class1",78.585
46.382,"N",65.852,86,32.345,23.898,22.218,"O",60.817,61,"Class1",44.972
96.599,"G",56.235,72,39.47,44.421,75.994,"U",47.018,42,"Class1",16.588
67.869,"N",80.423,77,28.259,17.225,55.038,"U",86.798,69,"Class1",93.171
49.123,"D",60.941,83,42.949,23.486,25.289,"C",36.5,46,"Class1",52.919
51.174,"D",66.375,75,28.689,42.411,27.903,"U",60.691,5,"Class1",94.173
65.221,"K",69.501,78,14.54,23.288,51.987,"W",77.109,47,"Class1",68.207
28.932,"T",44.262,54,25.961,10.677,24.932,"O",37.704,56,"Class2",60.128
73.525,"D",54.963,73,33.594,6.885,49.846,"C",73.485,68,"Class1",15.507
51.406,"D",75.231,79,15.291,29.92,21.198,"C",47.527,10,"Class1",91.36
82.399,"U",35.325,56,17.496,47.055,19.029,"P",59.942,45,"Class2",52.167
38.874,"N",70.645,94,31.366,16.744,40.433,"C",95.312,44,"Class1",74.086
43.354,"O",61.234,84,33.993,20.271,3.321,"O",88.127,53,"Class1",NA
42.553,"U",76.99,59,23.281,44.324,15.572,"D",35.613,57,"Class2",41.866
81.754,"N",70.311,95,45.54,33.558,59.863,"O",60.28,7,"Class1",86.452
54.091,"L",72.403,58,43.892,15.64,26.378,"D",77.846,36,"Class2",53.084
85.245,"N",NA,58,28.437,14.083,27.868,"H",45.308,43,"Class2",54.195
62.692,"N",64.831,95,42.872,16.845,58.929,"U",66.41,56,"Class1",59.384
92.709,"D",NA,93,27.539,21.934,96.786,"O",82.374,34,"Class1",36.476
86.025,"D",38.292,56,23.649,58.22,25.467,"H",34.784,61,"Class2",52.494
49.455,"T",30.604,61,29.149,44.504,19.587,"D",28.451,32,"Class2",65.78
38.19,"U",92.533,58,27.601,32.155,27.097,"P",57.028,49,"Class2",38.127
37.151,"G",68.42,75,28.662,27.862,7.43,"N",59.799,68,"Class1",75.65
74.254,"U",41.59,61,42.824,19.962,19.276,"P",49.85,53,"Class2",38.103
73.039,"K",69.96,78,16.346,11.829,44.527,"U",53.457,12,"Class1",16.308
39.46,"N",21.045,53,42.112,42.304,21.074,"O",18.66,54,"Class2",44.001
84.227,"D",73.033,58,17.992,11.88,25.595,"I",32.463,39,"Class2",51.572
55.606,"D",NA,94,22.243,51.655,57.903,"W",96.936,61,"Class1",13.159
78.454,"D",61.134,74,31.397,27.078,50.538,"O",38.945,46,"Class1",17.304
68.061,"N",60.116,91,33.974,47.557,22.202,"C",74.18,28,"Class1",NA
64.667,"N",62.697,95,37.498,48.056,47.888,"U",80.344,47,"Class1",73.544
71.83,"K",57.144,81,40.784,-3.949,7.83,"U",56.824,32,"Class1",42.898
93.065,"G",65.401,96,34.119,29.597,44.499,"U",63.597,66,"Class1",24.487
44.285,"N",59.687,59,45.58,42.714,21.636,"I",83.977,53,"Class2",33.382
80.467,"N",63.811,76,21.891,40.466,25.467,"U",71.097,44,"Class1",92.482
51.005,"G",70.126,97,13.849,50.752,15.031,"C",76.518,76,"Class1",13.368
78.5,"D",75.617,81,39.895,28.401,18.62,"N",65.015,42,"Class1",NA
77.413,"D",66.003,74,11.943,32.393,18.343,"C",26.791,73,"Class1",54.987
65.452,"L",NA,59,27.437,56.048,31.084,"I",99.999,61,"Class2",NA
83.4,"D",66.213,91,12.787,15.49,25.793,"O",54.559,28,"Class1",53.194
34.875,"T",32.856,59,27.164,70.903,30.013,"I",77.401,25,"Class2",49.392
47.137,"T",9.989,62,34.306,0.939,26.314,"O",61.79,25,"Class2",42.537
92.972,"D",56.879,73,28.224,27.565,62.116,"U",83.317,15,"Class1",22.395
37.374,"N",63.941,95,28.786,30.787,34.966,"U",75.25,67,"Class1",73.638
56.335,"T",44.605,62,37.406,40.492,23.643,"D",68.053,46,"Class2",41.566
57.267,"D",31.295,58,32.066,44.387,23.755,"O",95.785,41,"Class2",62.799
41.145,"D",22.978,60,45.167,33.95,27.509,"H",41.796,43,"Class2",47.945
50.618,"T",43.025,53,32.746,19.718,23.458,"D",27.396,41,"Class2",38.046
40.347,"L",41.09,61,17.227,44.274,28.268,"D",60.837,67,"Class2",43.735
70.846,"O",63.064,78,14.368,14.313,-15.548,"N",63.898,52,"Class1",45.022
13.621,"N",26.752,56,17.408,43.606,27.342,"I",20.175,69,"Class2",47.363
54.377,"O",NA,97,17.355,35.993,42.622,"C",27.618,74,"Class1",86.231
41.577,"N",62.352,83,45.231,30.544,98.532,"C",94.871,14,"Class1",80.588
61.935,"O",NA,89,31.448,36.288,52.234,"W",65.343,45,"Class1",71.345
28.972,"T",40.873,62,39.493,57.653,25.532,"D",74.334,60,"Class2",46.685
45.472,"G",NA,78,18.576,46.641,18.6,"C",20.316,18,"Class1",91.915
18.258,"U",-13.424,53,19.169,29.41,24.659,"D",44.846,25,"Class2",31.861
70.134,"N",28.069,56,18.981,34.832,25.348,"D",73.751,63,"Class2",45.801
47.459,"N",69.422,80,22.78,24.904,44.523,"W",61.262,16,"Class1",30.945
50.642,"T",33.705,54,44.757,19.813,26.383,"H",88.936,25,"Class2",45.649
95.35,"O",58.888,88,46.914,34.232,56.117,"U",83.131,50,"Class1",20.514
87.219,"U",34.102,53,44.884,56.934,26.373,"P",57.926,31,"Class2",60.347
86.556,"G",70.131,91,43.716,41.728,61.86,"C",19.558,51,"Class1",28.411
66.162,"G",66.233,82,21.472,37.833,52.757,"C",51.959,8,"Class1",18.248
43.572,"N",64.858,58,39.966,30.648,27.234,"P",69.204,65,"Class2",46.72
45.264,"G",66.159,80,29.412,31.984,47.838,"O",52.461,9,"Class1",54.228
18.771,"D",25.127,60,28.525,42.812,23.504,"H",-11.88,40,"Class2",29.569
49.658,"L",NA,60,25.477,36.231,20.07,"I",48.622,56,"Class2",48.645
