"RDG1","WAL2","XUD3","FZO4","VMY5","EXQ6","BLU7","ITA8","ATD9","Output19","JXU10"
42.525,50.091,37.019,30.147,"J",10,93.638,59.587,12.4,"Class1",41.246
71.107,29.944,70.439,31.176,"H",85,64.832,NA,83.484,"Class2",50.799
26.895,31.319,21.649,39.494,"O",9,71.069,33.919,51.257,"Class4",81.12
45.571,12.182,4.094,5.524,"A",90,4.462,80.896,19.585,"Class3",13.878
50.75,51.329,76.165,29.832,"D",33,90.004,70.327,12.043,"Class1",40.532
43.003,25.232,9.831,24.838,"A",72,11.925,80.116,24.889,"Class3",13.994
91.179,52.508,73.164,17.712,"N",84,63.774,26.201,49.231,"Class2",52.756
38.083,51.623,25.44,32.884,"Y",24,88.831,59.668,12.323,"Class1",38.213
56.51,33.769,3.009,60.26,"O",4,41.113,31.317,62.259,"Class4",63.391
90.376,0.749,7.402,7.769,"Z",54,9.18,81.192,21.104,"Class3",17.437
81.76,33.446,72.545,11.714,"K",84,71.928,13.21,28.747,"Class2",64.139
51.61,42.543,12.448,11.021,"Z",91,4.5,80.049,17.391,"Class3",15.348
27.617,32.558,43.766,61.2,"G",8,40.233,32.262,51.378,"Class4",71.19
66.912,37.93,74.309,27.24,"K",86,71.86,NA,77.614,"Class2",87.296
50.525,31.699,30.111,60.07,"F",7,40.456,30.003,33.835,"Class4",70.816
94.013,13.764,11.759,11.638,"V",75,2.612,81.976,21.838,"Class3",14.195
50.574,32.639,30.463,55.964,"G",9,51.736,NA,58.504,"Class4",69.512
79.762,16.326,10.371,11.315,"O",92,NA,NA,22.142,"Class3",11.393
24.6,55.526,56.728,28.24,"Z",16,88.396,NA,12.724,"Class1",43.916
46.728,50.144,25.915,27.095,"J",28,90.852,72.564,16.212,"Class1",41.124
51.38,31.546,30.925,49.456,"G",4,44.713,28.258,74.847,"Class4",66.814
33.057,32.451,66.145,49.896,"B",9,47.886,NA,33.997,"Class4",69.41
69.078,24.259,0.256,18.576,"Z",86,3.68,80.297,17.751,"Class3",12.819
92.861,20.73,72.605,29.494,"Q",87,63.733,21.634,60.913,"Class2",59.416
71.087,54.281,73.108,32.104,"J",86,69.336,14.516,27.103,"Class2",82.517
53.674,33.491,51.584,73.673,"O",4,55.307,36.859,59.985,"Class4",70.23
63.54,61.155,74.494,31.991,"H",85,68.597,21.803,79.249,"Class2",78.409
39.634,34.074,53.986,58.747,"F",7,53.085,38.946,39.611,"Class4",87.048
48.069,32.177,56.462,52.725,"O",9,55.128,35.141,37.07,"Class4",81.645
59.512,23.592,3.011,16.93,"K",84,11.656,81.13,20.993,"Class3",18.174
83.899,51.545,74.42,39.101,"Q",84,64.624,19.505,48.697,"Class2",41.492
34.168,32.643,60.055,41.831,"F",7,55.231,36.075,5.278,"Class4",103.322
35.857,54.208,51.688,28.806,"I",12,91.876,67.152,11.668,"Class1",43.978
50.996,52.081,43.863,27.882,"D",29,94.886,55.273,12.309,"Class1",38.896
76.107,24.11,-1.221,20.653,"K",53,8.491,80.234,20.871,"Class3",14.192
52.918,34.091,67.928,49.821,"B",8,63.43,19.922,16.568,"Class4",76.378
52.329,31.416,51.711,54.416,"B",8,61.807,19.706,70.003,"Class4",57.833
70.485,27.361,76.147,36.858,"N",85,67.107,23.44,46.287,"Class2",86.172
43.894,16.586,-0.418,18.81,"Z",60,6.507,80.286,27.121,"Class3",9.426
51.524,52.601,78.43,29.568,"J",25,96.023,79.559,11.756,"Class1",43.216
35.668,34.505,40.227,57.632,"G",5,51.937,32.292,34.734,"Class4",63.228
23.033,54.111,1.32,29.779,"J",18,91.648,54.252,15.36,"Class1",43.842
62.235,86.225,74.488,31.991,"K",86,72.216,17.772,38.761,"Class2",33.147
82.177,35.565,63.383,23.791,"J",87,70.773,30.644,31.049,"Class2",74.921
43.843,32.022,43.637,54.198,"F",1,50.764,26.96,2.046,"Class4",95.417
42.748,49.568,52.863,31.961,"I",10,89.94,72.91,11.184,"Class1",43.978
37.68,31.157,48.506,63.659,"G",2,54.107,19.482,72.818,"Class4",71.164
85.36,40.761,71.612,35.9,"H",85,63.391,19.864,54.858,"Class2",47.534
77.081,42.364,69.219,31.715,"K",87,68.386,20.07,52.964,"Class2",43.685
88.309,20.835,2.118,20.719,"V",63,NA,80.437,23.683,"Class3",17.538
41.658,50.66,38.731,29.712,"D",17,92.602,65.616,15.158,"Class1",44.309
71.486,32.385,67.071,18.525,"J",84,62.257,25.195,77.25,"Class2",84.58
42.115,32.449,43.998,42.209,"B",1,68.423,34.09,18.724,"Class4",79.431
20.109,33.203,66.846,49.791,"O",3,62.323,29.143,56.945,"Class4",73.516
83.919,75.141,71.335,17.377,"N",86,60.862,NA,70.865,"Class2",34.329
56.972,32.868,48.524,61.157,"C",8,41.443,26.655,46.606,"Class4",82.016
79.136,27.429,74.991,23.631,"K",87,61.371,12.67,28.107,"Class2",86.006
22.907,30.85,39.592,57.812,"C",7,48.76,20.139,17.328,"Class4",90.78
36.322,52.203,-1.52,29.81,"Z",16,91.804,70.928,13.269,"Class1",51.253
41.514,49.734,21.366,30.744,"Y",30,90.862,80.707,11.693,"Class1",41.4
42.336,32.002,18.743,66.516,"O",8,66.1,33.278,34.179,"Class4",98.088
31.804,51.345,59.116,29.241,"I",16,90.438,75.42,12.524,"Class1",43.962
43.242,53.226,29.313,26.49,"Z",21,94.294,53.445,16.609,"Class1",45.801
24.209,33.236,37.968,58.443,"G",8,NA,23.077,23.089,"Class4",70.658
75.712,50.047,74.718,29.172,"K",87,63.356,8.495,41.066,"Class2",41.168
62.564,51.086,73.109,32.447,"H",84,72.909,16.109,78.475,"Class2",72.51
93.329,60.39,77.428,39.863,"Q",85,72.891,20.638,42.756,"Class2",82.182
84.862,79.826,71.458,22.536,"Q",87,60.412,19.2,34.788,"Class2",56.493
57.935,32.512,37.59,49.679,"C",2,67.807,38.96,27.704,"Class4",66.517
29.692,52.492,61.635,27.383,"D",18,88.684,59.573,16.351,"Class1",36.056
46.032,33.227,26.637,57.411,"F",2,72.123,29.092,56.196,"Class4",59.125
36.157,32.29,18.146,61.183,"F",8,50.858,28.226,52.431,"Class4",82.719
29.89,55.703,72.822,29.098,"I",11,93.96,61.57,14.924,"Class1",43.772
46.729,32.615,42.487,59.522,"F",4,40.601,23.981,22.142,"Class4",81.884
47.83,20.937,16.927,20.938,"Z",67,5.869,81.203,24.41,"Class3",14.571
30.609,33.032,87.262,59.791,"F",1,61.872,34.207,31.98,"Class4",90.776
42.478,29.528,8.372,21.027,"A",67,4.252,81.922,19.642,"Class3",16.2
38.281,19.471,-1.622,1.328,"K",82,4.281,80.593,23.251,"Class3",18.631
92.695,62.13,76.13,18.19,"N",87,71.777,20.494,50.426,"Class2",26.8
84.248,22.297,1.632,9.975,"K",90,6.567,81.848,27.128,"Class3",13.926
73.44,18.878,13.125,3.958,"A",54,8.477,81.618,27.296,"Class3",16.391
59.25,37.589,5.77,8.255,"Z",70,3.106,80.443,23.564,"Class3",11.41
53.098,32.359,42.44,55.778,"B",1,68.844,34.762,2.357,"Class4",73.671
41.329,26.738,0.55,16.372,"K",61,NA,NA,18.304,"Class3",12.727
74.77,16.516,11.609,7.322,"O",86,NA,81.308,25.543,"Class3",15.146
81.815,35.924,72.276,21.903,"J",87,72.152,19.363,77.496,"Class2",82.891
78.588,53.645,69.883,17.446,"H",87,61.369,26.88,75.746,"Class2",54.345
66.449,83.178,76.61,19.177,"J",84,71.427,30.949,45.358,"Class2",55.29
56.526,21.231,10.033,15.706,"K",87,2.682,80.515,19.509,"Class3",11.25
86.604,34.543,66.444,24.476,"J",86,61.585,25.018,45.78,"Class2",55.259
47.76,50.035,41.473,25.433,"D",10,96.94,69.074,12.707,"Class1",40.258
56.851,32.413,51.558,61.708,"B",3,47.166,23.248,13.435,"Class4",62.282
51.428,32.163,26.47,57.526,"O",8,NA,36.056,43.763,"Class4",87.445
27.31,49.134,38.971,30.927,"I",12,89.79,79.945,11.472,"Class1",39.08
38.158,25.847,9.317,11.412,"V",71,5.566,80.995,21.825,"Class3",11.329
73.182,70.479,71.674,27.734,"H",84,63.008,22.15,48.293,"Class2",26.458
55.315,31.97,57.813,44.769,"G",6,40.425,32.998,30.815,"Class4",94.336
41.799,27.869,16.163,17.989,"Z",92,4.358,81.484,20.189,"Class3",14.897
24.766,32.183,24.338,61.114,"B",1,55.684,36.724,73.53,"Class4",82.491
75.788,20.549,-8.581,8.045,"Z",84,11.281,81.031,20.897,"Class3",15.044
58.802,24.558,6.9,10.113,"V",91,11.931,81.15,20.982,"Class3",14.548
61.857,60.214,74.213,19.424,"K",87,67.089,29.49,76.081,"Class2",27.389
27.476,51.059,72.535,27.886,"Y",24,89.924,61.429,11.193,"Class1",42.297
67.365,60.592,75.118,36.775,"Q",86,60.289,10.955,78.145,"Class2",74.56
39.554,36.721,4.91,19.537,"K",80,9.04,80.729,19.543,"Class3",13.858
38.186,49.379,37.28,29.76,"D",27,95.81,NA,16.107,"Class1",44.718
78.809,44.362,73.91,33.752,"Q",85,72.808,16.162,71.132,"Class2",67.893
20.197,31.106,37.143,61.54,"C",7,66.981,18.416,15.779,"Class4",58.267
95.357,71.029,70.565,40.284,"J",87,67.289,20.187,27.129,"Class2",65.256
73.644,59.44,73.07,20.513,"N",86,65.611,16.309,41.516,"Class2",60.245
63.309,15.486,13.25,20.565,"K",73,4.729,81.672,21.932,"Class3",15.55
95.25,25.93,12.021,10.988,"A",87,6.647,81.023,20.095,"Class3",13.725
81.245,11.68,2.949,11.275,"O",63,NA,81.488,22.544,"Class3",17.532
30.723,51.275,52.996,27.299,"Z",32,95.93,56.745,16.819,"Class1",45.465
29.228,54.016,19.306,34.101,"Z",11,90.371,55.244,13.881,"Class1",41.862
71.645,13.336,3.979,14.181,"Z",89,2.55,81.638,19.951,"Class3",14.128
45.576,52.866,62.489,31.011,"Y",31,94.379,68.154,12.982,"Class1",47.419
38.219,19.37,6.839,25.577,"V",89,9.731,80.003,26.37,"Class3",17.811
83.696,38.847,9.503,17.551,"V",53,10.475,81.803,22.375,"Class3",15.898
41.9,53.304,90.345,26.045,"Y",20,88.358,74.247,13.488,"Class1",42.078
45.941,51.385,43.275,34.454,"Y",29,89.251,65.457,13.288,"Class1",43.462
82.677,28.45,72.61,20.777,"Q",85,71.143,26.478,40.464,"Class2",91.078
27.749,55.604,62.951,29.442,"I",14,96.552,69.778,13.955,"Class1",49.245
45.888,27.991,10.813,16.353,"K",73,NA,80.69,25.393,"Class3",14.058
26.782,32.731,34.057,50.81,"F",1,47.134,36.99,64.341,"Class4",94.921
71.432,61.334,71.274,28.133,"Q",86,66.696,NA,71.76,"Class2",94.002
39.524,32.966,17.002,61.981,"C",9,40.072,24.997,13.115,"Class4",52.125
44.504,33.389,22.651,58.336,"C",2,67.172,34.521,18.986,"Class4",76.164
84.615,63.921,70.158,17.829,"Q",87,66.926,12.72,73.703,"Class2",92.038
51.625,31.166,17.591,56.67,"B",10,61.084,31.315,26.029,"Class4",81.569
47.991,54.535,69.083,25.264,"Y",24,92.197,71.013,11.373,"Class1",37.198
50.75,2.198,14.173,2.53,"V",75,6.806,81.402,25.263,"Class3",14.238
48.67,52.531,41.928,30.787,"J",19,89.677,74.641,11.249,"Class1",51.312
52.743,53.179,46.769,25.382,"I",29,94.214,77.692,12.462,"Class1",43.35
68.396,68.32,70.45,28.241,"Q",85,64.254,18.424,54.893,"Class2",57.136
87.761,40.925,11.258,9.628,"V",68,11.806,81.226,22.034,"Class3",15.346
83.551,54.79,78.065,29.102,"Q",85,68.235,8.17,77.756,"Class2",38.099
42.903,31.245,42.351,43.97,"B",8,71.463,24.024,41.503,"Class4",80.232
76.561,38.702,2.086,18.349,"A",61,5.158,80.757,26.842,"Class3",16.58
52.412,49.441,35.853,34.136,"Y",13,88.215,57.036,13.989,"Class1",51.379
28.182,33.544,29.978,65.643,"F",0,40.362,NA,4.184,"Class4",86.36
52.039,53.437,49.007,27.712,"Z",23,93.702,76.615,11.08,"Class1",38.648
73.066,38.83,72.986,31.207,"Q",84,65.732,13.148,51.41,"Class2",108.485
33.81,54,49.616,31.69,"Z",19,95.236,54.671,16.655,"Class1",43.405
54.444,26.384,12.12,21.2,"O",63,11.127,80.2,20.333,"Class3",17.072
38.263,32.309,54.053,63.128,"B",0,42.784,35.224,71.121,"Class4",86.679
39.044,49.48,44.51,32.87,"D",33,89.826,60.188,13.435,"Class1",38.732
25.308,32.558,47.719,55.679,"F",2,70.502,32.675,12.469,"Class4",75.694
34.393,33.114,44.216,44.285,"G",10,60.101,27.218,21.946,"Class4",83.019
20.649,33.839,76.006,47.32,"C",6,73.353,22.774,4.614,"Class4",66.108
51.047,10.291,7.106,11.417,"V",73,3.944,81.328,19.876,"Class3",12.569
23.833,54.159,47.046,26.331,"J",22,89.606,59.028,14.102,"Class1",42.048
51.695,52.822,20.65,28.363,"I",25,92.786,73.749,11.685,"Class1",45.439
73.842,29.978,72.041,39.362,"J",87,70.27,22.871,47.466,"Class2",78.227
22.18,33.595,26.788,49.512,"C",0,NA,29.373,47.931,"Class4",81.531
52.064,27.438,5.894,12.493,"A",89,3.588,80.965,17.548,"Class3",12.715
26.683,53.381,25.721,29.795,"D",15,94.106,75.527,13.348,"Class1",34.612
33.471,52.494,-15.266,27.593,"Y",15,89.425,59.419,11.616,"Class1",43.14
40.724,48.875,32.299,27.594,"D",19,89.157,65.823,15.387,"Class1",40.223
24.893,31.549,35.155,72.224,"G",8,46.518,33.809,38.235,"Class4",60.518
86.295,60.706,74.578,25.166,"H",85,65.457,19.213,53.472,"Class2",35.894
48.296,33.38,38.166,66.732,"C",6,66.412,33.916,56.525,"Class4",74.933
39.472,53.078,55.8,27.528,"Y",16,90.338,53.69,12.707,"Class1",39.832
46.836,32.681,22.677,73.796,"G",4,60.577,24.069,65.355,"Class4",65.304
35.055,52.707,5.389,29.833,"Z",30,90.901,78.692,14.007,"Class1",40.136
49.785,52.712,40.195,28.527,"D",23,88.56,55.986,14.871,"Class1",41.212
42.086,30.791,30.598,42.722,"C",10,72.903,26.961,72.361,"Class4",83.698
52.167,53.708,57.177,27.12,"Y",30,89.8,73.723,12.72,"Class1",36.051
25.237,32.784,38.8,59.004,"F",9,54.861,35.223,2.436,"Class4",68.869
69.291,9.689,11.822,23.248,"O",54,9.215,80.821,25.224,"Class3",16.655
92.979,49.538,74.492,30.052,"H",84,63.313,26.689,61.115,"Class2",38.824
26.624,31.65,47.303,50.304,"F",4,52.615,24.93,45.224,"Class4",71.303
65.259,43.392,66.627,31.928,"N",87,62.798,20.019,62.834,"Class2",62.09
20.589,34.26,37.485,52.292,"G",9,40.397,NA,11.025,"Class4",73.936
54.77,31.314,15.527,11.279,"A",91,2.846,80.517,26.44,"Class3",14.983
49.314,33.2,11.185,58.358,"C",10,59.013,19.592,4.135,"Class4",70.961
83.01,60.912,70.047,27.593,"N",86,61.014,14.122,45.763,"Class2",19.992
38.131,56.194,28.563,26.858,"I",23,88.882,76.907,16.835,"Class1",45.741
94.906,43.519,73.053,26.339,"H",86,61.916,17.92,34.53,"Class2",73.693
93.475,39.761,71.33,30.08,"K",85,62.765,17.269,29.138,"Class2",62.237
74.684,32.747,76.979,36.497,"K",85,69.907,25.889,80.34,"Class2",61.72
95.315,-2.96,0.764,18.128,"K",81,3.527,80.399,17.293,"Class3",15.082
92.113,1.404,9.791,9.585,"V",69,3.227,81.565,19.138,"Class3",10.777
64.458,85.104,73.26,32.273,"H",84,NA,25.37,60.267,"Class2",57.015
75.926,18.419,14.712,14.949,"O",69,7.832,NA,23.184,"Class3",15.643
96.883,25.515,6.608,7.001,"O",71,7.841,81.288,26.95,"Class3",11.879
34.948,32.088,38.794,59.694,"G",8,45.069,24.563,15.814,"Class4",78.576
57.577,33.312,59.276,50.115,"O",3,64.923,30.414,70.898,"Class4",83.057
49.376,55.297,37.81,24.283,"J",31,93.116,77.353,13.186,"Class1",40.945
50.589,49.743,18.677,27.473,"Z",23,96.184,79.445,16.406,"Class1",49.324
72.305,25.221,10.039,27.951,"O",86,2.688,81.205,17.761,"Class3",14.055
39.457,53.169,59.013,29.332,"Y",26,91.139,54.469,14.628,"Class1",38.406
49.477,50.902,28.102,27.521,"Y",26,93.748,72.851,12.724,"Class1",34.364
68.068,65.798,75.684,21.835,"N",84,69.479,10.346,27.603,"Class2",40.493
78.327,66.046,70.468,18.058,"J",86,NA,19.353,65.106,"Class2",27.027
33.776,48.997,30.35,29.128,"I",24,93.943,NA,11.118,"Class1",39.401
45.478,55.165,38.732,32.249,"J",14,91.76,68.229,11.359,"Class1",41.595
87.332,33.811,10.55,11.104,"V",79,8.86,81.998,22.951,"Class3",16.973
80.634,42.778,70.241,42.832,"N",85,70.527,22.618,62.098,"Class2",72.758
78.532,12.738,11.744,8.598,"Z",84,6.362,81.28,21.825,"Class3",15.387
68.17,54.928,69.711,38.587,"K",84,60.221,19.105,31.531,"Class2",38.294
71.8,8.772,7.837,19.266,"O",64,8.117,81.2,26.176,"Class3",17.15
25.565,47.541,45.626,32.834,"I",23,93.141,71.706,12.479,"Class1",43.046
80.126,36.672,70.482,28.22,"N",86,68.659,19.247,78.155,"Class2",72.364
88.006,22.273,8.334,17.687,"O",80,5.238,81.788,17.998,"Class3",13.948
63.953,24.146,3.813,8.999,"A",71,6.371,81.623,22.896,"Class3",14.155
19.866,34.315,24.666,57.467,"G",1,63.04,27.796,70.486,"Class4",72.578
26.328,51.563,50.387,27.48,"D",18,93.559,59.206,13.68,"Class1",49.015
73.533,23.386,14.146,20.264,"A",80,4.41,81.694,17.893,"Class3",12.597
37.043,32.653,34.083,77.76,"O",7,61.095,32.341,28.497,"Class4",54.277
33.009,33.367,49.261,60.987,"O",0,55.202,33.991,32.993,"Class4",53.339
69.556,53.17,69.223,22.566,"H",86,70.464,12.735,69.355,"Class2",17.899
34.97,51.545,53.627,27.727,"D",12,92.941,80.61,13.056,"Class1",40.332
92.203,14.501,-4.11,10.072,"A",74,7.879,81.903,18.468,"Class3",10.15
35.744,32.314,47.975,62.813,"G",10,62.161,37.942,58.53,"Class4",72.241
64.16,22.233,10.204,16.283,"V",74,9.558,81.334,21.951,"Class3",14.675
24.422,32.648,31.725,48.446,"C",4,NA,35.867,16.875,"Class4",53.531
26.335,32.223,57.125,50.278,"O",1,68.268,30.755,35.023,"Class4",74.235
66.543,15.775,3.652,4.882,"A",80,4.874,81.211,27.219,"Class3",12.808
69.943,31.935,74.995,33.414,"N",84,60.803,19.788,37.165,"Class2",72.466
77.438,80.166,78.355,31.739,"K",87,62.477,9.123,31.625,"Class2",71.25
76.12,44.569,72.201,30.204,"K",87,65.862,16.563,55.352,"Class2",35.304
83.974,64.452,78.382,17.015,"N",84,66.31,19.43,49.236,"Class2",54.856
24.119,50.988,59.702,31.759,"I",32,93.291,56.087,14.211,"Class1",45.886
83.281,63.564,73.794,23.427,"N",86,71.962,23.309,56.114,"Class2",23.598
82.11,17.572,-0.798,7.886,"O",81,4.857,81.363,24.543,"Class3",12.606
27.152,31.499,36.589,52.004,"F",1,74.463,36.103,9.777,"Class4",59.066
78.484,74.015,75.587,25.546,"K",87,66.268,9.508,74.702,"Class2",85.063
52.395,49.699,55.346,32.146,"Y",14,95.407,NA,15.249,"Class1",36.288
44.672,33.794,51.07,57.981,"G",7,74.99,21.152,16.348,"Class4",58.986
57.419,19.38,11.093,13.724,"O",65,9.175,NA,19.837,"Class3",13.575
81.323,40.936,70.73,33.11,"J",85,65.554,18.529,37.25,"Class2",75.848
44.806,55.826,65.207,28.201,"D",16,91.521,75.177,11.64,"Class1",39.519
56.555,33.585,23.038,70.934,"C",2,44.429,30.414,66.817,"Class4",61.078
88.462,39.798,74.211,35.875,"K",84,66.517,16.918,74.138,"Class2",83.051
48.925,53.392,18.227,27.773,"D",15,88.937,67.335,13.373,"Class1",43.418
26.323,33.784,43.439,54.377,"C",8,58.965,21.402,54.768,"Class4",69.807
27.905,32.16,-1.477,53.003,"F",1,66.325,27.207,14.155,"Class4",66.941
57.001,31.552,47.932,54.709,"C",1,63.424,34.743,74.436,"Class4",83.947
78.998,67.681,73.447,21.791,"K",85,61.702,NA,42.134,"Class2",70.76
23.469,52.934,8.278,25.925,"Z",16,92.928,76.397,16.316,"Class1",36.478
37.365,51.305,21.9,28.903,"J",14,90.574,63.223,11.35,"Class1",38.452
46.199,33.621,42.414,55.827,"G",4,61.292,37.31,37.084,"Class4",54.048
51.701,30.877,31.216,56.374,"O",8,61.127,31.244,51.945,"Class4",58.506
26.093,30.349,22.15,68.575,"C",1,50.762,32.211,51.223,"Class4",92.702
80.832,30.91,73.521,8.77,"N",87,65.537,25.593,62.459,"Class2",73.408
40.589,50.304,93.058,29.946,"D",18,96.987,78.445,13.503,"Class1",41.362
34.534,31.679,55.376,44.058,"C",9,65.515,29.302,65.033,"Class4",83.617
36.091,32.704,45.296,58.071,"B",9,63.538,36.879,14.565,"Class4",85.251
62.426,7.225,74.64,25.824,"Q",87,71.938,20.977,29.93,"Class2",73.333
94.63,15.047,5.754,21.2,"V",85,6.303,80.114,26.547,"Class3",17.63
34.772,32.034,47.405,53.665,"B",0,65.897,28.096,47.773,"Class4",96.74
71.203,24.893,10.423,21.77,"Z",59,5.942,80.957,25.633,"Class3",14.153
63.803,6.445,12.724,13.028,"O",58,6.774,81.41,26.023,"Class3",13.318
43.974,53.87,63.405,26.631,"D",10,96.885,53.983,16.745,"Class1",41.792
49.582,55.916,68.302,26.929,"D",28,93.287,68.124,11.71,"Class1",48.62
24.287,33.382,60.532,64.635,"B",9,52.183,18.715,41.291,"Class4",71.492
79.001,77.859,70.454,27.299,"J",87,67.244,8.353,80.809,"Class2",75.637
23.227,51.518,58.695,28.609,"D",12,89.298,79.617,16.751,"Class1",44.853
69.525,37.805,5.711,13.999,"Z",53,10.478,80.701,21.96,"Class3",13.672
42.093,50.003,57.818,31.309,"Y",21,90.628,72.587,14.199,"Class1",44.729
77.585,38.42,69.541,28.449,"Q",86,64.325,30.973,38.824,"Class2",68.145
21.682,31.978,42.473,51.123,"G",0,62.764,20.484,34.966,"Class4",77.749
35.887,33.423,57.877,56.826,"G",8,46.945,26.823,50.889,"Class4",98.701
71.284,16.019,10.918,18.314,"K",73,9.221,81.004,26.904,"Class3",11.159
77.581,21.91,70.739,20.394,"H",86,60.039,24.834,45.017,"Class2",78.36
35.251,33.67,23.039,47.61,"F",0,40.364,35.256,23.436,"Class4",62.538
93.739,11.19,8.484,1.685,"K",65,5.847,80.765,17.965,"Class3",15.624
81.002,25.817,70.745,31.094,"K",85,66.341,25.42,37.236,"Class2",102.117
64.474,73.951,69.563,24.988,"Q",84,71.51,NA,38,"Class2",61.819
30.246,33.097,53.571,47.557,"O",10,72.229,21.037,61.01,"Class4",80.622
77.848,70.858,73.403,15.856,"Q",86,60.392,18.96,41.982,"Class2",59.562
44.85,34.002,4.322,25.952,"A",86,5.314,NA,20.623,"Class3",15.141
79.509,27.765,6.476,21.472,"O",92,3.396,80.945,27.97,"Class3",10.238
34.157,49.483,27.547,32.41,"J",30,92.384,56.574,12.339,"Class1",42.873
77.099,35.594,71.557,25.437,"H",84,NA,19.64,50.164,"Class2",84.872
49.84,33.423,32.05,60.161,"B",3,NA,35.034,12.49,"Class4",84.298
28.156,51.726,-18.26,32.469,"Y",30,88.499,68.515,11.478,"Class1",41.492
29.036,53.607,40.658,29.527,"D",20,89.804,58.337,15.177,"Class1",43.012
35.156,51.437,63.694,23.38,"Z",19,94.429,70.838,15.151,"Class1",41.179
62.353,47.577,70.874,29.248,"N",85,62.895,20.667,38.883,"Class2",113.753
21.978,30.129,64.592,55.868,"C",1,44.97,32.666,23.698,"Class4",34
26.823,48.889,49.035,29.163,"I",12,94.791,62.819,11.888,"Class1",41.797
62.837,35.314,73.943,23.811,"K",87,63.864,12.952,46.867,"Class2",51.953
71.452,19.059,7.763,24.386,"A",70,9.229,NA,27.477,"Class3",16.623
33.715,34.007,54.819,51.875,"B",2,66.178,37.58,74.112,"Class4",76.527
36.253,31.564,32.802,62.473,"F",8,63.253,29.108,51.026,"Class4",79.655
51.242,33.485,15.799,67.817,"F",4,58.907,33.791,73.121,"Class4",69.185
30.942,32.001,59.208,56.84,"O",0,58.431,32.451,30.978,"Class4",99.04
81.562,56.233,75.687,28.655,"Q",87,63.391,9.175,46.56,"Class2",120.797
28.706,32.008,72.495,56.1,"G",6,61.92,22.608,39.12,"Class4",58.156
45.123,23.778,3.487,13.053,"K",66,7.812,81.497,19.807,"Class3",17.294
39.664,31.711,29.305,64.444,"F",9,49.936,35.385,29.993,"Class4",74.177
53.29,32.733,68.72,62.54,"G",1,68.139,NA,8.068,"Class4",51.735
27.763,54.743,0.642,31.061,"Z",26,90.757,74.752,12.965,"Class1",37.222
40.664,20.764,2.428,14.029,"K",67,7.085,81.392,19.171,"Class3",12.37
65.804,51.91,69.48,23.881,"N",87,62.857,NA,58.468,"Class2",34.413
26.029,50.752,46.919,26.76,"Y",19,90.358,64.962,16.274,"Class1",32.196
28.525,30.989,25.503,55.819,"F",8,57.608,36.327,70.485,"Class4",67.736
71.878,20.358,13.352,14.187,"Z",88,2.265,80.256,23.504,"Class3",14.682
24.772,32.569,38.044,65.568,"F",8,40.651,34.055,72.12,"Class4",50.021
44.82,54.116,15.588,35.032,"D",22,94.438,73.024,13.884,"Class1",37.666
91.384,35.98,71.196,30.173,"N",84,67.509,23.725,79.14,"Class2",63.452
60.816,29.894,19.037,17.376,"A",66,3.684,80.259,24.649,"Class3",12.813
32.87,32.096,53.321,70.813,"C",2,42.194,18.443,15.572,"Class4",93.042
44.241,50.904,70.25,30.589,"Y",32,90.865,76.02,13.097,"Class1",35.737
84.6,36.574,17.092,10.666,"V",72,7.849,81.512,27.205,"Class3",14.841
94.678,42.008,73.057,26.908,"N",86,66.317,14.673,73.988,"Class2",81.861
95.353,10.665,16.39,13.021,"Z",76,6.027,81.615,26.837,"Class3",14.211
85.91,55.366,71.607,26.541,"Q",87,NA,16.631,41.148,"Class2",62.128
69.639,20.097,5.88,13.361,"V",69,6.481,80.331,26.783,"Class3",14.494
26.84,54.668,30.035,30.52,"D",16,92.472,62.715,11.368,"Class1",44.899
80.678,30.404,69.334,29.317,"K",84,62.87,18.392,52.755,"Class2",58.138
