"WYI1","ECB2","Output5","RKH3","DKI4","JIA5","HTD6","CGX7","KHF8","LSH9","OZT10","ODQ11","LYB12"
90,55.779,"Class2",52.194,28.6,63.961,37,"C",57.773,-8.488,"H",92.216,15.651
91,22.96,"Class2",30.154,28.989,88.485,50,"I",58.003,39.802,"C",97.3,56.173
41,43.24,"Class3",64.605,68.639,79.102,23,"E",29.621,17.818,"R",41.399,88.257
82,43.673,"Class3",62.119,70.386,97.69,17,"K",23.439,25.944,"R",NA,80.743
68,47.946,"Class3",46.981,69.521,74.511,5,"K",27.411,25.308,"R",46.586,66.418
61,43.219,"Class3",53.466,70.509,97.393,28,"E",28.277,22.905,"I",45.684,66.436
99,68.759,"Class2",31.915,25.569,52.81,77,"A",59.724,46.776,"C",93.66,52.198
84,42.044,"Class3",59.611,71.061,76.954,10,"P",15.124,17.136,"Z",48.56,85.817
70,32.554,"Class1",64.085,32.073,13.056,68,"C",34.151,39.136,"X",101.7,34.103
92,25.724,"Class2",32.772,28.572,53.467,53,"X",57.262,100.205,"C",89.957,54.86
35,39.234,"Class3",64.612,70.129,83.613,19,"J",NA,20.48,"G",53.098,71.409
67,40.518,"Class1",79.284,20.588,33.842,69,"C",28.884,56.188,"D",75.804,33.32
94,65.952,"Class2",56.705,29.81,66.876,64,"I",60.951,56.803,"R",94.24,34.744
69,69.083,"Class1",90.587,15.589,26.028,71,"C",28.199,38.718,"W",107.51,52.334
76,43.725,"Class3",54.306,70.647,81.274,31,"K",13.613,24.885,"G",40.133,65.453
63,52.404,"Class1",80.895,3.936,14.628,64,"D",27.817,41.467,"R",61.708,56.898
69,68.21,"Class1",79.461,33.939,34.335,72,"S",28.278,5.511,"X",95.303,48.954
97,78.543,"Class2",32.003,29.714,45.674,39,"X",60.165,-0.67,"C",91.611,57.84
79,43.645,"Class3",44.914,69.47,79.239,11,"K",23.04,19.018,"O",47.734,79.084
92,50.184,"Class2",34.743,29.794,80.666,29,"I",58.658,17.533,"O",94.177,37.484
91,78.959,"Class2",44.369,28.19,72.531,81,"I",57.17,38.972,"C",94.562,30.639
37,39.769,"Class3",52.179,71.336,84.403,16,"M",22.12,21.984,"Z",53.007,64.432
84,42.033,"Class3",52.056,70.222,79.521,13,"K",24.224,24.766,"R",51.305,63.974
94,24.015,"Class2",35.464,27.212,55.071,54,"I",57.45,37.789,"R",93.48,21.201
90,40.201,"Class3",62.908,71.52,65.214,31,"K",26.331,22.352,"O",48.131,66.388
36,44.605,"Class3",62.321,70.006,72.749,13,"E",26.642,23.112,"R",46.497,71.148
91,28.72,"Class2",53.602,30.025,74.951,75,"A",58.484,45.612,"H",93.895,36.477
34,46.056,"Class3",53.258,69.624,96.208,31,"M",19.491,17.248,"Z",49.298,80.812
95,52.514,"Class2",47.947,28.434,84.402,82,"C",58.544,49.415,"P",90.631,60.811
93,40.508,"Class2",53.133,27.146,37.574,33,"D",58.672,36.584,"R",94.94,66.986
94,54.95,"Class2",43.332,25.198,64.037,71,"A",59.42,62.548,"P",91.342,44.926
90,69.592,"Class2",34.904,29.779,76.553,69,"D",57.737,48.189,"H",98.011,59.73
63,41.214,"Class1",72.385,24.696,34.363,67,"S",32.878,-3.7,"D",74.244,36.446
69,45.213,"Class3",45.376,70.429,73.679,28,"P",25.204,17.671,"I",42.844,71.296
95,46.409,"Class2",31.698,27.106,61.099,43,"I",59.575,35.762,"R",90.66,11.575
55,42.385,"Class3",63.348,68.202,86.334,7,"P",25.509,26.673,"G",42.851,67.392
87,42.346,"Class3",51.213,69.752,94.751,28,"K",18.299,20.188,"O",49.17,81.716
71,44.477,"Class1",91.785,29.994,26.42,72,"R",25.219,39.907,"X",94.092,53.535
94,45.558,"Class2",43.419,33.048,55.076,55,"X",59.646,29.339,"P",92.743,43.751
66,42.657,"Class3",59.472,69.961,95.57,9,"K",21.573,22.254,"R",48.259,86.523
44,43.936,"Class3",63.55,68.442,80.473,26,"M",22.833,22.647,"R",50.302,90.679
50,44.612,"Class3",62.021,71.403,91.923,5,"M",20.404,21.744,"Z",44.132,72.651
90,35.162,"Class2",38.53,27.239,29.604,28,"C",58.801,33.995,"C",94.941,58.174
70,60.181,"Class1",61.737,14.124,1.669,73,"C",30.719,39.085,"C",77.587,48.438
80,43.623,"Class3",56.414,69.426,64.696,8,"M",16.272,22.86,"I",41.785,76.101
69,43.453,"Class3",44.248,70.181,84.698,23,"M",26.942,23.71,"Z",43.887,86.197
98,56.229,"Class2",31.755,26.21,34.666,53,"X",59.807,27.377,"O",91.224,66.775
95,85.043,"Class2",48.186,26.658,44.212,31,"C",59.96,83.147,"P",95.949,25.366
63,62.787,"Class1",84.733,21.623,24.738,73,"R",29.591,55.38,"C",88.935,41.572
87,39.263,"Class3",60.839,70.362,77.731,17,"J",24.843,27.062,"I",51.847,77.036
72,43.79,"Class1",82.396,28.943,35.302,68,"V",NA,15.5,"R",95.213,40.784
97,55.984,"Class2",35.138,26.285,29.667,40,"A",57.5,2.172,"R",95.792,35.845
73,37.787,"Class1",68.962,27.758,29.027,64,"S",29.671,46.635,"D",76.997,44.847
31,47.354,"Class3",60.173,69.543,84.123,11,"P",26.681,22.361,"G",59.475,68.193
69,42.104,"Class3",49.89,70.201,86.796,30,"M",20.186,22.065,"G",39.637,68.042
96,34.68,"Class2",44.143,27.421,64.027,53,"X",58.241,28.358,"H",93.784,16.227
79,45.307,"Class3",53.808,69.625,83.557,22,"K",16.859,23.021,"Z",52.734,80.375
64,44.53,"Class3",57.795,69.343,66.887,12,"J",16.81,26,"I",52.206,65.135
71,41.221,"Class1",64.036,29.088,20.984,70,"D",33.368,13.512,"W",96.473,35.429
83,46.556,"Class3",55.505,69.698,113.867,22,"E",14.491,24.117,"R",46.832,67.584
93,71.074,"Class2",37.115,25.969,73.259,41,"D",60.148,32.061,"P",93.407,43.864
44,43.262,"Class3",59.257,70.833,93.465,15,"J",24.818,21.539,"O",49.867,79.091
66,47.902,"Class1",87.589,36.098,26.506,69,"R",NA,20.516,"X",77.288,48.182
59,42.95,"Class3",50.823,69.769,66.951,20,"K",NA,26.43,"Z",45.621,70.125
73,45.549,"Class1",60.158,16.139,24.512,72,"S",28.829,2.181,"C",80.659,46.944
96,62.26,"Class2",31.64,25.846,65.912,41,"X",58.499,32.624,"R",89.715,27.54
66,56.252,"Class1",81.294,16.727,22.622,66,"S",25.345,40.175,"W",75.89,55.809
69,46.622,"Class1",70.384,17.837,47.626,73,"C",28.143,38.005,"X",72.218,50.591
91,48.994,"Class2",40.23,29.537,40.355,44,"D",60.777,24.688,"O",93.773,19.339
66,43.985,"Class1",67.693,24.053,33.375,66,"R",27.195,69.8,"C",88.803,38.663
63,41.623,"Class1",67.311,27.008,42.163,68,"R",26.972,43.041,"X",75.774,31.168
70,32.174,"Class1",91.057,30.98,48.703,68,"S",25.865,51.951,"R",82.877,43.839
64,47.259,"Class1",85.151,39.374,14.301,66,"R",30.521,-3.359,"C",106.843,52.46
69,44.401,"Class3",55.288,70.141,81.62,9,"J",27.593,23.76,"G",45.437,65.966
98,18.879,"Class2",39.981,29.315,52.293,25,"D",57.627,82.494,"C",93.831,46.58
43,43.198,"Class3",51.743,70.169,76.26,12,"M",29.495,18.037,"R",48.804,72.602
59,43.008,"Class3",57.409,70.471,88.779,12,"M",23.663,21.737,"I",53.679,76.291
94,65.465,"Class2",49.561,29.757,62.021,45,"X",59.733,36.686,"P",90.883,36.995
72,40.016,"Class3",63.888,71.144,71.086,30,"P",12.397,25.405,"O",48.995,81.357
66,47.473,"Class3",63.287,70.03,83.665,14,"P",19.082,26.531,"G",56.209,69.719
71,35.121,"Class1",83.257,28.807,15.696,65,"V",32.938,27.188,"W",81.414,34.681
67,61.161,"Class1",78.197,15.858,27.112,69,"D",32.521,22.561,"X",92.471,50.814
40,43.368,"Class3",55.063,70.139,74.373,15,"J",29.254,23.061,"G",48.574,83.678
63,31.091,"Class1",75.106,33.115,9.343,73,"V",35.723,26.521,"C",99.477,53.199
72,58.751,"Class1",69.621,31.144,19.503,66,"R",27.937,49.464,"D",96.75,33.142
65,49.554,"Class1",81.149,12.374,28.914,68,"R",34.79,24.73,"D",87.683,35.401
63,34.01,"Class1",91.638,16.449,9.885,71,"R",28.359,37.298,"X",71.165,55.902
70,39.281,"Class3",49.153,70.986,82.869,5,"K",29.99,22.492,"I",47.408,68.156
73,45.638,"Class1",77.629,5.033,14.28,72,"S",31.551,10.838,"W",91.102,35.892
67,63.933,"Class1",87.753,20.052,33.921,66,"R",25.07,68.99,"W",71.882,37.226
50,42.42,"Class3",62.101,70.246,97.574,16,"K",12.331,24.527,"O",44.248,89.933
94,31.33,"Class2",38.118,28.028,47.119,50,"X",58.033,72.585,"P",93.03,44.043
54,45.973,"Class3",57.745,69.626,58.633,20,"E",24.202,20.763,"O",NA,77.353
91,67.331,"Class2",55.867,28.584,80.414,69,"C",58.22,54.265,"R",90.913,60.792
97,78.919,"Class2",47.603,28.277,68.57,73,"A",59.283,67.171,"C",92.293,33.863
66,63.998,"Class1",70.596,14.716,21.138,72,"D",24.358,13.554,"X",76.382,37.775
71,41.329,"Class3",45.599,69.156,83.455,29,"K",29.424,26.179,"I",50.875,66.784
72,49.739,"Class1",71.763,26.911,55.481,65,"R",27.623,31.774,"D",81.221,38.082
64,58.246,"Class1",60.26,18.24,-2.869,71,"D",29.911,47.646,"R",98.063,50.288
96,49.066,"Class2",25.13,28.932,69.951,82,"A",60.409,36.204,"H",91.402,34.837
73,44.378,"Class1",93.116,26.396,42.836,64,"C",32.131,55.684,"X",72.808,47.997
82,45.931,"Class3",56.803,69.198,82.111,9,"E",21.54,26.088,"Z",52.596,84.085
79,44.372,"Class3",61.968,69.72,76.723,19,"M",16.306,21.488,"R",48.388,69.506
85,46.066,"Class3",47.258,71.148,100.798,26,"K",26.971,21.901,"R",52.446,73.435
66,30.624,"Class1",68.694,14.876,30.011,70,"S",34.071,17.323,"C",106.104,32.113
69,40,"Class3",47.41,69.839,73.598,27,"J",28.693,21.568,"R",53.532,64.707
92,86.334,"Class2",30.711,27.458,64.793,47,"C",59.121,75.414,"H",92.159,11.84
90,22.853,"Class2",46.793,28.721,90.483,35,"I",59.14,7.858,"R",95.185,59.792
33,40.742,"Class3",59.287,70.014,73.638,25,"M",21.618,18.695,"Z",48.901,71.938
84,43.291,"Class3",64.004,69.825,69.772,13,"E",23.356,18.559,"R",52.727,83.601
98,81.277,"Class2",27.873,28.588,70.081,53,"I",57.238,80.576,"C",91.062,34.79
77,45.682,"Class3",52.771,70.493,96.238,16,"M",29.183,27.942,"G",52.24,87.493
65,68.835,"Class1",89.772,17.718,20.656,70,"S",35.048,24.583,"R",86.744,49.192
67,42.14,"Class1",82.761,31.561,36.934,66,"S",29.143,9.64,"W",90.1,53.493
90,53.835,"Class2",50.501,29.598,63.804,49,"I",58.295,42.327,"C",95,26.553
63,34.504,"Class1",89.738,14.49,30.512,65,"V",28.577,14.003,"C",74.704,40.047
69,46.736,"Class1",87.761,50.298,23.43,66,"D",30.369,36.63,"X",96.014,33.793
69,62.621,"Class1",68.632,34.571,19.612,66,"C",30.302,59.706,"C",NA,44.708
32,47.628,"Class3",63.107,70.733,92.26,17,"K",20.533,27.611,"O",47.177,67.331
66,58.228,"Class1",60.127,40.503,17.371,72,"R",30.695,47.061,"X",94.578,52.795
35,47.291,"Class3",54.69,70.724,77.882,29,"P",14.984,26.125,"O",45.116,85.287
93,65.157,"Class2",53.889,32.62,58.394,23,"D",60.944,23.1,"H",91.076,42.19
96,50.585,"Class2",53.469,30.62,79.126,73,"I",59.882,46.311,"C",90.51,30.511
69,47.707,"Class3",63.836,70.277,91.251,14,"P",16.267,20.16,"G",49.318,76.22
66,48.182,"Class1",72.37,23.895,36.762,71,"D",31.213,57.184,"R",75.33,40.985
75,43.342,"Class3",51.244,69.17,81.676,6,"P",13.54,21.772,"Z",44.929,89.126
94,75.403,"Class2",50.488,26.231,64.817,59,"C",60.526,56.903,"C",92.88,69.927
63,44.223,"Class1",84.806,20.021,17.091,66,"D",33.885,74.813,"D",64.368,35.989
63,38.294,"Class1",75.89,22.506,39.454,70,"R",35.056,18.733,"X",81.387,35.419
38,46.591,"Class3",60.343,70.297,80.504,9,"P",22.694,23.907,"Z",48.918,62.496
84,41.334,"Class3",47.806,70.059,68.405,14,"M",18.994,22.777,"Z",55.635,87.653
91,85.701,"Class2",25.272,28.598,40.499,60,"C",58.264,35.787,"O",92.029,67.167
67,63.559,"Class1",87.033,32.702,38.952,73,"R",31.996,74.454,"R",90.06,35.09
97,35.255,"Class2",54.644,24.917,51.358,56,"D",60.974,58.025,"C",95.109,69.653
67,52.349,"Class1",84.546,37.304,41.026,71,"D",30.033,39.183,"X",89.541,52.036
71,50.887,"Class1",76.814,21.42,33.75,69,"V",26.326,29.352,"W",81.197,32.954
73,43.386,"Class1",76.221,7.117,37.975,73,"C",34.581,29.976,"W",84.825,56.567
72,49.482,"Class1",69.032,22.835,26.173,71,"C",24.612,53.639,"R",98.02,45.441
67,29.165,"Class1",78.879,24.415,26.081,70,"S",30.901,58.484,"X",86.351,38.319
86,41.184,"Class3",44.914,70.996,81.469,18,"M",12.868,26.78,"G",46.301,69.914
67,39.487,"Class3",51.146,69.587,87.117,16,"P",26.351,24.206,"O",NA,88.295
68,35.269,"Class1",73.543,11.512,40.069,66,"V",28.539,39.698,"W",73.737,41.103
37,45.865,"Class3",46.492,69.68,78.129,29,"J",23.497,21.795,"O",50.265,75.833
91,75.38,"Class2",41.476,26.364,51.461,24,"X",59.769,53.527,"O",93.796,53.911
37,42.683,"Class3",60.738,69.967,64.253,21,"J",NA,19.887,"Z",41.21,90.665
96,69.467,"Class2",33.947,26.905,77.039,76,"C",58.45,54.851,"P",92.473,33.538
97,37.862,"Class2",31.767,30.085,84.839,33,"I",59.614,41.466,"P",94.473,32.5
97,84.95,"Class2",56.373,26.909,50.029,66,"D",60.95,65.903,"O",91.448,64.441
97,65.453,"Class2",34.875,26.908,64.991,69,"A",58.759,17.405,"C",91.873,35.388
62,47.677,"Class3",44.317,70.171,95.682,22,"E",27.565,23.87,"R",50.493,76.142
93,55.938,"Class2",39.475,31.539,54.327,28,"A",59.833,37.443,"O",93.334,29.236
66,56.507,"Class1",75.682,13.481,8.808,65,"C",32.792,36.542,"D",NA,45.894
67,46.174,"Class3",51.752,70.083,67.494,30,"J",28.746,28.517,"I",53.331,78.036
91,86.644,"Class2",56.817,31.143,49.023,57,"X",59.001,45.026,"P",96.873,21.67
99,23.474,"Class2",55.342,29.126,56.707,30,"A",60.316,60.396,"R",91.191,66.343
46,39.096,"Class3",51.393,69.616,96.864,5,"J",17.726,21.919,"I",53.169,74.408
63,32.295,"Class1",62.738,20.198,19.933,70,"R",31.819,33.726,"X",95.178,38.148
99,21.327,"Class2",51.664,25.421,59.211,65,"X",59.328,62.531,"H",93.702,56.109
83,41.509,"Class3",59.983,68.81,73.086,27,"E",17.36,18.491,"I",50.323,62.283
71,49.04,"Class1",84.253,25.043,14.304,64,"S",28.981,68.453,"W",94.544,34.518
73,59.384,"Class1",70.231,12.953,15.185,65,"V",25.536,65.995,"W",NA,46.522
71,38.216,"Class1",62.747,16.259,23.446,66,"S",31.995,13.459,"C",78.608,41.594
93,78.63,"Class2",42.125,27.52,50.718,80,"I",59.853,50.196,"O",93.658,29.998
46,43.827,"Class3",51.305,70.307,98.957,11,"J",26.738,21.4,"G",51.04,90.425
71,41.419,"Class3",52.612,69.615,78.83,20,"P",28.54,23.153,"R",46.594,81.772
70,48.952,"Class1",82.297,30.645,9.61,72,"D",28.572,14.542,"W",96.652,43.94
46,42.718,"Class3",64.374,69.451,76.123,24,"J",28.984,21.926,"R",49.59,64.099
44,39.248,"Class3",50.524,71.31,82.388,30,"E",20.359,18.961,"Z",56.083,89.788
81,44.446,"Class3",54,70.341,82.857,19,"P",13.32,18.85,"I",47.15,67.808
63,41.091,"Class1",69.635,24.379,8.864,66,"C",34.885,44.65,"W",95.343,34.725
69,49.903,"Class1",72.776,25.673,21.898,66,"S",30.521,30.658,"X",87.99,34.794
69,33.766,"Class1",90.721,32.867,24.524,72,"S",34.199,53.168,"C",82.466,40.285
94,49.49,"Class2",48.764,28.861,55.274,75,"D",58.559,55.012,"O",92.927,38.571
63,64.703,"Class1",79.798,10.414,23.269,70,"V",31.932,11.098,"W",NA,49.048
46,45.868,"Class3",50.012,69.224,81.785,22,"P",NA,31.484,"O",54.848,78.094
64,40.273,"Class3",62.773,69.177,80.985,20,"J",19.728,21.667,"Z",47.059,72.918
65,33.624,"Class1",78.117,35.071,48.104,68,"D",34.591,31.806,"C",80.88,53.439
69,39.509,"Class3",49.144,70.181,84.608,6,"M",19.797,22.345,"R",56.004,64.916
91,78.183,"Class2",35.095,28.13,56.233,29,"I",57.023,31.47,"H",93.834,22.573
84,42.957,"Class3",56.378,69.262,83.558,18,"M",21.901,20.566,"Z",48.193,74.595
69,62.667,"Class1",85.288,23.436,-0.302,72,"C",30.213,85.351,"R",72.182,34.154
62,43.669,"Class3",64.168,70.762,90.602,16,"M",18.983,23.852,"O",51.824,80.279
92,72.564,"Class2",44.787,29.634,74.436,32,"D",59.233,54.477,"R",96.514,25.085
83,40.523,"Class3",53.776,69.337,89.22,31,"J",15.237,21.032,"G",54.701,78.151
70,35.902,"Class1",74.225,32.392,34.411,72,"C",27.296,55.338,"C",86.538,37.565
91,24.908,"Class2",40.358,29.517,66.754,68,"C",60.256,50.213,"R",97.435,60.536
49,45.341,"Class3",58.639,70.642,68.297,8,"P",18.928,24.551,"I",48.279,86.873
73,43.131,"Class1",82.373,17.761,11.781,65,"D",34.751,47.94,"R",75.506,55.601
68,46.197,"Class1",70.217,22.751,28.444,71,"C",35.003,41.165,"D",83.285,48.226
90,75.147,"Class2",32.849,28.374,58.121,74,"D",60.432,45.23,"C",90.281,59.442
99,42.355,"Class2",34.006,30.519,46.057,27,"D",59.248,47.096,"O",93.472,25.357
90,61.968,"Class2",31.059,26.885,54.194,56,"D",59.771,3.753,"O",91.903,61.665
92,45.975,"Class2",39.934,27.448,45.882,61,"X",57.551,26.46,"H",91.992,18.426
71,31.482,"Class1",81.602,23.954,15.329,67,"S",29.15,34.116,"W",96.576,48.182
90,32.801,"Class2",46.048,28.158,56.206,47,"X",60.932,113.321,"P",94.755,33.012
69,32.479,"Class1",93.709,17.172,16.217,65,"D",31.416,56.017,"X",85.187,37.899
72,52.635,"Class1",64.299,22.161,32.983,73,"R",30.132,35.043,"D",76.42,55.325
93,32.377,"Class2",31.634,27.301,29.719,65,"X",57.627,45.019,"R",92.882,39.729
90,71.83,"Class2",56.683,27.591,64.534,44,"I",60.716,12.12,"O",92.534,52.766
64,69.053,"Class1",92.599,41.399,31.203,64,"R",25.616,17.419,"X",75.071,47.517
67,44.413,"Class1",93.328,24.838,35.188,72,"R",32.411,23.38,"D",65.594,32.902
72,35.131,"Class1",72.734,7.968,28.828,69,"D",30.997,45.208,"D",74.527,51.079
60,45.74,"Class3",51.464,70.476,107.461,24,"J",23.825,25.727,"R",45.381,81.717
65,69.871,"Class1",64.578,19.818,22.699,71,"V",34.595,41.494,"C",77.373,56.851
83,39.835,"Class3",47.026,68.824,83.608,25,"J",29.281,22.068,"I",49.502,88.079
90,54.419,"Class2",32.823,26.925,70.552,26,"C",59.382,79.341,"H",92.522,66.848
65,44.701,"Class1",60.91,34.252,29.019,70,"C",24.696,55.108,"C",72.974,53.984
98,29.155,"Class2",57.746,29.979,58.93,73,"X",60.891,31.573,"R",93.49,57.835
95,24.033,"Class2",36.622,29.51,56.78,80,"C",59.682,40.6,"O",92.829,11.966
99,64.351,"Class2",56.85,29.336,36.006,44,"C",58.75,25.058,"P",94.238,40.438
92,76.824,"Class2",47.908,28.251,54.979,80,"C",58.815,45.367,"R",93.527,57.931
99,79.111,"Class2",40.557,27.725,71.604,53,"C",60.03,68.011,"R",91.6,41.411
67,66.93,"Class1",74.893,8.582,41.852,72,"D",28.316,44.608,"W",NA,32.368
94,80.141,"Class2",55.957,27.156,48.089,48,"C",57.343,25.272,"P",87.512,58.989
64,52.096,"Class1",74.63,12.212,4.302,70,"R",30.644,36.387,"W",99.551,37.896
84,43.611,"Class3",63.757,69.997,99.843,25,"K",23.604,21.786,"I",44.673,85.216
61,40.8,"Class3",62.034,69.795,79.719,21,"E",26.684,18.629,"G",47.8,65.714
57,39.775,"Class3",61.638,70.557,71.913,8,"K",23.055,23.909,"O",44.381,82.749
65,43.766,"Class1",82.064,32.11,34.431,66,"R",26.15,-1.627,"C",63.589,56.963
93,70.606,"Class2",41.185,23.567,48.351,47,"I",58.926,39.069,"R",93.149,30.041
96,39.227,"Class2",47.505,24.584,57.199,48,"I",57.949,55.209,"C",94.409,52.78
97,63.648,"Class2",35.611,28.341,80.238,27,"A",60.912,67.801,"H",90.421,25.946
72,59.652,"Class1",77.483,32.155,19.495,69,"C",25.208,48.67,"W",79.634,43.803
48,42.934,"Class3",56.156,70.403,78.211,8,"M",22.306,19.919,"R",48.17,67.399
64,53.056,"Class1",74.069,32.193,24.412,65,"C",26.822,40.854,"W",91.557,54.035
94,70.904,"Class2",43.994,29.553,82.835,59,"C",59.962,42.117,"O",93.104,45.113
90,18.301,"Class2",33.777,28.855,40.925,81,"D",58.077,33.031,"H",92.526,45.249
72,69.842,"Class1",89.882,33.131,12.569,64,"R",35.245,37.339,"D",75.604,36.652
92,60.923,"Class2",54.644,27.03,72.394,23,"D",59.577,33.987,"C",94.944,31.937
70,65.194,"Class1",72.587,29.118,16.442,65,"V",28.558,34.989,"W",98.343,55.505
72,56.618,"Class1",61.022,31.999,5.544,66,"R",31.156,35.569,"R",NA,48.592
75,40.956,"Class3",45.838,70.266,75.596,30,"K",13.316,17.164,"G",51.938,79.203
93,39.849,"Class2",39.062,28.8,41.606,38,"D",59.894,18.48,"P",94.763,14.072
63,54.58,"Class1",74.425,19.082,25.591,71,"V",31.671,41.864,"X",97.833,40.931
98,36.194,"Class2",27.558,28.31,64.329,58,"I",60.111,50.985,"O",93.927,66.146
70,36.733,"Class1",80.358,23.013,15.026,72,"R",24.29,67.686,"X",69.879,56.478
96,61.574,"Class2",45.211,28.38,80.446,27,"I",58.943,57.201,"H",96.218,65.741
66,40.75,"Class1",73.529,38.448,56.657,73,"S",24.509,49.964,"W",84.987,38.788
63,62.893,"Class1",71.539,21.903,21.944,71,"V",32.371,31.17,"C",96.359,36.469
65,50.884,"Class1",61.813,26.681,12.046,71,"D",32.881,43.823,"C",79.567,52.437
90,69.037,"Class2",36.988,28.573,48.781,57,"D",58.312,51.44,"P",93.268,42.886
37,39.727,"Class3",46.29,69.832,80.46,12,"P",22.986,27.445,"G",46.903,67.579
49,45.836,"Class3",60.687,69.051,74.423,32,"K",25.412,20.667,"Z",51.733,73.973
95,62.915,"Class2",51.545,26.29,70.809,66,"C",58.714,67.285,"H",94.312,58.636
72,33.21,"Class1",66.057,16.743,29.396,68,"S",32.283,46.791,"R",79.391,41.663
98,26.964,"Class2",36.09,25.994,54.446,59,"C",59.358,73.295,"O",92.615,67.762
63,45.766,"Class1",63.919,29.495,34.417,70,"D",26.482,26.781,"W",74.149,56.864
84,43.542,"Class3",52.877,69.443,102.517,6,"K",21.938,23.713,"G",54.048,83.921
65,62.437,"Class1",64.983,23.48,14.344,64,"V",28.265,33.645,"C",84.39,48.205
99,74.212,"Class2",56.817,28.915,65.424,75,"I",59.174,77.091,"R",93.893,33.627
91,27.6,"Class2",27.574,30.446,41.087,26,"D",57.722,36.191,"R",94.363,66.168
98,61.542,"Class2",37.876,30.211,47.004,51,"X",60.952,79.784,"O",93.965,24.028
98,79.096,"Class2",46.558,31.053,69.513,79,"D",60.309,58.111,"P",92.493,31.081
66,69.369,"Class1",92.327,28.067,30.723,69,"S",30.243,27.116,"W",65.307,47.27
81,44.681,"Class3",49.269,70.054,77.985,18,"P",25.432,25.692,"Z",50.64,68.244
70,68.318,"Class1",72.923,25.639,22.58,73,"D",28.759,56.618,"D",88.223,42.071
57,43.487,"Class3",50.49,69.005,88.222,4,"P",28.995,24.172,"Z",50.391,77.596
72,68.323,"Class1",72.28,31.178,33.426,69,"C",34.432,40.184,"X",91.374,56.24
59,41.611,"Class3",49.239,69.85,90.711,18,"P",13.465,22.907,"I",42.8,77.246
41,45.444,"Class3",64.175,70.147,89.29,32,"K",28.016,19.51,"Z",47.588,78.182
68,48.241,"Class1",87.255,28.579,22.085,72,"V",30.959,31.952,"W",66.388,37.337
63,59.428,"Class1",75.025,11.717,4.996,68,"D",31.688,41.653,"C",86.511,37.712
63,40.826,"Class3",61.599,69.911,75.827,4,"J",12.308,24.587,"O",47.293,66.12
71,68.37,"Class1",82.025,43.003,13.539,64,"C",34.561,12.654,"R",82.192,54.112
45,46.154,"Class3",55.451,69.072,75.267,22,"J",18.013,23.986,"Z",50.667,82.671
94,65.694,"Class2",45.615,28.121,74.288,25,"A",60.228,49.323,"P",97.516,51.605
87,40.624,"Class3",50.273,69.632,62.779,31,"J",22.905,22.604,"I",50.765,73.455
63,33.102,"Class1",63.221,26.171,29.723,73,"C",28.199,2.755,"X",94.467,44.597
99,85.412,"Class2",46.456,28.024,56.99,74,"X",58.507,57.071,"R",91.991,54.09
97,65.088,"Class2",42.174,27.209,59.927,28,"X",58.006,21.344,"C",93.122,60.128
92,51.907,"Class2",29.902,30.604,71.788,23,"C",60.985,8.056,"H",94.337,60.446
66,43.729,"Class1",72.388,21.41,17.688,69,"R",27.152,56.833,"W",NA,53.65
69,33.938,"Class1",89.921,25.006,23.23,69,"V",28.775,31.835,"R",90.262,40.919
49,39.442,"Class3",52.359,69.136,88.029,25,"P",28.05,23.958,"I",45.359,77.439
72,50.176,"Class1",87.198,27.003,30.666,66,"V",34.248,43.19,"W",101.46,42.678
67,46.561,"Class1",68.417,11.866,29.17,71,"C",34.11,8.988,"X",84.577,55.515
93,54.462,"Class2",51.222,29.207,57.832,73,"I",60.069,80.145,"C",92.254,28.517
72,47.148,"Class1",88.049,41.12,25.975,66,"R",28.693,47.411,"R",NA,51.061
99,42.2,"Class2",29.228,28.482,53.985,53,"X",60.954,28.833,"H",94.66,44.944
70,41.034,"Class3",49.719,70.417,77.58,32,"K",29.505,27.383,"G",48.604,66.927
72,61.679,"Class1",65.211,31.973,17.98,67,"S",27.237,35.025,"D",71.185,49.057
93,55.945,"Class2",47.463,30.356,56.608,32,"I",57.556,46.397,"O",92.457,42.018
93,86.876,"Class2",57.787,29.416,51.971,37,"C",57.4,27.861,"P",92.265,67.174
72,37.484,"Class1",78.037,15.314,28.552,65,"S",33.851,44.324,"C",81.117,50.394
