"EJS1","SLH2","ZUD3","JFS4","WML5","EHM6","IPF7","ZUS8","TKM9","OHJ10","Output21","RYQ11"
31.777,"W",55.081,11,30.051,28.678,36.725,89,NA,79.989,"Class2",19.421
30.94,"V",24.962,12,9.185,33.272,44.22,88,10.738,81.969,"Class2",15.395
6.272,"I",65.83,55,70.661,64.864,12.051,77,65.066,76.298,"Class1",65.391
16.997,"X",65.959,80,29.367,52.897,9.616,73,65.903,66.059,"Class1",67.697
23.137,"T",47.484,5,35.917,29.806,26.462,86,27.157,74.516,"Class2",24.566
28.394,"K",40.869,13,28.253,21.655,40.254,84,17.741,78.773,"Class2",12.713
25.297,"W",34.891,11,29.809,21.967,51.722,NA,30.653,49.916,"Class2",10.828
25.484,"K",38.615,7,15.798,24.064,37.392,86,23.524,52.267,"Class2",19.455
84.389,"S",96.413,83,65.416,55.997,30.251,14,62.747,97.592,"Class3",36.884
24.18,"G",66.242,40,59.404,61.484,13.625,73,67.955,70.28,"Class1",67.085
12.547,"G",66.089,49,20.415,51.812,14.065,77,70.462,66.913,"Class1",69.163
34.802,"T",18.393,5,21.449,30.148,48.043,89,NA,72.018,"Class2",13.663
74.141,"S",90.321,86,63.192,8.238,32.826,23,58.941,85.027,"Class3",36.711
22.894,"L",65.597,60,38.535,57.625,13.823,NA,65.236,45.521,"Class1",64.435
22.354,"V",33.016,3,19.901,23.235,39.149,87,19.115,44.563,"Class2",19.89
10.783,"L",65.591,49,14.261,53.553,16.382,72,70.72,40.463,"Class1",65.517
16.829,"X",65.218,78,30.337,37.595,6.471,72,68.546,33.972,"Class1",69.498
70.695,"T",87.447,82,56.985,59.174,33.023,4,NA,21.294,"Class3",38.505
30.043,"W",31.722,8,22.149,29.642,42.197,85,24.521,51.934,"Class2",12.879
8.368,"X",65.518,46,26.659,52.643,19.712,75,66.819,76.116,"Class1",66.985
23.594,"L",65.094,79,43.645,31.803,9.342,72,70.666,71.632,"Class1",63.325
24.997,"I",65.66,47,35.646,40.688,12.202,73,65.001,45.334,"Class1",64.075
31.935,"V",26.036,4,13.721,28.751,52.145,89,NA,42.586,"Class2",15.469
23.713,"X",65.306,41,33.286,44.791,10.738,74,67.811,56.346,"Class1",65.66
64.911,"C",95.355,55,75.683,65.362,32.516,19,58.603,26.347,"Class3",36.677
72.917,"S",94.185,80,73.073,81.194,30.76,32,63.034,33.312,"Class3",41.315
21.302,"V",24.799,8,7.209,21.741,48.789,90,19.233,79.964,"Class2",7.336
10.818,"G",65.266,73,46.223,40.939,22.781,73,65.112,75.661,"Class1",64.189
73.038,"I",89.295,59,64.991,65.658,32.869,32,57.407,95.523,"Class3",40.548
13.65,"D",65.742,59,58.278,44.397,12.032,73,67.107,44.115,"Class1",65.473
80.611,"C",87.689,65,56.403,85.932,29.223,8,57.393,61.169,"Class3",44.916
25.578,"T",45.537,3,14.978,24.158,29.495,87,30.225,88.398,"Class2",14.59
80.514,"C",96.592,86,57.961,88.388,32.697,19,63.379,7.271,"Class3",39.097
36.268,"T",24.369,14,25.595,17.603,33.36,85,29.391,74.568,"Class2",12.653
29.463,"G",66.022,63,24.1,54.433,9.944,77,65.962,75.023,"Class1",66.546
14.083,"D",65.525,57,22.646,70.183,15.257,74,69.359,33.102,"Class1",66.772
36.973,"K",19.27,4,17.083,26.502,37.118,91,NA,41.193,"Class2",18.508
23.237,"I",65.569,53,63.532,46.54,13.345,76,NA,65.407,"Class1",62.451
22.924,"K",58.962,14,34.29,25.061,26.03,87,16.499,48.606,"Class2",22.343
80.788,"C",85.219,88,55.93,81.268,29.745,31,63.412,91.287,"Class3",38.999
23.86,"K",16.879,11,26.92,27.26,46.574,86,29.783,90.773,"Class2",18.212
23.417,"T",17.459,9,30.934,24.945,28.13,85,14.515,61.119,"Class2",19.436
88.137,"S",92.765,96,59.207,119.891,30.654,28,60.388,78.123,"Class3",39.281
92.615,"Z",91.407,93,54.97,40.409,29.848,0,59.35,54.013,"Class3",45.215
27.135,"G",65.562,80,19.092,31.862,10.524,74,68.69,53.859,"Class1",59.598
18.371,"X",65.588,84,5.24,74.235,5.952,77,66.752,53.409,"Class1",62.107
87.012,"S",88.905,82,61.616,66.858,31.152,1,62.09,10.669,"Class3",40.596
26.013,"W",53.07,12,30.04,24.817,36.95,84,24.858,40.988,"Class2",20.75
32.736,"T",42.379,10,28.375,28.162,58.359,85,26.615,60.687,"Class2",23.077
59.583,"Z",94.218,67,65.846,63.014,29.206,32,57.192,69.267,"Class3",41.839
23.846,"T",26.26,12,27.331,23.173,48.107,87,15.264,53.055,"Class2",9.269
8.86,"L",65.695,75,47.369,72.012,10.688,72,65.585,53.202,"Class1",64.154
89.777,"C",88.138,59,65.923,34.525,29.974,19,60.804,95.324,"Class3",34.503
26.607,"A",44.019,10,17.35,26.669,29.286,NA,20.072,88.84,"Class2",16.35
36.898,"W",35.545,6,21.05,28.04,50.629,89,26.016,83.565,"Class2",21.489
30.052,"K",61.92,13,11.31,25.283,39.693,89,16.732,57.84,"Class2",17.299
80.203,"S",94.266,84,77.298,56.692,31.19,NA,61.629,30.872,"Class3",36.725
88.274,"S",91.484,64,49.093,109.733,31.483,15,60.378,30.839,"Class3",41.755
88.571,"S",91.17,79,59.576,26.337,32.996,38,63.788,76.844,"Class3",36.953
87.251,"Z",86.657,78,54.434,35.658,32.236,41,58.088,23.369,"Class3",37.227
25.444,"D",65.271,64,16.957,51.479,18.62,76,66.667,65.732,"Class1",64.481
61.115,"C",94.727,78,57.847,39.262,33.448,2,57.419,31.273,"Class3",37.782
15.759,"X",65.4,37,62.48,59.852,18.083,73,68.911,60.307,"Class1",65.93
10.411,"G",65.919,49,38.948,57.389,14.018,72,67.934,60.346,"Class1",65.387
25.11,"W",34.153,14,11.606,29.447,49.863,85,17.282,53.723,"Class2",15.955
26.437,"L",65.679,39,16.54,39.753,12.392,73,69.842,65.332,"Class1",63.826
30.738,"W",53.269,4,25.65,23.906,23.62,85,20.177,72.973,"Class2",12.486
26.58,"D",65.711,37,54.788,56.978,19.396,77,68.021,58.415,"Class1",67.517
25.508,"T",22.407,3,21.317,27.848,42.396,88,33.244,60.573,"Class2",18.865
14.38,"I",66.118,81,29.349,56.61,14.376,72,66.688,44.062,"Class1",69.87
22.979,"A",37.675,12,36.443,23.491,29.942,91,12.451,46.464,"Class2",29.488
21.85,"V",29.553,6,9.496,21.165,33.683,90,28.686,57.714,"Class2",23.146
13.979,"L",66.175,43,12.31,43.736,6.817,75,68.766,44.946,"Class1",68.376
21.984,"V",58.364,7,35.94,32.291,53.847,84,23.698,60.654,"Class2",4.035
8.684,"I",65.659,85,43.515,53.954,4.684,76,66.376,60.316,"Class1",68.237
90.194,"Z",83.578,87,61.121,63.758,32.659,NA,57.216,25.145,"Class3",42.08
28.963,"W",30.041,5,16.036,30.95,41.827,89,11.417,60.469,"Class2",14.454
23.939,"A",36.649,11,19.567,24.273,26.911,85,10.433,85.795,"Class2",13.487
68.975,"T",91.652,68,62.636,65.071,31.033,NA,57.975,52.201,"Class3",39.798
27.149,"A",52.46,3,13.736,27.789,31.366,88,22.282,81.633,"Class2",23.71
22.772,"G",65.793,80,12.929,31.797,18.284,76,70.524,68.014,"Class1",64.088
16.429,"D",65.464,36,37.168,47.381,19.478,72,66.072,75.298,"Class1",61.133
25.594,"G",65.59,85,21.702,50.497,4.057,73,69.052,75.041,"Class1",64.61
28.323,"I",65.111,83,33.1,60.187,10.279,76,69.361,53.01,"Class1",69.658
15.211,"D",65.773,40,51.024,44.988,5.325,77,68.004,64.5,"Class1",68.231
27.353,"I",65.786,38,57.592,45.76,11.663,76,66.593,42.354,"Class1",65.338
67.178,"T",87.096,94,69.39,94.237,30.616,22,62.5,40.182,"Class3",41.454
36.498,"W",-0.246,9,5.247,30.122,39.709,89,17.151,47.088,"Class2",14.227
33.65,"V",19.358,14,22.62,20.758,38.758,90,33.392,51.119,"Class2",19.235
26.684,"T",22.086,6,27.864,25.513,39.8,89,30.957,61.771,"Class2",7.121
18.418,"L",65.55,33,40.841,55.223,7.51,75,NA,58.742,"Class1",61.992
58.913,"S",91.334,77,64.098,79.546,33.103,37,59.74,37.076,"Class3",40.765
27.598,"V",29.263,9,20.599,21.206,51.404,85,17.908,77.85,"Class2",18.917
79.912,"Z",92.8,63,57.916,4.824,32.016,8,57.421,14.366,"Class3",40.567
9.951,"I",65.18,40,78.212,48.739,8.391,72,65.088,60.559,"Class1",62.689
34.213,"T",23.829,6,21.9,17.192,24.028,87,30.238,74.26,"Class2",17
19.547,"D",65.457,43,53.2,41.645,15.56,77,65.675,66.279,"Class1",65.418
70.476,"C",92.844,88,71.188,53.289,31.21,32,59.651,96.841,"Class3",38.809
34.153,"K",24.305,14,27.167,28.952,27.819,87,25.234,75.634,"Class2",14.754
62.433,"Z",91.949,88,71.186,52.53,30.279,NA,NA,40.671,"Class3",41.989
22.286,"I",64.941,52,35.613,47.524,15.714,72,66.399,54.679,"Class1",61.957
15.181,"I",65.517,58,6.419,36.725,8.526,76,69.193,43.576,"Class1",66.7
20.195,"X",65.632,73,25.614,55.287,21.811,73,NA,69.804,"Class1",66.376
87.755,"S",89.085,86,56.373,59.995,29.012,29,59.909,56.214,"Class3",46.493
17.714,"I",66.078,75,51.872,60.771,21.628,74,66.918,41.184,"Class1",66.271
20.161,"I",65.647,77,31.705,56.117,10.131,76,65.414,69.674,"Class1",67.838
16.274,"X",65.641,85,29.644,46.55,22.981,72,69.325,49.19,"Class1",67.17
22.159,"D",65.379,34,51.805,44.695,9.601,74,69.974,43.378,"Class1",64.696
19.891,"G",65.525,66,16.933,53.059,16.354,74,NA,63.128,"Class1",69.16
22.347,"D",65.682,53,41.294,47.223,17.057,77,70.447,70.329,"Class1",64.674
84.333,"T",90.962,88,47.284,60.419,31.16,29,62.567,41.773,"Class3",41.423
30.986,"L",65.519,37,58.136,51.744,13.288,73,65.983,64.211,"Class1",65.128
25.327,"K",24.441,13,27.319,35.26,30.591,86,20.604,60.821,"Class2",12.174
34.031,"T",30.721,3,8.784,19.136,32.624,85,30.064,86.372,"Class2",26.34
24.311,"X",65.496,34,9.448,40.3,22.681,77,65.202,53.383,"Class1",67.928
69.343,"T",88.083,64,63.579,-4.076,29.792,45,59.469,20.007,"Class3",38.453
76.465,"S",90.491,90,68.506,73.061,30.083,19,63.067,82.907,"Class3",39.878
19.563,"D",65.219,68,24.317,47.286,9.922,75,70.143,69.312,"Class1",68.926
18.978,"D",66.062,70,27.516,33.838,4.448,73,67.079,71.528,"Class1",64.716
79.537,"S",89.194,73,69.311,23.887,32.646,11,63.682,46.279,"Class3",37.629
34.561,"A",43.084,9,23.756,32.326,46.693,88,11.813,61.23,"Class2",21.339
26.518,"G",65.327,38,41.491,42.864,7.148,73,70.938,53.555,"Class1",65.245
22.857,"V",28.061,6,21.872,25.197,26.829,86,29.834,67.973,"Class2",24.372
82.428,"T",92.731,88,50.483,98.384,30.03,4,59.593,56.004,"Class3",38.839
84.589,"C",88.351,55,56.248,33.729,33.891,10,59.564,66.936,"Class3",39.109
69.586,"C",93.575,68,72.294,84.122,31.848,21,62.07,85.228,"Class3",40.427
65.639,"T",86.9,93,40.067,72.934,31.472,38,63.942,28.97,"Class3",38.561
18.438,"G",65.253,39,29.083,55.221,18.881,74,70.964,34.167,"Class1",65.051
20.005,"G",65.462,56,3.907,57.608,15.414,77,66.275,49.869,"Class1",65.304
15.867,"L",65.7,76,14.202,57.067,16.449,73,66.822,72.162,"Class1",67.296
78.112,"Z",90.138,68,70.088,53.863,31.365,28,60.462,74.262,"Class3",39.756
90.066,"I",94.398,91,70.668,96.485,33.93,3,59.15,11.972,"Class3",38.335
74.142,"S",95.03,70,53.443,57.343,32.144,9,58.733,35.201,"Class3",35.532
68.735,"S",97.653,63,60.589,89.447,32.848,12,57.845,30.762,"Class3",38.39
36.63,"K",40.608,5,22.297,33.871,32.46,84,11.206,79.145,"Class2",8.732
36.316,"T",19.185,4,22.885,26.998,49.685,91,13.928,67.277,"Class2",16.574
23.706,"I",65.45,59,35.504,52.837,17.094,72,68.789,58.31,"Class1",65.765
16.089,"I",65.916,44,55.714,37.227,17.411,NA,67.643,55.701,"Class1",74.997
93.312,"Z",94.789,98,69.987,71.982,32.188,23,NA,54.099,"Class3",43.097
85.022,"C",86.04,70,69.919,78.099,30.888,36,NA,32.311,"Class3",41.551
6.816,"L",65.36,45,33.92,62.11,14.593,74,70.813,56.18,"Class1",62.379
26.192,"X",65.508,33,36.438,36.983,3.637,77,70.95,55.173,"Class1",66.362
30.639,"G",65.398,47,46.697,62.445,8.488,72,66.547,58.903,"Class1",69.236
10.682,"I",65.36,75,64.272,51.587,9.314,77,65.371,76.483,"Class1",69.895
22.92,"D",64.374,41,27.933,76.559,18.711,75,65.087,70.404,"Class1",63.709
9.205,"G",65.34,51,50.967,52.022,13.643,76,70.872,46.703,"Class1",64.245
21.466,"K",27.041,8,14.957,27.832,36.173,91,33.802,58.038,"Class2",9.604
78.146,"I",91.866,94,69.575,123.237,30.768,45,58.978,24.839,"Class3",39.723
15.855,"G",65.345,71,34.613,43.861,4.735,77,68.792,57.394,"Class1",65.909
91.981,"C",90.115,64,71.162,80.588,29.749,31,59.47,81.282,"Class3",38.952
68.667,"T",89.929,91,61.584,59.24,29.693,23,58.845,91.411,"Class3",42.138
27.206,"W",26.327,11,8.373,31.766,55.129,91,23.116,56.958,"Class2",17.442
27.286,"G",65.912,57,56.152,39.11,11.892,73,NA,43.194,"Class1",67.23
35.276,"T",37.639,4,18.124,33.397,49.515,87,11.796,39.976,"Class2",18.166
65.143,"Z",95.476,71,69.904,90.623,32.92,22,58.008,21.324,"Class3",44.801
15.008,"X",65.085,56,60.806,62.672,5.52,73,67.529,34.303,"Class1",67.318
84.178,"C",84.292,66,70.637,57.792,31.974,25,62.085,24.721,"Class3",41.913
89.835,"T",88.15,87,65.111,17.083,32.611,34,NA,43.97,"Class3",39.702
28.32,"W",15.475,4,24.969,21.21,24.848,84,33.447,82.996,"Class2",17.605
20.182,"L",66.232,67,62.144,52.534,5.769,77,70.521,35.274,"Class1",65.657
36.915,"W",33.341,3,14.191,29.975,24.151,84,15.461,40.74,"Class2",14.494
24.617,"V",36.565,7,27.632,20.213,52.787,86,NA,73.955,"Class2",25.85
22.61,"I",65.353,46,45.475,52.755,18.894,75,65.149,55.666,"Class1",65.628
22.531,"G",65.542,36,46.332,49.12,4.66,73,67.057,48.513,"Class1",68.714
92.742,"C",93.171,96,68.892,48.277,33.256,24,61.353,27.764,"Class3",39.721
23.545,"G",65.167,33,59.119,41.849,17.373,73,67.016,35.584,"Class1",65.436
25.001,"D",65.197,49,24.441,42.486,3.52,77,67.901,40.865,"Class1",69.215
6.872,"I",66.099,59,31.672,54.904,16.469,76,NA,71.468,"Class1",61.024
70.093,"C",84.149,57,56.054,36.318,29.206,26,57.398,43.735,"Class3",37.846
28.353,"L",65.571,40,49.247,49.44,8.065,74,66.982,45.651,"Class1",65.816
84.275,"T",89.805,87,64.732,16.063,33.636,45,62.334,82.548,"Class3",41.727
74.159,"Z",89.182,96,46.608,71.927,32.77,33,63.046,43.585,"Class3",39.229
26.793,"D",65.107,43,25.126,54.47,21.585,73,65.68,62.918,"Class1",76.289
26.931,"A",44.674,14,18.473,33.194,29.721,90,25.679,63.862,"Class2",17.269
7.879,"I",64.883,70,23.812,46.509,12.141,73,65.039,42.709,"Class1",61.124
61.789,"Z",93.703,76,70.787,65.988,32.148,9,60.998,57.979,"Class3",38.421
14.69,"G",65.913,42,55.128,55.77,15.706,74,69.07,50.004,"Class1",67.42
21.676,"L",65.465,43,57.04,46.601,5.556,77,70.921,62.28,"Class1",68.351
59.865,"I",96.138,61,50.638,39.347,29.171,17,60.407,57.946,"Class3",35.64
72.424,"S",96.267,76,70.361,33.107,32.322,11,58.612,36.064,"Class3",40.775
30.314,"T",37.989,5,20.311,25.495,58.848,85,31.415,86.492,"Class2",12.018
89.871,"S",92.786,64,57.531,92.653,29.276,40,58.422,11.514,"Class3",38.835
36.145,"K",20.49,10,16.998,33.92,36.335,86,17.448,90.221,"Class2",21.371
23.156,"W",43.269,9,30.594,22.495,45.417,85,22.841,85.374,"Class2",3.77
10.939,"I",65.376,61,58.593,71.874,11.979,74,68.328,44.016,"Class1",70.848
28.02,"X",65.236,37,19.232,49.79,14.865,76,66.144,59.897,"Class1",64.455
89.398,"Z",87.658,78,49.478,29.636,29.571,NA,60.928,41.733,"Class3",37.93
25.967,"I",65.289,39,69.968,55.845,16.46,72,69.404,58.739,"Class1",67.1
29.718,"K",33.22,13,17.634,37.132,49.426,86,20.791,57.429,"Class2",22.215
29.873,"T",18.416,11,19.748,20.563,23.358,91,9.489,42.438,"Class2",27.447
30.829,"A",56.846,10,15.302,28.649,53.788,90,13.416,48.467,"Class2",18.962
78.285,"I",94.589,78,66.777,64.531,30.121,36,62.692,79.494,"Class3",39.491
26.935,"G",65.319,41,10.084,46.275,3.577,73,70.271,51.59,"Class1",67.34
82.243,"S",94.148,90,63.185,63.173,32.442,35,59.333,29.026,"Class3",39.141
27.409,"D",65.799,52,59.641,44.245,11.857,74,66.093,65.339,"Class1",62.365
36.971,"K",39.995,4,16.812,25.984,29.151,86,27.505,56.94,"Class2",17.307
12.206,"G",65.861,73,-2.878,64.12,16.353,77,69.1,59.909,"Class1",61.91
85.014,"I",92.992,61,46.192,32.198,31.376,3,59.809,19.318,"Class3",38.516
24.796,"X",65.412,83,50.727,48.377,19.168,77,70.817,41.301,"Class1",63.611
29.289,"W",25.659,14,16.45,29.729,54.706,90,19.887,42.204,"Class2",11.977
26.981,"K",13.679,10,13.759,22.553,52.979,91,20.57,46.364,"Class2",15.842
36.924,"K",20.483,7,18.987,29.354,49.303,90,19.747,62.789,"Class2",7.721
33.872,"T",57.644,8,21.551,26.449,47.441,88,15.266,59.549,"Class2",9.535
75.81,"I",86.958,76,50.762,29.866,33.664,8,59.158,30.248,"Class3",41.459
13.587,"G",65.035,54,14.466,45.717,6.684,77,69.269,51.422,"Class1",68.31
20.055,"D",65.74,55,42.356,52.49,11.749,74,65.165,61.89,"Class1",69.091
83.049,"C",92.035,71,64.591,46.6,32.267,16,60.818,26.338,"Class3",36.148
13.058,"D",65.794,79,19.306,60.332,3.722,75,66.632,51.114,"Class1",58.987
29.611,"D",65.583,64,38.896,61.845,15.481,77,69.86,72.458,"Class1",60.199
18.798,"G",65.431,45,44.763,65.788,19.609,73,67.259,59.287,"Class1",64.611
31.958,"K",47.237,13,24.727,34.141,45.268,84,32.442,44.164,"Class2",10.802
28.662,"T",23.911,14,27.292,27.302,45.463,NA,19.949,49.612,"Class2",11.622
23.694,"L",65.732,85,41.587,66.833,10.184,77,67.152,39.011,"Class1",68.152
35.488,"T",17.654,3,23.585,24.104,48.001,85,16.833,80.225,"Class2",18.049
26.711,"D",65.978,83,68.394,23.041,12.745,73,69.023,50.465,"Class1",70.098
90.025,"Z",93.638,87,63.565,47.904,32.561,NA,57.13,41.785,"Class3",44.57
78.644,"S",89.567,78,58.582,41.838,29.586,24,59.481,85.259,"Class3",45.82
26.606,"A",47.884,9,2.669,22.248,29.594,91,9.751,39.65,"Class2",27.762
86.772,"S",88.945,57,65.172,62.945,31.651,NA,61.319,82.134,"Class3",40.942
86.821,"T",91.365,85,45.602,35.313,33.761,7,61.869,56.882,"Class3",45.305
14.389,"I",65.541,33,47.088,74.9,8.832,74,67.429,60.972,"Class1",68.499
28.052,"L",65.554,51,32.68,37.634,10.077,73,68.924,62.829,"Class1",68.582
90.8,"C",95.171,62,67.107,75.422,33.272,26,63.533,8.342,"Class3",34.007
64.083,"S",93.476,82,61.682,70.521,29.803,30,57.893,42.684,"Class3",43.837
23.443,"K",11.236,7,29.162,32.98,42.436,84,22.621,44.808,"Class2",23.277
82.851,"C",94.566,75,64.095,93.781,32.496,18,59.105,61.996,"Class3",40.775
31.894,"W",14.044,6,26.221,25.035,30.599,86,NA,51.259,"Class2",18.935
11.558,"D",65.593,66,22.212,46.231,6.428,72,67.306,64.044,"Class1",63.778
62.231,"T",98.126,70,59.405,56.932,29.578,5,62.714,35.32,"Class3",39.88
27.02,"K",39.348,8,9.856,33.355,46.306,86,25.279,62.298,"Class2",9.143
13.774,"G",65.259,82,69.061,53.092,7.527,76,70.209,48.927,"Class1",60.463
89.503,"Z",87.128,58,56.994,110.745,31.223,0,NA,59.236,"Class3",41.14
9.363,"I",65.386,69,30.499,53.579,7.314,73,68.248,40.67,"Class1",65.677
19.177,"I",65.289,74,26.387,55.899,8.795,73,67.65,59.536,"Class1",65.409
61.097,"T",96.787,68,68.38,61.094,32.468,9,60.216,10.658,"Class3",35.573
11.461,"D",65.542,76,40.01,52.084,12.504,72,66.862,77.85,"Class1",61.385
65.551,"S",89.837,92,56.752,71.946,32.847,11,57.004,48.38,"Class3",44.293
34.916,"T",13.51,4,13.322,26.052,36.704,87,12.016,51.8,"Class2",17.302
24.808,"V",39.19,11,21.987,24.31,41.454,86,14.853,41.857,"Class2",12.448
8.451,"D",65.356,50,18.469,48.913,9.924,73,69.44,59.822,"Class1",63.249
26.276,"W",42.437,14,22.31,25.414,34.516,89,17.33,39.99,"Class2",14.195
61.953,"I",88.436,61,70.739,51.407,31.186,8,61.542,7.904,"Class3",36.956
80.938,"C",96.179,92,58.22,97.422,31.612,19,61.677,30.597,"Class3",35.034
7.67,"G",65.566,85,22.714,35.756,8.382,73,69.127,61.561,"Class1",63.558
58.843,"Z",89.696,96,66.915,50.467,30.999,3,60.395,16.613,"Class3",36.287
77.309,"C",98.569,82,60.463,68.142,30.117,38,57.891,10.441,"Class3",44.371
23.31,"G",65.227,53,79.458,64.108,9.561,76,67.723,74.704,"Class1",68.268
17.657,"I",64.633,81,40.213,49.922,10.478,75,66.079,39.196,"Class1",64.324
23.351,"K",51.708,12,24.536,25.854,25.795,91,14.333,89.411,"Class2",24.727
22.784,"V",26.571,3,17.392,30.183,28.065,86,NA,90.206,"Class2",14.517
85.038,"T",90.391,61,51.18,2.743,31.053,30,59.546,25.932,"Class3",40.205
24.033,"W",24.121,8,27.598,27.363,46.411,88,9.807,43.42,"Class2",18.387
22.115,"T",28.63,10,16.435,30.115,44.717,89,22.004,56.595,"Class2",24.125
27.671,"K",64.645,11,15.16,28.505,25.219,91,26.939,47.433,"Class2",14.384
29.533,"A",30.147,8,13.372,32.201,34.975,90,9.838,56.22,"Class2",18.65
63.144,"Z",99.231,81,50.072,79.465,30.167,28,61.49,51.8,"Class3",37.526
77.862,"C",92.23,94,46.929,53.32,29.974,33,60.914,81.689,"Class3",37.455
19.938,"D",65.403,82,-4.483,41.18,9.289,76,67.592,36.438,"Class1",70.635
84.133,"S",91.429,80,54.924,40.332,30.586,38,63.687,38.113,"Class3",34.901
67.728,"Z",89.316,82,38.879,-0.603,31.273,8,58.794,25.927,"Class3",42.608
14.082,"X",64.998,39,65.174,54.79,22.201,74,67.594,59.214,"Class1",64.625
33.075,"A",35.985,6,24.577,24.661,34.383,90,29.163,43.551,"Class2",12.977
30.8,"V",23.425,10,6.89,31.278,23.508,91,24.966,73.854,"Class2",18.883
26.151,"I",65.362,39,33.285,34.216,14.944,75,70.343,66.142,"Class1",64.318
18.258,"I",65.523,72,29.866,28.65,16.535,74,69.779,39.361,"Class1",64.542
29.74,"V",41.654,6,34.215,16.653,35.654,91,33.541,48.025,"Class2",21.426
69.267,"Z",99.184,98,63.224,67.365,31.81,42,59.226,82.727,"Class3",37.919
29.503,"K",40.808,5,11.208,17.458,26.717,84,33.096,88.842,"Class2",29.664
27.544,"I",65.132,54,38.385,50.45,7.172,74,68.593,33.752,"Class1",63.467
21.566,"V",36.849,3,23.633,18.232,39.114,85,26.008,55.459,"Class2",10.865
30.306,"K",30.274,8,4.384,29.046,48.676,85,32.848,76.842,"Class2",21.616
33.951,"A",35.604,8,26.517,23.656,33.623,85,25.051,75.771,"Class2",16.39
25.435,"D",65.383,70,16.406,39.417,9.654,77,68.56,59.953,"Class1",71.315
33.364,"A",12.694,9,12.356,35.024,29.229,87,NA,64.15,"Class2",24.965
10.627,"X",65.469,56,46.763,52.06,10.443,74,70.24,68.567,"Class1",64.042
64.693,"I",91.654,89,79.934,56.708,29.83,5,61.845,13.562,"Class3",42.177
12.838,"G",65.49,81,33.646,40.549,18.606,72,70.584,55.403,"Class1",66.634
23.557,"I",65.375,39,28.104,44.501,21.085,73,67.992,45.805,"Class1",62.295
75.732,"T",92.491,83,57.713,60.393,29.1,40,59.102,41.429,"Class3",38.539
90.965,"Z",84.902,89,52.703,15.43,29.737,7,57.124,47.156,"Class3",36.979
7.669,"G",65.605,70,33.964,57.061,17.076,73,66.139,45.136,"Class1",69.138
27.503,"T",31.51,6,22.359,28.004,39.76,89,12.054,48.804,"Class2",11.009
76.585,"S",95.132,66,57.47,69.835,33.263,24,60.637,55.146,"Class3",40.408
76.243,"S",92.575,73,55.17,98.44,31.688,19,59.467,32.056,"Class3",42.401
67.651,"I",85.71,66,67.746,30.017,32.361,14,61.223,56.671,"Class3",41.286
92.847,"C",95.596,71,64.781,55.696,33.686,25,58.318,21.791,"Class3",44.763
24.227,"D",65.563,44,45.703,48.812,9.435,75,67.266,64.323,"Class1",68.645
82.515,"C",89.209,58,52.605,82.238,32.89,17,63.912,84.988,"Class3",38.979
78.827,"S",85.541,56,71.897,73.774,29.712,17,58.11,62.488,"Class3",37.118
6.293,"I",65.548,82,18.766,51.002,9.191,76,70.819,68.842,"Class1",69.561
31.256,"W",35.87,11,33.702,24.786,24.808,89,32.828,83.257,"Class2",12.131
60.209,"Z",91.726,82,79.587,53.1,33.3,14,61.614,98.739,"Class3",45.38
28.134,"D",65.692,45,33.403,70.31,18.986,74,68.539,38.566,"Class1",62.98
24.953,"W",37.141,14,12.805,28.952,38.676,85,22.735,79.941,"Class2",15.394
64.975,"T",91.052,63,74.285,72.306,31.016,38,58.093,85.365,"Class3",40.377
59.177,"S",93.332,85,50.309,75.315,32.956,44,60.759,75.936,"Class3",40.102
30.49,"W",37.559,14,22.043,23.725,40.545,91,NA,66.554,"Class2",13.224
87.157,"T",90.533,76,42.19,23.42,29.784,22,61.654,43.22,"Class3",38.236
