"YHS1","MVY2","ZDE3","XWB4","BPA5","UKA6","WYP7","JSM8","Output14","MGV9","QEF10"
49.702,85.368,66.902,"L",18.941,54.389,22.377,62.134,"Class3",87.562,64
46.144,48.589,43.278,"B",25.604,49.206,65.494,45.686,"Class2",31.649,88
49.114,47.918,63.761,"R",13.585,53.415,56.968,45.193,"Class2",NA,88
40.872,84.742,67.593,"H",21.668,50.871,43.195,73.413,"Class3",81.505,66
45.978,82.134,66.276,"L",17.853,54.968,26.132,40.935,"Class3",85.632,64
56.859,81.736,66.28,"O",9.177,47.003,38.216,80.625,"Class3",91.017,64
80.036,81.315,43.845,"F",50.907,17.176,21.035,12.21,"Class4",19.972,77
51.991,85.086,68.689,"L",26.662,57.546,14.919,55.161,"Class3",92.09,59
44.963,48.185,33.428,"B",25.528,29.764,44.804,48.414,"Class2",48.649,88
90.151,61.75,55.22,"F",58.595,72.22,21.198,11.961,"Class4",18.462,92
73.703,59.79,73.675,"K",47.069,88.714,15.901,76.956,"Class1",25.173,19
17.465,51.681,47.706,"R",47.46,96.693,14.729,87.203,"Class1",58.26,19
35.635,29.906,49.957,"R",46.178,92.735,20.484,68.968,"Class1",74.631,21
67.068,61.365,57.04,"L",45.698,31.935,21.428,27.28,"Class4",19.313,95
42.768,81.428,65.671,"L",12.263,53.748,31.537,68.639,"Class3",NA,57
49.19,44.16,64.145,"M",14.965,55.455,69.997,57.183,"Class2",36.38,88
47.844,79.276,65.471,"T",25.062,56.088,44.6,43.063,"Class3",87.639,58
61.793,NA,53.256,"I",75.458,34.71,21.201,28.495,"Class4",19.558,66
21.972,75.56,57.461,"T",47.258,93.866,18.398,60.495,"Class1",31.104,19
20.964,22.076,51.87,"R",46.826,94.715,15.563,65.234,"Class1",80.024,20
69.919,71.825,46.613,"I",26.854,59.454,21.407,20.228,"Class4",8.036,62
44.54,48.48,56.956,"M",5.9,54.051,108.877,46.699,"Class2",45.571,88
33.592,NA,42.885,"F",40.92,63.768,90.271,56.757,"Class2",53.819,87
47.411,79.953,65.313,"T",20.448,49.981,-2.316,66.94,"Class3",85.397,66
49.065,83.19,64.752,"H",5.632,52.559,20.989,52.948,"Class3",94.582,67
55.091,85.868,65.605,"O",11.291,48.456,10.416,75.23,"Class3",88.113,59
56.082,59.963,53.596,"K",45.948,89.483,1.254,47.895,"Class1",32.316,19
22.633,45.572,102.587,"F",12.774,36.314,57.653,64.702,"Class2",40.23,88
51.206,85.818,64.918,"L",20.928,51.487,39.29,72.345,"Class3",85.785,58
49.587,86.31,67.785,"H",28.822,49.043,26.969,77.315,"Class3",89.766,65
76.605,42.56,49.362,"I",73.823,79.569,21.839,21.844,"Class4",17.259,99
25.84,74.593,54.818,"Y",47.771,88.099,23.872,81.946,"Class1",78.458,20
72.572,38.844,21.159,"I",48.769,50.282,21.87,33.597,"Class4",11.694,79
48.854,85.245,65.353,"L",23.907,57.805,35.488,69.671,"Class3",83.833,69
32.701,46.264,53.586,"M",35.373,42.187,47.05,51.693,"Class2",47.674,87
17.251,17.291,58.924,"Y",46.09,90.836,15.354,58.496,"Class1",25.569,20
54.424,24.631,55.204,"K",45.227,90.729,24.535,84.595,"Class1",30.941,21
51.225,86.456,67.447,"O",13.979,48.182,31.884,59.64,"Class3",91.929,67
65.006,30.257,40.08,"F",87.343,58.085,21.971,29.039,"Class4",8.987,79
50.565,46.809,46.669,"B",25.927,37.34,101.971,50.691,"Class2",40.175,88
80.002,NA,55.285,"C",62.973,42.573,20.956,20.004,"Class4",17.473,87
55.415,84.701,66.077,"O",3.493,47.977,28.054,72.56,"Class3",86.094,51
13.67,61.617,38.712,"R",46.058,88.996,13.173,62.427,"Class1",79.516,21
55.601,84.621,64.77,"O",19.733,54.516,19.919,76.472,"Class3",81.129,53
32.749,41.228,54.211,"T",48.37,89.036,24.929,84.756,"Class1",37.661,20
46.291,43.411,70.452,"M",23.374,24.336,70.969,65.545,"Class2",52.825,88
48.513,85.021,63.849,"O",25.288,49.945,11.733,63.642,"Class3",87.415,57
40.869,83.334,66.913,"H",20.402,55.944,3.486,68.618,"Class3",90.908,63
29.484,43.871,111.106,"A",37.813,36.315,50.919,59.844,"Class2",35.445,87
53.298,86.928,66.003,"L",18.458,48.394,31.644,66.771,"Class3",90.455,64
67.988,56.051,58.212,"R",45.688,90.575,19.596,80.444,"Class1",29.349,20
50.087,43.31,44.551,"R",35.069,21.083,89.061,65.586,"Class2",32.943,87
78.594,40.547,33.741,"I",52.157,38.703,21.864,31.472,"Class4",9.596,91
69.176,57.982,41.339,"Y",47.599,94.098,25.06,56.262,"Class1",41.514,21
48.831,84.893,63.964,"W",24.278,56.672,30.279,45.928,"Class3",86.874,53
78.555,34.051,17.442,"I",55.765,55.471,21.192,28.256,"Class4",8.958,80
51.253,43.249,12.837,"M",26.045,75.296,50.93,53.388,"Class2",50.192,88
80.734,61.389,18.235,"O",34.722,33.991,21.692,35.255,"Class4",7.933,85
84.985,74.882,37.88,"L",26.497,80.091,21.663,19.283,"Class4",11.631,94
74.022,37.376,44.702,"I",45.439,36.165,21.685,20.577,"Class4",20.572,87
26.961,NA,42.939,"R",21.466,28.845,61.86,43.647,"Class2",40.23,88
45.483,83.528,68.317,"L",33.871,55.599,15.253,75.285,"Class3",90.573,58
26.1,40.738,36.316,"T",45.033,96.732,10.784,55.625,"Class1",78.606,21
62.655,33.704,81.402,"O",65.782,5.636,21.351,16.103,"Class4",16.506,61
27.145,46.322,56.914,"A",14.629,84.015,55.445,46.929,"Class2",43.885,88
21.823,48.74,69.537,"Y",45.28,90.042,18.74,31.713,"Class1",29.872,20
50.949,NA,50.033,"B",25.235,15.857,101.035,69.05,"Class2",40.309,87
43.8,80.592,66.149,"W",23.74,53.781,18.585,71.251,"Class3",92.278,57
24.395,56.835,57.286,"R",47.69,94.17,26.504,60.153,"Class1",50.415,19
84.204,NA,52.119,"I",56.105,54.709,21.355,22.891,"Class4",13.997,92
73.268,73.635,40.768,"K",46.103,96.46,13.385,57.128,"Class1",25.459,21
30.431,9.175,60.057,"Y",45.565,97.101,7.711,70.955,"Class1",53.522,21
28.123,46.427,75.398,"F",21.198,54.734,82.603,53.418,"Class2",41.374,87
23.421,43.505,40.197,"A",14.061,56.605,96.355,58.446,"Class2",50.234,88
55.276,36.234,53.972,"K",47.483,95.437,14.281,34.97,"Class1",25.784,21
54.579,81.444,66.8,"H",6.149,54.401,9.277,58.017,"Class3",85.158,51
51.593,83.922,66.484,"H",21.714,52.261,19.983,65.208,"Class3",88.874,66
11.803,67.098,48.739,"V",46.37,88.764,20.901,47.445,"Class1",30.254,21
57.948,79.219,67.651,"H",14.181,54.721,24.094,46.396,"Class3",NA,68
52.916,82.758,66.567,"H",27.878,52.142,23.202,49.609,"Class3",86.377,55
83.621,31.416,58.476,"C",56.704,12.599,20.712,14.304,"Class4",20.195,83
53.25,17.303,54.287,"V",46.233,93.886,28.531,73.726,"Class1",56.308,19
41.736,NA,66.159,"T",27.084,56.023,46.358,53.399,"Class3",92.874,63
51.713,83.346,64.587,"W",21.286,53.49,24.554,69.922,"Class3",90.074,63
38.723,45.216,52.611,"F",4.681,32.461,72.428,48.125,"Class2",40.481,88
23.133,42.553,51.226,"R",45.829,88.413,19.419,72.659,"Class1",69.997,20
17.687,52.249,47.488,"K",45.906,95.173,23.811,34.791,"Class1",71.186,21
18.442,40.027,54.882,"R",47.404,96.727,21.939,91.619,"Class1",NA,21
53.512,44.019,49.197,"F",14.947,18.154,67.183,57.403,"Class2",47.918,88
79.861,55.324,52.123,"K",46,92.238,20.188,58.794,"Class1",68.666,19
33.064,34.955,47.765,"V",48.432,89.034,21.724,61.788,"Class1",26.205,20
84.728,51.178,47.922,"O",48.304,35.89,21.914,38.817,"Class4",12.549,98
47.804,83.536,64.696,"O",20.72,53.302,6.397,43.369,"Class3",91.477,66
71.241,74.943,35.429,"T",47.568,88.685,6.15,64.081,"Class1",67.968,20
22.876,NA,58.994,"T",45.88,91.229,23.095,64.11,"Class1",70.145,20
33.53,43.295,64.805,"M",30.08,25.169,38.012,67.098,"Class2",NA,87
88.054,40.69,29.081,"L",53.208,67.438,21.802,19.955,"Class4",7.285,81
53.563,46.705,99.004,"B",40.963,77.632,94.253,47.44,"Class2",48.693,88
40.844,79.06,63.753,"T",14.181,56.633,-1.108,51.467,"Class3",89.423,64
49.827,81.342,66.783,"T",21.036,57.924,25.473,54.408,"Class3",82.727,63
66.572,77.798,44.739,"I",94.853,79.555,21.942,31.485,"Class4",16.58,82
90.677,NA,46.342,"F",33.419,6.804,21.096,13.107,"Class4",9.064,74
23.16,47.517,35.855,"B",16.31,71.124,76.286,38.699,"Class2",40.099,88
40.141,85.713,65.742,"O",23.573,48.08,27.443,63.355,"Class3",94.279,55
13.044,15.535,67.025,"K",48.901,92.196,11.318,53.922,"Class1",NA,21
52.765,85.084,67.299,"L",31.538,53.298,-7.682,58.181,"Class3",85.711,57
26.057,45.572,75.417,"B",37.785,40.588,74.085,56.126,"Class2",31.539,88
57.882,81.354,66.538,"T",12.61,56.233,30.532,56.397,"Class3",92.618,53
86.199,33.907,29.125,"O",85.361,75.257,21.439,26.822,"Class4",9.365,67
72.913,65.774,62.542,"K",48.221,97.662,26.969,28.686,"Class1",NA,21
89.705,43.936,62.408,"C",47.676,64.737,21.455,28.965,"Class4",13.819,83
48.107,82.511,65.372,"H",17.63,51.065,50.568,74.121,"Class3",94.541,62
61.42,45.843,67.058,"O",66.253,9.142,21.997,27.766,"Class4",19.762,81
43.772,NA,64.966,"L",25.477,53.618,11.429,65.457,"Class3",87.841,62
29.384,46.136,71.951,"A",40.757,29.071,80.946,74.909,"Class2",45.335,88
64.37,73.27,61.717,"L",55.811,38.846,21.35,21.783,"Class4",20.597,63
70.507,41.932,27.685,"F",55.389,9.183,21.529,19.957,"Class4",14.382,98
51.254,85.837,66.733,"W",10.665,48.341,14.48,50.668,"Class3",88.101,62
79.472,55.574,38.486,"I",50.276,45.999,21.65,18.729,"Class4",9.644,74
69.874,63.472,38.186,"C",53.269,22.106,21.664,24.265,"Class4",12.099,89
30.09,45.69,-0.35,"B",14.055,64.494,74.343,54.182,"Class2",48.218,88
25.142,12.287,47.878,"T",46.801,91.934,30.892,64.138,"Class1",80.599,20
47.147,86.438,65.654,"O",11.404,57.768,44.385,46.385,"Class3",82.459,57
64.991,30.734,37.121,"O",53.734,17.4,21.801,12.943,"Class4",13.386,69
52.572,83.51,67.667,"T",13.977,47.764,-9.348,47.521,"Class3",81.099,63
53.832,46.987,68.528,"A",24.577,79.138,61.027,52.316,"Class2",32.397,88
35.752,9.161,60.088,"K",47.302,91.134,13.801,61.559,"Class1",35.712,19
61.501,64.911,46.601,"F",53.889,79.997,20.853,28.222,"Class4",10.233,65
40.676,82.231,67.586,"W",14.407,56.28,35.966,54.962,"Class3",93.152,53
69.563,32.235,42.9,"I",67.882,68.43,21.717,22.432,"Class4",9.497,76
24.423,44.849,61.664,"M",30.638,35.802,64.179,72.681,"Class2",53.78,88
87.324,69.807,24.597,"C",22.642,27.766,21.328,7.843,"Class4",18.237,99
58.157,84.998,64.408,"O",14.248,53.305,37.697,57.926,"Class3",82.142,53
48.439,84.639,65.23,"L",24.949,48.449,32.582,57.451,"Class3",81.806,62
53.463,44.048,68.184,"B",33.511,45.613,76.824,51.418,"Class2",39.926,88
38.789,63.208,42.301,"R",48.311,92.431,17.651,73.227,"Class1",NA,19
24.772,44.451,77.636,"A",17.168,39.768,74.112,52.172,"Class2",36.984,88
21.888,78.97,54.713,"K",45.949,96.602,19.117,71.241,"Class1",25.799,20
16.503,NA,65.359,"Y",46.564,90.203,23.411,92.079,"Class1",46.142,19
32.616,74.768,57.893,"R",45.405,92.402,21.119,71.346,"Class1",72.726,19
84.555,57.282,41.926,"I",64.014,84.233,20.765,20.3,"Class4",19.161,86
30.241,48.542,69.404,"R",27.158,73.444,81.956,59.473,"Class2",52.978,87
29.647,36.114,64.542,"V",45.583,92.221,8.18,83.03,"Class1",72.945,19
24.454,46.04,45.834,"F",25.759,78.932,84.749,33.044,"Class2",38.036,88
36.457,9.109,40.757,"V",48.7,95.703,36.69,65.578,"Class1",NA,19
88.329,33.055,32.971,"O",50.409,33.379,21.487,26.164,"Class4",9.384,65
56.296,85.371,64.234,"H",16.304,55.615,26.605,54.663,"Class3",93.122,59
31.3,44.034,70.94,"A",14.857,28.885,118.233,59.747,"Class2",41.398,87
53.178,15.298,56.787,"T",47.349,92.726,32.808,62.59,"Class1",26.806,19
51.759,10.958,52.783,"Y",45.168,90.383,18.429,72.236,"Class1",29.354,20
31.506,45.843,100.094,"M",17.976,14.653,78.559,56.69,"Class2",36.808,87
85.229,43.877,20.339,"F",66.513,9.639,21.739,20.866,"Class4",16.97,84
47.215,81.75,66.283,"L",34.422,57.808,11.552,69.776,"Class3",84.953,63
91.333,34.2,50.761,"O",66.707,53.8,21.307,18.909,"Class4",16.908,79
54.679,10.38,51.702,"T",45.931,91.543,24.178,71.026,"Class1",24.842,19
78.586,62.684,42.858,"F",58.236,76.28,22.033,25.056,"Class4",13.288,78
79.206,51.179,50.001,"V",45.299,94.953,19.549,73.572,"Class1",23.27,21
30.398,44.725,-12.169,"R",22.499,37.591,72.923,54.516,"Class2",38.94,88
38.49,46.759,109.664,"F",16.397,75.327,73.57,56.087,"Class2",40.46,88
11.762,72.216,41.72,"Y",48.189,95.151,12.983,55.873,"Class1",42.736,20
49.493,80.418,69.211,"T",20.774,53.401,8.864,69.73,"Class3",81.792,52
29.469,49.505,8.853,"M",32.994,82.69,67.865,28.747,"Class2",46.063,87
45.714,82.663,66.009,"L",18.323,55.349,25.874,63.051,"Class3",90.552,61
37.444,49.895,4.196,"A",46.44,56.972,79.558,53.052,"Class2",35.852,88
72.603,40.267,57.177,"O",82.876,26.626,21.531,18.054,"Class4",15.952,72
27.483,47.831,98.878,"F",15.647,40.716,74.865,50.621,"Class2",50.403,87
13.747,80.248,46.328,"K",45.197,89.023,14.956,61.245,"Class1",80.368,21
43.31,86.005,63.908,"H",29.716,49.848,-0.859,68.731,"Class3",85.369,68
85.949,46.112,25.537,"O",62.534,67.542,21.755,16.801,"Class4",NA,95
58.725,70.79,50.692,"T",47.761,93.101,32.799,61.82,"Class1",37.929,20
35.758,43.06,51.985,"M",32.389,51.945,82.213,53.178,"Class2",38.971,87
19.323,9.867,48.683,"K",45.842,91.896,22.282,59.901,"Class1",46.261,20
76.718,38.404,43.381,"O",80.139,57.385,21.794,17.977,"Class4",NA,93
85.619,61.914,24.829,"L",30.871,63.612,20.742,33.162,"Class4",12.158,78
43.86,85.149,66.193,"L",12.975,50.174,24.472,56.121,"Class3",85.127,51
87.091,32.407,33.51,"L",69.555,52.159,21.364,25.211,"Class4",14.621,68
51.317,79.069,65.23,"O",21.399,48.865,39.042,68.367,"Class3",91.342,65
68.787,62.48,34.224,"O",61.047,79.986,21.194,18.794,"Class4",13.348,98
50.225,85.061,66.555,"T",26.185,51.381,26.837,68.245,"Class3",88.753,68
53.778,33.623,51.668,"V",43.244,93.468,12.967,34.459,"Class1",76.82,20
84.729,80.929,77.536,"L",55.681,20.398,21.528,18.431,"Class4",15.084,67
34.021,47.32,78.083,"R",35.689,68.541,61.017,55.906,"Class2",45.673,88
56.302,76.386,47.238,"T",45.653,97.726,25.73,28.577,"Class1",80.396,21
51.031,82.601,66.321,"W",18.352,53.803,40.565,57.096,"Class3",82.507,63
86.066,52.319,39.921,"I",18.76,47.632,20.559,19.613,"Class4",11.877,69
57.52,81.632,64.715,"H",13.22,49.923,14.464,71.705,"Class3",83.287,68
67.796,31.127,47.862,"T",46.476,88.076,15.06,74.04,"Class1",39.378,19
41.475,81.897,64.727,"O",14.98,52.816,13.768,67.069,"Class3",88.089,62
55.514,83.435,64.739,"W",18.125,55.98,33.221,52.839,"Class3",82.084,56
42.993,42.748,54.64,"K",46.952,97.678,10.373,65.304,"Class1",52.805,21
90.411,81.144,58.47,"I",79.604,47.919,21.87,26.853,"Class4",8.381,71
38.747,48.17,78.029,"F",45.465,30.66,84.753,48.157,"Class2",42.473,87
62.941,34.382,36.947,"O",66.05,35.293,20.617,21.935,"Class4",20.16,78
21.157,83.097,59.625,"T",45.557,97.663,19.097,31.628,"Class1",59.325,21
47.959,81.959,64.957,"H",27.706,50.081,24.222,73.862,"Class3",82.269,59
91.483,48.496,30.215,"L",47.778,74,21.819,13.318,"Class4",18.158,83
83.79,68.316,40.586,"I",49.836,53.474,21.793,28.285,"Class4",15.449,73
27.887,44.278,11.497,"M",1.753,20.684,79.168,55.682,"Class2",51.914,88
46.038,46.37,19.733,"M",29.553,83.81,85.559,49.56,"Class2",50.493,88
40.721,80.408,66.6,"W",28.587,47.633,36.175,52.173,"Class3",83.912,69
55.48,83.143,65.343,"W",34.174,51.964,33.38,56.668,"Class3",85.973,55
49.94,79.647,66.339,"L",19.348,48.175,6.442,60.999,"Class3",91.083,63
89.184,29.628,22.874,"C",63.879,5.37,20.954,19.52,"Class4",15.302,67
26.027,27.479,61.805,"V",46.482,93.731,26.879,52.333,"Class1",53.017,19
82.226,39.731,78.963,"F",55.386,40.859,21.518,24.356,"Class4",13.31,92
50.7,85.046,67.248,"O",10.147,56.089,47.923,71.34,"Class3",83.739,68
74.831,32.611,25.562,"V",46.238,94.109,17.602,73.48,"Class1",52.435,20
18.519,54.32,68.087,"K",46.027,96.746,18.778,70.479,"Class1",54.386,19
87.332,49.384,41.726,"O",48.146,72.483,21.222,19.34,"Class4",14.161,70
48.166,48.234,66.369,"F",16.559,74.461,85.842,62.556,"Class2",36.957,87
45.744,47.47,37.739,"R",26.608,28.159,97.914,56.964,"Class2",50.337,88
53.402,46.17,44.493,"F",17.182,28.508,34.396,51.237,"Class2",40.734,88
69.055,83.211,51.495,"C",74.541,22.082,21.055,20.521,"Class4",15.897,79
41.791,59.357,50.997,"K",45.601,93.414,26.909,18.962,"Class1",61.498,21
48.276,84.89,65.583,"H",31.773,51.639,40.104,45.638,"Class3",83.609,59
58.226,85.213,66.366,"L",16.579,55.439,15.459,59.513,"Class3",94.32,60
41.111,47.346,53.771,"F",25.041,68.388,65.78,43.678,"Class2",33.136,87
56.172,82.904,65.74,"L",20.359,49.028,18.992,64.787,"Class3",83.341,51
22.13,40.604,45.173,"T",46.366,94.976,29.471,62.087,"Class1",45.639,19
51.796,43.318,26.476,"R",4.132,15.832,84.454,42.456,"Class2",41.807,87
47.346,47.347,70.128,"M",21.904,37.304,49.456,41.272,"Class2",47.357,87
55.791,85.446,67.312,"W",18.592,53.497,19.591,55.767,"Class3",88.761,69
37.205,43.915,66.419,"R",13.48,57.989,100.709,41.578,"Class2",47.153,88
73.538,NA,50.175,"C",55.663,77.197,21.102,21.954,"Class4",12.458,74
43.31,46.366,47.047,"R",23.93,37.191,81.027,50.445,"Class2",52.354,88
54.624,85.702,65.722,"W",15.33,49.746,11.861,53.63,"Class3",90.057,51
31.245,13.439,54.585,"T",45.58,96.857,21.719,81.877,"Class1",61.192,20
53.4,47.601,14.239,"M",24.975,20.705,64.26,46.612,"Class2",46.73,88
51.088,49.294,62.65,"B",31.914,62.074,78.842,63.749,"Class2",34.272,88
48.966,82.62,66.205,"W",16.427,57.331,52.75,77.44,"Class3",87.679,63
46.753,43.455,64.025,"R",14.677,60.83,39.292,48.191,"Class2",44.447,87
90.246,57.847,39.886,"C",46.676,10.758,22.273,38.873,"Class4",12.033,92
58,86.04,63.816,"O",34.046,54.7,-2.515,77.028,"Class3",85.602,55
40.803,79.723,65.068,"T",24.041,55.483,29.812,53.517,"Class3",84.255,60
36.414,44.75,54.806,"R",16.101,21.581,79.379,70.369,"Class2",35.243,87
60.293,68.427,46.04,"K",46.241,95.754,16.103,84.528,"Class1",61.207,21
57.715,84.173,65.209,"O",14.587,51.516,9.387,51.924,"Class3",90.891,59
86.622,53.043,50.264,"L",37.515,83.362,21.45,17.847,"Class4",16.379,68
45.933,85.566,66.024,"O",20.501,49.572,34.504,79.172,"Class3",93.252,54
12.506,8.041,45.333,"R",46.011,97.363,23.472,89.173,"Class1",22.002,19
72.34,47.491,38.197,"L",47.731,26.654,22.073,37.082,"Class4",12.638,92
62.239,72.349,63.781,"C",38.283,72.551,21.307,21.285,"Class4",20.013,84
68.214,20.847,34.482,"K",48.164,95.607,24.881,54.71,"Class1",50.341,21
74.248,66.963,44.149,"L",79.996,13.999,21.546,21.897,"Class4",11.157,76
43.074,49.06,80.389,"F",8.689,79.102,71.002,54.36,"Class2",NA,87
57.924,84.372,67.026,"H",19.6,54.313,24.118,57.294,"Class3",93.078,57
38.565,46.906,65.338,"A",50.698,53.528,54.698,67.735,"Class2",47.56,88
62.684,33.418,50.192,"L",50.033,39.783,21.608,17.704,"Class4",11.417,90
36.923,43.342,73.403,"F",24.523,33.677,66.409,40.519,"Class2",51.579,88
55.322,NA,66.62,"H",12.11,51.874,22.958,55.244,"Class3",89.176,56
70.139,NA,60.735,"O",56.242,29.663,21.652,10.723,"Class4",17.238,95
49.56,NA,26.717,"M",23.98,38.246,65.459,62.845,"Class2",44.782,87
13.786,76.756,66.396,"V",46.205,89.393,17.249,67.32,"Class1",42.251,19
51.981,79.658,67.113,"H",22.855,49.12,34.177,66.549,"Class3",86.414,54
46.947,NA,65.445,"L",21.968,50.468,24.957,72.468,"Class3",93.507,58
32.534,47.406,29.827,"A",25.304,81.092,59.864,54.022,"Class2",39.268,88
38.665,43.348,66.66,"F",50.436,34.638,107.315,56.957,"Class2",40.142,87
42.357,47.003,49.631,"M",11.463,41.423,84.078,55.981,"Class2",37.496,88
35.905,45.478,48.273,"B",20.12,86.993,70.78,46.217,"Class2",34.684,88
58.863,83.94,65.929,"W",23.932,47.938,27.136,62.691,"Class3",89.126,62
85.626,78.931,72.558,"C",91.047,65.017,21.559,6.603,"Class4",19.444,83
66.025,31.95,37.625,"O",71.352,77.385,21.235,22.292,"Class4",17.803,87
38.452,47.416,24.024,"M",28.342,67.506,92.519,65.685,"Class2",38.244,87
54.604,80.932,66.142,"T",26.041,57.967,33.714,51.558,"Class3",82.29,65
37.935,45.24,63.89,"R",37.169,58.969,86.467,48.271,"Class2",34.497,87
55.462,79.625,65.918,"W",18.098,52.463,40.558,61.96,"Class3",89.169,65
84.167,75.329,49.939,"F",96.01,13.663,21.427,32.207,"Class4",9.328,80
67.597,40.705,67.43,"F",54.328,27.966,21.391,13.73,"Class4",15.279,92
61.117,19.504,44.727,"K",46.515,91.583,10.967,49,"Class1",74.874,21
69.16,21.732,49.059,"T",45.535,96.977,16.794,82.226,"Class1",57.873,21
67.111,41.546,36.998,"C",61.851,60.809,21.778,20.193,"Class4",14.832,75
35.106,48.073,76.255,"M",16.075,40.284,92.392,39.801,"Class2",38.355,88
12.844,69.2,42.039,"Y",47.401,96.512,23.547,95.146,"Class1",48.402,21
29.243,44.406,112.744,"B",31.197,24.384,60.467,44.127,"Class2",43.722,87
67.961,31.091,75.6,"F",41.402,3.787,21.595,12.103,"Class4",7.759,61
25.053,46.082,38.018,"F",49.915,30.412,25.773,42.139,"Class2",41.81,87
61.758,45.817,58.819,"F",74.684,24.152,21.514,24.345,"Class4",17.544,80
40.83,44.625,13.373,"A",29.891,28.35,57.191,45.726,"Class2",35.173,87
76.195,33.329,56.643,"V",45.066,97.536,19.494,78.633,"Class1",59.43,21
31.723,43.976,35.358,"F",24.301,38.899,70.756,52.54,"Class2",48.641,87
54.048,84.378,68.054,"W",26.501,53.42,25.435,46.32,"Class3",87.921,56
43.618,82.291,66.905,"T",21.02,53.427,19.395,71.437,"Class3",94.357,53
51.622,83.259,67.443,"H",0.736,47.622,-0.502,65.644,"Class3",90.08,64
31.033,45.809,55.79,"B",0.738,41.803,102.453,44.458,"Class2",43.967,87
33.928,48.259,64.522,"M",20.121,40.707,71.992,48.282,"Class2",42.83,88
75.057,37.779,41.834,"O",68.035,31.246,21.561,22.925,"Class4",14.633,99
42.363,45.683,46.411,"A",6.15,62.968,84.968,46.786,"Class2",33.286,87
40.238,83.414,68.252,"W",26.129,52.147,30.336,61.668,"Class3",82.993,63
38.603,80.589,48.29,"T",47.091,92.31,23.312,94.278,"Class1",29.97,21
72.67,53.298,53.574,"L",65.032,39.404,21.722,16.14,"Class4",NA,86
27.609,44.405,41.843,"R",30.98,65.727,89.804,53.715,"Class2",53.972,87
85.023,53.632,34.704,"I",48.244,74.982,21.57,16.533,"Class4",14.27,78
55.95,83.246,65.949,"L",25.54,57.887,41.921,67.215,"Class3",85.762,63
58.514,83.562,67.67,"H",7.45,54.453,24.839,49.082,"Class3",89.215,56
88.899,78.345,12.229,"F",78.485,11.225,21.657,22.981,"Class4",NA,86
46.082,46.813,78.773,"B",33.628,39.081,49.181,53.242,"Class2",54.148,88
24.631,45.937,49.285,"B",18.556,31.983,83.765,66.729,"Class2",54.413,87
73.585,47.427,36.476,"K",45.987,89.928,21.647,35.297,"Class1",30.499,20
75.352,73.485,51.786,"C",68.203,22.64,21.983,23.711,"Class4",8.258,66
51.418,57.11,62.993,"K",47.602,93.955,23.024,55.225,"Class1",NA,20
45.086,44.665,85.063,"R",16.923,18.662,66.075,59.031,"Class2",NA,88
42.244,86.419,66.724,"O",17.758,51.758,29.209,58.538,"Class3",94.201,65
52.436,60.016,50.927,"R",47.838,92.615,18.551,81.288,"Class1",29.246,21
40.819,80.081,65.772,"L",18.167,48.752,39.238,76.272,"Class3",NA,63
53.94,46.916,54.215,"B",32.771,66.868,93.096,53.874,"Class2",43.014,87
46.092,48.409,43.222,"F",34.536,54.847,83.681,42.233,"Class2",42.377,88
51.441,85.346,64.751,"O",17.948,57.582,55.698,65.806,"Class3",87.072,63
