"LRK1","POA2","UYL3","SLN4","EXB5","HQG6","KLP7","ALR8","PHS9","RST10","Output13","VRU11"
77.708,"U","E",69.93,50,38.216,25.817,16.78,77.198,72.334,"Class1",89.429
37.809,"S","D",73.599,78,62.435,74.461,52.059,68.757,66.974,"Class2",79.952
74.981,"A","E",70.662,69,33.612,11.448,7.917,72.612,72.824,"Class1",89.222
37.622,"G","Z",64.785,16,13.726,84.123,48.693,91.035,24.968,"Class4",54.381
56.272,"H","T",73.088,79,54.528,67.473,52.627,68.962,69.408,"Class2",79.901
60.114,"O","Z",53.533,63,58.741,28.963,52.225,84.081,71.983,"Class3",75.469
55.958,"L","T",84.422,76,45.417,58.438,56.302,69.661,71.091,"Class2",73.934
69.63,"H","M",75.825,88,71.042,69.531,51.735,67.35,70.674,"Class2",70.198
43.624,"Y","G",37.47,32,17.522,38.573,65.765,56.706,45.232,"Class5",24.489
35.151,"F","U",64.684,23,18.795,85.661,40.475,93.32,23.916,"Class4",51.569
77.832,"A","P",55.256,74,19.904,50,10.845,80.679,75.239,"Class1",91.308
87.891,"H","Q",22.783,61,55.388,55.8,25.793,83.625,51.141,"Class3",63.939
47.772,"H","D",70.461,85,43.877,69.168,54.101,67.867,69.573,"Class2",69.18
36.75,"A","P",64.611,15,39.674,86.391,58.79,92.809,24.355,"Class4",44.958
71.955,"L","M",83.854,76,70.603,61.663,55.879,67.213,70.866,"Class2",72.162
77.495,"Q","K",64.329,84,40.147,83.382,19.82,85.044,86.076,"Class1",92.778
77.718,"J","P",43.475,43,39.197,50.219,12.901,63.935,77.281,"Class1",92.902
37.653,"U","U",64.211,24,12.529,88.639,35.211,85.594,22.081,"Class4",42.731
61.981,"S","H",NA,76,46.497,71.291,56.299,67.07,70.488,"Class2",88.764
52.109,"V","L",36.398,32,20.071,29.022,35.417,44.506,37.474,"Class5",23.258
71.926,"H","S",51.249,57,56.149,86.021,64.794,84.808,67.687,"Class3",95.175
32.733,"P","H",31.813,34,20.796,85.849,21.455,31.198,65.759,"Class5",23.807
54.624,"S","D",73.738,81,66.803,67.269,54.752,68.364,68.719,"Class2",81.604
78.667,"B","M",86.036,84,63.458,65.372,54.494,67.733,70.126,"Class2",81.754
98.522,"S","M",85.223,85,54.92,56.638,56.614,68.59,70.51,"Class2",74.651
21.823,"J","L",32.549,38,15.801,54.883,47.346,22.059,87.487,"Class5",22.529
39.584,"J","P",64.828,22,24.964,88.125,38.006,90.225,23.725,"Class4",55.835
76.415,"Q","K",61.988,45,51.842,30.731,23.387,77.897,86.141,"Class1",87.352
53.687,"S","T",NA,84,41.379,61.039,53.035,67.521,69.211,"Class2",77.356
78.6,"U","J",NA,78,56.225,66.656,29.958,76.544,81.757,"Class1",90.152
59.789,"K","Z",80.69,81,60.248,69.25,55.798,65.717,68.555,"Class2",73.909
54.974,"O","U",22.383,60,13.091,40.292,61.237,85.569,69.914,"Class3",64.774
54.171,"H","H",81.096,86,48.334,73.162,56.027,68.186,70.031,"Class2",67.045
33.643,"J","P",64.949,27,21.317,83.456,54.167,87.013,24.766,"Class4",54.006
35.217,"L","H",85.605,84,43.569,75.684,56.714,67.748,69.146,"Class2",71.782
85.242,"O","U",21.4,52,29.466,26.004,38.86,81.82,77.793,"Class3",85.995
63.78,"X","U",55.639,61,36.552,31.185,38.733,84.731,70.182,"Class3",77.753
67.347,"X","G",32.501,53,49.909,59.555,33.025,85.206,57.109,"Class3",67.881
76.608,"A","J",35.236,83,71.849,71.668,20.526,83.043,78.862,"Class1",88.826
40.776,"G","S",34.911,53,32.565,58.496,38.806,83.421,61.582,"Class3",76.266
37.186,"J","P",64.297,14,31.289,87.955,54.132,87.392,23.6,"Class4",42.763
85.208,"G","U",21.82,64,38.266,45.692,25.65,86.88,55.629,"Class3",82.38
65.698,"F","Z",17.721,61,46.566,18.945,54.897,87.447,68.323,"Class3",63.845
49.651,"O","U",17.922,64,44.11,38.124,55.464,84.273,54.638,"Class3",94.621
40.16,"A","G",64.367,19,28.135,85.218,49.996,88.755,23.571,"Class4",45.16
63.379,"L","Z",79.594,85,69.337,65.808,50.449,67.815,68.673,"Class2",82.573
59.661,"F","Z",55.598,52,45.504,92.07,58.823,82.119,75.465,"Class3",84.39
43.158,"F","G",NA,11,39.645,85.326,57.96,87.4,22.702,"Class4",48.078
80.101,"C","J",59.58,88,25.009,32.309,19.155,86.597,85.489,"Class1",87.118
41.599,"J","M",64.529,28,26.723,84.406,49.566,83.775,25.018,"Class4",44.136
24.318,"F","U",57.847,56,52.84,42.714,49.399,86.38,77.12,"Class3",81.656
76.92,"C","E",19.89,53,41.983,55.324,16.47,80.27,87.489,"Class1",92.487
93.669,"H","S",10.224,64,54.02,28.344,38.127,84.766,67.756,"Class3",74.749
84.368,"H","M",69.063,88,71.667,62.878,56.801,67.163,69.671,"Class2",67.074
13.415,"H","E",31.636,33,20.297,144.878,55.08,45.302,70.276,"Class5",NA
65.842,"X","U",38.541,61,44.405,61.935,27.124,84.078,73.449,"Class3",93.45
99.696,"X","G",13.656,54,25.8,35.102,49.607,84.784,56.447,"Class3",91.708
34.212,"A","U",64.143,15,8.981,89.136,52.275,89.422,24.013,"Class4",47.51
32.132,"F","U",64.81,22,14.223,84.128,50.163,87.96,24.064,"Class4",54.564
35.707,"G","M",64.141,16,15.506,84.807,47.175,87.894,26.864,"Class4",55.418
72.826,"H","Z",49.425,61,15.487,43.543,29.192,82.141,64.499,"Class3",74.765
68.017,"P","B",36.878,41,19.066,72.269,9.411,60.103,69.051,"Class5",25.49
75.609,"A","P",46.219,85,78.804,34.539,13.142,72.769,87.426,"Class1",90.35
75.554,"X","Z",10.25,52,44.472,30.508,62.75,83.064,54.169,"Class3",95.373
36.56,"H","G",NA,33,15.919,92.28,21.646,66.888,3.528,"Class5",27.208
78.081,"C","J",16.289,49,87.437,32.403,16.137,86.118,82.238,"Class1",92.482
40.568,"A","U",NA,18,23.076,87.077,55.586,88.143,22.447,"Class4",NA
75.949,"A","J",31.74,72,37.632,30.263,12.506,76.84,82.326,"Class1",91.448
75.143,"Q","A",60.912,56,57.944,30.418,8.477,71.659,79.67,"Class1",87.991
65.748,"H","G",13.899,63,12.199,46.799,43.092,83.501,71.539,"Class3",92.422
74.338,"Q","E",76.419,76,58.121,59.278,10.306,71.781,77.776,"Class1",92.948
62.073,"H","H",71.992,86,45.253,51.426,52.878,67.508,69.756,"Class2",84.762
39.539,"J","E",29.487,33,18.36,45.327,22.587,33.354,-8.977,"Class5",26.26
37.986,"F","U",NA,26,31.761,89.059,40.588,86.673,25.033,"Class4",45.163
44.041,"U","P",NA,27,12.551,86.101,45.557,84.263,26.167,"Class4",NA
36.753,"J","P",NA,27,18.261,84.567,46.264,84.237,25.287,"Class4",53.725
56.976,"K","M",71.517,82,57.457,52.501,56.419,66.773,68.849,"Class2",72.295
75.438,"O","U",55.852,57,62.788,46.869,52.448,85.645,56.026,"Class3",73.301
84.179,"F","Z",37.306,58,43.364,59.44,49.523,85.688,57.509,"Class3",80.558
40.463,"A","U",64.007,26,21.393,87.418,52.141,90.871,26.435,"Class4",41.036
51.557,"H","Q",46.622,56,58.57,47.186,31.747,81.893,72.265,"Class3",90.109
79.566,"A","K",34.248,64,41.935,45.006,8.392,85.077,72.96,"Class1",88.151
89.79,"X","G",25.298,59,63.779,20.624,51.871,83.797,67.655,"Class3",83.324
6.02,"K","T",80.71,76,76.314,70.219,49.977,67.652,68.885,"Class2",73.911
84.301,"O","G",13.531,63,64.426,52.962,60.018,84.787,60.243,"Class3",78.511
39.428,"G","M",64.807,11,12.59,84.284,58.495,93.089,22.127,"Class4",50.659
78.01,"J","P",36.975,52,55.773,30.417,17.016,74.367,78.802,"Class1",91.267
36.642,"F","M",64.203,22,36.651,83.927,49.593,84.638,21.902,"Class4",49.636
77.884,"Q","E",45.248,87,23.273,25.169,18.349,78.343,69.217,"Class1",92.403
37.566,"Y","L",31.96,39,19.96,128.807,21.593,35.546,47.457,"Class5",23.629
38.171,"H","D",69.553,78,54.554,71.827,52.448,65.65,69.637,"Class2",76.989
53.534,"Y","B",37.936,40,19.37,105.876,27.003,20.124,46.512,"Class5",24.606
77.243,"Q","A",66.193,77,50.884,58.152,14.729,72.016,76.606,"Class1",92.489
48.942,"K","M",78.957,76,69.295,71.738,55.632,65.111,69.443,"Class2",NA
69.367,"H","H",72.601,76,54.394,61.01,50.213,70.2,68.206,"Class2",69.671
37.589,"U","Z",NA,16,14.829,82.989,49.669,81.146,24.233,"Class4",47.843
70.934,"H","M",82.098,87,60.808,66.055,50.898,67.082,68.445,"Class2",88.6
76.01,"H","G",36.186,32,20.533,74.677,14.267,38.008,64.728,"Class5",25.536
75.674,"U","J",76.898,76,37.186,72.703,24.318,65.859,80.043,"Class1",87.309
36.777,"A","G",64.917,22,8.89,82.509,40.215,89.476,25.969,"Class4",50.581
22.637,"Y","B",34.435,32,18.208,21.772,10.276,11.706,57.778,"Class5",25.466
78.382,"C","K",25.111,45,20.934,66.952,16.511,86.747,81.122,"Class1",89.92
72.87,"G","G",34.862,60,19.405,46.863,66.945,86.556,56.287,"Class3",81.897
37.825,"F","G",64.058,23,24.664,84.095,44.891,86.261,23.901,"Class4",48.256
75.731,"A","K",57.304,53,76.364,64.914,21.551,90.837,70.13,"Class1",87.489
78.823,"Y","E",30.664,34,20.827,92.563,9.712,48.702,44.36,"Class5",27.188
61.67,"F","G",56.175,54,51.741,1.978,51.869,84.145,95.523,"Class3",63.303
25.577,"V","H",29.987,34,21.871,50.53,46.408,17.416,36.356,"Class5",26.389
79.641,"C","P",16.442,87,47.807,112.429,28.665,72.11,79.762,"Class1",89.379
69.794,"S","D",NA,79,78.933,70.242,49.281,69.317,70.85,"Class2",74.944
77.812,"Q","J",72.459,60,84.697,45.436,14.777,73.085,69.759,"Class1",87.671
74.48,"H","S",51.816,63,27.746,35.786,39.562,82.28,60.619,"Class3",75.69
61.785,"L","H",87.427,84,69.242,75.616,53.779,66.878,69.738,"Class2",69.27
76.706,"G","Z",34.943,52,28.968,78.837,53.553,83.022,68.404,"Class3",91.148
52.751,"G","U",21.423,52,22.315,-1.192,69.727,87.175,83.498,"Class3",79.838
38.789,"G","P",64.779,25,10.154,84.769,49.103,90.361,23.892,"Class4",48.101
20.285,"P","L",28.773,40,20.687,34.709,66.414,34.781,42.752,"Class5",22.167
76.405,"J","K",30.989,44,35.501,24.839,24.969,79.425,75.957,"Class1",92.762
36.371,"G","P",64.407,21,24.709,82.511,58.816,80.445,25.51,"Class4",53.054
72.118,"S","M",86.976,80,62.861,63.137,56.588,65.193,68.808,"Class2",77.427
31.625,"U","U",64.699,15,33.901,82.298,50.357,87.569,24.342,"Class4",50.887
42.832,"H","G",37.117,36,15.859,67.963,49.097,1.432,16.273,"Class5",27.597
49.749,"F","Z",26.748,62,22.24,41.924,32.963,83.865,59.627,"Class3",87.494
58.406,"K","H",75.259,83,61.405,73.319,55.228,66.411,69.831,"Class2",76.663
72.509,"F","U",9.266,57,13.655,42.295,25.576,84.654,63.049,"Class3",86.773
45.131,"H","E",33.713,30,17.128,54.33,60.421,16.338,14.692,"Class5",25.911
45.744,"B","H",79.277,77,61.183,55.531,54.864,68.737,70.02,"Class2",73.872
76.937,"Q","K",48.647,45,38.683,8.207,24.847,89.71,73.722,"Class1",90.379
59.7,"P","B",32.635,36,21.607,63.525,31.476,34.016,41.557,"Class5",25.275
50.629,"J","E",31.193,35,18.695,85.899,18.148,54.966,39.662,"Class5",22.661
75.513,"C","J",37.134,62,28.514,39.967,22.93,85.034,88.979,"Class1",88.222
63.011,"H","S",18.497,63,50.995,48.701,36.567,82.374,77.324,"Class3",83.838
61.473,"H","D",74.624,83,46.711,55.128,56.519,67.96,71.503,"Class2",87.747
63.846,"O","Z",46.943,62,38.753,90.09,55.975,85.616,70.674,"Class3",NA
55.836,"S","T",85.017,80,56.898,61.739,49.605,66.211,68.895,"Class2",78.139
54.783,"P","E",37.083,41,17.906,64.115,13.733,38.871,58.083,"Class5",24.856
43.07,"J","G",36.47,32,19.104,-10.112,23.31,18.565,21.683,"Class5",24.343
79.758,"X","S",57.413,61,26.531,42.533,46.161,82.477,64.536,"Class3",NA
54.75,"X","G",26.718,63,48.966,61.14,46.409,86.268,73.121,"Class3",75.651
33.111,"J","B",29.51,36,15.131,43.229,83.261,55.382,35.925,"Class5",26.58
95.163,"G","G",26.869,61,17.726,72.675,61.944,86.562,76.195,"Class3",80.074
51.523,"Y","H",28.89,30,20.854,59.31,22.905,57.919,38.264,"Class5",27.853
38.419,"U","U",64.789,14,33.883,87.573,40.019,91.328,24.184,"Class4",45.085
37.197,"G","P",64.566,14,28.212,85.225,37.369,93.464,25.001,"Class4",52.703
37.355,"A","P",64.429,23,35.956,87.577,38.907,83.912,24.933,"Class4",42.284
32.562,"J","L",NA,33,19.485,54.611,41.833,6.282,41.935,"Class5",27.07
42.287,"G","P",64.242,22,38.593,82.869,40.686,87.694,27.222,"Class4",54.391
39.744,"J","G",64.648,21,24.493,83.435,44.456,85.917,22.008,"Class4",51.089
58.466,"B","M",71.838,81,41.999,68.605,52.158,67.878,68.549,"Class2",72.335
60.291,"F","Z",43.561,62,14.229,64.688,34.957,82.429,59.029,"Class3",89.046
76.379,"U","J",21.823,56,48.214,40.173,25.945,87.635,82.649,"Class1",89.763
35.961,"A","Z",64.557,19,31.631,85.82,37.656,86.873,23.916,"Class4",53.595
53.374,"K","T",NA,79,76.555,72.464,56.774,66.702,69.51,"Class2",70.947
35.539,"P","G",35.834,42,20.964,72.568,76.155,76.057,59.952,"Class5",26.441
58.822,"J","H",NA,30,17.346,91.153,46.245,70.139,36.21,"Class5",23.815
78.263,"H","H",35.133,36,18.521,45.138,25.543,8.107,42.894,"Class5",22.161
74.704,"J","K",58.036,53,42.154,46.571,23.012,78.393,86.435,"Class1",88.884
78.1,"J","A",61.065,51,85.116,30.44,11.111,70.958,72.165,"Class1",NA
58.013,"H","G",29.346,32,19.577,9.725,58.572,33.718,29.887,"Class5",22.04
65.248,"H","E",28.997,39,19.477,101.443,67.439,25.281,20.729,"Class5",24.237
34.622,"J","U",64.88,28,30.527,83.238,46.792,93.004,22.928,"Class4",44.949
39.954,"A","G",64.537,12,19.172,82.461,35.967,86.22,22.415,"Class4",42.504
77.331,"J","K",40.872,71,72.558,81.059,25.746,79.062,66.62,"Class1",88.086
42.24,"P","H",30.983,39,17.504,55.718,22.792,26.509,41.343,"Class5",27.703
47.26,"J","B",31.936,39,17.17,35.996,60.984,26.729,20.095,"Class5",NA
33.869,"F","M",64.669,21,39.575,84.207,43.116,81.805,24.899,"Class4",42.217
63.903,"H","Q",13.39,61,52.956,84.095,63.592,80.709,56.774,"Class3",66.218
61.788,"F","Z",17.75,54,64.855,11.788,29.072,84.297,75.863,"Class3",76.451
44.26,"G","Z",34.962,53,15.637,44.958,58.58,81.594,64.708,"Class3",89.105
52.448,"H","D",80.336,86,41.489,65.261,55.365,66.739,70.035,"Class2",84.305
77.336,"S","H",71.072,87,68.496,74.359,55.892,67.996,69.327,"Class2",79.607
76.707,"U","P",23.1,49,30.823,67.045,20.59,79.069,89.033,"Class1",88.937
88.689,"X","S",25.039,55,18.209,38.631,63.637,84.982,47.943,"Class3",93.896
87.638,"H","U",45.305,59,39.654,71.315,59.268,84.517,60.518,"Class3",89.95
49.576,"K","H",71.936,83,64.036,63.135,52.789,67.194,69.653,"Class2",88.329
12.787,"J","B",NA,37,17.083,13.722,72.573,59.304,57.093,"Class5",27.167
65.519,"V","H",NA,31,15.779,112.633,58.957,64.629,49.16,"Class5",25.576
69.946,"K","Z",83.769,84,72.748,70.617,53.184,67.103,69.271,"Class2",87.315
80.428,"C","A",60.25,67,58.208,28.367,21.364,89.284,78.992,"Class1",88.564
78.217,"J","H",34.828,30,21.17,86.642,85.536,49.652,65.919,"Class5",26.423
43.582,"J","P",64.234,15,30.955,85.237,44.818,84.122,24.51,"Class4",52.707
75.706,"J","P",13.847,40,63.175,40.201,9.756,84.362,78.593,"Class1",92.709
34.611,"U","Z",64.479,17,17.223,85.99,54.655,88.175,26.841,"Class4",54.321
53.923,"F","U",48.192,62,62.192,25.054,40.186,86.787,77.185,"Class3",96.226
50.015,"O","U",54.252,55,42.115,16.159,51.016,85.068,52.914,"Class3",72.898
57.824,"H","G",40.498,58,53.832,29.826,38.54,82.97,64.135,"Class3",93.223
107.079,"H","S",38.073,57,35.701,56.096,59.028,82.776,44.621,"Class3",91.299
37.572,"H","E",35.465,40,20.512,99.251,54.769,53.166,45.55,"Class5",26.427
42.471,"U","M",64.668,19,35.261,86.544,41.239,87.486,23.809,"Class4",51.528
50.298,"J","L",34.837,38,16.255,34.961,12.301,83.322,29.46,"Class5",23.323
47.203,"X","G",49.965,62,40.34,13.141,59.609,84.354,66.247,"Class3",67.371
78.27,"X","Z",27.157,60,33.775,36.038,56.089,83.853,43.454,"Class3",64.334
77.156,"U","A",NA,69,88.406,48.223,18.662,89.513,76.264,"Class1",91.038
83.805,"G","Z",57.252,58,45.753,48.546,55.742,81.871,63.516,"Class3",73.273
60.485,"H","T",74.459,78,50.699,52.781,54.367,67.323,68.965,"Class2",73.546
42.182,"F","M",64.17,12,28.988,86.897,41.566,84.213,26.348,"Class4",44.44
36.595,"G","Z",64.728,11,15.958,85.919,49.082,83.241,24.582,"Class4",NA
71.104,"H","L",33.145,41,18.008,19.42,79.317,33.234,24.012,"Class5",27.97
41.737,"G","P",64.937,22,31.15,85.333,48.641,94.408,25.653,"Class4",52.949
76.849,"U","E",37.356,45,65.997,65.157,18.846,76.63,87.08,"Class1",91.971
37.761,"G","U",NA,19,23.942,82.495,39.621,85.501,24.85,"Class4",51.926
73.4,"H","Z",43.313,56,23.159,22.419,25.793,83.575,79.389,"Class3",87.258
58.783,"S","Z",69.622,88,72.54,63.315,50.003,66.819,68.59,"Class2",87.861
70.097,"O","U",55.124,54,37.347,20.389,70.913,85.939,61.952,"Class3",83.553
79.314,"U","K",40.202,44,45.269,44.053,12.868,79.968,80.867,"Class1",89.534
71.827,"F","G",16.252,63,48.265,34.115,60.867,81.188,68.749,"Class3",94.197
48.255,"F","G",10.161,54,42.018,13.566,39.13,83.094,60.776,"Class3",80.058
54.797,"F","U",51.396,63,58.513,65.196,36.405,84.736,63.732,"Class3",73.444
36.781,"A","G",64.71,26,36.649,87.68,59.176,86.201,27.317,"Class4",55.571
77.01,"U","J",23.817,44,48.439,36.14,29.971,69.909,74.551,"Class1",90.433
60.13,"V","G",30.091,39,15.49,81.287,75.035,28.365,72.16,"Class5",26.943
77.266,"J","E",33.339,61,67.335,57.775,23.4,80.623,82.69,"Class1",89.269
63.683,"F","S",35.866,54,55.725,15.365,29.918,84.407,63.277,"Class3",87.58
76.536,"C","A",16.009,55,83.454,48.362,20.352,76.956,74.65,"Class1",91.112
62.797,"H","Z",31.185,55,15.044,-1.287,62.657,83.934,72.698,"Class3",80.298
40.506,"A","G",64.64,23,30.951,88.242,59.962,92.929,24.239,"Class4",51.952
92.973,"G","S",23.554,53,49.168,25.344,47.178,83.815,71.028,"Class3",91.151
14.858,"Y","B",35.221,30,15.772,20.826,18.789,31.188,20.569,"Class5",25.205
78.937,"C","P",70.003,85,21.49,25.817,12.626,73.995,76.453,"Class1",92.258
39.226,"B","D",80.156,87,44.98,61.194,49.025,68.157,70.353,"Class2",76.424
40.798,"G","M",64.589,12,36.147,85.451,56.847,85.566,23.601,"Class4",47.535
51.288,"H","D",81.153,87,45.313,65.918,55.932,67.291,70.396,"Class2",79.481
39.133,"P","B",28.503,35,20.36,31.827,66.439,59.647,4.561,"Class5",24.495
48.49,"O","Z",16.945,62,54.148,53.695,54.922,85.899,79.074,"Class3",80.972
32.628,"J","Z",64.152,24,30.214,84.591,59.788,92.808,23.576,"Class4",45.903
36.35,"J","P",64.408,16,28.783,85.137,38.901,90.947,22.758,"Class4",45.074
76.243,"C","P",65.62,77,52.966,64.627,27.494,82.703,84.211,"Class1",92.364
40.168,"P","G",31.675,42,17.506,56.702,68.218,32.119,45.245,"Class5",25.524
58.311,"O","Z",47.734,56,61.831,44.966,53.552,84.716,49.252,"Class3",70.962
56.881,"K","T",NA,78,43.393,54.748,52.084,67.488,71.625,"Class2",83.966
77.609,"Q","P",68.049,86,39.073,28.449,11.173,88.299,61.623,"Class1",90.873
76.962,"U","K",33.873,87,23.636,28.96,24.38,87,71.763,"Class1",92.433
17.041,"Y","B",36.863,34,16.921,87.605,34.615,24.976,75.074,"Class5",24.418
38.289,"U","U",64.393,14,22.083,83.471,38.274,90.915,24.26,"Class4",46.191
8.031,"P","G",35.47,42,17.308,55.2,56.765,51.6,15.771,"Class5",25.916
60.805,"K","T",76.395,81,71.674,60.227,55.734,70.321,71.001,"Class2",83.883
77.995,"Q","E",48.021,65,47.734,47.876,16.92,76.113,87.87,"Class1",88.123
27.034,"H","G",36.297,41,15.307,17.298,15.678,35.409,35.633,"Class5",24.463
60.165,"G","G",26.084,54,39.29,18.334,45.667,85.416,62.02,"Class3",73.394
49.169,"K","Z",86.364,88,64.823,68.573,52.416,67.273,69.652,"Class2",71.502
76.003,"A","P",27.321,53,59.725,76.541,18.817,73.61,82.281,"Class1",91.597
72.708,"X","Q",47.127,53,42.363,75.109,54.679,82.413,69.507,"Class3",93.463
49.427,"P","B",34.136,42,19.984,42.677,54.687,42.785,16.291,"Class5",26.481
74.698,"Q","E",55.681,51,62.994,56.211,18.605,79.869,63.787,"Class1",90.108
38.713,"G","Z",64.114,18,38.312,87.019,59.76,86.865,20.423,"Class4",45.815
73.159,"F","U",34.548,53,29.035,8.288,34.306,83.474,72.385,"Class3",81.44
51.8,"S","Z",80.343,83,54.809,68.296,49.192,67.615,69.512,"Class2",81.1
60.215,"V","H",28.079,32,19.699,93.335,57.567,44.542,64.991,"Class5",26.739
51.853,"H","L",34.859,40,20.757,75.18,34.671,47.244,33.434,"Class5",26.202
76.804,"Y","B",34.667,40,15.418,93.565,20.084,-3.725,-5.462,"Class5",27.942
38.82,"J","Z",64.338,15,9.886,86.268,46.606,92.952,26.144,"Class4",43.649
88.597,"H","T",69.905,85,49.683,73.616,51.36,65.813,69.21,"Class2",NA
32.391,"U","P",64.059,18,38.189,85.219,38.71,89.266,21.922,"Class4",55.541
20.337,"V","B",32.713,40,21.232,31.764,44.62,16.241,39.13,"Class5",27.957
42.627,"U","Z",64.409,14,12.815,84.49,39.404,90.493,23.467,"Class4",NA
33.574,"J","Z",64.964,14,15.305,88.039,49.293,89.798,23.523,"Class4",44.661
40.554,"A","G",64.7,12,40.322,85.317,54.255,88.636,25.712,"Class4",53.663
38.064,"F","U",64.657,21,21.576,87.377,51.114,95.873,24.62,"Class4",48.181
42.79,"F","G",46.43,60,13.074,47.171,39.235,83.62,72.801,"Class3",70.257
69.457,"K","M",78.305,84,53.181,70.429,51.356,66.913,69.869,"Class2",68.411
70.685,"S","M",84.172,83,63.394,62.064,49.096,65.343,68.151,"Class2",74.987
20.242,"V","B",28.759,31,16.304,15.887,28.962,47.636,16.144,"Class5",27.024
39.282,"J","G",64.42,25,9.291,86.325,44.203,82.972,25.952,"Class4",43.419
16.921,"S","Z",73.235,87,40.2,51.092,50.785,66.994,69.342,"Class2",70.612
75.72,"U","P",60.583,44,53.24,44.685,16.644,88.39,79.414,"Class1",91.103
33.111,"J","Z",64.504,14,22.914,86.741,45.963,85.115,24.17,"Class4",49.373
31.188,"V","B",35.54,41,15.752,73.547,71.142,46.365,41.69,"Class5",25.4
77.905,"U","J",30.266,62,78.493,60.449,24.387,84.504,58.778,"Class1",91.687
23.257,"J","L",33.784,35,18.029,26.333,36.172,29.916,39.651,"Class5",23.189
40.141,"U","Z",64.668,12,24.849,85.843,39.499,85.865,25.734,"Class4",41.24
36.533,"U","P",64.17,24,40.661,85.691,47.355,87.127,28.329,"Class4",43.959
30.005,"H","L",34.848,34,19.86,18.278,76.653,70.988,34.502,"Class5",22.762
77.702,"A","E",72.236,84,71.069,31.93,17.896,83.025,71.693,"Class1",87.606
67.417,"O","Q",15.83,60,14.391,25.875,34.893,83.961,67.921,"Class3",NA
71.6,"O","Q",36.366,55,59.086,14.249,57.257,83.856,81.173,"Class3",70.83
33.879,"K","T",86.844,78,62.516,72.928,53.257,66.629,70.783,"Class2",73.176
49.448,"H","B",28.073,31,21.245,92.956,74.102,65.263,31.404,"Class5",22.939
81.193,"P","E",30.99,32,19.593,93.244,21.687,98.212,65.666,"Class5",24.528
77.237,"U","J",NA,78,39.92,21.208,17.406,73.733,64.193,"Class1",87.675
71.05,"H","Q",30.917,52,23.966,55.567,48.126,83.463,78.036,"Class3",NA
76.091,"J","E",60.985,67,59.89,41.872,20.21,79.537,75.947,"Class1",88.466
40.52,"A","G",64.903,12,19.768,86.326,35.349,89.887,24.38,"Class4",52.064
9.754,"Y","G",37.666,42,17.156,120.053,16.103,60.811,76,"Class5",23.651
57.567,"K","M",87.095,80,46.843,59.283,52.956,67.148,69.085,"Class2",78.369
77.256,"J","P",19.916,63,65.844,56.343,20.786,77.96,78.822,"Class1",89.61
47.859,"F","S",22.477,52,58.602,35.401,54.706,83.508,68.827,"Class3",89.354
30.161,"H","B",30.17,40,19.021,77.179,86.818,59.639,43.728,"Class5",24.085
36.058,"F","U",64.588,21,28.492,88.51,39.394,93.997,28.187,"Class4",48.069
72.464,"H","H",36.007,30,19.658,81.843,26.795,70.24,14.609,"Class5",NA
