"AMD1","XIO2","NBE3","ASH4","MJG5","FRB6","NGE7","EAX8","Output21","EHW9","XLQ10"
23.073,89.49,65.841,-7.116,62,42.574,"B",43.492,"Class1",81.853,61.915
45.383,26.766,31.009,52.008,95,91.367,"O",31.412,"Class2",27.833,56.602
8.965,55.71,98.638,37.564,76,50.196,"I",26.294,"Class4",36.229,31.352
46.925,25.268,21.88,39.602,92,90.982,"X",45.546,"Class2",20.326,24.868
8.132,62.347,89.269,43.267,27,55.484,"K",42.47,"Class4",68.084,45.376
39.029,35.341,62.792,9.334,64,32.02,"R",65.016,"Class5",86.714,19.829
NA,21.562,76.525,11.213,87,35.546,"D",84.173,"Class5",22.159,20.813
45.992,47.362,68.464,10.059,80,35.264,"V",79.654,"Class5",72.497,22.402
48.008,25.262,34.79,47.416,87,92.173,"R",38.357,"Class2",26.959,28.056
35.267,23.175,49.691,55.45,83,91.195,"Z",48.924,"Class2",37.6,34.166
54.001,72.674,79.405,46.767,40,30.045,"T",47.583,"Class3",54.741,44.503
34.243,85.205,26.147,62.341,54,54.493,"I",40.381,"Class1",84.637,67.454
36.051,26.02,26.542,38.662,90,91.249,"R",31.931,"Class2",30.589,41.441
21.245,86.28,58.824,41.048,42,21.076,"J",18.323,"Class3",59.073,49.369
32.998,26.095,19.09,48.15,82,91.116,"O",49.439,"Class2",21.854,20.397
34.437,52.264,64.732,12.542,38,32.737,"I",41.412,"Class1",84.662,73.311
48.091,75.31,18.376,59.968,61,56.206,"Z",40.536,"Class1",84.082,69.852
37.786,88.614,61.236,29.538,21,37.938,"T",17.459,"Class3",57.887,78.158
34.835,24.401,22.781,51.242,83,91.335,"E",48.37,"Class2",27.162,72.275
42.53,48.306,71.637,10.56,54,30.345,"S",62.138,"Class5",56.139,8.283
51.143,73.94,18.166,72.584,38,38.264,"I",44.689,"Class1",85.121,71.172
24.428,52.354,88.506,67.419,47,50.122,"L",33.083,"Class4",68.082,33.66
44.398,83.047,83.712,55.898,44,18.418,"D",17.312,"Class3",50.189,18.754
30.279,72.299,24.023,51.769,56,54.489,"J",39.895,"Class1",85.22,63.584
53.855,69.856,28.215,85.324,50,54.634,"B",43.463,"Class1",85.765,NA
45.119,49.206,76.454,15.143,66,31.798,"D",91.823,"Class5",36.102,17.28
21.876,61.459,29.945,32.237,54,31.162,"I",40.681,"Class1",84.483,54.809
31.674,63.03,73.243,41.972,37,70.027,"A",41.04,"Class1",82.068,69.096
52.366,80.426,69.297,55.926,41,23.1,"A",39.735,"Class1",85.854,73.299
46.841,72.916,86.404,64.872,20,31.634,"A",9.854,"Class3",50.272,49.592
34.791,24.066,49.277,77.095,85,91.545,"O",55.321,"Class2",25.608,44.914
18.895,60.613,88.195,63.952,15,42.481,"E",33,"Class4",65.62,37.026
27.832,26.181,59.751,82.529,81,91.193,"R",44.06,"Class2",19.986,38.342
41.526,26.795,26.305,34.643,90,91.467,"X",63.746,"Class2",10.681,46.926
37.179,59.931,77.147,8.658,93,37.734,"V",78.933,"Class5",56.099,16.532
38.701,88.167,58.528,46.575,48,78.696,"B",44.36,"Class1",86.99,58.854
48.792,52.815,60.773,13.019,82,23.584,"X",81.856,"Class5",45.865,10.009
44.644,24.555,14.273,47.706,82,91.248,"R",65.42,"Class2",24.654,23.986
34.906,55.764,91.857,57.975,58,38.739,"E",34.758,"Class4",70.634,41.592
29.017,26.6,41.716,55.743,86,91.559,"E",47.338,"Class2",40.065,NA
33.85,62.836,23.752,19.811,60,39.172,"B",42.307,"Class1",83.702,71.585
26.628,56.785,94.817,82.352,50,49.525,"E",24.15,"Class4",83.898,35.594
39.495,59.235,73.635,15.059,62,29.229,"R",65.772,"Class5",68.26,4.211
52.165,43.691,71.337,6.599,54,27.727,"S",86.247,"Class5",-6.732,22.084
17.609,46.696,62.274,21.453,42,68.981,"J",40.26,"Class1",84.689,75.548
47.787,58.034,60.498,12.416,59,26.89,"R",74.943,"Class5",66.85,10.702
47.349,23.738,39.625,38.132,86,91.111,"R",65.387,"Class2",21.889,NA
45.915,44.007,80.932,13.916,71,24.1,"R",67.417,"Class5",49.568,21.268
25.609,49.613,94.848,59.803,45,50.637,"E",32.906,"Class4",85.113,30.11
69.614,87.59,74.272,48.029,23,49.384,"G",49.511,"Class3",53.054,31.374
51.705,93.796,85.978,11.801,28,28.961,"G",49.167,"Class3",44.124,56.4
32.53,79.503,41.52,67.858,50,50.379,"I",41.659,"Class1",86.143,79.834
34.92,74.573,62.428,45.827,43,22.239,"A",11.456,"Class3",52.562,66.989
46.19,23.604,48.243,39.572,84,92.008,"E",57.846,"Class2",37.976,24.236
19.376,60.18,88.394,42.544,57,51.102,"X",26.105,"Class4",48.289,1.058
35.797,51.242,18.007,85.569,57,45.77,"A",42.369,"Class1",85.66,64.4
53.174,74.454,63.985,21.605,35,45.015,"G",42.924,"Class3",49.756,51.339
39.27,40.715,84.777,7.278,86,29.414,"D",59.342,"Class5",26.727,14.115
40.728,50.29,83.517,9.536,60,21.851,"D",78.646,"Class5",73.042,26.523
40.933,61.643,75.794,10.372,56,27.175,"X",61.524,"Class5",47.795,11.931
38.019,50.739,61.214,11.522,63,21.621,"V",59.318,"Class5",22.25,14.514
10.959,66.579,92.29,55.488,12,49.502,"I",29.767,"Class4",68.356,5.196
40.192,64.912,65.529,6.81,85,24.142,"D",66.899,"Class5",21.708,11.882
18.112,89.101,69.808,42.128,32,38.955,"D",49.234,"Class3",53.382,27.211
26.401,62.044,51.22,23.878,58,58.752,"B",39.163,"Class1",85.037,61.054
35.071,92.433,31.653,24.29,38,1.04,"J",43.925,"Class1",81.107,67.284
26.769,49.881,74.566,62.377,56,39.44,"J",41.66,"Class1",85.599,59.016
17.761,65.652,89.161,32.573,74,41.928,"I",38.252,"Class4",57.555,13.96
18.117,75.019,77.961,76.003,33,30.899,"D",43.811,"Class3",50.928,27.806
36.022,25.142,55.788,54.005,94,91.316,"Z",32.379,"Class2",33.053,50.907
45.37,23.074,28.575,61.983,85,91.156,"X",36.161,"Class2",33.844,57.203
39.596,19.419,73.701,8.097,95,27.228,"R",67.176,"Class5",36.6,24.934
39.704,94.548,81.386,64.805,45,50.29,"B",39.03,"Class1",82.176,62.161
37.081,52.564,63.144,14.6,70,23.085,"X",60.311,"Class5",10.976,18.739
54.905,80.538,66.051,29.545,35,18.606,"J",50.903,"Class3",48.517,30.056
54.519,46.958,56.464,48.708,49,45.413,"A",40.209,"Class1",84.2,75.377
12.544,62.332,97.858,43.33,70,44.402,"E",32.055,"Class4",74.527,29.565
13.829,64.07,93.656,42.434,80,47.235,"I",36.315,"Class4",70.058,16.899
47.422,88.092,62.022,67.911,17,41.581,"G",40.502,"Class3",57.607,23.748
26.982,51.268,87.012,45.588,23,36.928,"I",30.274,"Class4",67.779,44.881
49.08,94.024,39.942,44.984,37,64.124,"I",44.93,"Class1",83.483,73.111
7.574,52.288,89.254,59.292,9,49.909,"X",31.962,"Class4",75.414,30.396
49.42,23.683,39.87,59.132,92,91.267,"Z",65.642,"Class2",34.77,43.266
40.508,58.352,63.472,12.259,77,33.377,"S",56.737,"Class5",63.948,8.254
40.398,23.737,59.271,74.751,87,90.772,"E",50.334,"Class2",17.766,54.874
32.906,52.075,89.918,51.815,5,50.356,"E",33.952,"Class4",68.288,23.916
NA,65.649,91.722,45.13,33,46.694,"I",30.311,"Class4",65.582,33.687
35.068,24.826,21.242,75.96,78,91.752,"E",48.892,"Class2",28.904,61.548
15.971,58.934,89.664,39.137,14,48.454,"X",24.435,"Class4",76.711,35.323
39.396,45.638,19.413,54.492,56,16.833,"J",41.505,"Class1",82.512,77.612
9.352,75.571,72.088,63.68,27,44.768,"J",52.571,"Class3",57.17,31.577
35.361,57.79,95.6,47.788,37,46.74,"L",29.106,"Class4",68.771,28.291
5.122,92.295,69.152,39.379,17,39.44,"G",48.974,"Class3",53.556,39.195
89.29,75.252,68.859,66.124,20,37.325,"J",31.7,"Class3",48.452,NA
49.479,42.092,76.076,3.162,66,28.055,"V",90.92,"Class5",74.272,15.575
26.85,62.083,90.367,54.554,20,53.021,"I",22.426,"Class4",70.122,34.729
39.846,43.69,62.407,4.646,82,26.32,"D",62.613,"Class5",64.01,21.542
13.074,76.088,74.652,39.759,17,18.54,"J",19.359,"Class3",52.965,49.988
55.218,81.315,71.473,12.297,56,58.613,"A",44.827,"Class1",83.979,58.149
47.313,71.875,58.617,23.836,46,43.37,"A",40.029,"Class1",83.694,71.663
15.904,76.378,77.943,44.068,24,25.405,"T",28,"Class3",44.688,34.863
47.639,84.696,83.964,30.414,18,34.644,"G",18.444,"Class3",50.549,23.897
35.367,56.261,97.895,28.455,15,45.827,"X",41.534,"Class4",88.516,33.968
49.964,50.362,72.852,11.824,76,26.627,"S",89.239,"Class5",44.688,NA
68.528,71.132,67.787,42.161,45,41.581,"T",13.212,"Class3",47.768,34.402
35.944,58.897,91.471,45.916,67,61.72,"E",22.747,"Class4",61.351,21.344
9.366,56.272,99.735,35.768,31,39.096,"K",30.223,"Class4",77.724,15.018
17.304,57.163,95.738,47.503,55,39.234,"I",36.692,"Class4",67.577,19.711
26.391,77.257,22.821,61.936,44,71.177,"A",43.832,"Class1",82.734,66.325
24.978,59.936,94.696,56.136,47,50.616,"L",26.871,"Class4",61.135,25.065
42.975,27.576,13.175,37.822,78,91.661,"E",39.654,"Class2",27.111,31.987
43.283,42.178,61.751,7.63,83,34.751,"R",56.071,"Class5",49.935,10.722
41.373,64.937,63.136,8.862,66,32.896,"S",55.575,"Class5",86.238,NA
45.944,26.799,50.722,68.841,90,91.26,"R",68.511,"Class2",31.108,NA
41.013,40.285,73.871,13.092,63,34.385,"V",59.95,"Class5",43.031,13.21
53.551,37.173,69.163,8.128,70,26.163,"D",57.762,"Class5",76.34,11.322
42.439,52.776,79.333,40.287,50,67.23,"A",44.139,"Class1",83.42,55.074
22.014,57.229,91.74,49.503,53,58.587,"X",23.315,"Class4",59.634,22.843
27.332,60.936,97.08,63.19,64,46.777,"L",36.135,"Class4",51.048,29.362
15.889,78.708,78.628,42.262,42,45.48,"A",22.367,"Class3",44.214,37.986
36.007,61.404,56.216,44.21,61,22.513,"J",43.119,"Class1",84.119,60.919
4.982,92.076,62.923,71.709,16,66.782,"D",43.011,"Class3",48.335,43.272
53.202,43.46,80.011,10.409,79,29.179,"S",87.84,"Class5",63.904,19.255
70.824,87.569,51.4,71.14,33,50.996,"T",22.933,"Class3",56.903,21.97
32.994,61.013,98.046,52.551,81,46.826,"X",37.505,"Class4",62.516,40.36
51.675,33.266,84.864,23.269,95,25.913,"V",91.124,"Class5",36.634,19.396
47.824,28.16,62.165,8.169,56,24.476,"R",90.22,"Class5",63.776,14.345
63.633,74.211,50.177,51.681,16,32.175,"G",15.767,"Class3",46.85,26.46
NA,66.828,96.862,62.816,37,56.443,"K",38.663,"Class4",73.619,13.281
48.432,27.549,15.559,41.316,88,90.677,"R",66.802,"Class2",25.261,42.936
21.13,75.7,18.273,66.343,40,41.388,"A",43.737,"Class1",84.968,56.095
32.215,90.944,52.315,45.919,32,22.89,"A",11.897,"Class3",44.331,34.577
53.869,38.234,71.672,10.897,89,20.583,"S",58.865,"Class5",55.427,15.589
51.111,56.825,46.195,91.32,61,51.475,"B",43.692,"Class1",82.26,71.024
39.483,27.912,61.705,16.033,93,26.193,"X",73.124,"Class5",4.803,24.834
23.683,58.256,88.618,61.86,32,44.35,"K",24.351,"Class4",58.937,27.564
42.741,24.194,27.162,55.734,81,91.636,"O",47.951,"Class2",36.702,NA
43.581,40.095,65.055,16.26,57,29.061,"V",55.644,"Class5",73.075,NA
50.323,21.912,67.346,13.814,84,29.547,"V",77.288,"Class5",28.796,16.907
28.137,54.697,89.217,57.98,62,39.122,"I",41.035,"Class4",70.978,22.148
42.428,47.634,71.913,8.582,95,33.142,"R",59.497,"Class5",88.681,16.051
4.557,94.624,51.902,66.235,25,51.432,"J",21.375,"Class3",48.241,53.703
34.221,53.048,94.746,77.537,53,35.811,"X",35.882,"Class4",71.033,30.493
37.034,24.138,62.206,12.633,63,28.482,"X",63.207,"Class5",73.504,6.571
46.548,29.82,63.038,8.646,77,27.019,"R",68.529,"Class5",72.805,17.785
45.103,31.826,64.993,12.359,69,22.735,"X",62.424,"Class5",62.974,NA
NA,65.582,93.307,61.851,48,49.421,"E",36.457,"Class4",46.309,40.712
NA,29.115,76.942,11.456,55,27.686,"V",63.524,"Class5",44.527,8.682
18.781,56.51,90.459,61.775,70,44.181,"I",28.346,"Class4",76.015,28.113
35.543,27.697,39.761,59.816,78,91.438,"R",46.507,"Class2",21.979,49.082
39.385,62.387,18.616,69.369,38,35.297,"B",39.927,"Class1",82.07,68.71
24.066,85.019,74.699,58.564,35,18.527,"D",34.771,"Class3",46.581,NA
NA,26.395,63.127,11.09,84,30.845,"V",92.552,"Class5",47.962,8.568
38.765,89.76,73.847,53.276,35,9.063,"G",18.549,"Class3",53.113,38.335
38.813,23.936,47.55,42.352,91,91.077,"O",44.802,"Class2",40.214,52.924
49.264,60.619,61.814,11.509,91,29.568,"D",71.955,"Class5",77.098,11.27
NA,87.572,59.085,46.907,41,85.935,"B",40.927,"Class1",82.808,60.21
13.538,56.852,98.661,59.911,18,45.892,"E",35.163,"Class4",57.026,40.221
27.683,23.456,56.846,83.288,81,91.943,"Z",50.052,"Class2",28.406,34.63
33.233,23.485,41.433,57.471,79,91,"Z",40.55,"Class2",33.858,58.649
44.007,24.208,27.642,59.247,87,91.049,"R",50.501,"Class2",27.254,NA
46.827,26.757,59.509,68.435,82,91.92,"R",53.443,"Class2",38.275,43.829
47.904,48.869,77.68,14.866,38,55.105,"J",44.608,"Class1",84.841,68.446
33.844,50.598,95.44,44.927,11,48.809,"K",41.135,"Class4",83.855,29.944
49.519,27.564,60.365,8.65,67,33.272,"X",59.571,"Class5",80.986,13.499
11.972,85.734,84.598,27.399,41,28.597,"J",41.409,"Class3",46.765,48.298
50.251,64.893,60.298,10.109,53,33.1,"R",89.682,"Class5",49.527,12.862
35.487,90.673,59.616,67.507,47,19.963,"J",43.214,"Class3",46.019,30.744
41.847,75.497,73.014,19.475,45,26.712,"G",52.475,"Class3",36.474,70.772
35.703,58.062,91.955,56.485,4,52.648,"L",31.603,"Class4",74.59,29.726
27.03,52.46,33.217,72.457,41,50.82,"Z",41.887,"Class1",81.94,67.302
46.311,29.539,71.871,11.816,71,28.805,"R",78.435,"Class5",79.634,22.104
88.206,80.763,61.8,40.903,30,25.987,"D",27.436,"Class3",50.849,13.902
88.447,91.334,68.312,43.992,48,31.472,"D",12.786,"Class3",43.988,55.383
29.528,23.803,20.207,58.828,84,91.683,"O",65.888,"Class2",35.524,52.618
48.247,27.718,23.403,41.065,93,91.473,"X",52.044,"Class2",32.572,57.508
34.852,94.437,71.861,21.137,34,57.219,"T",48.7,"Class3",44.52,44.01
31.648,55.213,98.269,37.926,71,44.86,"I",35.193,"Class4",57.331,15.874
13.05,61.629,93.701,53.27,54,51.792,"K",21.173,"Class4",67.768,16.58
26.998,67.678,42.562,8.458,61,42.925,"A",40.744,"Class1",85.371,56.228
47.248,23.036,56.228,52.895,87,91.702,"R",62.812,"Class2",30.669,74.313
10.481,60.152,97.799,56.703,14,48.5,"E",34.121,"Class4",69.27,24.584
48.33,33.621,74.725,8.891,92,25.402,"D",74.68,"Class5",69.973,7.283
NA,26.98,69.535,12.173,67,22.869,"D",56.456,"Class5",-4.222,12.341
50.38,20.23,72.327,12.387,88,27.484,"S",85.038,"Class5",5.26,9.112
NA,63.27,94.76,62.605,18,51.745,"I",40.988,"Class4",91.972,23.59
40.641,78.212,37.482,47.729,53,45.545,"I",42.451,"Class1",82.516,95.573
22.342,65.318,98.992,58.107,3,40.829,"X",35.935,"Class4",68.422,20.456
18.421,53.511,91.561,51.49,29,51.688,"E",39.313,"Class4",41.818,41.06
22.225,59.522,24.061,94.428,51,47.25,"B",40.112,"Class1",82.506,73.008
43.29,26.629,21.262,59.246,83,91.779,"E",59.446,"Class2",29.347,36.923
51.133,23.31,68.524,12.761,90,17.299,"V",80.406,"Class5",49.691,6.763
72.534,72.002,64.375,55.798,21,25.046,"J",22.869,"Class3",49.472,10.844
21.862,58.735,96.957,57.727,61,46.951,"E",26.636,"Class4",47.58,35.224
26.571,94.685,69.808,82.813,27,4.763,"A",16.557,"Class3",53.537,53.551
66.177,90.388,76.676,62.324,21,23.779,"D",49.754,"Class3",55.524,72.359
44.698,25.26,23.69,49.184,82,91.034,"R",64.087,"Class2",29.55,30.185
8.323,63.12,96.453,56.575,35,45.812,"E",33.937,"Class4",69.512,10.303
47.857,23.611,29.323,56.114,94,91.847,"X",65.222,"Class2",10.3,42.865
36.357,87.455,85.071,81.678,37,25.286,"G",32.986,"Class3",55.424,22.859
43.165,23.099,15.317,48.409,92,91.088,"E",40.117,"Class2",23.206,61.984
58.512,80.826,79.749,20.162,22,39.1,"J",36.627,"Class3",41.68,39.231
19.044,58.159,94.163,49.376,25,52.228,"L",27.83,"Class4",51.119,7.612
69.24,94.244,82.365,73.792,28,21.366,"J",52.022,"Class3",41.943,52.818
46.756,30.319,60.546,8.919,65,33.624,"X",59.458,"Class5",31.491,10.614
45.256,44.273,63.869,11.093,80,26.041,"S",69.359,"Class5",54.235,22.383
37.927,81.433,55.385,47.287,45,53.204,"Z",39.318,"Class1",82.477,84.945
22.619,83.955,30.872,67.515,59,42.241,"Z",41.329,"Class1",85.138,72.956
24.09,59.425,92.861,66.426,82,56.263,"E",36.389,"Class4",77.492,20.805
49.233,37.319,81.939,12.209,89,30.843,"D",61.193,"Class5",52.012,13.952
18.23,56.479,88.664,70.174,61,51.776,"L",31.086,"Class4",51.86,10.07
30.659,24.882,48.068,39.491,80,91.271,"O",64.687,"Class2",26.924,41.929
47.155,80.801,68.507,40.907,50,9.841,"J",40.719,"Class1",85.609,65.334
27.799,23.82,41.486,48.156,95,91.25,"Z",59.204,"Class2",20.846,32.119
40.064,24.942,56.95,68.803,95,91.878,"O",45.516,"Class2",33.098,51.997
1.923,80.723,67.329,30.921,40,28.75,"T",32.641,"Class3",49.749,24.485
38.416,27.922,78.09,13.366,56,23.993,"R",93.273,"Class5",16.579,17.254
12.776,76.223,59.232,50.299,24,34.979,"D",41.804,"Class3",48.204,48.311
33.86,51.858,90.169,41.773,69,47.268,"K",31.128,"Class4",63.981,39.422
NA,26.703,21.083,62.58,81,92.05,"E",32.541,"Class2",35.303,53.617
36.599,60.711,94.804,74.744,74,38.8,"I",37.779,"Class4",75.582,47.486
43.12,71.08,39.07,62.572,39,29.245,"A",43.848,"Class1",85.66,67.781
NA,54.894,87.622,80.846,22,55.297,"I",41.588,"Class4",87.875,24.397
38.603,50.343,83.801,11.696,73,33.011,"D",92.726,"Class5",25.628,14.115
21.481,52.169,59.258,68.81,58,46.346,"B",42.088,"Class1",83.057,NA
13.607,74.814,69.51,44.592,45,21.014,"J",23.874,"Class3",48.7,57.17
49.396,26.537,16.955,57.168,94,92.051,"X",59.414,"Class2",38.412,34.44
40.019,23.064,20.013,36.108,78,91.336,"Z",55.018,"Class2",31.644,31.928
52.207,22.157,63.879,12.778,71,29.213,"X",55.032,"Class5",52.862,10.079
18.305,92.424,62.866,49.179,41,16.432,"D",21.233,"Class3",48.479,60.378
23.797,91.9,39.936,9.039,61,54.564,"Z",44.205,"Class1",82.153,66.647
45.864,51.395,72.42,28.858,37,54.671,"I",39.341,"Class1",84.67,75.335
53.182,27.863,84.484,15.422,69,32.903,"X",65.722,"Class5",64.127,18.885
34.853,93.051,25.521,74.675,54,32.852,"I",42.257,"Class1",85.168,68.7
21.419,53.296,93.961,64.364,65,47.896,"K",24.716,"Class4",52.091,33.495
53.08,52.734,66.162,8.401,65,31.306,"S",82.004,"Class5",61.292,12.291
61.415,81.624,71.631,33.099,25,25.428,"J",25.606,"Class3",55.498,31.98
49.931,64.894,69.723,14.777,85,29.149,"D",90.956,"Class5",-3.942,14.735
29.255,57.54,99.641,31.972,46,40.33,"X",22.225,"Class4",76.61,25.265
52.422,26.795,64.296,7.459,91,29.167,"X",89.159,"Class5",38.731,17.203
14.92,64.576,99.958,36.72,56,46.862,"E",30.724,"Class4",63.81,26.198
22.686,53.824,97.844,58.824,16,45.597,"I",23.178,"Class4",80.134,17.693
NA,49.233,90.993,45.933,64,46.839,"E",40.759,"Class4",52.258,50.765
30.349,93.005,74.935,47.18,35,46.654,"A",25.658,"Class3",46.353,55.359
18.019,58.786,93.617,39.933,46,58.906,"X",23.575,"Class4",58.316,23.558
41.606,24.16,56.806,54.694,91,92.032,"R",39.962,"Class2",14.873,36.723
NA,24.154,72.783,11.072,75,22.09,"D",79.74,"Class5",64.89,13.281
37.437,27.805,79.396,13.4,75,28.722,"R",92.671,"Class5",97.039,13.213
49.545,42.009,64.388,10.685,68,31.12,"X",90.343,"Class5",49.143,12.298
20.066,59.355,59.976,79.222,63,50.491,"A",43.069,"Class1",83.427,68.41
41.709,28.062,68.019,11.868,79,34.587,"X",84.581,"Class5",89.47,13.025
22.376,54.928,96.243,41.208,47,42.865,"I",21.644,"Class4",75.173,20.982
38.885,51.935,34.436,43.701,37,25.512,"A",43.62,"Class1",84.076,68.745
20.771,55.311,47.929,61.762,43,56.623,"J",43.085,"Class1",84.912,67.529
46.526,48.777,71.227,13.445,62,17.569,"D",89.224,"Class5",35.349,17.932
50.978,37.468,80.931,15.154,62,26.481,"R",92.126,"Class5",16.403,20.284
47.831,52.459,77.608,9.859,73,30.584,"S",92.56,"Class5",50.588,19.804
46.897,45.848,33.803,41.228,39,56.984,"I",41.039,"Class1",83.674,77.966
41.179,49.418,80.855,28.177,37,42.681,"I",42.96,"Class1",83.182,67.911
28.835,68.869,25.74,68.517,37,38.532,"J",43.552,"Class1",83.59,67.914
52.915,36.233,65.594,11.469,87,28.446,"R",76.443,"Class5",-21.579,16.789
46.053,64.888,76.804,8.601,67,25.151,"V",59.253,"Class5",52.696,2.49
52.4,28.413,68.309,11.87,95,25.839,"D",74.75,"Class5",21.863,12.344
51.764,86.955,32.054,62.791,57,60.175,"J",39.106,"Class1",85.015,79.074
NA,50.704,98.002,32.69,20,48.979,"E",24.739,"Class4",65.873,22.438
NA,42.95,66.436,8.277,78,27.763,"V",57.898,"Class5",45.399,17.114
31.291,26.191,10.404,30.649,95,91.708,"O",28.672,"Class2",29.24,28.888
39.284,49.471,60.441,12.098,58,28.827,"R",91.481,"Class5",-0.247,16.722
26.948,53.578,89.329,32.263,81,41.456,"X",29.189,"Class4",59.242,21.767
12.629,61.874,92.268,52.986,18,40.02,"X",21.039,"Class4",97.444,20.8
18.599,60.086,87.862,56.201,42,56.597,"I",27.083,"Class4",74.21,38.121
37.138,26.964,28.2,79.575,86,91.186,"R",51.006,"Class2",33.642,15.814
52.923,41.462,77.617,8.875,78,36.878,"X",82.202,"Class5",1.548,NA
48.578,26.668,41.778,33.63,85,91.861,"O",38.649,"Class2",24.712,58.138
43.62,24.926,14.251,66.719,85,91.765,"X",43.405,"Class2",19.6,17.002
NA,21.597,82.932,4.239,72,26.485,"X",93.458,"Class5",19.359,16.133
35.531,26.721,8.599,64.36,78,91.208,"Z",66.212,"Class2",23.942,46.623
29.478,27.279,49.137,41.574,80,91.394,"O",63.317,"Class2",26.79,50.324
44.074,23.147,8.291,50.748,86,92.245,"R",68.555,"Class2",32.741,33.354
35.105,26.6,44.246,80.405,94,91.411,"O",57.126,"Class2",31.589,39.413
23.918,50.469,87.722,60.611,35,50.61,"I",39.369,"Class4",74.237,25.496
47.507,55.229,84.035,18.435,64,34.16,"D",59.186,"Class5",36.225,11.41
70.686,75.78,58.127,24.2,18,24.381,"D",39.767,"Class3",51.373,27.237
48.608,85.314,72.02,43.244,42,43.168,"D",35.315,"Class3",48.906,14.512
41.616,24.215,56.995,57.768,95,91.319,"X",30.012,"Class2",30.178,30.271
37.591,21.455,68.393,10.497,66,19.948,"R",76.653,"Class5",5.743,14.559
40.725,49.128,65.592,10.063,92,29.852,"R",70.158,"Class5",79.71,13.027
30.614,94.149,69.884,68.448,25,25.286,"D",18.9,"Class3",56.481,33.693
31.179,27.059,45.945,56.204,81,91.79,"R",40.596,"Class2",34.455,39.279
32.977,88.686,57.236,37.139,44,35.558,"Z",44.811,"Class1",85.619,74.873
10.222,52.395,87.06,42.656,11,53.777,"X",37.472,"Class4",67.568,35.416
23.182,52.289,89.988,55.375,62,51.558,"L",26.64,"Class4",68.388,33.428
37.334,37.8,70.133,13.293,72,20.86,"S",70.13,"Class5",26.188,15.234
49.044,24.567,15.663,40.702,91,91.897,"Z",53.553,"Class2",25.017,42.749
63.817,89.547,71.429,30.046,36,34.863,"T",18.655,"Class3",49.04,35.698
21.189,66.017,97.725,31.803,4,50.56,"K",27,"Class4",56.955,36.734
56.066,83.164,71.278,43.688,37,30.989,"J",33.11,"Class3",47.182,62.314
18.588,63.002,49.124,28.006,52,56.247,"J",42.067,"Class1",84.615,46.918
48.298,27.251,30.088,55.931,93,91.487,"Z",48.751,"Class2",18.264,66.774
67.204,79.88,80.848,43.432,46,27.104,"J",9.335,"Class3",43.502,21.216
33.321,45.401,13.127,62.327,37,47.484,"I",43.515,"Class1",83.832,58.301
24.212,53.32,98.478,67.109,29,56.403,"L",33.839,"Class4",66.089,15.821
46.733,24.889,44.896,48.775,83,91.081,"Z",27.566,"Class2",36.566,50.683
46.823,29.502,65.566,9.321,95,35.844,"X",62.354,"Class5",30.602,13.198
32.594,59.207,21.571,41.081,39,56.164,"I",42.29,"Class1",84.092,70.45
8.633,78.514,76.507,66.529,26,12.439,"D",55.307,"Class3",55.514,27.816
33.251,56.868,96.677,66.416,80,54.784,"E",41.798,"Class4",70.938,20.596
