"YLU1","CRS2","GMA3","OLA4","Output13","OWP5","GVZ6","FHC7","AOQ8","QMC9","TKA10","UJR11","IBX12"
24.925,60.752,66.495,61,"Class2","J","O",48.365,11,60.222,66.149,64.499,41.354
8.555,84.886,26.974,44,"Class1","H","H",55.189,52,16.566,3.354,57.721,65.435
33.367,64.835,51.699,48,"Class2","J","X",51.786,11,38.941,12.79,61.167,39.604
66.522,59.934,88.713,81,"Class3","G","F",86.811,72,40.876,25.603,39.482,52.435
10.14,93.865,24.556,89,"Class1","K","P",53.014,52,24.759,2.581,67.157,75.735
22.4,27.314,70.281,49,"Class2","T","Y",46.416,10,32.359,28.441,48.146,41.384
34.294,45.368,63.14,58,"Class2","T","Y",36.931,9,42.429,49.476,22.401,25.617
46.049,63.813,80.165,87,"Class3","P","F",78.139,78,37.968,23.63,27.23,38.021
19.057,29.387,83.25,89,"Class3","G","J",84.802,66,37.873,30.223,32.838,83.963
29.482,64.322,72.744,76,"Class3","T","F",72.303,71,41.023,19.151,19.46,44.576
23.022,63.349,85.772,83,"Class3","Y","L",86.044,69,37.402,26.725,31.869,31.821
26.143,43.154,47.675,58,"Class2","J","X",36.029,9,49.622,40.038,50.37,65.926
8.792,47.315,51.449,62,"Class1","K","P",61.667,54,27.893,1.748,59.298,73.934
32.005,38.322,40.117,49,"Class2","S","F",47.878,8,47.013,28.492,68.232,70.103
21.943,86.522,15.949,63,"Class1","K","C",63.953,58,21.29,0.961,27.022,65.347
33.454,65.536,46.255,49,"Class2","S","E",39.107,9,38.184,31.092,60.847,37.625
24.192,70.076,24.289,84,"Class1","I","H",58.555,55,6.235,2.755,27.837,74.162
81.677,35.941,91.635,66,"Class3","A","L",73.759,65,38.735,22.923,21.298,50.032
5.376,21.773,27.681,56,"Class1","R","P",53.217,57,21.864,2.619,43.545,67.094
35.288,35.673,44.408,56,"Class2","S","F",57.178,10,49.473,32.624,44.157,13.325
89.375,46.398,64.788,88,"Class3","P","M",87.105,64,40.423,16.48,42.513,38.986
52.371,38.829,80.801,67,"Class3","T","J",82.994,65,41.417,21.521,38.158,8.474
14.08,38.856,21.228,96,"Class1","H","H",66.172,52,35.896,0.762,56.468,75.045
85.479,35.672,75.223,73,"Class3","P","M",90.722,66,40.337,21.681,21.868,78.129
24.9,42.814,48.117,51,"Class2","Z","X",30.702,9,35.167,37.857,66.517,36.902
40.407,47.153,67.371,79,"Class3","G","M",87.751,66,39.908,26.227,38.744,40.926
67.557,29.314,76.803,85,"Class3","P","L",72.026,79,40.688,24.625,31.088,60.913
31.586,36.61,36.864,47,"Class2","J","X",51.179,11,35.244,74.309,27.544,21.247
83.296,53.316,89.691,86,"Class3","G","K",86.839,76,40.588,23.728,33.769,75.229
27.447,36.432,34.032,44,"Class2","Z","E",30.261,8,48.185,69.622,16.729,5.703
28.511,42.795,49.501,58,"Class2","Z","Y",49.593,8,47.395,78.556,36.166,44.302
34.044,49.605,57.973,48,"Class2","R","F",51.442,11,39.023,54.437,60.413,73.747
9.222,39.898,-6.03,51,"Class1","R","I",67.268,58,17.746,1.286,42.476,69.569
22.586,48.228,-7.052,44,"Class1","R","H",63.361,53,32.242,3.209,47.602,67.99
12.777,27.703,16.501,44,"Class1","I","I",51.249,54,3.325,1.953,26.517,70.889
24.529,27.474,39.098,44,"Class1","Z","I",52.218,58,35.556,2.061,66.79,70.8
31.202,45.626,77.689,60,"Class2","R","F",48.048,9,47.2,5.961,21.748,17.809
18.563,90.86,13.136,96,"Class1","K","C",58.81,58,25.942,3.059,67.529,72.676
92.248,61.597,89.801,84,"Class3","G","K",87.893,65,39.38,28.616,39.536,27.966
11.134,93.414,22.75,70,"Class1","R","C",59.712,56,59.124,2.09,52.426,60.881
34.75,64.358,84.695,67,"Class3","G","J",77.998,77,38.979,20.093,26.396,63.237
8.715,23.155,28.329,57,"Class1","H","C",54.823,58,53.411,3.128,65.093,64.472
31.843,32.325,64.394,53,"Class2","R","X",49.657,8,51.205,62.902,38.195,52.927
23.041,48.221,83.918,81,"Class3","P","J",75.325,80,40.966,28.437,19.56,76.834
33.845,57.441,74.837,78,"Class3","T","M",75.4,79,40.311,18.124,30.832,28.544
55.1,59.763,67.702,78,"Class3","A","K",80.915,64,38.631,23.399,25.977,70.762
13.588,57.786,79.765,73,"Class3","A","J",81.922,74,41.76,24.794,26.885,0.758
13.387,35.705,23.869,48,"Class1","K","C",55.029,58,22.66,1.175,53.145,67.012
23.991,24.586,61.661,47,"Class2","J","Y",35.198,11,41.966,87.06,23.495,23.004
NA,95.447,-10.649,69,"Class1","H","D",59.481,53,29.617,4.606,45.73,73.044
25.098,20.473,37.613,94,"Class1","R","P",54.875,52,36.477,2.316,47.011,72.846
81.97,57.928,93.74,70,"Class3","T","J",90.355,77,41.511,28.51,32.673,64.659
9.934,75.213,24.467,97,"Class1","R","I",51.136,57,38.804,2.014,28.401,73.259
22.664,60.066,18.677,51,"Class1","I","D",64.753,57,34.698,3.878,39.23,69.218
25.232,53.618,1.134,58,"Class1","Z","H",57.988,NA,25.364,4.124,66.869,68.565
24.739,35.547,49.796,56,"Class2","Z","O",49.334,9,43.081,65.063,44.566,49.183
82.387,37.714,78.018,78,"Class3","Y","L",88.39,66,42.058,28.311,23.336,87.759
25.718,33.834,63.859,44,"Class2","Z","X",50.937,11,49.61,33.542,50.947,44.252
25.549,24.639,46.076,44,"Class2","T","E",37.263,10,44.551,30.83,56.6,32.304
14.052,49.629,57.311,63,"Class1","H","D",59.683,57,11.739,3.163,45.646,69.919
21.718,90.621,17.53,57,"Class1","R","C",53.694,54,30.806,2.55,61.894,66.391
35.748,36.591,48.308,45,"Class2","J","E",43.803,11,37.881,38.044,26.742,14.607
29.883,27.21,49.713,56,"Class2","J","E",33.878,8,49.855,35.629,23.19,52.78
83.848,43.621,75.184,82,"Class3","A","L",81.653,68,39.827,19.704,19.59,16.347
18.568,51.38,73.024,82,"Class3","Y","K",80.132,73,40.498,19.245,23.618,67.394
NA,40.979,21.624,50,"Class1","I","C",55.331,54,31.528,3.228,35.471,73.166
NA,32.764,54.504,57,"Class2","R","Y",33.773,9,43.199,51.893,48.674,44.694
25.836,24.903,42.224,46,"Class2","J","F",37.408,11,33.973,81.705,42.031,58.189
10.991,56.37,21.625,91,"Class1","H","H",63.006,58,44.402,3.685,60.358,70.118
11.468,34.671,43.896,55,"Class1","K","I",51.439,54,19.481,2.601,25.074,69.538
24.203,63.186,70.017,61,"Class2","Z","F",28.772,10,55.278,58.527,29.823,39.125
5.781,90.098,26.57,71,"Class1","R","D",60.545,56,49.894,2.091,45.989,74.613
50.334,31.013,86.446,85,"Class3","A","M",77.295,80,38.312,27.731,35.795,50.083
24.754,52.678,43.981,44,"Class2","T","F",41.085,9,47.927,17.033,69.236,25.558
18.979,97.964,12.922,63,"Class1","Z","D",56.965,57,30.875,1.874,41.391,68.831
17.744,85.138,39.078,48,"Class1","I","C",60.326,52,23.656,2.861,61.009,68.672
67.082,60.024,86.789,64,"Class3","G","F",78.704,67,39.806,22.134,20.117,50.707
12.011,41.786,17.989,62,"Class1","I","D",61.79,58,41.114,0.999,71.395,68.117
35.52,45.741,82.621,90,"Class3","A","K",79.628,79,39.462,20.632,42.85,16.375
30.393,64.209,46.514,47,"Class2","S","X",35.515,11,42.575,81.262,66.138,1.632
43.973,34.413,78.773,87,"Class3","G","F",83.888,72,37.071,25.125,34.112,11.877
25.345,45.87,39.801,59,"Class2","S","O",53.583,10,48.886,52.744,24.433,30.871
18.336,81.775,39.116,60,"Class1","K","H",63.826,57,25.34,2.046,47.095,68.806
26.253,92.306,-6.146,88,"Class1","I","C",59.718,53,40.791,1.445,58.495,73.383
32.089,39.951,61.151,56,"Class2","T","Y",27.418,9,43.785,34.8,19.564,57.665
8.767,38.893,44.504,57,"Class1","H","H",67.206,54,25.376,1.629,67.838,63.763
67.505,40.957,66.167,83,"Class3","G","L",84.109,79,40.225,22.252,32.656,70.303
NA,54.865,37.481,56,"Class2","J","Y",46.034,9,37.901,40.342,46.937,16.298
25.936,63.028,60.538,49,"Class2","J","O",44.805,10,44.97,75.165,37.854,57.512
48.878,62.062,85.865,71,"Class3","Y","K",77.97,71,38.892,26.447,41.821,10.516
24.008,84.26,18.698,93,"Class1","K","H",55.289,55,37.315,2.131,44.025,71.589
23.715,30.078,62.38,46,"Class2","Z","Y",51.098,9,44.463,30.152,64.748,73.068
29.449,57.128,39.22,55,"Class2","J","E",53.086,11,48.239,68.525,34.799,23
5.878,60.894,10.213,85,"Class1","H","I",65.991,58,23.236,1.705,30.925,65.888
27.342,60.623,52.481,49,"Class2","T","Y",55.782,10,43.142,71.032,58.947,16.726
19.108,77.966,33.597,86,"Class1","Z","I",57.844,54,40.344,2.773,71.252,68.473
75.497,37.989,84.984,81,"Class3","Y","J",78.374,66,38.338,24.465,21.407,46.557
51.141,47.545,72.684,88,"Class3","P","L",73.444,65,37.478,26.928,35.626,45.139
7.453,72.956,37.337,96,"Class1","R","C",59.154,57,36.712,3.707,44.327,67.136
27.578,61.968,70.088,84,"Class3","T","J",78.315,65,39.835,27.523,23.316,28.043
80.02,62.366,86.549,64,"Class3","G","K",89.918,NA,38.546,24.034,30.563,59.203
33.128,31.84,50.265,55,"Class2","J","X",38.769,8,42.399,58.328,23.941,31.072
NA,26.956,58.41,52,"Class2","R","X",42.532,11,51.998,77.117,55.218,-1.081
93.7,39.072,87.475,90,"Class3","P","L",83.04,74,39.268,20.588,19.872,35.826
33.676,42.17,56.234,56,"Class2","R","O",40.216,8,46.33,48.974,41.854,64.697
NA,58.901,74.991,61,"Class2","R","Y",48.63,8,42.632,59.252,22.169,42.186
32.932,47.64,41.927,51,"Class2","J","O",49.818,11,37.008,31.257,21.988,43.39
22.942,50.061,69.392,45,"Class2","T","F",53.915,10,40.013,13.786,27.769,18.868
37.307,56.854,75.333,88,"Class3","G","M",72.962,77,39.749,25.568,39.261,38.679
NA,44.868,27.923,47,"Class2","S","E",31.727,8,46.192,48.046,22.735,24.256
62.291,62.348,73.818,87,"Class3","T","K",88.519,66,38.144,27.374,35.105,60.7
34.034,39.676,60.306,51,"Class2","S","O",35.626,10,41.275,37.554,48.349,41.693
31.437,44.002,51.326,53,"Class2","Z","Y",53.142,10,40.324,80.219,34.251,44.385
20.601,56.312,34.371,95,"Class1","Z","H",55.396,54,38.978,1.979,33.875,70.183
57.3,52.121,74.252,86,"Class3","G","F",78.788,75,40.164,27.772,41.114,10.174
33.286,56.054,66.527,45,"Class2","S","O",28.847,8,46.874,60.181,25.416,62.511
89.523,65.504,58.414,68,"Class3","P","K",87.959,73,40.522,21.937,22.979,32.671
23.613,67.715,33.64,50,"Class1","R","D",55.439,58,21.588,1.483,26.456,74.533
35.57,45.43,68.467,76,"Class3","T","F",72.391,78,40.005,25.41,26.265,48.441
14.532,60.637,15.262,70,"Class1","Z","I",52.868,56,21.632,1.783,34.329,73.811
24.073,49.864,48.068,46,"Class2","Z","O",46.841,NA,38.267,21.962,23.478,37.72
10.217,81.884,3.782,61,"Class1","K","C",65.955,55,25.518,4.051,55.932,70.64
NA,24.305,45.615,60,"Class2","T","F",33.223,11,33.329,49.055,18.149,9.529
44.741,41.764,80.076,77,"Class3","G","L",81.413,74,40.338,22.712,33.023,26.935
32.237,36.672,47.524,53,"Class2","Z","O",36.045,9,39.606,51.207,37.452,69.764
NA,31.958,46.027,54,"Class2","J","X",36.738,10,41.973,58.245,36.758,27.344
49.632,47.555,84.791,69,"Class3","P","F",74.207,73,38.449,23.11,23.067,68.73
61.756,39.468,87.991,81,"Class3","T","K",85.129,72,37.94,20.186,37.479,0.968
27.87,62.524,27.759,44,"Class2","S","X",55.45,11,41.987,22.218,50.588,15.208
14.075,44.098,16.95,50,"Class1","I","H",56.994,53,53.445,2.61,29.747,72.007
15.25,75.918,34.191,92,"Class1","R","C",60.866,53,39.295,3.862,29.599,71.516
18.819,28.748,6.969,86,"Class1","H","C",56.612,56,20.109,1.712,41.832,63.314
41.472,41.316,86.914,65,"Class3","T","K",74.19,73,38.826,25.617,38.759,71.802
53.92,29.023,82.308,74,"Class3","A","M",72.556,70,38.878,30.82,23.153,35.165
NA,61.448,86.415,90,"Class3","T","F",86.36,80,38.764,28.455,40.632,34.642
26.86,28.494,30.816,85,"Class1","H","C",57.127,57,41.565,2.059,28.476,69.568
25.651,68.251,3.526,52,"Class1","I","D",53.169,53,19.957,2.459,49.587,68.62
26.399,44.793,41.995,69,"Class1","I","D",56.718,NA,28.196,1.65,40.212,67.522
80.778,44.574,80.94,80,"Class3","P","K",77.416,71,38.365,18.097,20.693,91.877
25.7,71.327,0.291,84,"Class1","R","P",65.034,52,19.172,3.59,53.883,65.432
34.385,33.687,80.309,74,"Class3","T","K",84.79,77,40.185,31.31,26.16,26.504
19.018,25.486,24.62,56,"Class1","K","C",53.71,53,11.628,2.597,54.275,71.862
29.854,41.649,51.046,48,"Class2","Z","Y",27.722,9,41.501,72.483,30.396,49.952
56.1,31.004,81.637,84,"Class3","Y","J",85.706,67,37.392,31.236,39.435,31.661
6.825,80.619,27.087,54,"Class1","Z","I",64.828,57,18.683,2.388,59.633,67.948
10.863,76.918,1.624,59,"Class1","Z","C",63.313,NA,24.292,4.563,58.745,63.418
43.727,30.641,72.066,65,"Class3","T","K",88.933,79,38.956,23.458,19.086,35.043
15.179,91.319,41.825,68,"Class1","R","P",62.269,55,21.572,2.241,46.063,68.837
16.37,97.986,38.244,69,"Class1","R","P",66.559,53,42.907,3.534,23.662,70.151
19.354,67.719,31.437,45,"Class1","R","C",57.802,57,33.09,2.956,26.077,72.507
8.761,45.538,-18.167,64,"Class1","I","P",67.187,56,17.651,5.165,43.361,70.873
23.447,32.071,33.905,46,"Class2","R","Y",30.669,9,51.578,66.115,42.991,69.889
51.351,43.899,86.584,83,"Class3","G","K",78.525,NA,39.263,29.347,41.503,56.617
24.8,43.501,-2.989,51,"Class1","K","C",64.301,54,38.11,3.488,25.43,59.982
24.765,53.052,74.771,53,"Class2","J","F",41.055,9,49.711,35.663,46.88,8.203
28.577,61.258,47.25,48,"Class2","J","E",34.503,8,36.122,22.17,23.96,48.463
64.21,36.128,67.266,85,"Class3","Y","M",78.366,77,40.976,22.239,35.58,65.015
12.114,40.435,75.878,72,"Class3","Y","J",74.573,65,40.731,28.636,29.035,24.102
33.069,46.446,30.798,49,"Class2","R","Y",43.599,10,48.545,28.363,38.524,29.405
24.071,29.998,11.219,94,"Class1","I","P",59.499,52,7.767,3.106,57.429,71.466
24.617,30.713,61.794,73,"Class3","G","J",90.063,72,38.052,17.211,41.931,56.949
16.164,47.545,70.641,84,"Class3","T","F",86.162,70,38.876,26.156,31.064,58.102
36.273,47.223,80.161,78,"Class3","A","K",80.223,69,39.165,28.41,40.237,96.418
24.604,58.835,45.013,85,"Class1","K","P",51.889,57,34.512,2.87,59.461,69.753
33.952,35.455,60.51,57,"Class2","J","O",27.404,11,51.636,42.947,17.77,62.453
52.24,62.7,73.614,75,"Class3","P","M",86.686,78,38.775,24.766,30.884,47.288
14.712,91.04,11.788,81,"Class1","H","H",64.36,53,46.426,1.324,56.515,66.976
29.622,52.163,63.505,50,"Class2","Z","F",26.786,NA,46.994,78.072,17.928,48.207
30.981,38.6,72.535,49,"Class2","Z","O",49.493,11,51.758,51.488,39.42,26.065
9.062,41.474,83.802,74,"Class3","A","F",90.313,74,40.336,25.874,31.603,-12.902
22.591,60.506,44.69,61,"Class2","R","X",50.036,8,58.417,58.141,51.71,79.892
29.64,61.609,81.666,84,"Class3","P","L",84.334,79,39.663,24.987,29.059,17.562
26.186,36.538,49.25,46,"Class2","Z","O",54.682,10,43.516,8.803,20.918,53.445
12.448,49.79,33.07,54,"Class1","K","I",58.936,55,53.306,1.711,59.96,73.126
34.242,53.082,59.994,61,"Class2","R","F",42.297,9,55.753,21.082,33.685,23.63
22.78,31.375,65.703,45,"Class2","T","X",56.013,8,41.561,33.835,28.605,40.789
26.381,48.703,60.413,58,"Class2","T","O",40.256,11,36.652,75.831,43.196,45.478
13.41,40.167,10.854,84,"Class1","K","C",66.902,54,21.054,3.531,67.196,66.949
24.551,50.66,51.108,61,"Class2","Z","O",47.544,11,48.023,40.835,42.934,36.445
16.599,43.179,35.987,60,"Class1","Z","H",61.074,55,19.605,2.509,30.585,72.801
63.326,48.512,74.946,64,"Class3","T","M",72.193,69,36.694,24.022,21.381,46.903
NA,43.277,85.916,84,"Class3","P","M",90.114,68,39.248,27.646,26.615,32.004
30.716,66.131,38.918,60,"Class2","J","F",37.581,11,42.06,57.569,18.765,41.498
23.366,71.934,29.75,95,"Class1","K","H",66.047,55,32.124,2.559,42.539,69.592
76.935,59.616,80.782,84,"Class3","T","F",84.134,74,39.8,28.449,34.698,73.071
23.135,87.223,34.008,63,"Class1","I","H",67.933,58,26.361,2.723,55.875,76.517
24.464,26.026,35.033,77,"Class1","R","D",60.56,52,46.344,2.323,31.845,73.131
20.057,65.911,24.679,92,"Class1","R","P",58.269,55,39.319,2.013,40.428,69.986
31.217,25.723,58.775,48,"Class2","J","X",51.325,11,46.865,89.697,64.37,48.463
72.675,37.219,94.741,82,"Class3","G","L",88.079,77,37.429,25.735,24.102,84.623
9.149,73.626,10.43,96,"Class1","K","P",55.836,57,34.951,2.991,51.7,72.957
22.878,28.069,18.824,89,"Class1","R","C",65.072,55,50.726,3.82,26.366,64.397
21.742,92.582,26.407,63,"Class1","I","I",52.537,52,51.221,1.723,39.934,76.052
7.778,35.171,89.235,76,"Class3","T","M",75.499,80,40.23,26.771,35.766,45.888
13.066,30.427,83.954,65,"Class3","G","K",80.68,75,41.903,31.017,24.193,25.218
12.775,39.876,76.545,74,"Class3","T","L",90.378,75,40.241,20.763,25.621,14.782
6.025,29.954,11.147,83,"Class1","Z","P",58.246,52,25.768,1.419,61.9,67.357
24.253,48.937,0.659,43,"Class1","H","P",57.235,52,13.317,3.555,25.383,62.822
26.559,38.016,53.334,51,"Class2","S","E",31.859,11,45.686,56.333,29.174,32.398
23.554,21.492,36.176,46,"Class1","I","C",52.058,55,37.969,1.977,60.834,73.965
NA,59.025,81.685,79,"Class3","P","F",79.861,67,39.705,25.672,28.487,107.695
34.78,32.26,68.879,51,"Class2","T","E",42.041,10,50.155,76.604,21.36,12.025
22.978,33.764,55.867,44,"Class2","Z","O",51.234,9,47.081,54.116,23.923,46.715
61.957,46.53,85.823,75,"Class3","G","J",84.739,77,37.951,30.441,27.105,48.284
19.845,79.408,46.821,92,"Class1","K","D",59.67,54,32.863,2.591,23.276,65.629
42.513,36.716,76.333,86,"Class3","T","L",88.762,81,36.923,25.049,36.3,149.338
16.042,62.868,16.112,72,"Class1","I","I",52.217,56,24.407,1.087,63.339,67.027
23.627,63.193,37.902,47,"Class2","Z","O",37.901,9,54.849,4.252,27.288,36.816
22.284,56.169,26.087,50,"Class1","R","C",66.451,58,47.021,4.528,26.507,72.12
90.844,32.593,90.169,87,"Class3","T","M",82.34,77,40.482,24.879,25.011,-12.079
82.535,31.607,57.524,88,"Class3","Y","K",85.148,75,37.354,21.92,20.81,12.059
24.777,57.181,39.203,54,"Class2","Z","X",29.532,8,38.809,45.09,63.795,20.653
28.238,27.257,47.588,45,"Class2","T","Y",43.484,9,53.174,59.021,67.226,52.031
NA,67.972,54.125,51,"Class2","Z","E",35.52,8,48.366,59.893,46.416,36.61
32.098,57.201,74.475,64,"Class3","G","F",74.962,NA,38.835,32.056,35.181,104.425
29.306,43.236,38.474,51,"Class2","J","O",34.695,10,53.282,43.578,40.438,5.204
12.663,35.918,28.395,79,"Class1","I","D",59.97,56,3.983,5.248,65.632,63.317
13.077,37.985,34.065,81,"Class1","H","H",61.643,53,36.391,3.649,35.804,68.015
47.324,30.053,74.956,71,"Class3","T","L",87.07,64,40.602,23.468,22.265,50.92
NA,58.427,87.021,64,"Class3","G","K",86.011,65,36.968,32.513,30.95,-2.065
34.272,64.924,79.973,74,"Class3","T","M",73.899,75,42.073,21.054,30.81,19.426
30.864,60.77,93.078,86,"Class3","A","J",87.948,74,42.862,18.5,32.339,44.32
32.054,42.859,38.422,53,"Class2","S","X",36.607,8,56.034,56.328,57.559,19.197
17.687,84.208,37.465,88,"Class1","K","D",63.499,57,-1.948,0.741,52.403,69.799
40.204,48.018,84.539,68,"Class3","G","M",74.942,65,39.624,26.93,32.895,50.292
NA,93.732,49.454,42,"Class1","R","D",57.77,58,13.886,2.624,27.718,70.014
66.681,46.185,78.113,76,"Class3","G","K",82.229,74,38.889,22.684,19.024,100.757
29.336,47.589,30.861,56,"Class2","R","X",32.477,10,42.786,85.093,44.347,35.714
23.392,70.103,37.159,72,"Class1","Z","C",57.446,57,16.821,2.24,42.261,66.477
24.805,63.324,53.558,52,"Class1","Z","D",54.796,57,23.925,1.591,48.04,68.171
75.433,51.628,76.381,89,"Class3","T","J",88.626,75,40.979,25.092,21.491,64.061
NA,64.192,72.442,84,"Class3","P","L",73.282,77,40.137,20.081,25.702,73.096
5.318,26.051,16.222,76,"Class1","R","D",58.928,53,36.831,2.722,42.417,67.779
26.034,50.863,5.535,46,"Class1","R","P",53.379,52,26.998,3.293,46.869,67.431
27.511,34.091,50.044,57,"Class2","J","X",48.247,8,37.296,51.85,47.247,18.971
91.907,39.59,82.786,83,"Class3","G","L",87.265,64,39.098,22.316,38.378,20.848
25.511,51.871,52.267,44,"Class2","Z","E",44.308,9,41.041,33.604,41.537,24.145
83.321,52.44,87.618,71,"Class3","P","L",81.013,70,40.038,24.14,19.111,51.289
12.267,51.137,42.895,96,"Class1","H","P",59.408,52,55.925,1.505,64.01,68.047
22.119,35.206,59.863,52,"Class2","Z","F",39.391,10,47.05,67.207,26.451,45.471
69.58,57.185,89.49,69,"Class3","Y","F",77.37,72,41.428,25.404,36.616,-18.987
41.629,41.278,75.49,88,"Class3","Y","L",89.918,77,41.645,27.985,21.449,36.991
35.442,50.236,55.31,58,"Class2","Z","O",46.337,11,56.908,55.142,44.605,11.809
83.278,45.875,84.19,85,"Class3","A","K",79.224,75,40.32,23.788,27.186,75.434
51.247,57.86,80.734,69,"Class3","T","F",84.141,67,38.494,26.821,38.928,15.128
23.007,89.88,40.085,96,"Class1","R","D",67.757,57,44.573,2.586,60.111,67.674
NA,29.832,71.736,85,"Class3","T","F",81.487,81,42.292,25.537,22.505,78.731
59.239,51.937,83.721,77,"Class3","P","L",78.961,70,42.338,27.21,21.308,41.115
8.302,47.952,29.132,90,"Class1","I","P",66.811,52,8.042,2.102,61.9,71.74
28.154,68.537,46.421,55,"Class2","Z","O",54.525,9,39.956,58.687,55.033,26.872
23.804,26.412,50.583,44,"Class2","S","O",57.988,10,36.288,43.298,51.31,53.877
16.467,97.129,32.692,56,"Class1","R","I",52.872,57,30.539,3.11,43.542,67.875
8.883,21.08,41.809,67,"Class1","R","C",63.258,54,8.204,2.642,25.132,64.439
32.018,48.18,51.333,55,"Class2","S","Y",38.118,10,45.947,58.218,49.276,27.184
27.726,31.152,43.439,54,"Class2","S","X",29.235,10,50.943,48.645,25.305,32.131
13.936,87.243,29.458,68,"Class1","K","D",55.976,54,36.068,3.901,66.007,65.951
NA,62.867,38.525,55,"Class2","R","E",38.998,10,33.404,17.509,30.733,37.202
17.504,35.417,17.658,77,"Class1","R","D",58.612,56,41.124,1.242,48.448,65.932
79.907,33.623,77.428,90,"Class3","G","F",75.83,79,39.878,24.431,25.214,53.807
82.957,29.505,91.173,84,"Class3","Y","F",88.161,75,36.897,20.145,30.632,3.454
69.045,51.637,72.484,83,"Class3","P","J",88.766,NA,40.116,26.18,20.073,51.286
31.687,49.162,54.408,58,"Class2","T","F",30.289,11,48.449,65.224,36.086,71.737
77.115,48.166,66.482,76,"Class3","A","L",87.686,74,39.449,22.203,34.683,26.248
35.653,55.814,62.762,52,"Class2","R","X",53.522,11,47.849,45.01,17.856,34.845
11.346,61.981,33.571,43,"Class1","I","P",66.062,58,16.263,1.965,60.042,71.043
22.673,62.909,47.252,55,"Class2","Z","X",32.697,10,35.808,46.401,64.058,47.791
30.852,53.078,37.464,59,"Class2","Z","F",34.238,NA,40.405,66.281,33.196,48.874
17.382,56.607,35.301,68,"Class1","H","D",65.077,52,37.23,2.001,63.111,67.345
14.457,76.33,28.8,80,"Class1","H","H",59.273,NA,-0.478,1.685,47.651,74.085
34.592,42.404,76.902,44,"Class2","R","Y",29.151,11,40.883,37.624,26.603,-3.154
32.421,51.311,57.895,56,"Class2","R","E",38.559,9,50.828,33.111,25.202,27.349
92.668,55.158,76.883,67,"Class3","A","K",78.394,68,38.073,31.395,37.84,59.077
80.843,51.809,76.66,69,"Class3","A","J",77.19,64,38.856,20.792,30.513,66.57
22.299,68.684,55.141,48,"Class2","S","E",50.526,11,44.691,22.059,44.951,35.214
10.844,22.614,33.754,55,"Class1","R","H",60.735,52,31.153,2.329,56.568,68.258
33.248,55.07,47.543,46,"Class2","J","O",35.171,9,57.428,70.071,32.639,15.249
