"MTH1","Output15","LTM2","RWU3","CRM4","BRK5","APS6","WRZ7","PTG8","XFR9","TLJ10"
68,"Class3",35.568,25.212,"P",26.215,40.748,75.118,"R",10.536,81.114
76,"Class1",42.39,34.954,"V",36.495,29.545,77.831,"W",37.673,22.622
15,"Class2",46.631,82.45,"C",79.765,95.448,53.405,"W",47.352,35.253
34,"Class2",46.972,92.501,"I",69.911,72.657,92.63,"I",37.463,34.536
47,"Class2",47.398,96.429,"C",63.092,79.89,95.923,"V",26.301,31.945
84,"Class1",56.672,97.925,"O",32.885,63.555,73.235,"W",31.56,30.442
74,"Class1",78.71,18.661,"Y",44.877,58.086,66.877,"S",38.092,41.365
50,"Class3",38.075,13.682,"J",26.597,96.339,61.768,"N",50.379,83.7
80,"Class1",70.008,110.512,"V",41.421,68.726,81.706,"S",34.75,23.552
83,"Class1",58.887,99.254,"N",51.827,55.55,63.151,"S",36.394,37.571
48,"Class2",46.126,89.842,"C",68.142,96.728,57.827,"I",52.319,34.899
70,"Class3",32.85,19.785,"W",26.568,35.685,59.672,"X",60.724,39.718
57,"Class3",31.693,15.854,"P",26.717,30.782,63.553,"N",22.063,74.947
76,"Class1",48.449,47.801,"Y",42.802,61.558,71.85,"S",36.363,37.812
36,"Class2",NA,87.75,"I",69.612,85.62,57.652,"X",33.522,31.059
60,"Class2",44.83,79.873,"C",78.284,76.823,88.898,"V",54.769,32.892
72,"Class1",67.101,79.909,"U",32.184,59.768,82.688,"S",35.385,35.89
51,"Class2",47.998,79.926,"E",81.443,92.494,51.662,"P",50.379,32.715
67,"Class2",47.413,82.5,"E",74.682,78.998,81.29,"W",35.956,34.552
19,"Class2",42.404,73.693,"O",67.687,73.961,72.556,"I",48.021,28.114
41,"Class2",46.866,91.673,"K",75.305,76.523,59.475,"V",57.881,34.402
73,"Class3",37.216,12.951,"J",26.695,70.961,55.477,"W",42.787,15.174
69,"Class2",45.559,90.886,"O",72.276,77.304,94.812,"I",45.856,35.625
74,"Class1",76.997,74.621,"N",38.58,31.55,64.624,"L",32.58,32.187
46,"Class2",44.355,81.253,"O",72.755,84.568,60.43,"V",47.657,32.578
76,"Class1",43,40.314,"Y",41.55,39.556,85.273,"I",38.457,30.593
52,"Class2",49.894,97.904,"C",70.272,93.723,58.691,"P",55.988,30.275
25,"Class2",44.166,86.848,"C",72.123,81.018,90.742,"P",44.805,35.856
68,"Class3",36.56,18.38,"P",26.622,57.467,58.053,"N",56.028,50.74
57,"Class2",46.162,83.728,"K",75.762,77.354,81.06,"I",36.461,39.215
54,"Class3",36.419,16.71,"I",26.534,56.919,47.885,"X",40.355,25.362
40,"Class2",47.936,84.395,"O",75.301,91.542,67.724,"V",52.664,29.616
73,"Class1",42.951,62.478,"V",57.321,37.634,83.973,"L",31.736,25.366
59,"Class3",31.113,9.653,"I",26.539,48.512,65.848,"X",34.497,41.998
76,"Class1",59.327,40.548,"O",52.313,32.325,79.271,"S",33.187,29.544
67,"Class3",31.524,15.198,"J",26.943,71.528,46.886,"X",15.259,43.408
69,"Class2",NA,85.063,"E",74.752,75.067,80.794,"P",NA,28.369
39,"Class2",44.484,81.427,"K",76.865,77.412,87.768,"X",52.634,32.157
31,"Class2",46.705,84.139,"C",72.669,73.034,87.584,"W",28.366,27.537
82,"Class1",77.714,76.202,"V",48.2,20.947,83.484,"W",33.86,26.004
52,"Class2",45.642,81.437,"E",76.081,96.979,79.697,"X",52.454,23.685
74,"Class1",62.751,-2.352,"O",36.758,45.087,71.628,"S",36.763,21.339
26,"Class2",45.628,89.818,"O",76.794,90.87,94.5,"P",52.746,35.557
48,"Class3",29.247,17.414,"I",26.363,54.13,74.043,"X",31.579,60.877
75,"Class1",70.641,50.894,"N",43.558,36.175,89.363,"V",37.342,17.951
85,"Class1",52.818,69.509,"Y",42.655,20.127,86.303,"W",34.354,45.504
69,"Class1",63.887,62.615,"N",46.149,37.245,89.197,"V",33.721,10.162
21,"Class2",44.335,78.747,"K",73.235,72.697,53.585,"X",47.458,28.779
69,"Class1",77.678,27.15,"U",38.769,38.834,74.546,"S",35.278,29.869
78,"Class1",70.765,88.072,"V",43.343,17.626,89.986,"W",32.769,16.144
48,"Class3",NA,24.043,"W",26.851,23.864,71.067,"N",6.135,50.259
31,"Class2",44.082,86.279,"I",74.463,87.779,61.715,"W",38.095,31.353
82,"Class1",59.893,88.357,"U",41.405,43.098,74.768,"L",36.979,24.03
63,"Class3",34.418,24.244,"J",26.182,55.792,52.231,"X",10,74.268
78,"Class1",77.376,50.386,"V",37.276,40.774,80.897,"V",35.688,42.763
67,"Class3",32.404,18.298,"P",26.255,69.916,75.247,"R",59.193,25.842
58,"Class2",45.608,85.032,"O",67.71,89.001,83.736,"P",46.994,29.509
20,"Class2",45.199,90.577,"K",75.227,94.874,92.85,"X",43.687,34.911
57,"Class3",36.299,21.456,"P",26.686,17.908,73.27,"Y",61.735,49.703
65,"Class2",46.768,73.687,"C",74.176,85.659,54.746,"I",42.615,32.845
58,"Class3",30.258,19.333,"P",26.466,76.658,53.04,"W",29.183,73.415
52,"Class3",33.103,26.273,"P",26.872,64.222,51.212,"R",21.459,42.966
80,"Class1",59.678,40.641,"N",40.69,51.201,76.156,"S",32.499,41.403
22,"Class2",NA,89.154,"I",74.213,94.131,93.878,"P",51.255,27.928
82,"Class1",NA,84.609,"V",40.577,55.194,89.67,"S",33.044,30.357
56,"Class3",33.748,20.193,"W",26.356,58.263,59.866,"X",74.934,39.006
73,"Class1",52.513,49.532,"N",36.87,44.415,72.609,"I",34.423,39.878
72,"Class1",65.519,67.678,"V",35.364,30.509,71.94,"L",34.101,36.969
71,"Class1",63.768,27.143,"N",46.429,48.294,79.855,"V",33.163,47.462
59,"Class3",36.625,18.175,"C",26.615,30.7,55.652,"W",49.615,47.137
84,"Class1",74.11,97.193,"N",41.514,25.279,72.615,"L",31.314,35.065
56,"Class3",33.589,23.044,"C",26.618,52.956,55.583,"Y",13.249,57.826
70,"Class3",37.32,25.504,"P",26.483,71.97,48.488,"N",65.719,47.161
71,"Class1",91.691,41.419,"N",44.158,34.2,80.271,"W",37.323,28.595
63,"Class2",47.57,74.26,"I",65.254,85.226,59.601,"X",51.376,25.724
68,"Class3",32.596,19.993,"W",26.734,51.306,71.242,"Y",75.444,27.623
67,"Class1",62.958,47.894,"V",41.004,68.125,64.455,"W",34.006,40.946
71,"Class3",34.914,21.92,"W",25.843,54.306,55.696,"N",44.548,36.87
49,"Class2",45.232,79.167,"K",78.545,94.43,65.684,"V",43.025,35.719
64,"Class3",34.213,27.495,"C",26.45,80.938,60.299,"R",28.479,35.004
65,"Class3",34.784,23.219,"J",25.904,59.431,65.091,"W",17.584,71.145
38,"Class2",45.72,89.567,"E",64.816,84.99,68.373,"V",36.844,40.264
66,"Class3",31.568,25.232,"I",26.294,57.072,59.663,"Y",10.889,44.671
48,"Class3",36.884,10.448,"W",26.145,19.137,50.652,"W",75.884,38.819
69,"Class3",33.894,19.317,"P",26.622,56.856,56.355,"R",22.685,62.035
13,"Class2",44.46,96.027,"O",69.963,95.7,50.901,"W",42.351,24.878
78,"Class1",88.697,60.236,"U",38.779,17.19,63.751,"S",33.981,18.938
63,"Class3",35.612,18.12,"P",26.542,34.636,57.156,"X",18.571,77.99
37,"Class2",47.053,73.094,"O",76.239,70.324,63.446,"I",42.701,32.891
80,"Class1",48.922,37.121,"V",36.355,28.645,63.519,"S",36.49,29.367
59,"Class3",35.126,19.928,"W",26.506,83.253,61.06,"W",41.468,87.648
17,"Class2",44.732,87.686,"C",78.7,87.466,83.894,"V",48.485,32.451
73,"Class3",29.245,19.565,"P",26.392,56.545,45.026,"W",31.979,37.8
68,"Class3",34.626,20.005,"P",26.097,27.449,60.588,"N",45.097,60.965
66,"Class3",30.115,26.76,"J",26.163,52.832,69.577,"W",63.144,39.547
71,"Class3",30.904,10.93,"W",26.463,18.068,50.194,"N",55.942,46.297
52,"Class3",33.368,25.43,"P",26.718,34.893,68.118,"W",43.579,63.595
72,"Class3",32.613,16.894,"P",26.538,62.377,74.024,"Y",12.359,61.346
30,"Class2",46.294,91.845,"K",67.444,87.636,59.029,"V",45.984,38.537
65,"Class3",32.378,13.234,"I",27.184,56.137,61.305,"N",3.315,57.157
59,"Class2",45.456,89.176,"C",78.788,75.741,61.566,"P",48.787,35.806
49,"Class3",32.662,23.057,"P",26.245,22.33,69.737,"R",39.481,46.377
82,"Class1",36.816,13.553,"Y",42.033,17.479,64.736,"V",35.913,37.595
70,"Class3",32.564,18.681,"W",26.461,60.281,77.307,"W",40.519,50.757
36,"Class2",47.22,78.65,"I",73.786,73.428,94.118,"X",41.733,32.566
59,"Class3",35.815,23.831,"I",26.639,24.553,50.333,"Y",15.473,29.232
71,"Class1",99.814,28.709,"N",40.679,49.014,69.985,"L",32.201,21.019
55,"Class2",47.425,79.76,"C",68.757,90.669,72.396,"X",56.092,30.777
13,"Class2",45.961,87.655,"E",64.372,91.199,77.346,"X",NA,33.498
83,"Class1",73.562,45.572,"N",43.906,47.957,72.376,"W",31.784,20.396
66,"Class3",33.206,25.481,"C",26.293,86.705,57.377,"N",51.802,31.367
39,"Class2",45.948,84.514,"O",69.64,86.979,57.788,"W",54.071,34.287
80,"Class1",58.106,11.59,"Y",42.762,20.314,70.521,"L",32.929,25.247
67,"Class2",45.501,97.61,"I",68.228,90.212,83.26,"P",44.939,39.569
79,"Class1",56.014,52.124,"U",41.366,55.717,66.799,"S",34.714,35.759
78,"Class1",52.199,69.075,"Y",31.277,20.349,72.429,"V",36.443,35.082
18,"Class2",47.944,78.668,"K",73.845,77.69,70.169,"V",50.018,33.239
74,"Class1",58.999,64.522,"Y",42.582,38.096,84.857,"S",37.223,24.871
84,"Class1",NA,72.656,"U",31.959,60.113,79.413,"I",38.834,19.575
61,"Class2",44.601,83.313,"I",71.389,81.29,70.956,"X",56.573,34.298
55,"Class3",35.323,13.61,"J",26.416,52.506,48.382,"X",7.349,35.365
28,"Class2",44.915,79.844,"C",74.657,80.58,68.949,"X",50.929,38.186
72,"Class3",32.62,23.269,"W",25.66,55.547,71.522,"R",19.655,63.57
43,"Class2",43.89,70.833,"K",71.787,89.795,73.263,"I",27.861,31.691
37,"Class2",45.331,95.601,"K",76.246,93.572,94.484,"W",29.381,29.393
73,"Class3",34.057,20.772,"I",25.93,66.178,73.434,"Y",68.16,67.967
60,"Class2",46.603,84.665,"K",76.309,90.793,78.149,"I",41.46,31.844
84,"Class1",86.247,47.632,"U",42.202,23.641,63.634,"W",32.968,13.212
27,"Class2",48.069,99.733,"E",76.021,79.376,65.448,"I",44.543,43.371
70,"Class2",46.154,72.319,"K",70.708,90.612,65.421,"P",26.48,38.055
49,"Class2",46.632,96.81,"C",72.715,71.934,74.36,"V",44.922,29.847
68,"Class3",NA,18.662,"J",26.842,89.806,72.125,"W",54.64,51.219
82,"Class1",82.833,52.12,"O",51.881,62.065,86.393,"I",33.542,23.862
48,"Class3",36.251,16.714,"C",26.312,14.871,50.587,"N",16.515,43.424
15,"Class2",45.132,77.346,"I",73.614,80.072,73.311,"V",37.283,41.583
75,"Class1",69.603,35.533,"U",47.677,64.031,79.858,"S",34.745,31.404
50,"Class3",35.17,19.46,"W",26.767,58.705,45.678,"N",77.075,71.836
61,"Class3",34.826,15.716,"P",26.8,65.8,66.69,"R",20.23,17.196
78,"Class1",70.054,86.446,"U",40.449,46.38,74.424,"V",35.815,28.526
63,"Class3",34.254,18.907,"C",26.877,45.476,70.666,"N",72.397,56.554
48,"Class3",38.033,25.226,"I",26.806,49.249,57.999,"Y",36.064,25.21
80,"Class1",51.981,81.138,"Y",39.495,20.725,66.164,"S",NA,26.422
40,"Class2",48.046,74.126,"K",78.488,97.074,81.612,"W",48.77,33.974
79,"Class1",69.401,19.373,"Y",50.426,21.724,77.352,"L",36.783,15.793
81,"Class1",51.979,58.749,"V",39.655,19.237,74.44,"S",35.365,34.808
60,"Class3",34.964,23.663,"P",26.903,75.348,78.827,"N",NA,81.949
72,"Class3",34.165,24.837,"W",26.879,53.645,59.582,"W",75.78,23.582
73,"Class3",32.353,24.033,"I",26.726,71.13,70.323,"W",NA,34.593
69,"Class1",NA,6.829,"N",40.578,64.413,69.066,"I",33.602,25.998
53,"Class3",31.519,23.944,"P",26.708,36.732,72.899,"W",62.771,62.565
83,"Class1",73.586,65.088,"V",41.15,17.852,84.655,"L",31.36,40.704
81,"Class1",67.125,45.135,"Y",37.027,17.488,79.996,"L",31.381,29.405
16,"Class2",47.258,79.483,"C",73.298,94.427,48.671,"W",48.14,35.06
69,"Class2",47.321,74.015,"O",71.702,84.162,96.478,"I",26.892,32.03
33,"Class2",46.035,73.395,"I",70.562,78.637,73.687,"P",32.308,36.627
67,"Class1",69.933,62.113,"V",31.891,68.849,70.498,"L",38.007,27.476
52,"Class2",47.264,84.287,"K",77.865,74.099,97.605,"P",48.445,34.722
51,"Class3",33.223,18.295,"I",26.848,16.142,57.3,"Y",64.435,54.949
55,"Class3",34.411,23.433,"J",26.521,95.072,68.827,"R",27.265,9.349
68,"Class1",74.435,43.831,"U",45.264,33.199,70.151,"V",32.065,20.766
84,"Class1",80.594,22.804,"Y",32.437,61.593,78.616,"L",34.168,32.494
71,"Class2",44.53,84.136,"E",69.285,73.622,67.118,"P",49.604,24.964
39,"Class2",44.203,87.321,"K",84.036,86.091,90.437,"X",43.289,29.089
28,"Class2",42.865,77.812,"O",77.005,70.59,64.813,"P",52.229,39.857
71,"Class3",34.293,23.388,"P",26.522,14.899,49.03,"R",26.605,65.268
69,"Class1",63.944,24.436,"O",40.65,35.923,88.99,"W",35.105,34.997
56,"Class2",46.621,85.069,"O",66.25,97.933,62.541,"I",52.855,27.875
63,"Class3",31.62,26.377,"P",25.885,68.824,70.939,"W",34.263,28.645
40,"Class2",46.937,86.678,"K",70.479,91.978,48.479,"W",55.952,35.778
81,"Class1",77.092,-7.669,"U",47.801,63.576,86.872,"L",33.81,32.68
72,"Class3",33.603,24.765,"P",26.73,55.513,51.471,"W",69.91,53.827
48,"Class3",32.347,24.487,"C",26.64,53.309,67.387,"Y",17.516,53.113
67,"Class3",35.229,20.166,"C",25.774,18.275,62.396,"W",36.279,46.316
64,"Class3",33.244,19.698,"J",25.852,54.49,67.468,"X",73.856,65.384
68,"Class3",30.715,22.957,"P",26.919,25.6,63.207,"X",30.752,40.031
72,"Class1",60.617,67.153,"V",38.769,21.426,62.903,"I",33.347,43.987
71,"Class1",85.318,23.317,"U",36.196,24.336,80.665,"I",36.68,46.52
79,"Class1",26.721,52.395,"Y",34.658,26.252,66.623,"I",36.407,28.09
73,"Class1",66.287,69.692,"O",42.284,66.4,74.535,"S",32.095,43.927
78,"Class1",66.301,30.019,"V",35.248,48.505,63.19,"L",36.138,28.93
80,"Class1",90.347,62.838,"N",36.389,58.451,74.365,"S",37.384,22.997
83,"Class1",81.299,36.511,"U",29.956,40.69,82.023,"W",NA,34.885
70,"Class1",85.97,39.339,"Y",41.81,39.589,74.221,"W",38.592,27.79
64,"Class3",34.464,16.829,"J",26.005,53.874,57.674,"Y",11.035,58.099
60,"Class3",30.728,22.723,"J",26.403,36.606,76.798,"Y",15.263,69.882
67,"Class1",65.478,21.033,"O",34.012,42.726,85.302,"L",37.833,35.014
68,"Class1",81.685,-8.172,"O",47.676,52.055,80.639,"V",37.693,28.572
55,"Class3",33.151,23.771,"P",26.664,22.192,74.551,"N",8.225,85.558
64,"Class3",30.812,22.716,"J",26.228,56.457,51.308,"X",NA,71.916
64,"Class2",46.319,94.03,"C",79.893,93.592,86.275,"P",41.916,30.24
15,"Class2",43.384,82.274,"K",80.072,75.825,81.672,"X",56.38,30.583
74,"Class1",77.907,61.596,"V",37.017,46.787,67.136,"L",35.543,26.209
82,"Class1",66.763,36.64,"N",38.632,47.947,64.342,"I",37.197,25.587
67,"Class2",45.317,87.112,"K",65.165,74.825,93.458,"I",57.229,38.997
82,"Class1",63.993,87.189,"N",44.892,55.557,88.432,"V",38.298,40.369
62,"Class3",35.406,18.568,"P",25.834,75.311,47.259,"R",NA,40.43
79,"Class1",75.032,43.462,"N",35.876,20.275,72.67,"L",36.296,28.857
55,"Class2",45.578,86.817,"K",71.003,73.478,95.144,"I",28.046,39.618
33,"Class2",46.828,79.608,"K",70.835,92.87,93.211,"X",57.691,26.719
52,"Class3",36.312,18.227,"C",26.132,77.138,77.522,"R",NA,61.21
83,"Class1",85.086,82.722,"V",31.162,19.523,63.193,"W",32.259,20.549
63,"Class2",44.685,77.327,"I",68.185,72.173,57.339,"V",55.847,27.422
53,"Class3",36.333,24.767,"J",26.222,37.025,55.532,"N",66.833,40.739
73,"Class3",34.566,14.67,"P",26.66,35.563,72.963,"R",68.312,63.974
70,"Class1",68.394,54.807,"U",46.386,29.161,82.912,"I",34.698,30.377
39,"Class2",45.795,82.538,"I",64.546,79.041,84.53,"X",47.932,35.604
50,"Class3",33.028,21.614,"W",26.978,45.243,67.16,"Y",12.341,60.829
71,"Class1",69.647,47.778,"N",40.494,36.412,78.045,"S",32.61,33.037
58,"Class3",36.274,23.712,"W",26.234,96.221,72.379,"N",41.7,105.123
66,"Class2",44.789,79.011,"C",68.876,73.433,56.151,"X",30.813,34.258
68,"Class1",63.185,47.537,"Y",44.303,62.65,67.327,"L",37.834,21.614
71,"Class3",39.733,21.459,"P",26.408,28.083,49.273,"Y",73.029,26.758
15,"Class2",45.156,91.442,"E",66.442,97.645,87.38,"W",29.436,29.011
70,"Class1",53.097,101.704,"N",39.042,18.337,78.064,"L",32.591,31.379
57,"Class3",34.328,21.605,"W",26.209,63.964,51.36,"Y",29.074,35.017
58,"Class3",NA,20.08,"I",26.422,95.21,68.953,"X",67.415,37.922
52,"Class2",44.591,92.307,"C",73.341,72.713,82.223,"P",30.35,34.072
14,"Class2",46.259,71.684,"E",75.582,95.434,59.805,"W",33.714,36.237
49,"Class3",31.599,28.659,"I",26.214,30.854,70.718,"X",50.898,49.016
61,"Class2",46.028,96.803,"C",71.311,76.431,88.161,"X",51.778,36.478
77,"Class1",89.004,84.569,"V",53.254,41.253,64.231,"I",34.159,28.878
73,"Class3",33.261,21.762,"P",26.65,52.784,70.361,"X",73.021,42.133
28,"Class2",47.443,92.252,"C",78.594,87.57,95.744,"V",36.496,27.111
78,"Class1",73.596,12.392,"Y",29.684,46.372,88.56,"W",32.396,38.586
69,"Class3",36.247,18.21,"W",26.557,93.312,55.587,"N",NA,74.691
70,"Class1",NA,37.327,"Y",37.523,53.842,70.235,"S",36.518,38.299
63,"Class3",NA,21.678,"I",26.527,33.108,67.454,"R",NA,39.631
38,"Class2",NA,102.055,"O",72.27,72.336,85.803,"V",56.538,30.325
54,"Class2",46.199,84.9,"C",75.942,76.075,84.607,"W",36.459,32.958
65,"Class3",32.043,12.663,"I",26.477,91.541,49.578,"R",56.216,48.151
26,"Class2",46.639,75.307,"C",74.582,83.388,63.925,"P",41.174,29.332
72,"Class3",32.5,22.368,"W",26.42,49.238,71.538,"Y",58.879,50.424
64,"Class3",29.835,21.272,"J",26.663,31.507,56.379,"W",29.881,53.316
78,"Class1",61.194,15.553,"Y",40.95,69.267,88.877,"V",35.877,25.134
71,"Class1",71,31.246,"U",44.216,24.216,66.087,"S",36.853,26.327
28,"Class2",46.486,100.805,"I",62.857,88.832,53.944,"X",45.806,25.364
28,"Class2",44.444,91.206,"O",72.745,90.139,96.18,"P",41.388,33.915
69,"Class2",46.807,83.874,"O",77.24,86.284,71.455,"V",43.018,31.949
53,"Class3",NA,18.609,"I",26.496,72.108,50.112,"W",4.6,52.105
83,"Class1",107.417,49.826,"O",45.969,61.324,70.69,"V",33.402,25.933
23,"Class2",45.807,82.61,"E",75.427,71.776,92.581,"V",49.472,30.412
56,"Class3",34.347,16.275,"P",26.182,14.208,57.184,"W",23.2,60.288
52,"Class3",37.839,25.415,"I",26.448,31.829,70.639,"W",46.69,50.445
80,"Class1",67.79,49.561,"N",42.998,64.564,66.807,"S",37,22.167
55,"Class3",33.893,14.781,"W",26.424,74.814,45.446,"X",24.044,58.439
72,"Class3",32.925,20.951,"W",26.402,14.265,58.561,"W",18.551,53.942
48,"Class2",46.266,92.458,"C",72.941,82.876,89.256,"P",52.116,41.275
51,"Class2",44.961,95.045,"I",67.793,85.271,55.641,"W",29.974,32.96
67,"Class1",90.904,44.403,"U",39.886,21.055,73.18,"L",38.05,26.856
58,"Class3",34.124,19.825,"J",26.178,32.967,76.586,"X",44.738,8.552
51,"Class2",46.591,85.999,"E",73.062,86.91,65.378,"P",56.301,35.813
83,"Class1",54.819,5.61,"Y",36.269,68.013,68.86,"W",36.519,39.21
69,"Class2",46.074,97.368,"I",78.904,94.381,96.279,"V",32.102,32.339
58,"Class3",33.457,23.97,"J",26.588,22.026,55.609,"R",41.425,46.841
85,"Class1",73.427,40.195,"Y",45.884,63.768,82.235,"L",38.619,30.425
84,"Class1",63.271,54.629,"U",44.993,38.195,65.943,"W",34.741,29.551
76,"Class1",73.743,45.211,"U",42.981,38.159,78.749,"V",33.369,33.009
25,"Class2",46.689,79.139,"E",76.771,87.48,52.965,"V",46.796,34.429
64,"Class2",46.083,86.045,"C",68.402,96.004,55.849,"W",26.056,21.857
56,"Class3",33.023,21.086,"I",26.712,57.804,72.207,"Y",27.424,56.462
64,"Class3",33.921,21.661,"J",26.295,69.954,54.469,"W",16.719,40.852
62,"Class3",33.609,29.429,"P",26.197,38.722,49.405,"N",39.101,96.539
56,"Class2",45.809,84.347,"K",77.768,90.413,89.049,"V",29.248,30.613
69,"Class1",84.688,41.643,"U",45.327,42.997,83.843,"L",38.516,39.404
80,"Class1",82.389,72.269,"U",36.476,47.023,63.719,"L",33.259,36.829
55,"Class3",32.491,24.417,"I",26.69,17.827,59.056,"Y",NA,55.896
46,"Class2",45.478,85.198,"K",67.394,80.443,80.534,"V",31.906,34.001
77,"Class1",50.586,68.837,"U",44.119,68.206,74.684,"V",NA,35.604
67,"Class1",75.403,31.045,"O",46.041,50.549,63.146,"I",38.864,32.763
59,"Class3",34.484,21.09,"J",26.267,50.092,69.52,"R",76.512,63.459
54,"Class2",46.063,76.654,"I",75.242,96.353,56.52,"V",38.219,34.057
69,"Class2",46.664,62.816,"I",79.986,91.238,88.289,"I",41.818,34.659
85,"Class1",57.522,58.058,"V",45.773,43.408,62.531,"S",NA,25.106
82,"Class1",NA,56.875,"Y",39.475,41.812,74.257,"L",38.89,16.307
62,"Class3",33.258,16.907,"J",26.436,64.076,63.213,"N",72.539,60.568
56,"Class2",45.788,82.584,"E",66.836,95.967,49.077,"V",38.565,46.799
37,"Class2",46.347,93.401,"C",68.08,87.173,61.489,"P",25.566,22.335
67,"Class3",35.19,19.57,"C",26.741,21.459,69.383,"X",38.513,14.765
27,"Class2",45.824,89.586,"E",74.705,90.45,92.353,"X",54.212,32.624
64,"Class3",31.305,24.051,"W",27,42.967,62.797,"W",36.717,55.144
30,"Class2",46.622,93.787,"O",79.867,88.778,90.536,"V",28.162,33.992
51,"Class3",35.339,22.788,"I",26.192,81.793,65.809,"Y",41.631,26.604
65,"Class2",47.309,91.127,"I",69.269,92.963,52.383,"P",48.829,25.949
82,"Class1",85.204,46.472,"Y",45.914,46.491,64.611,"L",31.677,26.011
70,"Class1",71.103,-3.349,"U",37.098,54.095,62.623,"I",37.528,30.503
58,"Class2",46.812,95.797,"K",82.469,94.402,89.324,"P",28.395,29.117
64,"Class3",32.352,22.746,"J",26.141,47.799,63.424,"X",NA,35.196
80,"Class1",64.159,49.357,"V",44.386,19.483,81.571,"I",32.313,30.427
67,"Class1",63.854,-8.103,"Y",39.989,39.454,63.156,"V",34.636,36.035
72,"Class1",65.203,50.465,"N",42.126,67.076,80.698,"L",37.983,38.045
23,"Class2",45.42,88.659,"I",74.686,77.548,60.064,"X",37.204,34.729
42,"Class2",46.937,84.662,"O",74.545,91.81,58.714,"P",39.921,36.533
69,"Class3",34.293,17.94,"W",26.982,76.629,73.884,"Y",77.27,46.435
57,"Class3",31.024,20.023,"J",26.424,90.072,77.242,"X",46.245,66.297
51,"Class2",47.364,65.04,"K",72.967,90.846,66.862,"I",26.601,38.194
77,"Class1",73.2,104.781,"N",46.243,68.396,77.974,"I",35.29,38.39
74,"Class1",69.008,57.139,"Y",35.863,39.403,71.067,"I",37.816,43.417
70,"Class3",36.918,26.565,"C",26.28,50.163,51.351,"Y",67.306,52.75
83,"Class1",72.959,79.88,"N",36.609,35.503,67.822,"V",35.035,34.961
70,"Class3",34.53,21.831,"C",26.542,33.237,48.981,"R",13.106,37.214
67,"Class1",67.682,-1.063,"V",39.345,36.896,63.152,"V",32.819,31.483
13,"Class2",44.365,78.46,"K",62.674,77.925,83.687,"V",36.492,33.691
54,"Class2",45.57,90.57,"E",68.439,71.879,66.23,"V",53.357,38.918
67,"Class3",38.24,21.229,"I",26.656,65.15,59.483,"N",23.94,77.66
69,"Class3",35.184,21.4,"I",26.665,71.777,53.839,"W",74.442,59.507
13,"Class2",45.355,87.708,"I",72.587,70.844,76.013,"I",38.516,26.79
73,"Class1",92.948,-18.313,"Y",34.089,55.702,76.417,"W",37.266,30.576
52,"Class2",46.504,80.887,"I",73.638,86.304,71.435,"P",NA,32.332
52,"Class3",30.602,20.656,"C",26.235,56.968,58.125,"N",72.726,65.365
65,"Class2",47.51,99.202,"O",75.066,86.932,79.349,"P",45.454,32.448
49,"Class3",36.272,23.222,"P",26.654,92.742,49.171,"Y",11.345,77.246
16,"Class2",46.2,81.133,"I",68.575,85.904,68.837,"X",46.149,31.219
48,"Class2",44.188,92.848,"E",72.569,73.413,69.997,"V",36.255,33.166
55,"Class3",35.187,28.646,"W",26.206,67.132,53.674,"N",57.683,95.85
82,"Class1",87.921,0.946,"V",42.819,25.89,66.872,"W",32.632,31.237
82,"Class1",46.211,50.095,"N",38.502,61.012,68.709,"S",NA,25.336
41,"Class2",45.715,84.31,"K",80.683,72.252,50.738,"I",47.232,38.47
78,"Class1",87.571,67.495,"U",42.523,18.42,64.109,"V",38.429,34.815
58,"Class3",36.931,24.042,"C",26.546,49.549,75.933,"N",32.656,83.935
83,"Class1",63.846,104.992,"V",43.721,43.912,76.383,"L",36.559,26.759
29,"Class2",43.632,81.853,"O",70.294,84.152,51.556,"V",53.502,33.699
65,"Class2",45.703,85.777,"O",75.921,82.971,69.876,"P",39.069,32.524
60,"Class3",35.4,24.465,"P",26.631,71.115,69.485,"X",22.7,75.7
14,"Class2",NA,87.096,"I",72.678,86.066,53.021,"P",54.23,41.766
70,"Class3",34.581,24.663,"J",25.9,65.125,57.027,"Y",19.363,34.545
