"XTR1","VCD2","EUD3","Output22","NTM4","LKT5","UOF6","RGX7","VHR8","SQO9","JXU10","EVP11"
7.386,52.995,46,"Class2","V",78.933,83.879,"A",70.859,34.921,37.006,NA
8.592,57.706,46,"Class2","H",79.913,88.451,"T",71.651,42.707,29.579,10.871
29.834,76.317,46,"Class1","O",20.449,67.8,"U",93.074,99.682,69.475,24.59
15.024,78.653,45,"Class1","U",24.479,64.202,"K",91.367,92.144,86.161,22.915
7.104,54.822,46,"Class2","G",80.924,85.027,"V",74.297,29.746,8.397,38.065
7.06,47.198,46,"Class2","H",77.801,88.952,"V",74.34,17.425,51.266,NA
7.859,41.41,46,"Class2","G",80.592,79.845,"A",74.776,42.709,48.888,16.39
8.121,45.078,45,"Class2","H",84.938,77.11,"A",65.128,31.119,66.753,13.668
7.754,46.424,45,"Class2","V",82.019,87.869,"E",70.172,54.81,39.553,5.429
27.075,71.674,48,"Class1","V",26.008,68.403,"Z",92.14,98.667,72.161,25.907
33.579,88.648,37,"Class1","V",26.028,69.514,"P",95.872,98.371,77.359,16.878
7.219,54.616,45,"Class2","J",79.949,89.204,"T",70.417,46.626,80.436,41.829
8.047,52.883,46,"Class2","X",81.661,83.7,"J",64.655,43.105,56.107,36.734
42.176,74.036,28,"Class1","J",32.63,62.778,"Z",96.213,97.729,78.599,21.703
7.093,50.55,46,"Class2","X",80.267,81.062,"J",67.205,30.741,36.006,6.714
7.198,46.706,46,"Class2","H",82.947,82.252,"V",66.501,33.713,12.642,12.595
36.542,89.765,36,"Class1","W",21.607,68.522,"Z",93.405,94.524,81.215,19.272
8.934,62.968,46,"Class2","H",78.052,85.155,"V",70.367,35.852,21.818,14.205
9.233,48.308,45,"Class2","H",80.688,80.851,"A",64.603,34.591,22.374,20.517
9.631,44.839,46,"Class2","H",83.584,82.509,"J",64.297,43.072,49.792,43.143
9.845,44.658,45,"Class2","X",84.702,80.143,"T",71.279,26.692,75.877,44.704
8.949,60.373,45,"Class2","G",83.538,82.564,"E",69.401,37.362,19.702,24.608
37.332,71.64,28,"Class1","J",32.362,71.455,"V",93.534,95.855,67.97,23.768
8.734,50.419,45,"Class2","G",81.428,82.538,"J",69.037,56.969,95.925,24.166
43.689,72.656,47,"Class1","U",25.075,67.646,"V",91.152,97.735,86.401,17.292
8.04,40.675,45,"Class2","H",86.09,82.192,"A",72.206,68.447,55.851,42.901
19.468,78.559,41,"Class1","J",32.894,68.914,"P",90.016,90.709,73.427,21.061
7.618,47.682,45,"Class2","X",79.651,81.8,"V",67.63,26.657,46.094,5.976
8.007,51.457,45,"Class2","G",83.947,77.458,"E",68.404,53.501,37.343,20.562
7.374,51.195,45,"Class2","J",81.262,83.151,"E",73.374,47.296,32.252,32.189
18.128,70.684,46,"Class1","U",7.264,69.305,"P",97.478,97.331,79.424,12.26
16.354,78.013,54,"Class1","U",23.131,68.546,"P",94.709,98.466,78.999,21.473
7.052,50.661,46,"Class2","V",79.078,85.327,"J",72.562,67.016,31.103,33.071
40.613,72.15,35,"Class1","O",22.24,61.799,"Z",92.983,97.467,72.087,9.994
31.898,76.129,39,"Class1","V",25.322,65.652,"Z",93.438,91.662,68.017,14.609
7.802,52.45,45,"Class2","J",83.215,81.37,"E",65.426,50.31,48.08,18.428
9.264,44.467,45,"Class2","G",80.963,76.407,"T",65.733,48.265,52.071,11.891
9.12,48.391,46,"Class2","V",82.926,84.229,"A",64.853,31.677,22.531,6.041
7.638,39.613,45,"Class2","X",79.319,79.503,"T",73.72,17.377,30.518,4.252
9.644,45.345,45,"Class2","G",82.831,86.019,"T",71.008,53.69,78.414,27.559
36.937,63.795,41,"Class1","J",26.987,69.001,"V",90.702,92.266,89.492,18.329
36.301,88.706,34,"Class1","O",15.615,65.163,"U",97.595,98.297,76.941,16.95
7.073,45.232,45,"Class2","J",82.544,81.172,"J",73.628,47.375,NA,28.12
14.641,71.845,50,"Class1","O",23.339,68.603,"P",97.662,95.833,89.458,19.507
29.837,83.621,46,"Class1","U",21.741,72.411,"Z",91.573,93.998,86.487,15.097
9.475,50.733,46,"Class2","V",81.634,85.423,"J",68.114,39.2,20.624,18.38
43.067,77.262,30,"Class1","U",34.252,74.006,"Z",94.011,99.911,91.32,25.371
23.054,80.431,32,"Class1","O",25.107,65.103,"Z",92.225,91.692,77.487,25.771
9.891,49.823,45,"Class2","J",81.386,77.601,"T",73.953,46.771,46.391,9.653
7.307,54.334,46,"Class2","G",79.559,78.049,"E",65.25,19.181,24.075,23.869
8.277,48.219,45,"Class2","J",83.366,86.569,"T",69.504,60.355,43.443,14.471
32.708,82.228,42,"Class1","V",14.712,69.798,"V",91.93,98.654,81.66,16.357
20.497,66.561,36,"Class1","O",27.12,64.962,"K",91.203,90.896,75.183,22.185
8.872,46.841,46,"Class2","H",80.852,89.916,"T",73.039,45.436,NA,16.027
27.74,77.105,43,"Class1","U",23.007,70.006,"P",96.665,91.148,69.295,17.521
7.979,42.353,46,"Class2","G",82.07,87.762,"E",68.29,28.113,25.226,42.748
13.935,71.884,47,"Class1","J",17.871,63.116,"Z",97.479,93.644,68.91,19.955
8.362,49.35,46,"Class2","J",84.052,85.189,"J",66.032,28.636,53.42,3.682
8.766,50.389,46,"Class2","H",82.266,80.587,"A",66.44,29.896,13.405,45.23
9.638,50.523,46,"Class2","H",84.735,85.745,"A",72.545,51.816,46.814,42.816
7.002,50.415,45,"Class2","J",83.907,83.276,"T",66.626,53.23,65.369,10.403
14.832,67.013,42,"Class1","J",36.249,71.062,"V",95.014,90.592,75.347,16.021
7.641,46.576,45,"Class2","J",79.076,79.261,"E",73.682,39.826,60.44,10.533
37.577,70.542,43,"Class1","W",22.218,68.295,"Z",93.594,98.095,74.032,21.664
7.754,47.979,46,"Class2","G",80.225,88.129,"T",67.873,45.236,35.253,7.127
7.23,47.975,45,"Class2","V",82.195,83.687,"V",70.835,29.792,23.924,13.861
30.016,80.335,48,"Class1","J",31.019,67.889,"P",96.734,98.902,87.189,16.041
18.699,87.916,35,"Class1","W",31.209,66.685,"P",94.375,90.525,81.993,16.791
22.031,84.099,52,"Class1","J",36.633,73.565,"K",96.402,91.398,76.024,14.174
13.933,81.871,45,"Class1","W",22.355,70.769,"Z",94.324,97.757,87.184,23.306
43.687,78.565,43,"Class1","O",21.775,71.581,"Z",92.356,97.193,74.561,20.882
20.412,76.095,34,"Class1","W",21.012,72.572,"K",92.975,90.892,70.595,24.432
14.844,71.935,50,"Class1","J",25.357,70.831,"U",90.347,94.784,74.559,17.824
26.573,79.281,29,"Class1","O",30.38,68.954,"U",94.747,98.261,74.828,12.579
9.374,47.378,45,"Class2","G",80.553,85.124,"A",71.716,24.759,67.891,35.125
18.299,67.125,49,"Class1","J",27.897,70.185,"V",95.717,90.799,76.132,15.599
9.004,44.304,45,"Class2","X",81.769,83.168,"A",66.12,59.712,53.149,23.99
19.962,72.755,33,"Class1","W",18.114,72.998,"K",97.722,98.039,89.468,9.045
17.03,79.012,35,"Class1","U",31.828,70.721,"U",97.163,94.218,81.108,25.779
13.009,65.767,45,"Class1","J",31.509,68.052,"U",97.286,96.894,77.569,11.109
16.588,91.858,51,"Class1","U",10.086,72.407,"K",88.085,93.815,87.701,12.357
7.486,56.846,46,"Class2","G",82.422,74.478,"J",70.274,16.92,36.789,21.026
20.876,83.486,36,"Class1","V",11.035,70.302,"Z",92.5,90.893,78.884,16.897
8.086,50.899,45,"Class2","H",84.297,85.984,"T",70.048,65.54,68.972,23.619
25.299,66.626,44,"Class1","V",27.772,64.924,"K",92.427,93.81,87.948,20.019
7.774,47.425,46,"Class2","H",85.906,81.911,"J",71.426,68.085,27.447,11.001
35.49,72.052,38,"Class1","V",9.553,63.844,"U",92.683,98.419,80.585,10.122
29.848,68.852,43,"Class1","J",26.438,66.591,"V",97.5,96.423,79.55,21.155
22.03,74.439,27,"Class1","W",27.419,65.718,"Z",92.24,93.563,75.78,11.022
26.872,71.268,52,"Class1","W",16.002,66.329,"Z",92.4,96.26,83.547,NA
35.698,80.737,45,"Class1","W",25.517,69.454,"Z",90.799,92.527,87.576,13.957
7.527,44.956,45,"Class2","V",80.524,80.63,"V",67.566,51.392,58.857,38.649
9.672,50.754,45,"Class2","G",82.569,85.19,"T",70.298,23.118,40.252,25.144
26.296,70.791,49,"Class1","V",17.847,65.295,"U",97.2,97.895,88.6,12.988
33.949,84.692,40,"Class1","V",20.507,66.247,"V",97.454,94.52,65.525,18.099
9.432,42.42,46,"Class2","V",75.362,83.517,"J",66.747,64.396,67.726,19.162
8.796,50.81,45,"Class2","J",84.007,78.963,"T",73.857,44.899,36.586,8.195
34.895,73.743,36,"Class1","W",26.237,69.009,"P",94.282,93.27,82.659,11.044
7.699,49.822,45,"Class2","J",80.844,81.167,"A",67.422,21.353,33.994,33.6
20.966,72.573,28,"Class1","V",18.911,69.982,"Z",95.734,95.922,91.772,24.88
23.237,83.577,53,"Class1","V",26.374,67.641,"Z",96.153,95.85,80.56,23.5
35.539,80.617,42,"Class1","W",23.99,72.229,"K",91.299,95.663,96.018,22.121
8.693,49.219,46,"Class2","H",82.123,87.238,"J",70.183,68.28,44.701,35.765
38.126,80.205,46,"Class1","V",36.242,67.278,"U",89.772,91.89,89.196,16.789
9.426,49.209,46,"Class2","V",84.402,81.63,"T",66.983,24.262,8.897,39.422
8.388,43.866,45,"Class2","X",78.115,84.61,"E",72.833,63.33,39.4,27.818
9.193,48.204,45,"Class2","V",82.978,84.365,"E",66.802,24.964,46.199,17.896
19.361,77.824,46,"Class1","J",23.305,69.905,"K",90.943,97.002,80.405,19.308
22.563,65.435,52,"Class1","U",29.705,74.622,"P",96.767,94.086,74.721,20.556
8.001,39.693,45,"Class2","V",78.695,84.767,"J",71.917,50.615,22.984,45.836
34.149,81.397,40,"Class1","V",22.013,68.789,"U",95.963,99.233,81.429,14.369
8.297,47.894,46,"Class2","H",83.086,80.755,"J",65.793,51.981,43.124,38.573
9.551,48.704,46,"Class2","H",83.015,83.793,"T",70.272,36.741,26.618,46.372
17.591,75.059,31,"Class1","O",23.682,70.433,"P",92.241,94.617,84.959,14.496
8.24,42.834,46,"Class2","V",81.235,81.723,"A",67.957,48.974,50.068,3.376
20.929,77.769,39,"Class1","U",27.947,62.448,"U",94.651,95.37,77.618,18.713
12.703,68.972,27,"Class1","J",35.84,67.085,"Z",93.945,99.668,83.299,13.783
13.501,93.131,48,"Class1","V",28.22,71.08,"P",93.671,93.342,69.275,9.889
8.089,47.636,45,"Class2","H",76.289,84.743,"A",65.937,39.365,23.239,16.269
8.205,46.734,45,"Class2","H",79.61,82.301,"V",68.466,66.522,57.635,31.159
18.483,75.422,31,"Class1","J",18.823,69.718,"V",90.047,95.362,79.047,16.45
9.185,46.776,46,"Class2","V",84.772,84.943,"V",64.999,66.017,74.64,NA
9.069,44.256,45,"Class2","X",80.641,84.347,"E",68.504,66.705,70.441,19.869
26.366,62.938,35,"Class1","W",23.984,69.851,"U",97.159,96.217,95.132,18.495
7.225,50.72,45,"Class2","J",81.226,80.162,"J",68.176,59.824,48.825,3.975
40.68,79.57,40,"Class1","W",27.575,66.09,"K",88.522,92.47,74.149,23.565
8.031,47.171,45,"Class2","V",85.526,80.178,"J",66.138,56.369,43.021,39.493
7.17,47.654,46,"Class2","J",82.655,78.064,"T",72.151,55.086,43.792,NA
23.036,83.383,50,"Class1","J",16.714,64.049,"Z",95.7,96.968,85.396,25.016
9.974,45.946,45,"Class2","J",80.357,82.425,"J",67.081,63.681,42.938,30.359
8.787,52.834,45,"Class2","J",82.021,79.331,"T",71.051,15.142,64.516,3.331
9.322,46.016,45,"Class2","J",82.5,77.941,"V",66.396,50.386,24.096,42.549
8.492,47.149,45,"Class2","J",79.913,81.965,"J",73.241,37.133,76.705,10.05
28.934,79.163,41,"Class1","J",31.855,66.396,"Z",96.065,96.243,76.552,9.374
32.464,65.22,31,"Class1","U",28.613,64.952,"Z",97.838,97.255,76.029,25.349
7.282,53.164,45,"Class2","J",83.438,82.912,"V",70.074,16.308,NA,38.414
7.444,51.245,46,"Class2","X",81.085,85.149,"J",72.162,43.257,NA,NA
8.687,52.984,45,"Class2","H",80.798,78.293,"A",70.881,54.667,64.789,48.169
31.598,80.165,41,"Class1","O",27.281,69.359,"P",94.318,98.29,59.612,14.709
35.038,72.52,40,"Class1","U",28.44,65.478,"V",92.495,93.696,77.151,18.666
9.907,52.452,45,"Class2","G",80.737,79.123,"T",64.951,58.662,18.769,28.085
9.465,54.093,45,"Class2","V",79.744,82.031,"T",71.369,27.293,87.32,32.826
25.327,78.923,39,"Class1","J",18.782,65.141,"K",93.311,96.079,77.061,10.362
21.407,71.595,32,"Class1","V",19.708,68.077,"U",88.757,90.413,77.892,16.94
41.312,67.481,54,"Class1","J",24.608,71.582,"V",95.475,92.547,78.153,19.262
7.995,46.574,45,"Class2","V",83.089,86.63,"T",66.317,50.948,62.385,31.002
40.46,57.813,39,"Class1","J",21.085,69.071,"V",92.7,94.492,74.68,19.242
35.129,71.711,48,"Class1","V",18.989,68.872,"V",89.022,96.124,79.256,21.348
7.61,48.639,45,"Class2","H",82.873,83.778,"J",65.778,54.221,53.428,34.428
14.471,70.165,42,"Class1","W",42.196,68.264,"U",90.216,93.996,75.277,23.204
32.677,89.366,32,"Class1","U",33.137,67.647,"Z",96.636,94.666,93.707,14.078
9.429,55.994,46,"Class2","J",76.849,83.751,"V",70.829,46.324,17.182,44.424
8.505,46.09,45,"Class2","X",79.768,80.442,"V",66.869,44.035,68.466,NA
8.736,46.183,45,"Class2","G",83.445,81.838,"E",65.682,37.085,30.977,33.537
23.056,75.311,46,"Class1","W",25.153,71.323,"P",90.954,98.607,78.961,21.345
9.991,50.514,45,"Class2","G",78.838,75.493,"E",72.521,22.995,31.721,43.688
25.313,74.533,47,"Class1","V",29.94,70.001,"P",94.455,97.556,74.565,16.222
39.444,69.854,34,"Class1","U",29.428,72.207,"P",96.171,94.014,73.619,21.283
8.129,49.322,46,"Class2","J",81.621,80.446,"J",67.399,16.697,53.929,48.273
22.384,73.524,54,"Class1","O",28.228,66.991,"K",89.896,95.449,77.021,12.992
17.513,76.161,39,"Class1","W",27.649,68.185,"U",88.554,94.367,75.988,13.59
31.451,83.023,54,"Class1","W",14.104,70.621,"P",91.172,92.309,89.522,18.792
7.466,52.118,45,"Class2","G",85.474,82.296,"E",71.524,17.943,13.595,23.621
18.223,77.574,32,"Class1","J",23.819,65.791,"V",88.754,94.63,79.61,17.267
9.781,41.776,46,"Class2","H",82.04,80.37,"T",73.492,37.816,46.63,27.944
7.584,48.642,46,"Class2","V",80.205,79.972,"A",71.897,40.546,38.853,39.169
7.008,48.472,45,"Class2","X",80.284,80.854,"V",71.262,35.035,27.025,46.052
8.516,48.125,45,"Class2","H",78.419,86.554,"J",64.933,28.916,64.709,4.233
8.725,48.688,46,"Class2","X",83.28,80.903,"V",64.101,50.993,64.755,44.716
16.968,79.045,45,"Class1","W",20.58,67.16,"U",91.434,91.559,68.52,10.457
9.091,47.698,45,"Class2","J",81.519,81.126,"A",73.493,61.605,52.405,47.426
42.984,72.612,41,"Class1","O",19.136,71.114,"P",95.508,91.567,78.236,20.685
9.82,38.909,46,"Class2","G",82.588,84.528,"T",72.53,49.925,42.992,43.372
30.177,78.233,50,"Class1","V",19.541,69.675,"P",91.09,97.437,81.674,13.442
43.761,81.913,53,"Class1","V",35.536,69.687,"V",93.891,97.382,75.539,18.288
22.189,90.173,40,"Class1","O",19.063,67.49,"P",89.828,95.737,81.965,NA
38.436,89.535,44,"Class1","O",21.38,67.05,"U",92.256,91.065,77.014,NA
7.136,46.037,45,"Class2","G",83.074,84.151,"V",68.788,28.641,55.839,26.985
8.202,47.316,45,"Class2","H",81.639,79.731,"J",69.457,23.368,39.497,34.509
26.106,78.199,42,"Class1","V",32.363,67.363,"P",89.732,98.063,77.08,12.921
7.633,52.146,45,"Class2","X",80.855,81.957,"A",65.616,44.596,NA,NA
31.682,78.349,47,"Class1","O",29.038,67.179,"K",95.764,95.626,69.793,9.443
18.172,73.674,53,"Class1","W",27.727,68.57,"P",88.97,94.155,80.051,12.482
7,45.483,46,"Class2","J",84.515,80.543,"T",73.122,66.711,21.654,43.157
8.574,46.925,45,"Class2","J",82.656,87.411,"V",71.224,30.806,37.628,18.723
9.737,48.991,46,"Class2","V",79.017,82.235,"A",72.198,60.093,NA,47.846
40.381,77.109,53,"Class1","O",27.448,68.844,"U",97.855,97.595,82.864,9.831
9.248,49.5,46,"Class2","G",82.172,83.152,"E",65.731,40.879,23.904,29.551
33.377,78.179,44,"Class1","J",25.835,67.859,"Z",94.084,98.617,84.652,18.653
31.125,70.015,44,"Class1","O",27.814,71.178,"P",92.204,95.441,77.223,23.265
40.835,80.139,28,"Class1","O",23.356,76.076,"K",96.829,96.952,95.505,19.584
7.17,51.041,46,"Class2","V",78.665,83.261,"E",68.717,64.852,57.837,24.033
12.799,85.156,32,"Class1","U",13.081,67.402,"P",95.77,98.42,77.961,16.407
9.148,49.945,46,"Class2","H",81.093,83.798,"A",69.068,65.248,63.035,41.095
8.2,50.278,46,"Class2","V",78.969,78.622,"A",73.69,24.009,18.636,43.846
7.662,45.941,46,"Class2","V",82.05,80.559,"J",72.452,20.592,78.65,33.497
31.468,64.6,39,"Class1","O",8.925,73.773,"P",94.442,91.212,86.5,21.937
8.779,49.328,46,"Class2","V",83.129,82.063,"A",72.55,60.939,13.188,30.829
17.681,75.446,42,"Class1","J",36.544,68.009,"K",94.398,91.322,83.09,10.606
20.538,69.118,51,"Class1","U",22.257,70.351,"P",90.541,90.277,79.327,12.881
7.211,54.947,45,"Class2","H",83.158,79.735,"V",71.602,58.266,15.875,21.691
18.28,68.575,38,"Class1","V",27.851,67.161,"U",92.002,96.858,75.533,9.705
9.065,46.11,46,"Class2","X",81.346,84.016,"E",67.867,59.185,57.231,14.025
7.821,52.884,45,"Class2","V",80.02,80.547,"V",70.362,66.711,37.216,NA
17.033,76.894,27,"Class1","O",12.632,71.369,"Z",88.683,94.789,91.433,13.086
33.944,83.845,53,"Class1","J",18.479,65.594,"P",91.19,97.842,75.571,NA
20.793,68.477,48,"Class1","W",32.13,71.813,"K",88.712,94.277,87.757,14.456
7.91,53.676,46,"Class2","G",85.86,84.912,"V",66.85,46.1,76.761,23.888
20.561,76.692,51,"Class1","W",38.567,64.489,"V",89.89,99.922,NA,18.805
9.556,48.329,45,"Class2","V",83.972,80.746,"E",67.342,35.762,35.983,22.63
31.903,71.251,42,"Class1","J",26.88,65.729,"K",91.539,98.098,87.847,12.195
29.31,79.262,45,"Class1","W",16.278,66.205,"U",91.976,99.86,75.417,9.132
7.798,48.089,46,"Class2","G",77.39,81.814,"J",68.388,66.642,28.782,28.36
22.292,62.236,50,"Class1","W",21.859,69.662,"K",94.71,99.167,80.007,19.271
7.155,47.848,45,"Class2","G",80.188,76.554,"V",67.208,36.432,37.814,15.894
7.73,53.637,46,"Class2","J",84.277,80.054,"V",65.867,63.201,74.686,28.514
9.75,39.479,46,"Class2","X",74.801,85.158,"J",69.026,47.545,42.8,6.235
9.398,47.795,45,"Class2","J",80.661,73.103,"J",70.481,26.729,18.496,32.559
8.172,44.778,46,"Class2","X",83.85,83.805,"E",69.167,29.009,61.916,29.92
16.098,69.82,48,"Class1","U",27.579,65.096,"U",93.012,90.499,92.715,9.678
41.254,71.976,41,"Class1","J",15.696,73.269,"V",92.195,91.938,74.394,16.13
7.954,46.279,45,"Class2","H",83.255,80.269,"E",69.271,31.931,62.612,20.85
7.946,45.365,46,"Class2","H",81.844,81.173,"J",65.344,54.373,18.284,38.477
36.503,80.603,40,"Class1","U",23.751,69.704,"Z",91.955,92.465,82.437,10.327
40.801,84.514,30,"Class1","W",30.661,71.586,"P",89.486,93.139,86.938,21.759
7.624,51.864,45,"Class2","H",82.87,85.564,"A",74.602,50.372,42.26,NA
35.36,73.001,48,"Class1","W",18.722,64.249,"Z",90.69,92.056,75.521,9.212
8.476,58.066,46,"Class2","J",81.062,83.656,"V",64.515,56.553,58.101,35.463
7.523,36.839,45,"Class2","G",83.752,83.365,"E",73.496,19.597,13.436,17.316
25.236,71.98,34,"Class1","W",19.928,65.344,"V",93.034,96.62,85.61,22.185
7.72,48.639,45,"Class2","J",81.046,83.904,"T",69.231,44.687,45.733,3.006
39.461,79.491,32,"Class1","O",15.83,67.916,"Z",88.855,90.032,83.584,10.448
32.475,83.787,28,"Class1","W",26.878,63.208,"K",91.422,93.939,79.082,21.217
9.157,50.833,45,"Class2","X",80.07,85.131,"A",74.941,45.881,41.584,15.913
15.194,79.444,49,"Class1","U",19.768,68.748,"U",97.578,98.941,86.291,19.454
22.049,72.608,54,"Class1","O",26.318,71.348,"K",89.523,97.592,58.01,10.858
7.531,45.212,45,"Class2","H",79.402,82.458,"E",65.489,18.475,35.4,21.011
8.401,48.703,45,"Class2","H",83.674,84.304,"T",64.684,56.043,22.214,32.139
9.596,54.37,46,"Class2","H",78.983,81.279,"T",68.723,61.779,41.231,33.337
31.693,82.478,33,"Class1","V",30.125,61.296,"V",90.412,93.34,83.881,12.431
9.996,51.03,45,"Class2","H",79.018,76.384,"T",73.116,62.078,32.308,48.257
31.665,84.725,44,"Class1","U",17.594,64.618,"U",92.736,93.936,67.514,11.842
8.31,43.895,46,"Class2","J",86.044,80.217,"J",72.366,45.785,64.959,9.44
7.548,48.381,45,"Class2","J",81.685,89.442,"T",72.808,41.995,45.729,44.616
21.428,72.642,49,"Class1","O",26.023,67.994,"U",91.89,97.27,90.963,9.804
14.987,76.665,54,"Class1","W",20.778,73.289,"V",90.077,93.595,91.222,15.11
8.074,42.458,45,"Class2","G",85.073,85.571,"T",71.541,16.667,42.757,33.35
7.58,47.456,45,"Class2","X",79.887,78.629,"A",67.213,53.098,64.546,5.18
22.296,71.705,32,"Class1","O",19.089,71.195,"P",94.917,95.643,76.75,19.253
33.937,73.28,49,"Class1","W",22.775,73.232,"P",91.964,95.734,75.583,17.901
35.05,62.765,45,"Class1","J",22.857,71.485,"K",88.785,94.09,78.875,25.996
12.118,74.665,53,"Class1","O",22.227,64.994,"K",92.726,99.084,NA,15.749
9.742,47.728,46,"Class2","J",83.277,85.201,"E",65.29,17.127,33.736,NA
26.58,75.888,31,"Class1","U",22.569,71.006,"K",92.221,93.013,85.147,20.226
17.948,85.605,38,"Class1","W",13.42,68.993,"V",91.114,97.784,75.496,NA
9.618,58.268,46,"Class2","X",79.499,83.177,"J",67.874,35.235,15.489,25.967
20.057,74.907,53,"Class1","O",28.744,63.737,"U",93.318,96.238,NA,25.339
30.859,78.215,53,"Class1","V",32.933,70.731,"K",92.8,96.833,78.197,23.688
42.734,66.79,40,"Class1","O",21.698,69.516,"P",90.048,98.096,77.496,22.259
9.933,57.588,45,"Class2","X",85.583,86.3,"V",66.863,59.168,36.018,3.279
7.038,42.737,46,"Class2","X",83.02,79.315,"T",72.889,50.027,36.08,19.702
35.172,79.112,50,"Class1","W",19.286,65.054,"K",90.548,98.176,96.325,13.458
9.755,46.446,46,"Class2","J",85.078,84.613,"T",69.12,65.574,2.209,17.761
9.626,58.045,45,"Class2","H",79.624,83.006,"V",68.142,51,NA,29.809
43.264,76.582,49,"Class1","V",39.782,67.809,"K",96.805,94.662,73.859,22.26
7.343,50.136,46,"Class2","X",81.324,81.076,"T",70.173,56.169,23.577,11.233
30.42,82.342,30,"Class1","J",17.066,69.562,"V",92.35,97.929,81.036,23.489
20.141,81.767,40,"Class1","J",30.907,67.743,"K",93.415,94.846,84.047,25.698
7.46,43.554,45,"Class2","X",81.059,79.455,"T",73.197,34.179,40.748,6.797
41.519,62.617,53,"Class1","O",26.626,68.892,"U",92.81,96.408,83.856,16.093
17.6,59.767,47,"Class1","U",29.257,66.515,"Z",93.786,94.189,80.668,NA
21.262,84.414,33,"Class1","U",14.297,70.538,"V",89.734,94.302,NA,NA
7.738,40.152,45,"Class2","X",85.545,83.474,"T",70.999,66.543,31.083,36.371
9.789,42.615,46,"Class2","J",81.472,88.357,"T",68.527,35.486,45.535,NA
34.883,66.528,45,"Class1","V",11.717,61.012,"Z",97.535,92.312,88.614,11.837
8.981,45.276,46,"Class2","V",80.232,80.533,"A",71.37,46.995,75.583,7.176
41.589,76.366,36,"Class1","J",27.308,72.704,"K",88.422,91.803,85.88,23.841
8.867,49.998,45,"Class2","H",79.51,84.964,"T",73.72,60.612,33.369,30.637
31.867,63.26,44,"Class1","U",37.38,68.342,"U",93.679,97.682,78.074,16.483
9.681,45.511,46,"Class2","H",80.728,76.174,"V",73.166,42.726,NA,11.772
26.449,63.988,27,"Class1","W",33.431,69.497,"V",90.764,97.211,81.283,21.873
20.448,67.015,50,"Class1","J",28.923,69.372,"U",93.342,92.634,84.477,16.167
7.947,52.515,46,"Class2","X",85.765,79.86,"A",70.631,22.38,11.203,24.701
26.712,66.307,38,"Class1","W",21.008,67.021,"V",93.958,95.986,81.287,16.265
7.565,51.006,46,"Class2","X",78.834,82.504,"J",65.065,36.501,47.263,40.892
9.52,52.043,46,"Class2","G",82.269,82.319,"E",64.659,66.109,34.102,25.759
14.59,75.068,48,"Class1","J",12.275,67.841,"K",96.875,91.308,72.815,13.843
8.556,44.458,45,"Class2","J",78.729,84.598,"V",68.498,15.179,30.751,5.254
7.533,50.383,46,"Class2","X",79.196,79.987,"A",64.311,15.236,66.43,45.791
8.009,42.291,45,"Class2","J",81.752,78.102,"E",68.698,35.821,63.795,42.368
22.553,69.49,45,"Class1","J",27.1,63.416,"K",92.038,98.551,NA,12.811
