"ZMX1","DEG2","RQT3","FKX4","XYN5","Output27","DGT6","HIA7","MIP8","WYH9","GBC10"
12.884,88.233,83.067,70,82.426,"Class1","G",12.278,34.661,64.052,49.655
28.536,45.468,56.189,64,42.365,"Class4","O",27.818,28.106,12.393,15.438
77.21,41.845,35.69,43,50.652,"Class2","R",69.213,45.377,80.173,88.601
6.275,92.642,52.748,71,86.578,"Class1","B",82.802,45.086,91.897,47.156
17.579,88.804,51.904,69,84.017,"Class1","B",61.082,11.189,89.175,45.225
17.591,92.066,55.424,71,83.28,"Class1","G",76.942,41.638,61.087,33.05
77.224,43.887,37.635,42,71.078,"Class2","N",66.089,33.315,91.442,67.617
78.215,41.75,30.611,76,37.722,"Class2","L",57.35,44.514,80.141,82.486
29.608,82.753,42.421,82,38.19,"Class4","C",34.77,38.855,NA,10.873
77.6,42.245,31.422,86,36.366,"Class2","N",69.704,48.008,86.601,81.968
60.345,71.958,40.403,76,41.485,"Class3","N",56.197,16.943,25.714,88.033
77.045,42.061,35.496,39,36.745,"Class2","L",60.97,34.448,81.021,82.249
34.706,74.869,41.145,25,39.974,"Class3","D",48.483,19.934,NA,44.734
77.6,41.492,23.403,46,52.903,"Class2","Y",91.276,35.35,86.322,81.555
32.732,38.8,46.388,39,38.177,"Class3","S",47.761,16.072,23.789,89.972
77.657,42.019,33.553,55,46.139,"Class2","N",67.8,41.561,85.723,75.473
77.61,41.707,28.925,45,36.475,"Class2","M",65.023,51.45,94.215,69.459
15.758,89.003,66.13,71,84.091,"Class1","O",68.869,68.264,61.023,62.929
24.791,92.244,57.982,71,86.991,"Class1","D",21.918,20,84.415,28.603
39.3,91.997,70.606,71,85.03,"Class1","M",76.424,62.763,65.455,51.38
77.469,42.325,33.264,79,32.936,"Class2","M",74.639,18.753,76.196,93.778
27.354,88.115,88.48,70,87.919,"Class1","O",10.022,10.932,71.43,56.017
-0.331,90.229,68.898,69,83.132,"Class1","O",43.744,10.052,87.263,45.156
14.408,88.313,53.314,71,85.832,"Class1","G",18.874,43.072,59.979,65.342
44.53,20.015,-6.896,29,44.025,"Class4","O",47.528,50.701,11.911,12.047
57.293,64.842,38.201,35,34.386,"Class3","R",35.913,20.526,22.273,89.736
24.647,92.313,49.3,69,NA,"Class1","D",82.317,13.22,60.02,40.542
77.878,45.214,37.334,32,33.717,"Class2","M",57.819,31.004,86.371,82.546
26.913,21.749,19.332,78,49.299,"Class4","Z",30.556,52.229,28.043,7.437
76.754,41.511,31.58,80,45.56,"Class2","L",66.273,19.109,84.455,91.503
39.68,49.888,41.792,27,42.821,"Class3","D",36.671,18.13,23.876,83.976
77.62,44.339,34.177,77,55.38,"Class2","Y",82.234,34.29,NA,90.86
77.732,45.076,35.676,31,42.197,"Class2","L",79.549,47.318,92.335,91.811
49.512,20.323,44.479,81,44.345,"Class3","S",41.267,21.64,25.88,67.508
14.373,89.377,55.311,69,85.073,"Class1","O",70.366,63.497,69.654,65.142
26.175,11.239,34.637,58,29.988,"Class4","Z",27.665,43.446,10.756,15.6
51.257,60.435,17.361,38,45.25,"Class4","N",42.884,55.839,30.783,5.267
14.801,88.508,65.886,69,84.092,"Class1","B",36.776,45.095,88.618,58.074
16.106,88.685,94.922,70,87.379,"Class1","D",70.253,36.942,84.741,52.073
35.473,21.056,44.763,37,60.443,"Class4","N",22.124,43.711,27.601,13.962
29.535,43.965,57.71,73,39.19,"Class4","N",41.57,36.941,21.066,5.901
7.801,91.953,36.518,71,NA,"Class1","M",19.314,7.343,87.221,58.968
33.974,91.374,51.043,69,85.978,"Class1","G",39.54,34.345,69.122,56.528
77.713,43.286,29.682,32,44.976,"Class2","Y",67.245,34.827,95.441,92.434
78.035,46.018,37.622,47,60.796,"Class2","Y",82.001,17.146,95.631,95.125
38.655,32.379,52.782,81,45.494,"Class4","Z",12.993,41.215,24.244,12.334
77.618,42.979,35.016,54,66.165,"Class2","N",76.432,48.36,88.478,72.625
43.606,88.842,39.93,30,29.026,"Class3","R",55.306,18.988,NA,56.238
46.525,28.199,38.746,84,37.127,"Class3","H",39.15,20.011,25.212,73.437
26.672,23.093,42.205,12,34.987,"Class3","S",55.859,18.902,26.815,81.394
56.31,51.184,41.583,53,40.083,"Class3","D",55.395,16.318,24.843,76.959
73.121,66.185,47.659,83,41.871,"Class3","H",45.012,16.465,26.972,73.661
5.95,91.732,31.822,71,82.938,"Class1","D",77.606,8.188,54.045,53.609
77.413,46.429,28.214,60,32.068,"Class2","M",85.081,33.55,89.573,81.025
72.144,73.746,36.519,77,35.926,"Class3","H",46.396,21.496,25.601,82.569
35.277,88.78,42.286,23,32.147,"Class3","N",45.718,17.552,23.747,72.911
34.645,69.194,43.301,41,37.778,"Class3","H",46.277,17.345,22.555,51.707
77.751,44.955,26.465,75,35.935,"Class2","Y",69.542,39.406,78.377,85.973
77.084,45.747,39.261,45,32.601,"Class2","L",72.47,35.955,82.455,88.782
77.6,44.234,32.804,72,45.958,"Class2","M",91.412,29.191,97.394,87.121
41.582,50.728,41.382,24,40.126,"Class3","N",58.674,18.25,22.16,51.017
32.166,91.627,52.704,69,85.028,"Class1","M",71.188,6.892,66.086,69.141
19.3,54.737,40.805,23,47.242,"Class3","H",47.86,17.168,25.624,64.079
77.76,46.367,28.114,39,27.154,"Class2","L",69.416,30.138,82.644,93.462
53.782,36.69,42.474,27,38.967,"Class3","H",56.639,22.862,26.489,58.578
35.981,24.686,24.3,36,43.494,"Class4","C",39.771,28.885,32.677,5.585
49.85,75.556,39.584,72,47.655,"Class3","H",50.15,22.785,26.921,63.373
21.929,31.396,22.99,81,42.72,"Class4","O",20.12,45.366,35.962,9.49
77.576,42.21,40.28,35,23.033,"Class2","N",58.822,23.449,81.309,85.179
56.113,47.345,46.701,40,33.366,"Class3","R",40.4,19.971,22.361,59.919
78.459,41.406,31.443,60,NA,"Class2","M",76.711,44.283,77.69,89.003
22.597,90.927,89.612,71,83.127,"Class1","O",55.8,58.691,61.602,70.622
10.215,91.69,60.596,70,86.035,"Class1","O",67.624,22.654,NA,80.225
49.963,29.876,40.474,23,NA,"Class3","D",42.576,18.293,24.886,63.958
31.96,66.718,7.539,43,57.605,"Class4","C",48.931,46.819,12.128,13.68
47.294,39.367,32.429,23,49.888,"Class4","O",23.963,37.537,10.169,2.907
45.536,78.605,40.66,52,NA,"Class3","R",53.46,17.711,26.024,69.254
21.56,83.413,41.792,11,32.318,"Class3","R",58.598,17.604,22.418,82.691
24.609,89.192,61.288,69,85.418,"Class1","O",55.315,59.553,54.347,24.753
17.541,65.849,30.902,83,65.811,"Class4","C",49.134,47.533,15.605,0.899
39.405,30.097,26.361,35,46.251,"Class4","Z",44.547,26.354,16.518,11.43
77.754,44.605,37.869,35,33.642,"Class2","L",73.033,23.038,97.36,91.756
66.396,67.066,43.203,39,36.692,"Class3","D",44.557,19.201,24.803,80.538
16.525,91.721,75.867,69,84.121,"Class1","M",47.077,51.419,88.233,45.771
46.711,26.037,42.327,27,44.039,"Class3","R",40.542,20.734,24.203,76.28
77.623,45.796,29.897,70,25.25,"Class2","M",86.345,53.864,93.397,74.77
41.575,89.183,43.508,40,35.295,"Class3","N",38.81,19.976,24.567,66.202
40.561,46.762,23.731,58,60.728,"Class4","Z",45.612,48.192,15.804,3.571
30.139,43.731,41.813,65,NA,"Class3","S",34.537,16.964,26.584,81.41
77.878,43.485,39.079,41,42.768,"Class2","R",59.364,41.444,NA,70.372
17.344,90.479,56.415,71,82.726,"Class1","G",79.271,64.546,88.739,67.827
24.054,92.206,103.43,70,81.968,"Class1","B",69.413,31.574,82.614,67.054
33.921,31.83,26.478,89,53.239,"Class4","N",19.885,55.619,30.233,19
53.831,83.793,43.047,45,39.351,"Class3","D",55.513,20.11,24.865,87.181
77.22,42.959,31.905,63,28.255,"Class2","Y",70.787,32.709,80.976,86.441
70.457,39.792,41.836,62,37.541,"Class3","S",43.721,16.604,24.148,68.49
22.48,91.115,84.151,71,86.831,"Class1","B",21.04,11.728,53.11,52.906
16.457,88.928,40.518,69,83.79,"Class1","G",44.098,16.831,63.114,44.254
14.899,90.319,62.207,70,87.159,"Class1","B",38.991,20.148,73.901,59.396
19.493,90.803,100.006,71,85.915,"Class1","G",34.465,80.902,61.983,43.785
77.437,43.166,32.057,32,32.35,"Class2","L",86.158,32.785,84.965,82.797
44.303,84.221,42.489,28,40.712,"Class3","D",34.047,16.674,22.505,63.248
22.587,68.217,42.706,82,57.059,"Class4","C",43.035,42.525,23.586,14.061
69.739,53.014,39.559,27,33.581,"Class3","N",44.765,17.315,25.633,61.524
15.109,88.457,56.26,69,NA,"Class1","D",79.648,48.784,62.187,46.036
77.691,41.808,31.873,32,49.649,"Class2","M",57.99,44.303,78.803,90.643
32.441,74.664,7.624,91,5.275,"Class4","D",42.222,51.892,19.942,9.479
24.728,91.383,67.93,69,84.178,"Class1","B",13.012,35.079,81.012,54.864
77.855,41.104,31.741,74,45.25,"Class2","R",56.775,11.896,77.62,85.899
77.451,41.922,35.598,89,60.63,"Class2","Y",62.277,17.481,94.701,74.507
55.236,40.209,1.891,33,31.096,"Class4","C",48.067,45.552,27.437,9.061
77.219,41.682,37.152,76,38.83,"Class2","Y",81.762,45.488,76.978,93.615
18.059,90.115,45.187,70,86.582,"Class1","G",46.385,37.131,80.142,39.374
55.065,47.532,43.323,60,40.553,"Class3","N",44.998,21.258,22.29,100.622
77.776,43.966,37.791,52,21.922,"Class2","Y",65.531,37.776,NA,83.494
35.232,17.315,-3.261,38,66.39,"Class4","Z",39.766,42.408,21.039,9.949
10.235,89.826,41.489,71,84.468,"Class1","G",68.652,48.951,68.32,61.569
15.302,65.825,41.522,28,31.32,"Class4","D",42.861,52.557,34.922,7.503
17.582,89.139,54.595,71,85.854,"Class1","G",20.577,13.325,53.503,48.551
46.644,40.24,37.039,25,57.686,"Class4","Z",44.32,28.308,NA,18.939
57.525,37.554,44.273,67,26.425,"Class3","H",44.632,20.016,25.768,67.406
55.474,69.772,59.032,98,36.992,"Class4","Z",46.155,46.037,23.342,7.137
47.438,61.791,42.801,49,37.07,"Class3","S",42.038,19.977,23.015,59.112
77.098,46.42,37.868,89,35.879,"Class2","Y",75.975,36.516,88.845,75.667
2.307,88.934,76.382,71,81.099,"Class1","O",23.622,63.866,87.044,71.197
27.441,16.235,11.162,87,70.157,"Class4","N",22.797,32.479,27.797,11.663
77.544,44.997,27.268,77,37.616,"Class2","L",76.488,10.969,84.87,80.531
40.33,39.484,74.852,22,51.791,"Class4","N",31.404,53.019,20.844,11.066
39.095,46.487,37.474,40,40.426,"Class4","D",30.034,44.39,35.016,7.257
48.886,23.059,41.251,48,34.221,"Class3","S",45.359,22.266,26.877,105.141
77.396,41.243,36.577,83,29.703,"Class2","N",56.067,24.773,97.026,89.735
57.284,52.597,42.473,24,40.071,"Class3","D",52.917,17.983,26.52,90.559
70.121,68.329,40.649,71,41.877,"Class3","R",42.142,22.51,25.972,69.231
49.478,61.502,42.742,31,31.123,"Class3","N",47.622,20.943,25.921,106.564
77.247,45.586,37.494,33,42.546,"Class2","M",55.172,46.624,97.628,82.968
77.724,42.429,35.091,79,51.055,"Class2","R",57.158,21.283,94.598,79.849
23.349,89.481,53.799,71,85.549,"Class1","G",17.86,50.857,94.847,50.691
27.313,67.6,44.118,71,30.724,"Class3","R",36.144,17.405,26.524,63.397
38.93,60.068,75.499,98,35.827,"Class4","O",44.819,50.334,25.774,13.106
36.081,20.609,40.115,12,36.655,"Class3","D",41.477,16.495,22.443,71.509
67.28,61.189,40.664,81,NA,"Class3","R",36.947,16.258,26.342,61.145
77.635,45.986,34.014,54,50.782,"Class2","M",73.028,42.522,95.086,74.082
47.726,53.107,37.092,23,41.138,"Class3","N",36.44,22.886,24.081,95.341
31.102,20.243,53.88,86,43.806,"Class4","D",31.618,43.243,25.403,14.513
26.582,81.049,29.111,31,56.025,"Class4","Z",28.907,34.566,17.009,17.253
77.346,45.256,34.073,67,53.666,"Class2","Y",73.516,43.331,92.642,96.485
77.885,44.6,41.675,62,34.083,"Class2","R",66.046,52.234,90.033,97.393
36.275,22.708,40.197,14,45.715,"Class3","S",42.879,17.978,22.937,95.214
28.212,92.945,93.413,69,84.164,"Class1","B",61.349,63.335,75.79,40.182
10.498,91.035,52.24,71,84.046,"Class1","B",13.455,46.017,90.001,52.008
77.655,44.679,27.407,60,NA,"Class2","N",70.597,27.453,84.791,86.478
17.715,88.532,26.257,70,85.154,"Class1","B",47.242,68.138,82.179,76.648
74.356,60.484,42.125,19,36.224,"Class3","N",45.463,16.694,25.964,54.033
26.253,50.534,15.434,40,27.863,"Class4","O",30.293,46.409,16.432,14.826
13.762,89.513,58.029,71,80.994,"Class1","D",47.772,47.082,94.443,23.242
76.749,45.303,38.119,80,51.679,"Class2","N",80.85,13.97,82.843,90.931
38.274,32.887,41.917,24,56.263,"Class4","C",23.573,32.93,19.536,4.928
71.615,64.18,42.554,46,NA,"Class3","R",59.134,16.905,25.998,79.345
77.483,41.578,39.974,40,18.184,"Class2","R",82.807,19.226,95.528,76.539
23.448,88.203,10.329,69,86.571,"Class1","D",20.952,19.42,87.078,52.838
77.418,43.533,41.128,87,22.74,"Class2","M",79.472,24.667,80.43,77.675
26.327,69.214,39.432,78,33.481,"Class3","S",36.922,17.721,22.114,90.855
16.227,89.73,72.064,70,87.603,"Class1","D",33.843,32.199,85.5,55.495
42.182,85.149,44.727,16,38.229,"Class3","H",55.444,22.906,26.522,75.287
39.171,88.049,64.162,71,84.063,"Class1","D",38.057,51.936,80.587,51.863
73.521,58.579,42.84,14,45.997,"Class3","D",56.485,21.773,24.287,92.336
39.603,39.406,71.748,47,27.364,"Class4","Z",37.269,40.858,16.808,11.106
77.417,43.149,30.138,65,51.542,"Class2","R",69.499,42.809,93.973,91.994
46.372,88.605,-0.898,69,85.675,"Class1","B",35.922,70.517,87.756,46.528
11.621,90.271,67.659,69,81.015,"Class1","B",29.019,34.295,68.711,57.851
80.722,66.753,42.612,77,44.224,"Class3","R",36.276,21.643,22.592,75.997
48.799,10.064,27.969,35,52.725,"Class4","N",46.557,47.651,19.672,9.174
77.328,42.763,32.974,46,52.706,"Class2","M",66.888,48.114,86.393,92.861
43.749,26.006,40.5,64,32.49,"Class4","Z",23.52,49.781,21.625,4.951
76.933,41.25,26.546,46,61.033,"Class2","R",61.577,21.896,86.366,83.905
79.187,54.419,42.962,72,29.43,"Class3","R",46.892,16.637,NA,95.638
63.413,89.663,41.888,21,47.496,"Class3","N",55.011,21.65,26.173,65.158
28.765,90.882,49.111,71,84.661,"Class1","D",74.609,48.568,93.909,56.849
68.427,25.511,40.185,35,39.55,"Class3","S",58.131,19.592,23.477,78.752
27.241,91.825,22.244,69,83.713,"Class1","M",23.143,26.392,71.654,51.013
76.628,26.143,42.753,37,46.509,"Class3","H",55.076,19.333,25.186,72.315
38.992,91.28,-10.676,69,84.74,"Class1","G",81.644,41.976,92.695,70.555
13.058,71.931,35.519,80,NA,"Class4","Z",19.746,41.899,14.129,17.516
77.971,46.442,30.338,88,64.445,"Class2","L",90.072,11.752,92.346,78.453
48.149,22.163,38.172,38,31.602,"Class3","S",54.663,21.365,24.279,62.906
19.743,10.807,41.445,89,27.801,"Class4","Z",44.354,47.689,10.277,6.309
77.453,42.098,40.887,37,30.302,"Class2","M",82.664,49.745,92.645,79.288
69.34,87.106,42.433,51,33.71,"Class3","D",60.75,19.382,25.724,65.335
9.801,89.171,56.728,70,84.193,"Class1","O",56.73,69.325,81.237,65.304
45.272,22.849,16.772,80,53.031,"Class4","Z",30.738,48.684,29.155,22.759
35.093,18.903,29.039,24,41.35,"Class4","N",16.567,41.83,20.597,3.439
70.498,34.804,42.079,36,41.536,"Class3","H",36.104,21.354,23.965,57.581
5.106,89.064,85.584,70,83.314,"Class1","M",31.022,54.27,73.239,48.691
23.364,89.985,68.401,71,85.021,"Class1","M",64.403,21.17,65.867,49.374
23.5,73.225,54.331,86,49.69,"Class4","O",38.789,49.488,NA,12.488
51.381,50.621,-22.658,45,37.702,"Class4","C",38.975,33.708,32.328,16.589
46.719,36.322,41.132,23,47.463,"Class3","N",45.27,22.774,25.638,53.566
78.213,44.674,37.616,63,48.68,"Class2","R",81.55,27.111,89.951,96.693
58.492,46.282,42.354,51,36.183,"Class3","S",45.18,16.586,22.037,56.013
5.729,92.58,3.637,70,81.862,"Class1","O",28.954,74.922,75.605,44.569
18.904,23.252,36.478,61,48.822,"Class4","O",29.328,39.49,NA,4.504
77.632,45.122,35.079,49,NA,"Class2","Y",60.145,29.045,88.051,89.052
14.485,14.582,9.38,29,20.946,"Class4","D",16.366,34.245,36.237,12.612
46.655,14.334,50.547,90,56.166,"Class4","Z",32.405,55.888,31.762,8.255
12.318,20.584,2.903,95,35.069,"Class4","N",33.277,29.325,36.719,11.241
77.466,43.597,31.032,80,33.024,"Class2","L",89.414,39.221,76.229,90.987
77.558,42.578,32.58,87,28.995,"Class2","R",85.631,53.439,86.801,84.598
15.564,92.975,32.779,71,85.289,"Class1","O",58.851,32.731,53.038,49.512
77.41,42.901,34.358,75,36.899,"Class2","R",84.818,36.94,78.531,75.678
77.313,44.975,30.045,32,21.712,"Class2","R",87.06,42.262,92.661,75.544
44.163,13.226,23.787,36,46.468,"Class4","Z",30.43,44.828,31.163,14.98
49.463,41.713,40.871,86,48.725,"Class3","R",51.554,16.921,26.355,55.22
10.58,41.785,37.206,44,38.933,"Class4","N",20.315,27.029,17.833,4.441
41.048,77.498,62.825,78,41.05,"Class4","C",14.42,44.049,29.273,6.666
56.935,71.354,42.288,19,35.01,"Class3","H",60.024,21.726,26.769,98.906
24.118,57.947,39.491,64,39.067,"Class3","D",41.36,16.391,22.477,47.433
-0.385,89.928,115.993,71,82.841,"Class1","O",32.919,73.334,65.064,54.214
31.388,40.455,20.47,50,65.274,"Class4","C",15.458,29.015,30.259,12.755
11.416,91.485,49.922,71,87.071,"Class1","D",62.224,64.209,90.101,54.632
77.142,46.979,38.187,32,26.65,"Class2","M",91.218,37.725,80.991,92.415
25.75,29.159,-0.25,63,38.115,"Class4","O",15.029,37.56,18.749,7.751
28.591,68.747,41.672,38,33.337,"Class3","R",35.692,16.478,24.121,73.451
19.94,57.206,31.918,81,49.556,"Class4","D",26.817,41.347,31.5,2.845
48.418,58.249,45.815,44,34.767,"Class3","D",53.296,17.598,24.264,116.413
24.459,46.14,38.938,37,49.591,"Class4","O",36.585,31.443,32.436,-2.488
52.915,34.807,9.773,54,63.327,"Class4","C",28.168,43.668,10.221,15.114
13.773,87.354,39.067,64,36.652,"Class3","D",42.588,19.319,23.867,43.289
34.093,71.343,40.632,19,24.17,"Class3","R",41.86,19.289,26.739,68.823
43.742,89.465,31.722,71,86.751,"Class1","O",14.035,74.199,NA,62.983
52.55,75.983,44.69,51,46.223,"Class3","D",37.575,19.849,22.182,88.313
53.136,43.963,-2.447,31,43.247,"Class4","O",41.465,41.546,13.147,-0.875
16.078,88.075,64.751,69,84.819,"Class1","B",66.451,48.739,75.359,57.324
87.695,63.548,45.617,82,28.14,"Class3","H",57.144,22.572,25.716,81.467
7.083,27.796,15.096,54,53.469,"Class4","N",38.719,43.846,27.431,9.717
77.544,45.924,39.13,38,25.947,"Class2","N",64.386,53.595,88.634,83.369
53.547,81.446,19.644,40,45.719,"Class4","C",48.405,46.19,30.188,16.302
7.051,88.234,46.204,70,86.927,"Class1","D",28.383,56.694,65.963,50.765
5.964,88.357,73.755,69,85.14,"Class1","O",49.155,43.036,92.407,47.305
77.261,41.228,33.089,78,63.671,"Class2","N",56.364,37.955,94.814,83.369
32.623,57.123,40.606,47,39.785,"Class3","R",38.221,18.373,23.547,62.747
17.067,89.151,32.764,71,85.827,"Class1","D",29.01,11.718,86.168,30.386
77.602,46.869,33.257,65,38.878,"Class2","L",58.953,31.374,85.817,92.941
1.321,52.738,43.292,84,29.961,"Class3","D",44.352,20.438,24.21,67.272
35.611,60.591,47.265,67,45.074,"Class4","C",42.895,46.528,32.082,15.024
7.69,89.146,68.972,69,85.018,"Class1","D",60.016,54.508,70.212,38.12
54.508,37.502,41.836,79,40.052,"Class3","D",45.228,22.39,NA,78.267
32.451,36.346,19.868,49,34.46,"Class4","D",28.131,27.655,10.691,6.069
91.943,40.937,42.269,63,29.606,"Class3","D",39.687,16.096,22.598,75.382
77.545,46.765,41.103,65,35.572,"Class2","N",58.016,27.593,86.114,79.693
29.429,74.839,43.498,43,31.566,"Class3","S",42.953,17.402,22.011,77.036
35.98,57.601,42.725,73,30.599,"Class3","S",34.051,21.13,23.387,75.536
13.531,90.824,56.369,70,87.523,"Class1","B",35.055,64.474,92.522,60.334
40.4,45.152,10.837,91,36.782,"Class4","D",15.402,30.922,15.349,11.471
54.448,61.323,42.257,30,43.469,"Class3","S",48.282,22.246,26.503,73.762
77.794,42.884,23.825,79,51.345,"Class2","Y",92.277,17.452,95.701,75.621
2.515,91.144,54.802,70,89.222,"Class1","D",23.466,50.941,72.322,59.596
61.733,45.657,45.729,50,40.48,"Class3","D",57.05,18.215,25.922,85.239
-7.564,90.769,90.478,71,84.221,"Class1","G",29.054,8.698,93.845,37.566
48.064,73.443,42.316,50,40.002,"Class3","D",49.099,19.105,25.259,96.924
42.047,26.273,31.592,48,59.663,"Class4","O",29.822,50.172,33.103,5.874
77.652,43.58,34.635,80,53.419,"Class2","N",86.551,49.544,92.604,74.796
26.34,88.259,96.486,71,83.948,"Class1","D",69.717,43.351,61.783,35.973
30.896,52.839,29.255,94,34.721,"Class4","O",15.849,39.043,17.338,11.008
55.742,28.116,40.786,44,41.708,"Class3","R",56.722,17.303,26.944,47.888
27.658,89.548,41.426,69,85.264,"Class1","O",26.786,7.506,76.331,38.547
77.769,44.504,29.769,91,23.922,"Class2","N",83.958,26.118,94.198,99.746
57.676,78.449,38.937,71,29.067,"Class3","S",53.672,17.793,24.411,85.572
39.747,65.719,58.25,44,42.926,"Class4","Z",27.283,31.28,17.868,6.105
46.469,62.44,41.502,76,44.469,"Class3","N",57.547,19.786,25.958,69.102
13.69,91.968,54.798,69,83.188,"Class1","D",59.39,39.182,54.921,46.093
20.252,41.915,39.006,59,NA,"Class4","Z",19.98,40.811,12.318,14.098
46.041,20.759,47.499,37,25.036,"Class4","C",15.607,40.096,24.23,11.588
74.46,41.352,43.54,71,45.071,"Class3","R",37.7,20.781,24.351,90.626
-12.472,89.73,51.985,69,83.595,"Class1","M",60.126,52.697,56.843,66.143
36.577,69.564,7.034,72,69.237,"Class4","O",17.662,38.715,15.562,16.673
20.947,90.742,53.557,71,86.744,"Class1","G",19.255,43.555,69.523,62.147
18.828,88.113,53.442,69,83.438,"Class1","G",74.113,9.534,65.111,53.194
49.81,30.683,42.055,16,43.164,"Class3","S",60.97,22.121,24.176,92.691
77.916,43.236,33.312,33,42.172,"Class2","M",57.212,14.867,NA,76.756
15.126,90.474,56.037,69,80.765,"Class1","G",74.794,15.837,59.263,43.422
26.787,15.752,13.566,58,53.022,"Class4","Z",41.3,32.851,17.186,8.548
57.713,55.264,44.085,78,41.493,"Class3","S",43.056,22.045,23.684,71.471
27.186,19.795,49.263,91,53.232,"Class4","D",22.134,34.65,22.832,10.536
43.604,34.265,72.292,92,37.072,"Class4","Z",38.397,35.745,34.248,6.145
76.65,45.04,38.417,87,43.949,"Class2","Y",78.121,13.153,84.333,83.295
77.956,43.909,30.168,80,17.457,"Class2","Y",90.805,16.563,81.872,89.288
76.507,45.366,29.361,32,56.626,"Class2","M",70.741,18.505,97.376,93.782
17.124,71.836,49.23,72,24.298,"Class4","N",32.157,33.762,23.593,3.683
20.99,90.775,53.576,70,84.232,"Class1","G",19.467,72.596,84.682,52.847
42.22,61.716,39.586,27,40.86,"Class3","H",36.118,18.312,25.364,53.653
25.804,89.984,86.396,71,80.979,"Class1","O",12.847,82.476,87.563,43.387
5.353,89.736,71.569,71,86.201,"Class1","M",52.349,64.644,91.107,57.278
17.346,89.917,93.959,71,81.934,"Class1","B",85.484,45.681,67.119,58.539
53.407,31.562,17.356,81,37.007,"Class4","D",22.519,33.531,35.341,12.626
77.678,46.781,37.704,71,54.691,"Class2","L",71.886,39.454,97.49,86.909
77.89,41.405,39.441,52,52.294,"Class2","N",70.705,34.474,79.022,100.327
28.403,32.538,28.416,92,44.981,"Class4","C",13.629,29.891,12.368,13.42
18.526,69.499,42.083,39,47.074,"Class3","H",45.22,19.333,23.519,67.264
77.9,43.884,34.797,35,37.489,"Class2","M",79.006,48.669,86.522,80.788
