"KGE1","ZCT2","XFI3","XCR4","Output20","RPT5","VDN6","SFI7","VGU8","GPL9"
44.217,35.34,"J",71.13,"Class1",18.526,8.709,51.253,86.957,12
71.97,71.053,"U",48.716,"Class2",37.152,18.34,44.897,93.157,50
84.113,72.809,"I",46.126,"Class2",63.161,5.166,66.718,92.319,NA
75.762,72.316,"E",47.084,"Class2",14.55,5.76,60.658,91.199,39
81.564,70.88,"I",48.22,"Class2",28.196,-0.266,57.643,91.789,2
54.457,18.104,"J",67.496,"Class1",32.871,9.778,51.259,65.45,26
28.32,22.137,"J",58.344,"Class1",30.35,7.836,51.033,60.844,38
94.157,70.419,"U",47.242,"Class2",13.938,18.95,44.684,94.132,10
28.656,29.511,"S",65.914,"Class1",16.761,9.573,49.591,79.24,36
50.269,29.043,"T",69.338,"Class1",32.668,10.405,49.57,79.404,38
87.108,72.458,"U",47.482,"Class2",62.248,11.478,48.931,93.712,44
41.175,40.392,"N",74.358,"Class1",22.239,24.223,49.404,87.049,26
85.485,72.509,"G",45.746,"Class2",16.82,10.989,54.124,92.115,NA
69.602,71.708,"I",47.639,"Class2",18.879,11.965,62.647,92.723,6
81.368,71.715,"X",47.739,"Class2",33.82,42.349,60.6,92.25,3
69.196,71.412,"I",47.8,"Class2",64.132,19.411,48.813,92.907,NA
37.198,16.006,"N",63.217,"Class1",30.792,11.566,50.271,86.444,NA
45.313,20.238,"D",61.514,"Class1",13.955,10.378,49.886,62.502,18
46.512,13.581,"S",69.062,"Class1",26.481,7.746,51.136,78.86,23
87.84,71.653,"U",46.999,"Class2",17.461,4.777,71.976,92.158,8
92.33,73.16,"U",47.983,"Class2",18.477,22.989,54.849,91.811,10
52.37,33.321,"N",73.969,"Class1",25.861,19.786,49.066,83.751,27
35.132,12.676,"J",66.089,"Class1",20.024,10.938,51.542,42.792,40
30.985,9.287,"S",63.503,"Class1",31.379,NA,50.131,87.751,13
38.081,34.006,"S",80.792,"Class1",7.808,2.648,50.904,47.125,NA
41.326,19.292,"S",61.79,"Class1",5.45,18.688,49.871,54.129,37
53.604,20.077,"D",65.277,"Class1",19.848,8.665,49.122,46.499,22
93.24,70.14,"U",47.324,"Class2",39.033,23.483,58.991,91.519,58
90.01,72.099,"I",49.403,"Class2",21.278,8.728,57.619,92.848,46
95.245,70.407,"X",46.903,"Class2",21.547,17.009,72.724,93.425,36
84.441,72.926,"I",47.419,"Class2",23.991,13.646,71.965,92.786,NA
51.745,20.741,"D",71.523,"Class1",11.503,10.802,50.981,89.85,11
91.731,70.177,"I",47.799,"Class2",24.305,15.648,45.994,93.384,48
43.49,19.658,"S",51.931,"Class1",7.908,13.132,49.399,79.38,28
36.824,5.601,"N",49.526,"Class1",20.071,4.525,49.441,37.475,25
42.947,16.067,"J",54.953,"Class1",31.717,8.043,49.246,49.151,19
52.619,27.561,"T",65.454,"Class1",32.509,12.243,50.16,65.728,21
83.872,71.756,"E",48.532,"Class2",14.492,33.818,71.173,92.838,56
94.793,70.266,"X",44.866,"Class2",19.576,24.965,60.776,92.746,46
41.414,21.873,"S",61.665,"Class1",19.742,1.807,50.501,42.474,25
81.348,70.934,"X",46.629,"Class2",41.393,-0.088,68.673,93.684,14
71.957,72.543,"U",47.52,"Class2",60.283,14.89,57.621,92.167,14
53.542,15.364,"J",68.416,"Class1",21.096,6.82,50.746,65.31,17
42.925,28.2,"N",45.027,"Class1",33.698,12.609,50.718,76.926,NA
78.544,69.67,"G",46.387,"Class2",60.172,7.794,72.687,92.132,49
30.274,16.525,"S",62.093,"Class1",30.161,10.147,50.465,69.898,32
85.151,70.807,"E",47.928,"Class2",39.421,10.618,70.349,91.598,NA
68.639,70.973,"I",48.624,"Class2",49.013,22.566,70.797,94.861,NA
54.578,17.902,"N",72.428,"Class1",32.654,12.197,51.311,76.853,43
35.045,35.313,"T",58.723,"Class1",9.065,5.26,49.587,92.468,11
42.641,13.02,"S",56.158,"Class1",15.399,NA,50.79,75.049,42
40.778,17.664,"N",65.209,"Class1",14.634,5.685,49.479,49.188,42
89.526,73.559,"G",48.154,"Class2",56.88,9.151,59.092,92.535,56
45.899,22.742,"T",80.168,"Class1",15.755,-1.61,49.213,73.689,11
73.757,72.174,"I",48.852,"Class2",43.427,8.064,43.91,92.74,35
89.971,72.012,"X",47.493,"Class2",38.045,2.505,48.469,93.48,17
35.974,28.382,"N",65.979,"Class1",22.33,5.129,51.265,53.068,42
97.783,70.583,"X",49.044,"Class2",21.516,12.767,51.887,91.65,68
47.265,20.807,"N",78.217,"Class1",24.983,20.325,51.421,76.778,29
28.235,39.995,"N",67.416,"Class1",35.917,14.639,49.221,75.947,34
97.102,70.038,"E",48.009,"Class2",35.459,20.25,43.32,93.356,57
37.556,26.646,"T",62.232,"Class1",15.289,13.983,49.493,42.822,25
45.001,22.107,"N",61.596,"Class1",20.618,17.317,51.771,70.553,43
29.828,36.59,"N",52.391,"Class1",16.178,11.081,51.652,86.542,11
49.512,11.741,"T",53.666,"Class1",30.397,3.909,49.495,56.725,31
48.234,10.025,"S",74.81,"Class1",16.825,15.668,50.465,52.459,38
40.891,28.516,"S",61.459,"Class1",19.047,15.352,51.555,72.916,9
91.293,68.637,"I",47.327,"Class2",57.542,34.038,51.657,92.884,19
45.456,26.252,"S",61.55,"Class1",25.61,13.653,49.715,78.089,28
51.525,23.216,"N",64.965,"Class1",12.436,25.966,50.507,73.241,36
44.739,34.759,"D",58.638,"Class1",7.566,7.966,51.219,55.519,30
71.409,69.898,"E",48.204,"Class2",40.88,NA,72.943,93.463,13
93.553,69.836,"U",46.752,"Class2",17.848,30.77,65.984,92.77,66
37.016,11.029,"J",67.078,"Class1",29.576,13.825,50.351,64.707,36
86.999,71.536,"G",46.77,"Class2",63.946,7.901,56.116,93.2,24
53.635,21.106,"T",57.404,"Class1",6.865,14.743,49.849,81.276,30
49.368,28.341,"S",72.951,"Class1",29.664,10.932,51.497,33.318,13
36.965,17.853,"S",51.608,"Class1",20.547,14.551,49.816,87.082,38
95.285,72.006,"E",49.313,"Class2",41.736,27.833,45.659,92.203,13
55.511,26.903,"S",74.321,"Class1",10.057,2.191,49.444,75.224,16
73.082,71.518,"X",48.162,"Class2",37.37,21.622,56.722,92.174,10
82.062,72.325,"E",47.062,"Class2",50.232,2.816,51.299,92.814,30
85.668,70.531,"U",46.352,"Class2",35.417,26.786,48.637,92.825,35
40.106,22.296,"T",54.046,"Class1",28.594,16.151,50.624,34.364,NA
55.209,27.607,"S",66.421,"Class1",33.448,4.49,50.597,58.072,39
46.71,26.548,"S",70.683,"Class1",17.486,2.343,49.431,53.912,41
78.66,70.855,"G",46.75,"Class2",13.729,14.275,55.269,92.381,43
96.091,70.036,"G",48.335,"Class2",40.502,21.176,43.346,91.831,69
68.312,70.098,"E",46.318,"Class2",21.744,23.428,63.137,91.963,5
35.899,21.759,"T",70.788,"Class1",18.274,11.967,49.074,62.916,22
41.055,11.583,"T",78.496,"Class1",29.991,-3.977,49.048,62.215,19
45.633,24.126,"D",67.422,"Class1",16.278,9.11,50.053,46.774,NA
82.283,74.27,"E",46.916,"Class2",29.303,29.995,56.507,94.6,66
51.116,24.949,"N",60.994,"Class1",7.698,3.003,49.166,75.174,43
82.867,71.182,"U",47.966,"Class2",31.209,21.886,63.091,93.988,74
54.191,17.686,"N",64.877,"Class1",10.081,NA,50.895,67.95,19
33.576,19.899,"T",61.74,"Class1",11.498,17.74,50.907,64.998,17
74.441,71.863,"U",47.823,"Class2",16.782,19.14,57.319,94.141,60
43.355,26.728,"T",62.476,"Class1",22.469,5.003,50.312,88.035,30
29.558,30.357,"D",64.885,"Class1",33.367,10.83,50.442,70.865,11
90.895,71.109,"U",46.966,"Class2",19.843,NA,70.816,93.344,4
51.044,25.973,"N",60.48,"Class1",10.125,11.036,50.873,81.089,31
77.975,70.312,"U",47.192,"Class2",17.754,34.674,57.279,91.881,65
96.775,72.221,"G",48.195,"Class2",57.567,NA,58.51,92.74,67
87.838,70.343,"I",46.019,"Class2",40.05,21.539,65.144,91.678,29
45.078,12.732,"N",64.787,"Class1",29.7,28.681,50.722,54.205,41
91.366,71.414,"U",47.411,"Class2",55.068,9.667,43.028,92.209,53
77.812,69.727,"X",49.743,"Class2",57.779,17.798,57.39,92.756,13
40.829,-6.36,"N",65.087,"Class1",17.29,NA,49.7,72.638,15
35.023,17.489,"D",60.138,"Class1",28.685,1.418,51.773,51.32,34
78.435,73.054,"E",50.143,"Class2",55.136,19.646,68.354,93.145,73
93.833,71.616,"U",46.891,"Class2",48.811,7.012,51.348,92.433,25
34.485,13.801,"S",57.51,"Class1",30.126,-6.929,51.536,70.583,16
44.824,31.283,"D",69.221,"Class1",24.082,NA,49.53,68.867,14
81.357,68.492,"U",49.393,"Class2",54.714,20.163,72.475,94.386,62
77.288,71.792,"U",48.876,"Class2",23.623,8.161,46.498,92.508,16
43.891,21.068,"T",84.732,"Class1",8.1,-1.996,50.956,78.149,41
37.55,16.76,"D",73.602,"Class1",10.412,11.64,50.826,76.463,18
47.741,9.242,"N",81.035,"Class1",30.488,19.783,49.599,74.942,13
35.084,28.594,"D",75.634,"Class1",11.109,13.299,49.557,74.675,16
69.601,71.523,"E",47.237,"Class2",62.982,6.763,52.069,90.871,22
31.991,18.31,"S",69.246,"Class1",23.928,25.407,51.529,69.234,11
83.049,71.121,"U",48.419,"Class2",39.025,17.907,48.652,92.282,69
95.621,72.479,"U",46.625,"Class2",15.674,20.304,51.199,92.197,37
73.478,71.607,"G",47.065,"Class2",24.153,23.987,55.338,94.015,74
85.215,71.638,"U",46.825,"Class2",51.902,9.855,54.252,92.61,22
52.766,9.272,"N",56.125,"Class1",28.551,19.29,49.485,45.528,23
39.819,28.598,"T",72.76,"Class1",13.753,10.724,49.425,83.543,13
94.336,69.904,"E",47.105,"Class2",13.884,8.138,71.686,94.715,70
88.348,68.448,"U",48.049,"Class2",29.841,22.436,54.041,92.627,56
96.222,71.182,"X",47.594,"Class2",63.562,15.312,54.29,91.982,38
86.705,71.671,"U",47.827,"Class2",52.347,NA,44.659,90.892,70
89.101,71.663,"U",47.314,"Class2",55.691,1.789,64.371,92.304,39
43.878,28.021,"T",56.422,"Class1",31.855,10.013,50.527,88.009,11
32.756,12.201,"S",69.94,"Class1",8.184,11.945,51.925,83.133,19
42.622,12.649,"T",55.845,"Class1",24.09,NA,51.376,81.774,23
49.77,22.128,"S",61.287,"Class1",31.343,12.033,50.331,70.932,14
32.691,31.286,"J",73.352,"Class1",6.217,9.701,50.734,96.023,18
35.327,27.229,"T",71.284,"Class1",5.49,16.677,49.498,68.321,38
42.383,17.689,"J",80.883,"Class1",27.936,9.923,51.737,72.642,41
70.571,71.562,"X",46.342,"Class2",28.532,0.214,71.204,94.523,NA
92.121,71.959,"E",46.664,"Class2",16.966,26.791,51.49,91.459,13
51.875,27.478,"J",66.45,"Class1",9.477,5.5,50.464,112.182,21
79.645,70.169,"U",46.927,"Class2",53.811,15.79,68.246,92.8,72
79.109,69.583,"X",47.092,"Class2",55.363,12.626,44.082,92.482,74
39.998,20.075,"N",63.434,"Class1",27.753,8.582,51.616,73.223,43
81.269,71.603,"G",48.967,"Class2",14.455,10.13,58.03,92.747,51
31.326,17.631,"J",58.066,"Class1",6.783,16.671,50.208,68.94,37
71.229,71.058,"I",47.348,"Class2",53.442,23.713,53.034,92.752,52
83.761,71.284,"I",48.161,"Class2",60.585,1.228,52.92,90.848,25
43.143,40.798,"S",52.649,"Class1",9.196,6.549,50.19,68.455,21
40.562,29.214,"D",71.746,"Class1",27.411,22.7,49.904,71.681,16
73.777,68.508,"E",46.779,"Class2",58.639,5.02,60.813,92.82,47
82.883,71.044,"I",46.418,"Class2",36.982,14.193,62.648,93.021,28
35.384,28.706,"J",68.477,"Class1",22.044,8.063,49.167,72.29,42
54.305,16.093,"S",64.855,"Class1",29.679,4.972,51.732,67.632,40
51.599,24.148,"S",56.279,"Class1",21.81,-2.793,49.975,76.056,25
38.48,24.724,"T",61.383,"Class1",8.376,3.943,51.089,36.091,29
97.026,73.694,"U",49.291,"Class2",39.636,33.8,45.939,94.058,46
83.698,70.709,"U",48.573,"Class2",13.616,27.204,54.57,91.079,56
28.275,34.718,"T",65.317,"Class1",22.607,15.778,50.052,58.368,33
88.742,69.767,"I",46.541,"Class2",55.545,7.276,61.186,93.743,52
76.993,68.455,"U",46.77,"Class2",17.037,0.783,44.485,92.89,45
37.628,24.889,"D",66.491,"Class1",24.345,16.355,51.101,70.375,27
91.117,70.534,"U",46.557,"Class2",47.265,21.408,70.947,92.485,NA
76.064,69.731,"E",46.033,"Class2",43.784,1.138,66.347,92.939,69
50.921,29.136,"S",70.506,"Class1",27.919,2.251,51.46,58.872,42
33.44,18.021,"D",71.09,"Class1",8.503,2.966,49.39,76.571,41
49.675,7.769,"S",73.22,"Class1",27.323,8.461,50.73,78.061,30
70.246,70.778,"U",46.926,"Class2",49.598,13.714,55.251,93.57,39
95.073,72.526,"U",46.711,"Class2",62.614,20.021,59.08,90.585,67
48.847,33.779,"S",61.385,"Class1",6.626,18.017,49.381,70.032,41
88.263,70.254,"X",47.56,"Class2",17.687,9.457,70.273,93.364,46
81.208,70.226,"E",49.336,"Class2",52.282,14.272,59.325,93.057,64
89.992,70.125,"X",47.9,"Class2",27.286,19.414,69.194,93.683,43
37.009,28.028,"D",69.621,"Class1",12.727,12.923,51.182,99.442,37
29.997,31.357,"N",61.988,"Class1",8.494,5.062,50.584,72.652,40
79.753,70.407,"E",46.549,"Class2",37.296,17.812,52.924,92.834,38
78.843,71.88,"U",45.9,"Class2",15.482,5.94,58.899,90.813,50
55.505,10.809,"D",67.494,"Class1",23.134,10.62,50.862,61.78,29
85.889,71.914,"X",49.088,"Class2",56.864,1.05,45.974,92.6,20
80.811,70.826,"I",47.386,"Class2",14.726,36.984,44.771,93.696,39
45.692,26.437,"S",72.003,"Class1",30.992,-2.561,50.509,69.171,43
90.906,71.694,"I",46.533,"Class2",44.269,9.133,53.984,92.219,68
97.849,71.683,"I",46.544,"Class2",40.252,15.629,72.524,93.209,28
30.487,17.698,"T",71.209,"Class1",18.532,8.909,50.543,72.306,28
85.347,72.129,"U",47.401,"Class2",60.054,20.439,46.854,93.849,61
71.13,70.096,"X",46.884,"Class2",57.309,15.721,61.482,94.072,73
40.563,20.041,"D",71.998,"Class1",28.48,14.555,51.507,65.828,14
98.28,72.316,"E",47.684,"Class2",30.343,1.491,65.208,92.133,NA
70.697,69.539,"X",47.898,"Class2",13.071,17.742,52.626,93.805,74
76.171,70.693,"E",45.42,"Class2",14.761,1.213,52.65,90.702,65
84.145,70.039,"I",46.547,"Class2",35.737,17.432,44.31,92.65,49
52.791,21.15,"J",67.427,"Class1",23.264,13.806,50.216,63.144,20
74.737,70.26,"G",47.001,"Class2",32.512,8.72,60.907,94.453,23
31.624,25.826,"T",67.021,"Class1",33.492,13.324,50.607,70.317,30
39.471,32.247,"T",73.269,"Class1",16.982,6.996,50.185,67.683,31
55.518,35.901,"J",60.274,"Class1",27.786,3.608,51.643,66.159,35
41.519,14.824,"S",79.596,"Class1",22.99,15.624,49.856,66.315,32
47.783,10.298,"J",68.553,"Class1",18.246,9.009,51.358,56.595,36
32.283,11.744,"N",60.176,"Class1",17.111,9.278,49.316,65.14,34
75.892,73.164,"E",45.94,"Class2",43.995,29.326,69.592,90.5,71
45.419,16.705,"N",61.329,"Class1",30.95,25.645,51.437,77.939,13
92.744,73.175,"U",49.228,"Class2",15.169,10.064,70.888,93.691,12
32.503,20.469,"N",59.106,"Class1",32.327,6.034,51.589,71.992,35
31.582,17.561,"D",62.66,"Class1",12.751,3.561,49.847,65.201,28
37.348,31.882,"S",57.266,"Class1",5.479,6.899,50.629,66.201,39
71.336,70.607,"X",46.029,"Class2",40.812,8.372,65.146,93.659,20
83.346,70.671,"X",47.729,"Class2",64.955,14.127,59.85,91.864,44
48.613,23.191,"S",69.682,"Class1",28.875,18.796,49.46,72.925,24
43.064,21.894,"S",54.657,"Class1",24.118,16.82,49.854,63.221,19
31.957,33.337,"D",84.685,"Class1",13.012,13.304,50.739,62.327,24
91.369,69.189,"G",47.917,"Class2",57.682,22.566,59.794,92.292,41
36.463,13.421,"J",77.335,"Class1",11.016,16.468,50.953,62.066,33
35.086,12.431,"J",57.364,"Class1",17.249,7.445,50.871,68.473,18
93.615,70.389,"X",48.442,"Class2",63.474,8.254,55.221,91.341,43
94.904,70.981,"G",47.095,"Class2",27.825,27.542,70.784,91.543,31
73.253,69.794,"E",46.244,"Class2",63.078,32.039,62.736,90.575,39
52.065,21.1,"D",73.137,"Class1",21.654,18.729,49.817,44.998,39
35.427,25.696,"D",57.911,"Class1",27.525,1.741,49.163,77.662,31
33.09,2.053,"N",56.432,"Class1",16.619,NA,49.346,76.383,14
39.69,11.767,"N",70.436,"Class1",32.791,12.798,51.123,86.184,42
43.994,32.114,"S",48.951,"Class1",30.006,NA,49.597,67.275,17
92.872,68.743,"G",49.444,"Class2",57.594,17.417,49.061,92.517,30
33.125,20.352,"T",72.135,"Class1",6.795,7.753,50.772,82.708,NA
37.232,5.938,"J",60.562,"Class1",5.51,14.032,50.64,61.14,10
40.688,17.29,"N",70.582,"Class1",31.189,6.43,49.854,52.363,18
91.265,70.555,"E",48.512,"Class2",42.522,NA,70.932,92.642,29
85.527,71.23,"G",47.589,"Class2",30.719,18.57,63.942,93.618,67
73.494,72.161,"I",46.469,"Class2",61.503,19.993,55.089,93.626,57
28.744,9.49,"N",71.533,"Class1",31.803,16.708,51.768,54.497,9
39.364,26.336,"J",64.246,"Class1",35.373,7.107,50.793,59.729,39
98.81,70.844,"U",47.722,"Class2",45.086,8.977,58.578,91.216,68
97.272,69.732,"G",47.508,"Class2",29.389,NA,43.209,91.267,19
30.439,18.753,"J",52.517,"Class1",28.312,5.023,49.892,53.003,35
54.173,22.15,"T",60.129,"Class1",35.49,9.979,50.159,63.966,22
52.51,8.365,"D",66.657,"Class1",11.154,6.154,49.249,82.596,26
68.8,70.544,"X",47.736,"Class2",17.31,10.692,54.836,93.09,58
30.313,13.654,"D",57.554,"Class1",35.042,NA,51.561,56.398,32
30.98,17.301,"J",77.358,"Class1",18.248,15.902,51.242,94.686,9
51.346,14.544,"D",70.925,"Class1",13.097,17.684,50.828,63.149,30
53.501,29.337,"J",60.709,"Class1",20.898,2.715,50.332,79.687,19
88.454,70.904,"G",47.618,"Class2",47.174,1.387,49.244,92.151,71
50.587,10.528,"N",68.709,"Class1",20.376,15.767,51.365,66.238,35
96.992,68.812,"U",47.452,"Class2",50.729,10.32,63.791,93.691,5
85.007,70.871,"X",49.77,"Class2",50.511,17.744,69.292,92.802,46
34.121,41.812,"J",77.375,"Class1",7.036,11.591,49.107,78.002,16
88.15,72.457,"I",46.703,"Class2",57.511,32.506,68.218,91.209,24
78.745,71.968,"G",48.056,"Class2",32.442,5.761,50.612,92.388,58
76.722,71.462,"U",47.423,"Class2",23.696,11.203,51.45,93.51,2
41.758,15.773,"N",60.075,"Class1",27.537,4.964,49.033,87.043,13
35.497,25.402,"S",45.906,"Class1",7.542,12.693,51.733,69.098,42
80.16,69.529,"X",45.969,"Class2",25.405,-3.404,45.904,92.658,62
45.899,21.161,"D",61.218,"Class1",14.769,11.021,50.421,62.351,10
71.826,70.625,"U",48.653,"Class2",13.96,38.924,71.561,92.949,NA
85.693,69.389,"U",49.685,"Class2",24.679,12.185,47.315,93.142,57
39.488,20.384,"J",58.478,"Class1",15.344,13.068,51.185,72.034,17
40.348,17.201,"N",68.855,"Class1",24.25,-0.79,51.351,42.675,33
44.779,20.871,"T",71.607,"Class1",20.116,0.626,49.181,65.909,9
32.051,17.782,"S",65.285,"Class1",26.326,4.541,50.091,86.485,22
68.763,69.062,"I",49.291,"Class2",46.212,13.564,49.434,92.839,16
78.418,71.923,"U",49.681,"Class2",25.404,23.737,67.933,93.154,17
81.852,70.456,"X",46.944,"Class2",20.064,24.54,54.19,92.149,66
28.043,22.647,"D",56.125,"Class1",13.849,11.954,51.98,47.381,23
78.467,67.532,"E",46.865,"Class2",25.315,25.161,54.335,92.367,60
41.836,42.347,"T",68.98,"Class1",34.146,11.213,50.442,66.134,28
33.483,19.747,"T",64.734,"Class1",23.718,NA,51.819,116.545,34
92.552,73.559,"U",46.435,"Class2",23.275,13.837,61.776,91.772,26
75.462,70.276,"G",45.622,"Class2",15.383,0.874,54.474,91.516,24
73.092,70.61,"E",47.544,"Class2",40.406,4.892,43.24,92.507,7
75.429,73.315,"G",48.593,"Class2",39.397,12.621,47.659,92.593,42
98.883,73.421,"I",48.617,"Class2",15.17,34.039,59.476,91.331,25
78.732,70.874,"X",49.484,"Class2",61.763,NA,45.149,92.72,39
80.503,69.567,"E",48.296,"Class2",54.095,11.292,64.356,92.566,9
42.147,9.686,"N",58.834,"Class1",24.843,12.952,49.559,66.714,39
49.232,36.435,"T",83.909,"Class1",22.463,17.592,49.527,66.954,13
83.11,72.109,"I",47.181,"Class2",56.149,11.003,49.06,94.808,NA
81.905,70.39,"I",47.179,"Class2",21.964,17.17,72.644,92.852,16
94.313,72.497,"X",48.102,"Class2",63.41,7.696,60.368,92.875,56
90.078,70.569,"I",47.233,"Class2",24.255,15.526,51.423,93.36,72
87.777,71.033,"E",46.898,"Class2",50.085,-5.72,60.709,93.251,NA
45.363,13.331,"J",57.607,"Class1",25.527,18.908,51.121,65.178,27
97.751,70.362,"E",49.026,"Class2",13.493,26.46,70.652,94.714,11
95.701,73.182,"X",49.072,"Class2",54.671,21.764,48.292,93.08,47
36.125,19.502,"J",57.356,"Class1",11.316,4.154,50.264,77.522,17
35.271,8.975,"T",66.841,"Class1",29.953,17.447,50.38,85.381,16
77.354,69.902,"I",48.473,"Class2",48.709,49.096,65.496,92.387,25
35.39,40.163,"N",62.196,"Class1",35.324,8.818,51.992,76.087,21
71.023,69.319,"I",48.771,"Class2",64.086,1.222,44.2,92.858,40
98.139,69.158,"E",49.623,"Class2",50.066,25.799,66.57,92.553,65
78.599,71.596,"G",48.498,"Class2",35.666,22.69,55.637,92.862,70
85.869,70.991,"G",47.181,"Class2",15.189,NA,56.006,92.137,4
43.168,31.694,"S",55.594,"Class1",17.585,11.363,51.675,84.992,41
34.148,39.163,"T",67.526,"Class1",17.408,21.68,50.882,87.192,NA
80.123,68.883,"E",46.913,"Class2",51.875,16.353,69.193,92.788,72
48.725,13.483,"D",66.401,"Class1",7.172,14.746,50.471,69.017,11
78.593,71.591,"E",47.505,"Class2",48.492,21.336,61.932,91.166,4
78.393,70.482,"I",47.411,"Class2",19.605,NA,52.65,91.94,2
54.276,18.728,"S",68.413,"Class1",8.658,12.889,50.32,73.292,29
93.735,72.025,"X",47.574,"Class2",13.961,27.262,70.654,91.005,49
96.523,72.284,"X",48.133,"Class2",36.022,2.277,59.447,92.624,19
54.068,18.359,"S",62.444,"Class1",34.224,14.543,51.136,49.519,19
73.544,70.492,"E",45.185,"Class2",42.891,4.309,70.967,94.765,53
74.789,67.903,"G",48.604,"Class2",58.685,39.231,55.803,92.469,NA
54.31,28.264,"D",62.366,"Class1",28.752,10.134,51.594,84.034,42
52.484,23.687,"D",60.221,"Class1",35.743,5.359,51.341,49.551,31
68.737,72.231,"X",47.508,"Class2",21.281,19.886,46.195,93.385,NA
52.524,23.137,"N",57.306,"Class1",12.56,11.004,50.452,45.109,27
41.064,35.097,"D",55.597,"Class1",5.508,16.869,49.191,53.396,NA
36.671,21.695,"T",67.968,"Class1",23.851,10.614,51.464,69.131,27
48.72,6.59,"T",60.244,"Class1",15.597,13.747,51.419,51.776,24
47.38,40.39,"S",66.97,"Class1",16.33,17.902,50.829,57.891,12
33.288,25.648,"T",68.375,"Class1",11.58,8.474,51.815,56.397,38
32.12,19.694,"D",56.915,"Class1",12.346,12.968,50.85,66.744,26
95.314,72.827,"X",47.845,"Class2",27.814,13.731,52.259,92.373,38
37.725,22.99,"T",65.788,"Class1",13.987,9.746,49.818,78.784,11
40.639,34.618,"J",60.623,"Class1",30.533,13.694,49.846,47.428,10
69.043,71.37,"U",48.901,"Class2",25.342,0.696,64.507,91.386,17
36.726,21.389,"J",69.696,"Class1",9.267,NA,51.412,99.21,9
35.662,30.773,"D",77.41,"Class1",18.349,16.632,49.941,36.124,31
38.806,12.216,"J",66.598,"Class1",24.999,6.074,51.711,64.491,28
39.563,19.553,"D",69.517,"Class1",15.319,6.016,50.637,70.271,37
92.01,71.174,"X",48.485,"Class2",37.981,21.218,72.759,93.969,53
55.678,8.871,"T",75.728,"Class1",24.024,12.41,51.256,79.953,35
90.977,68,"I",47.684,"Class2",41.209,18.446,62.521,91.725,36
98.628,72.348,"I",48.877,"Class2",40.577,19.252,44.56,92.087,30
36.586,30.493,"D",64.755,"Class1",22.551,8.912,49.713,89.622,19
53.528,9.207,"S",55.475,"Class1",15.703,9.072,50.088,74.118,14
74.29,69.818,"U",45.857,"Class2",19.191,12.837,54.522,92.352,32
94.776,69.81,"I",47.775,"Class2",40.932,24.052,72.989,90.27,21
85.831,72.764,"U",46.51,"Class2",60.44,18.753,60.116,92.461,8
87.158,69.093,"U",47.314,"Class2",49.755,24.095,68.604,91.585,17
42.244,22.081,"D",63.256,"Class1",15.232,13.22,51.523,47.505,31
69.056,71.871,"U",47.859,"Class2",20.658,22.795,45.228,93.758,28
90.284,71.081,"E",47.146,"Class2",20.568,NA,46.324,93.118,33
48.15,24.05,"J",62.894,"Class1",31.447,12.188,49.133,86.548,43
36.571,16.805,"J",65.162,"Class1",11.874,13.134,49.731,76.423,10
98.138,74.133,"U",48.002,"Class2",14.801,23.248,64.75,91.894,26
70.084,72.336,"X",47.353,"Class2",38.607,NA,59.954,92.502,20
72.091,69.867,"E",46.202,"Class2",37.681,-2.084,71.364,92.532,40
54.807,38.111,"N",73.057,"Class1",22.524,17.793,51.623,76.331,NA
46.933,30.647,"J",68.654,"Class1",32.887,5.155,51.653,45.803,15
