"Output10","CES1","DTC2","VDM3","KMC4","NVK5","TXO6","JMA7","RYZ8","ECP9","GJD10","MQI11","AQX12"
"Class2",82.205,"J","Q",15.227,34.986,77.126,87.497,37,66.24,22.869,NA,26
"Class4",79.156,"Q","S",40.128,13.963,40.276,89.476,19,62.588,48.918,40.109,24
"Class2",77.105,"A","C",10.401,29.84,78.669,87.285,54,76.473,38.503,NA,45
"Class2",74.692,"J","A",27.842,33.025,47.154,87.336,76,76.113,58.439,43,39
"Class2",77.349,"J","Z",20.86,24.372,24.553,87.334,78,68.62,60.63,34.076,36
"Class2",85.986,"I","A",3.893,45.187,58.271,87.733,49,74.534,51.966,51.107,38
"Class5",82.215,"N","Q",22.181,69.164,58.89,64.54,10,49.607,76.549,50.595,61
"Class3",99.969,"P","C",14.629,40.008,33.983,51.859,28,82.571,34.199,46.286,73
"Class5",75.679,"O","Y",12.003,10.004,78.999,50.379,11,58.35,67.727,40.512,61
"Class2",86.742,"K","Q",24.771,2.656,76.21,87.43,51,76.659,44.852,48.515,32
"Class5",61.576,"N","E",15.107,53.171,57.275,46.313,11,67.501,70.499,26.077,68
"Class2",84.983,"J","C",19.259,3.478,20.662,87.91,86,74.981,32.002,48.523,34
"Class5",69.548,"K","Y",13.41,32.503,85.243,50.66,12,63.36,56.463,36.896,58
"Class2",76.765,"A","C",25.989,6.64,39.557,87.279,58,67.199,52.595,NA,39
"Class3",64.522,"P","N",14.096,33.02,32.69,23.431,41,81.131,13.906,54.02,71
"Class4",71.008,"L","G",11.096,11.871,42.417,77.485,12,66.979,45.586,45.034,25
"Class2",87.727,"J","P",6.791,2.902,77.771,88.643,66,55.358,32.702,39.809,41
"Class4",71.013,"U","S",38.908,15.913,40.115,83.531,1,79.725,34.606,NA,59
"Class5",71.087,"N","I",21.531,48.331,79.519,60.827,10,89.957,60.101,52.44,58
"Class4",76.325,"U","G",40.383,11.717,38.879,86.837,6,77.155,25.88,40.9,42
"Class5",75.994,"A","Q",24.698,13.333,78.158,46.933,10,91.81,56.337,20.245,73
"Class2",79.504,"Y","Z",4.442,39.394,77.546,87.744,92,55.232,68.695,51.545,42
"Class2",84.424,"Y","Z",26.393,38.632,47.095,87.828,72,56.69,48.517,46.057,20
"Class4",78.919,"L","D",23.756,0.205,41.17,82.053,17,56.681,29.398,42.554,45
"Class2",81.652,"Y","Q",3.319,20.238,30.165,87.218,79,54.994,26.813,57.16,43
"Class4",73.087,"U","G",23.225,NA,37.226,83.961,2,87.605,41.704,43.776,55
"Class2",76.315,"A","C",11.809,13.969,20.614,87.818,67,57.803,21.579,39.882,33
"Class1",80.882,"H","P",32.487,60.279,70.269,14.295,54,36.953,50.201,42.407,59
"Class1",76.785,"T","C",33.128,78.348,51.009,74.103,62,33.398,50.54,51.666,78
"Class5",73.973,"N","Q",20.566,19.526,60.524,50.634,12,53.266,68.814,17.992,54
"Class4",78.504,"L","G",24.645,22.526,43.409,87.428,26,68.763,46.198,36.431,19
"Class1",95.425,"T","C",32.264,42.304,64.186,80.111,62,32.546,36.635,41.449,84
"Class1",75.136,"T","R",34.034,104.555,70.503,80.851,67,40.046,80.851,53.257,52
"Class5",76.438,"K","D",25.838,4.31,59.12,47.334,12,59.245,63.573,34.314,63
"Class4",73.784,"Q","C",11.589,18.071,37.429,90.074,12,74.872,19.879,39.126,62
"Class4",71.31,"V","S",-10.93,14.914,41.8,80.281,24,55.02,27.055,38.882,35
"Class2",86.222,"A","P",13.739,34.068,57.246,87.689,82,70.593,37.442,49.26,21
"Class1",97.042,"H","R",33.814,59.472,81.89,99.972,53,35.977,61.121,NA,63
"Class5",82.026,"O","D",23.79,12.267,65.933,50.276,12,84.941,53.097,26.795,53
"Class4",70.258,"V","S",37.528,NA,36.029,85.727,25,82.028,28.209,37.462,69
"Class4",70.959,"V","D",49.943,14.442,38.867,83.088,19,63.737,47.966,40.011,68
"Class1",84.783,"T","C",33.677,79.663,63.974,14.789,55,40.13,71.98,NA,65
"Class1",85.234,"L","R",32.888,57.47,72.737,43.754,54,37.582,45.31,51.123,67
"Class5",71.463,"K","E",23.906,75.015,85.755,55.156,11,82.756,70.573,48.024,59
"Class4",74.943,"V","Y",43.796,1.758,36.471,84.826,8,87.512,23.465,42.895,38
"Class4",77.837,"K","C",51.84,8.681,39.416,86.424,3,88.19,42.256,41.676,61
"Class5",75.607,"S","I",17.054,39.091,69.387,41.971,11,46.329,73.511,49.013,70
"Class1",91.881,"L","R",34.753,90.186,52.17,-9.752,53,33.183,80.81,41.851,57
"Class4",75.661,"Q","G",21.218,7.762,35.19,85.899,12,63.619,32.783,39.761,12
"Class4",78.035,"L","D",19.973,12.565,40.546,82.461,24,89.986,25.741,45.602,51
"Class1",80.3,"H","P",31.895,101.851,84.322,49.568,55,34.295,32.844,37.711,67
"Class5",60.098,"A","D",13.843,47.089,83.583,48.037,11,84.643,63.501,62.845,55
"Class2",85.574,"Y","A",20.711,16.225,38.97,87.702,74,59.592,40.518,40.407,30
"Class1",94.044,"H","P",33.132,43.979,66.3,52.22,59,37.641,47.697,49.723,66
"Class5",76.996,"N","E",19.714,32.384,71.526,48.204,11,58.021,74.513,25.677,59
"Class5",84.927,"O","Y",18.671,33.671,77.895,47.477,12,97.483,74.471,39.41,74
"Class5",59.627,"A","I",14.848,23.381,77.057,52.169,10,80.567,69.933,41.392,54
"Class1",73.145,"X","U",33.755,63.137,68.192,39.257,65,34.828,42.914,42.451,71
"Class5",95.446,"N","I",23.975,36.768,85.262,51.736,12,48.551,57.894,NA,75
"Class5",96.557,"S","Y",17.17,91.116,77.975,44.019,10,44.909,76.947,42.739,69
"Class2",87.211,"I","A",37.578,-8.618,58.257,87.566,59,75.82,55.305,46.369,37
"Class1",83.837,"T","P",33.124,79.201,59.115,66.567,55,35.518,37.43,46.664,58
"Class5",69.007,"N","I",23.153,29.268,58.846,50.866,11,45.351,60.281,8.115,57
"Class5",86.047,"S","Y",24.129,-0.991,60.509,50.34,10,76.822,69.312,29.831,54
"Class4",72.791,"L","Y",15.489,9.707,36.775,80.092,26,80.432,44.659,44.719,20
"Class2",83.096,"K","P",11.383,32.154,47.679,87.158,71,59.164,27.355,52.67,31
"Class4",74.462,"K","Y",16.406,10.952,40.952,83.99,24,69.636,38.898,41.912,81
"Class4",73.352,"V","G",19.135,9.204,38.311,86.807,0,51.943,23.383,36.182,76
"Class5",96.468,"S","Y",25.006,49.06,84.911,49.383,11,75.87,73.341,NA,67
"Class3",80.412,"C","I",14.06,41.962,50.158,-5.132,45,82.064,41.165,52.324,69
"Class3",59.667,"R","C",14.835,53.447,33.599,30.216,56,83.799,42.261,48.727,69
"Class2",79.213,"A","P",23.165,8.934,31.628,88.104,83,57.664,40.252,39.766,37
"Class5",80.757,"A","D",18.848,NA,61.806,62.529,12,66.136,61.241,41.774,79
"Class1",91.051,"H","C",32.117,73.442,78.433,62.33,65,39.451,71.739,43.09,32
"Class4",79.827,"U","S",40.146,19.596,37.413,82.538,22,75.471,40.367,47.089,42
"Class1",80.863,"X","U",33.283,81.563,51.594,10.46,60,34.718,61.072,39.178,59
"Class3",68.181,"K","C",15.943,41.413,31.101,40.533,60,81.483,23.031,52.031,72
"Class2",78.51,"A","Z",11.561,8.934,52.859,87.617,83,57.227,70.666,44.989,45
"Class4",72.636,"V","C",39.38,19.995,42.895,85.299,16,53.239,50.566,38.333,27
"Class4",72.361,"L","Y",10.941,10.242,41.631,92.076,18,84.362,24.721,49.732,68
"Class4",80.512,"Q","C",39.646,NA,38.63,90.476,1,67.386,23.394,44.62,28
"Class1",76.737,"L","P",34.424,96.44,82.72,-24.27,61,32.186,61.639,NA,88
"Class4",79.591,"V","S",38.633,9.019,38.497,95.283,24,78.549,16.412,41.851,40
"Class3",77.472,"R","C",13.415,46.271,56.119,45.145,36,83.091,54.142,54.91,71
"Class5",67.579,"K","I",9.932,40.425,79.17,60.759,12,89.202,72.031,45.565,67
"Class1",95.251,"H","P",32.658,61.248,82.835,29.508,55,36.334,32.919,31.363,40
"Class1",99.021,"T","X",32.749,105.114,78.709,33.953,63,35.306,36.295,36.34,44
"Class5",94.149,"A","D",22.643,69.851,74.495,56.054,11,91.308,53.595,47.145,66
"Class4",76.957,"K","C",32.473,20.122,43.13,82.712,1,68.297,20.915,42.175,29
"Class2",87.85,"K","A",26.515,17.183,58.677,87.286,28,60.023,33.401,38.172,36
"Class1",93.709,"P","R",31.984,93.048,69.88,92.656,52,39.237,71.309,40.022,54
"Class5",94.5,"N","E",20.788,7.804,74.888,49.631,10,45.059,64.819,28.335,60
"Class5",73.853,"S","E",24.895,52.311,68.377,49.62,12,86.68,52.858,26.132,58
"Class2",86.064,"J","A",25.103,16.961,25.583,87.039,87,57.983,67.51,54.786,29
"Class5",71.644,"S","Q",17.557,1.804,61.107,50.652,10,47.138,74.253,22.34,73
"Class1",91.254,"P","P",32.106,51.707,75.678,37.602,63,34.485,26.841,44.274,72
"Class5",92.916,"A","D",21.009,110.161,73.492,52.732,12,51.468,72.181,49.359,70
"Class1",92.37,"X","X",33.648,64.332,64.809,-17.393,64,39.924,42.671,40.53,74
"Class2",80.458,"Y","C",19.301,9.666,31.024,87.246,58,72.738,42.439,42.754,40
"Class4",77.325,"K","D",53.818,9.552,40.679,92.166,13,58.618,39.296,44.55,39
"Class4",72.077,"L","G",14.298,8.103,41.774,82.665,4,51.879,43.537,45.541,22
"Class4",73.278,"Q","D",17.365,16.062,37.009,88.123,8,69.655,11.022,38.986,76
"Class2",76.426,"I","A",16.34,2.293,31.091,87.48,73,77.346,42.778,46.081,21
"Class2",81.537,"J","Z",10.544,29.202,37.344,87.571,72,55.967,32.113,42.6,25
"Class5",59.904,"A","Q",3.376,30.857,62.836,41.454,10,72.902,75.816,20.812,63
"Class5",58.001,"N","Q",26.473,40.566,72.426,51.051,11,77.064,58.675,25.826,73
"Class2",77.824,"Y","P",16.245,32.622,46.683,87.749,83,75.063,51.751,41.485,27
"Class1",80.861,"P","U",33.558,40.003,83.791,55.304,54,38.007,76.89,55.259,99
"Class2",76.225,"J","A",18.045,12.83,26.329,88.008,38,75.902,21.54,46.44,33
"Class3",52.695,"F","J",13.522,49.003,52.74,69.397,47,82.812,32.666,44.165,69
"Class4",75.386,"K","Y",40.513,11.505,35.918,87.644,20,49.85,35.423,42.756,37
"Class4",73.677,"L","G",19.726,19.039,35.203,79.957,22,53.832,39.851,37.773,16
"Class3",88.032,"C","J",15.754,40.441,34.754,64.155,36,83.292,58.489,52.948,68
"Class1",83.197,"P","X",33.775,79.432,83.395,73.866,63,34.016,59.979,44.161,97
"Class5",89.779,"S","Y",16.614,24.171,63.149,48.769,11,51.238,62.025,NA,68
"Class3",95.215,"F","I",12.804,35.867,54.313,33.562,51,82.673,47.722,47.257,70
"Class5",73.303,"O","E",18.403,51.784,78.131,43.258,11,93.728,73.692,41.431,67
"Class4",77.437,"V","D",43.117,10.555,43.273,84.97,25,83.858,48.25,49.52,81
"Class2",74.329,"J","C",34.792,45.403,76.942,87.298,73,55.03,21.5,55.491,28
"Class1",74.392,"P","R",32.821,51.523,61.641,72.984,54,34.631,67.354,42.103,25
"Class1",84.045,"X","R",33.546,82.613,80.793,43.069,65,33.003,41.914,42.016,83
"Class3",81.556,"C","I",15.144,58.811,33.116,3.7,50,83.897,48.301,58.443,70
"Class4",75.759,"K","D",29.999,NA,36.145,86.359,9,57.462,14.381,38.665,20
"Class4",77.107,"Q","G",68.717,16.441,37.484,87.961,22,89.024,39.278,36.069,55
"Class5",76.761,"S","E",29.567,NA,79.978,56.268,11,93.635,54.717,25.888,70
"Class3",97.77,"P","N",13.614,61.797,52.298,19.436,44,81.606,19.552,NA,70
"Class5",85.44,"S","Y",9.509,41.298,81.287,42.697,10,83.226,73.921,17.396,66
"Class1",94.561,"P","R",32.678,63.599,51.879,89.095,64,39.852,37.798,40.174,29
"Class4",74.837,"L","C",38.187,18.443,35.441,87.836,17,60.502,31.311,39.848,33
"Class2",80.116,"K","Z",24.355,26.333,27.237,88.008,76,72.193,33.235,35.693,21
"Class4",69.088,"U","G",28.54,17.545,41.523,86.194,15,79.222,11.76,49.441,62
"Class3",85.88,"C","J",15.151,42.54,39.989,21.513,37,80.216,31.287,49.9,69
"Class1",83.635,"P","R",34.297,NA,64.976,76.492,62,33.019,61.497,39.89,80
"Class4",78.907,"Q","S",35.203,4.637,40.227,76.531,16,82.461,20.901,46.679,13
"Class1",91.605,"T","U",33.98,54.524,72.852,17.632,59,39.519,30.511,37.532,66
"Class5",91.331,"N","Q",17.417,45.698,61.419,56.724,12,74.454,54.506,18.624,55
"Class5",74.805,"N","Q",6.558,37.416,78.896,48.069,12,77.875,55.339,45.789,69
"Class3",93.873,"P","N",13.435,44.536,52.485,27.149,76,80.767,26.569,49.264,73
"Class5",96.948,"N","D",15.932,39.607,57.064,61.233,11,92.262,76.465,40.485,79
"Class3",82.143,"K","I",14.714,51.319,29.446,61.182,28,79.742,36.772,49.407,69
"Class3",64.278,"K","I",14.876,53.54,46.142,48.025,50,82.644,51.951,56.605,72
"Class4",69.437,"L","S",31.752,12.03,42.933,87.66,26,51.616,24.816,42.087,15
"Class2",84.769,"I","Z",12.206,28.383,31.342,87.86,83,74.511,21.666,54.203,38
"Class2",81.73,"A","C",17.424,35.447,63.407,87.375,56,56.954,33.576,49.551,16
"Class4",78.076,"K","C",60.023,14.183,38.384,80.863,26,58.515,50.544,NA,81
"Class2",80.242,"Y","Z",12.969,36.789,19.355,88.028,29,69.653,64.15,43.389,20
"Class2",80.579,"Y","C",24.302,40.561,52.01,87.695,34,72.55,50.661,34.465,38
"Class1",76.83,"X","C",32.73,68.419,69.558,25.091,60,38.96,37.418,46.188,48
"Class2",87.742,"J","P",16.312,12.899,52.263,87.482,39,69.141,41.77,NA,44
"Class2",87.066,"Y","C",17.104,50.629,48.257,87.204,30,55.328,47.848,51.584,19
"Class1",81.663,"X","P",32.319,69.082,72.693,49.736,60,36.439,73.374,32.94,81
"Class5",67.479,"K","D",16.78,32.597,64.649,49.315,10,85.537,54.676,23.714,65
"Class2",75.798,"I","Z",33.551,58.307,23.566,87.873,63,60.036,73.256,45.869,17
"Class4",70.261,"Q","G",15.671,17.786,36.032,79.669,0,79.818,34.516,42.949,70
"Class5",63.087,"S","I",25.912,36.475,78.732,55.725,11,94.151,70.959,28.657,62
"Class1",94.081,"H","C",34.198,57.709,80.448,-12.294,61,33.267,51.963,39.827,73
"Class2",75.134,"K","Z",22.056,42.232,64.756,87.862,38,67.139,34.246,54.456,39
"Class4",75.923,"K","G",20.992,11.265,43.067,91.959,19,74.875,44.439,43.133,65
"Class1",73.261,"P","X",32.961,42.495,70.139,71.24,56,33.432,23.163,38.508,35
"Class5",90.676,"A","E",25.583,47.8,72.512,53.568,10,80.236,59.148,24.999,77
"Class1",95.951,"L","X",33.781,69.204,64.429,87.601,64,35.953,54.618,50.053,37
"Class3",90.718,"C","I",13.564,48.23,53.967,51.884,33,83.784,28.754,49.75,70
"Class3",99.733,"R","C",14.724,55.81,32.22,-24.143,24,81.028,28.96,50.319,68
"Class3",61.926,"F","I",14.833,60.887,35.832,59.834,23,79.181,58.97,43.644,72
"Class4",71.666,"V","Y",35.478,16.119,41.702,90.871,24,77.386,25.517,42.902,62
"Class3",68.221,"P","C",14.457,49.427,47.989,55.764,48,80.433,55.787,50.38,69
"Class1",91.563,"T","R",33.945,59.538,80.326,44.885,54,34.903,69.535,53.65,63
"Class2",79.566,"J","P",-0.457,42.411,42.053,87.221,83,71.538,64.069,45,15
"Class3",94.238,"K","I",15.263,38.314,57.999,69.391,40,83.25,54.062,47.385,69
"Class5",86.12,"N","I",21.002,41.627,70.331,49.847,10,88.376,59.24,35.496,78
"Class1",81.544,"T","R",32.735,65.494,65.988,54.691,62,34.107,63.135,44.19,58
"Class3",96.193,"R","L",14.335,47.018,35.451,25.098,53,80.502,54.169,48.643,69
"Class5",74.522,"K","Q",25.986,15.528,73.579,42.345,12,85.739,65.786,34.703,74
"Class2",75.653,"A","A",9.948,26.012,78.624,87.562,41,74.491,59.401,43.566,24
"Class5",60.704,"A","Q",25.988,0.926,57.012,56.287,11,54.236,65.732,46.237,77
"Class2",77.991,"J","C",10.036,45.643,61.082,87.569,48,73.995,63.895,44.413,33
"Class4",78.369,"U","Y",38.274,13.521,38.981,81.916,18,80.574,47.453,45.782,63
"Class5",69.101,"S","Q",6.779,67.886,59.642,52.799,12,66.35,74.995,5.929,76
"Class4",78.75,"Q","S",9.041,26.318,39.77,85.454,3,63.553,37.477,NA,63
"Class1",81.188,"P","X",33.858,84.88,78.164,73.46,58,37.044,60.967,50.903,83
"Class3",85.764,"F","N",14.192,58.935,31.038,65.558,26,80.552,26.169,52.459,71
"Class1",98.858,"H","X",32.817,NA,56.488,76.273,56,32.983,79.817,45.54,30
"Class2",88.236,"Y","Q",11.801,23.564,35.466,87.299,27,56.863,22.092,50.611,29
"Class1",76.6,"L","P",34.798,47.362,79.452,51.106,64,35.573,62.588,34.517,84
"Class2",78.576,"A","Z",-8.431,17.413,69.161,87.66,55,57.004,26.772,31.417,44
"Class5",94.308,"N","D",13.078,44.505,75.434,54.512,11,62.008,66.895,45.468,76
"Class5",87.497,"S","Y",21.342,12.608,85.371,49.387,11,45.532,70.129,37.081,75
"Class5",81.745,"K","E",26.82,NA,77.706,51.923,12,51.654,51.431,45.161,57
"Class2",75.196,"I","Q",16.146,12.286,14.283,87.265,58,66.199,29.236,53.488,35
"Class1",95.605,"T","C",32.465,59.638,81.282,5.339,65,39.843,73.013,43.643,84
"Class3",82.999,"R","J",12.937,39.567,38.842,6.47,30,81.635,18.78,50.99,71
"Class1",94.213,"T","P",33.26,72.697,72.692,21.55,66,33.399,27.033,46.962,50
"Class2",79.954,"J","Q",15.52,17.911,24.535,88.029,89,69.124,47.125,56.661,16
"Class2",88.919,"Y","P",5.893,50.262,45.643,87.598,75,71.921,22.514,45.822,27
"Class4",70.461,"V","S",30.307,16.378,42.452,83.987,7,83.649,22.481,38.725,24
"Class3",82.975,"K","C",12.819,49.668,38.821,53.305,44,79.682,50.278,48.593,72
"Class5",85.578,"O","Y",13.793,49.091,78.727,59.59,12,72.661,56.324,NA,56
"Class4",76.388,"U","Y",11.569,9.937,41.192,89.162,18,54.814,27.565,49.239,50
"Class3",99.757,"C","C",14.921,43.811,29.935,35.269,57,79.662,36.56,52.767,70
"Class4",69.229,"Q","C",1.515,6.863,38.859,97.745,21,86.182,46.158,45.588,64
"Class5",72.576,"A","I",18.382,41.09,68.527,44.048,12,94.165,51.517,25.619,76
"Class3",95.4,"K","C",16.214,45.942,29.783,35.589,65,82.888,51.968,51.659,73
"Class1",87.32,"T","X",33.56,63.627,65.025,67.255,67,33.922,44.177,31.723,52
"Class2",75.26,"Y","C",14.569,5.061,64.368,87.421,90,71.846,56.494,43.806,37
"Class1",91.205,"T","C",33.477,53.214,67.424,105.315,54,33.103,55.301,45.67,94
"Class2",74.389,"A","P",10.54,58.132,14.864,87.525,64,63.165,72.627,NA,37
"Class2",78.873,"J","P",-3.745,17.978,37.892,87.583,45,76.618,34.03,40.199,37
"Class4",77.681,"U","C",38.225,9.349,37.615,84.523,1,75.256,20.164,34.297,60
"Class2",85.453,"J","P",13.325,39.272,54.003,87.586,74,57.189,59.355,43.72,43
"Class5",82.635,"O","E",15.781,59.499,61.708,57.251,10,71.79,49.767,22.862,64
"Class1",81.19,"T","P",32.619,57.618,65.423,32.374,64,39.899,32.843,47.685,35
"Class3",67.383,"P","C",14.328,36.623,57.48,33.32,28,79.853,22.368,52.777,69
"Class3",74.357,"F","C",14.001,56.581,27.584,54.706,47,82.547,52.121,46.642,68
"Class3",69.898,"R","C",14.074,53.182,46.786,3.985,61,82.492,31.127,54.332,71
"Class5",68.83,"K","Q",18.685,1.576,61.545,53.943,10,59.182,51.545,32.127,71
"Class5",63.775,"A","D",34.224,62.066,73.409,53.19,12,65.907,73.326,NA,61
"Class4",74.427,"U","Y",42.484,12.882,42.795,88.4,7,57.711,15.567,41.283,68
"Class4",72.243,"L","C",27.787,18.099,43.76,88.153,1,84.348,15.788,44.821,39
"Class1",88.452,"T","C",32.411,55.617,71.298,32.757,58,34.939,71.743,NA,53
"Class1",83.767,"H","R",32.757,65.875,52.905,52.882,66,36.548,29.669,40.977,79
"Class1",82.708,"T","C",32.742,49.584,69.991,30.219,58,34.953,75.768,NA,93
"Class2",85.32,"J","Q",15.671,33.205,73.746,87.032,80,56.644,38.49,47.664,44
"Class4",77.463,"L","G",47.989,12.358,38.656,90.793,1,83.896,37.487,54.877,62
"Class1",86.173,"T","C",34.214,35.169,59.277,54.607,55,34.134,59.256,43.814,97
"Class1",89.138,"P","U",32.634,82.488,82.069,103.692,65,34.421,49.41,44.53,63
"Class5",80.095,"A","Q",23.3,35.6,83.964,49.367,11,83.579,59.575,47.092,72
"Class4",74.669,"V","Y",35.515,2.49,35.416,93.955,10,85.391,40.017,44.253,42
"Class4",69.45,"L","C",27.591,22.946,38.607,85.557,19,60.931,40.904,48.059,56
"Class3",70.094,"R","C",13.312,45.219,42.747,12.084,62,83.344,39.763,56.416,68
"Class5",81.306,"A","D",24.19,NA,72.497,52.772,12,46.407,57.901,18.464,57
"Class1",75.3,"X","C",33.125,73.73,57.589,-8.754,55,35.364,34.221,40.677,96
"Class3",78.121,"K","I",15.97,46.38,44.597,23.039,61,81.14,49.39,52.252,70
"Class2",74.913,"K","P",-5.05,29.114,21.925,88.193,49,72.104,59.532,55.861,18
"Class1",83.819,"T","C",33.013,72.41,79.461,78.238,60,32.625,28.503,51.447,87
"Class5",71.211,"A","Q",17.234,34.138,65.083,44.903,12,72.159,61.079,36.63,63
"Class5",95.113,"K","I",18.058,53.196,63.279,62.067,12,91.037,48.235,18.542,52
"Class4",79.801,"V","C",16.79,17.741,42.884,83.309,26,60.709,36.388,44.488,66
"Class2",81.924,"I","Z",4.243,60.667,19.747,87.29,31,60.231,64.981,54.843,22
"Class3",56.002,"F","C",12.273,45.175,56.411,26.778,56,80.402,26.198,50.935,72
"Class3",70.664,"R","C",14.205,35.186,51.655,47.793,20,83.051,32.439,52.228,68
"Class2",82.671,"A","C",20.382,26.11,24.822,87.436,41,66.33,48.521,47.697,25
"Class2",79.055,"J","Q",-0.754,32.611,51.597,87.069,88,77.64,53.793,49.279,43
"Class4",77.552,"Q","G",31.812,1.651,41.694,87.602,25,51.945,16.253,36.911,71
"Class4",76.608,"Q","D",27.088,13.234,43.094,88.324,2,56.099,27.684,NA,38
"Class1",76.61,"H","X",32.234,29.306,77.774,62.092,52,37.12,34.717,33.221,89
"Class4",70.39,"L","S",44.601,21.076,40.695,84.224,18,62.395,34.864,44.51,21
"Class3",86.218,"C","I",13.751,37.441,29.13,47.313,31,80.282,33.536,54.425,71
"Class3",90.482,"F","N",13.789,50.567,34.188,39.451,54,80.537,56.68,55.254,72
"Class5",85.204,"S","E",14.554,33.482,84.365,50.144,10,71.411,50.316,34.112,77
"Class3",67.513,"R","L",14.456,34.86,31.562,24.041,81,82,34.96,56.014,71
"Class1",74.301,"T","R",33.138,84.203,76.366,8.17,63,40.945,38.766,43.959,25
"Class3",80.812,"R","C",14.395,41.933,29.593,34.715,41,82.549,21.584,55.046,70
"Class4",70.26,"Q","D",23.805,15.496,40.016,83.989,20,51.298,40.925,41.192,31
"Class2",76.586,"K","A",5.846,10.641,66.746,87.893,79,71.735,69.313,37.929,23
"Class3",81.133,"P","J",14.264,45.835,39.657,64.712,25,79.296,38.352,63.171,72
"Class2",80.864,"Y","A",-1.723,28.81,78.499,86.447,54,63.833,73.153,47.783,33
"Class2",74.57,"K","C",0.978,21.987,14.77,87.41,41,60.949,48.892,45.001,21
"Class1",86.657,"L","U",32.889,47.706,79.213,14.016,64,40.029,36.865,38.656,35
"Class5",79.714,"N","Y",25.757,45.334,63.349,42.87,11,63.319,55.352,45.383,71
"Class4",76.746,"Q","D",35.764,3.191,41.063,82.772,9,65.49,34.21,43.226,21
"Class3",88.871,"K","N",13.397,52.471,57.542,28.04,24,83.187,44.461,50.89,73
"Class1",92.6,"X","X",32.529,31.07,53.333,11.596,60,40.143,76.786,45.676,44
"Class2",86.427,"J","P",31.072,40.307,57.818,87.614,86,62.339,50.394,58.427,36
"Class4",74.332,"Q","Y",31.498,3.636,41.361,78.6,13,86.402,22.519,42.422,51
"Class3",95.978,"C","J",13.047,41.695,30.88,49.531,42,80.098,48.765,51.799,70
"Class2",86.666,"A","P",19.893,3.859,74.75,87.539,46,71.108,49.964,46.998,42
"Class5",80.396,"K","Q",5.154,26.752,77.078,51.281,11,53.274,67.622,37.132,71
"Class4",69.505,"U","S",29.119,20.755,42.878,85.558,7,60.081,7.959,40.262,82
"Class3",95.305,"C","J",15.955,39.209,39.244,53.646,71,79.309,24.657,48.781,70
"Class5",78.743,"A","Q",10.009,NA,72.919,58.947,11,92.96,71.091,28.381,52
"Class5",95.44,"O","Y",11.573,73.102,74.93,54.149,12,91.403,67.625,25.235,75
"Class4",80.623,"K","G",49.334,8.587,35.55,82.835,15,88.428,15.815,43.043,16
"Class1",76.35,"T","U",33.234,73.015,77.724,69.171,65,34.991,66.452,36.034,26
"Class3",74.847,"P","C",14.894,54.317,48.36,29.637,49,83.078,17.84,56.036,68
"Class5",78.683,"O","D",22.016,42.348,60.609,46.805,12,45.668,71.49,28.744,72
"Class3",83.482,"C","I",14.658,40.349,36.106,75.158,65,82.656,37.479,56.158,73
"Class2",83.483,"K","Q",27.37,6.799,20.134,87.365,55,73.966,43.545,44.581,45
"Class4",74.922,"U","D",23.508,12.383,43.189,89.234,5,72.122,36.167,44.774,12
"Class2",86.741,"K","C",6.809,27.148,15.367,87.72,78,65.754,23.135,NA,30
"Class5",77.57,"K","D",24.137,48.663,69.444,50.554,12,78.3,49.075,32.084,71
