"FWS1","KXE2","AYC3","YFR4","GBL5","JUT6","WLV7","FJH8","HGF9","YZT10","Output1","COL11"
90.052,79,36.368,18.796,47.63,66,49.235,82.433,59.445,22.517,"Class2","G"
27.776,62,6.683,-1.389,35.305,58,22.106,61.53,34.397,62.075,"Class3","V"
59.376,57,38.345,86.722,74.753,58,89.366,29.249,49.309,100.26,"Class1","E"
57.704,59,33.807,86.295,36.332,58,60.832,19.673,32.677,78.405,"Class1","V"
89.247,97,80.768,17.991,40.943,77,52.465,79.497,49.072,-0.341,"Class2","S"
31.885,58,45.285,34.843,35.709,42,35.289,32.843,88.659,94.054,"Class5","T"
51.991,6,39.101,31.556,63.27,67,36.922,48.493,82.829,48.244,"Class4","L"
87.55,80,62.565,19.095,46.712,73,46.013,85.674,62.99,20.745,"Class2","S"
-15.456,68,18.673,16.638,32.313,71,24.137,62.12,40.189,80.862,"Class3","W"
56.975,6,56.079,34.678,74.759,34,33.698,50.678,80.29,32.013,"Class4","B"
19.394,NA,21.171,35.97,34.038,61,31.118,61.314,22.206,73.935,"Class3","W"
42.812,43,25.635,48.667,34.506,62,74.537,95.565,73.352,76.478,"Class5","G"
34.817,68,15.014,61.446,36.058,83,37.124,61.862,26.68,65.392,"Class3","V"
19.054,81,44.997,46.019,83.091,47,48.143,67.326,95.025,62.845,"Class5","Y"
71.216,39,32.419,66.436,18.056,45,44.149,91.581,96.035,78.182,"Class5","J"
50.393,60,33.178,87.105,24.852,70,68.715,29.066,29.459,43.649,"Class1","R"
55.801,7,54.873,27.733,69.705,52,19.877,73.728,60.953,44.324,"Class4","B"
66.897,75,38.663,18.062,43.025,57,54.689,87.217,49.731,41.897,"Class2","S"
85.038,32,31.383,87.258,21.056,76,77.508,28.3,25.528,30.57,"Class1","V"
85.872,83,68.771,15.05,34.885,76,52.309,90.029,69.419,37.232,"Class2","C"
60.855,73,13.618,17.041,34.026,51,72.649,85.173,78.502,63.3,"Class2","C"
78.274,68,38.923,85.785,60.531,71,61.019,27.893,27.779,63.989,"Class1","P"
85.795,46,33.572,86.419,78.46,83,56.917,24.75,15.457,-7.51,"Class1","V"
75.956,55,30.269,86.411,45.274,70,63.638,31.315,49.592,-5.147,"Class1","R"
75.39,64,7.266,65.166,33.865,89,29.996,62.079,19.511,56.148,"Class3","W"
56.79,58,31.689,86.601,50.259,52,54.055,23.276,31.924,45.458,"Class1","U"
49.282,7,35.149,52.913,69.775,29,25.414,48.892,53.34,34.299,"Class4","B"
53.95,7,32.177,38.646,72.755,26,28.06,50.18,66.361,44.049,"Class4","B"
57.94,7,52.613,27.766,65.779,65,46.059,46.028,71.785,49.339,"Class4","L"
74.106,41,29.147,86.172,37.046,56,85.245,23.178,18.311,55.829,"Class1","U"
53.934,5,50.276,25.268,73.558,44,31.722,23.804,41.623,67.736,"Class4","L"
55.221,7,39.244,40.494,68.486,52,9.641,53.094,51.206,35.901,"Class4","L"
16.736,49,45.04,63.357,71.362,62,53.18,74.821,67.902,78.718,"Class5","Y"
33.688,66,20.954,76.98,36.609,74,55.969,60.794,52.452,52.545,"Class3","S"
40.481,72,56.717,47.028,54.848,50,17.981,33.898,91.112,54.612,"Class5","G"
40.577,89,53.328,15.517,44.084,64,60.706,NA,73.604,45.284,"Class2","G"
54.243,7,37.666,43.335,72.309,49,43.661,23.265,68.209,47.393,"Class4","L"
52.968,5,54.698,18.92,70.384,62,50.449,76.706,39.786,69.486,"Class4","J"
83.557,65,19.269,53.963,35.212,93,38.739,63.31,68.171,59.702,"Class3","V"
82.43,76,23.955,8.219,37.256,59,42.378,86.46,77.41,44.192,"Class2","T"
49.149,86,59.642,17.811,47.392,55,55.298,86.959,78.741,88.525,"Class2","S"
84.931,76,84.684,25.998,43.181,50,61.191,89.174,58.501,28.168,"Class2","C"
53.819,70,29.591,86.221,43.485,54,53.553,21.466,19.207,107.505,"Class1","R"
82.814,62,6.944,106.684,32.598,89,29.065,61.61,24.047,65.682,"Class3","W"
93.204,80,68.349,11.244,46.155,49,42.047,90.272,58.253,-2.382,"Class2","T"
60.06,65,34,69.889,23.958,61,66.753,66.16,91.62,80.812,"Class5","Y"
70.025,64,33.565,86.739,55.968,80,86.278,28.023,50.861,64.914,"Class1","U"
42.477,66,4.604,55.697,33.519,67,37.485,63.309,83.938,68.102,"Class3","I"
58.556,7,31.478,37.938,66.859,45,30.574,59.471,67.53,52.666,"Class4","E"
29.319,62,3.219,99.325,33.094,72,38.709,60.564,79.26,67.234,"Class3","A"
55.028,58,49.052,55.66,17.311,60,55.909,71.358,90.558,76.58,"Class5","G"
37.243,90,72.302,34.777,39.967,66,42.835,80.483,73.913,46.025,"Class2","S"
15.327,39,25.806,48.428,53.179,55,11.462,89.627,71.536,58.153,"Class5","T"
70.568,32,36.093,87.257,72.739,80,42.868,31.332,41.61,13.221,"Class1","P"
11.285,NA,9.121,35.02,33.353,59,56.078,60.539,82.125,52.36,"Class3","S"
51.402,5,47.72,37.668,67.482,33,27.915,43.119,81.473,38.874,"Class4","J"
28.751,98,76.313,15.721,34.32,64,75.469,80.116,53.28,74.146,"Class2","S"
84.16,NA,37.573,86.632,73.692,61,54.535,26.033,51.699,26.686,"Class1","E"
65.955,79,33.245,19.34,45.801,66,45.332,NA,62.818,37.888,"Class2","C"
61.751,66,11.219,41.761,32.75,69,25.049,61.19,27.116,64.272,"Class3","I"
45.451,NA,28.903,86.277,45.6,68,59.047,36.142,22.057,44.148,"Class1","V"
48.471,95,19.299,22.537,37.387,60,41.022,82.35,49.054,22.628,"Class2","M"
59.686,7,43.016,39.167,69.232,59,17.593,40.054,44.058,44.721,"Class4","L"
27.469,39,56.521,31.191,45.457,49,58.924,33.569,59.818,58.601,"Class5","J"
61.878,62,3.878,33.142,33.684,91,28.68,61.164,78.033,71.766,"Class3","S"
68.962,89,13.382,27.034,43.433,47,55.727,78.852,55.654,8.155,"Class2","S"
37.101,65,4.581,48.824,36.203,78,31.101,61.276,24.775,65.15,"Class3","V"
63.847,41,33.37,86.644,34.362,72,52.289,28.998,48.384,73.751,"Class1","P"
72.591,67,8.617,92.497,36.23,54,49.001,62.468,35.316,64.746,"Class3","S"
46.473,62,8.381,23.557,34.133,93,42.681,61.926,33.815,62.091,"Class3","W"
52.692,5,33.736,40.459,65.885,39,27.231,50.976,67.326,68.777,"Class4","E"
-0.943,67,34.067,44.892,61.297,70,24.17,50.684,59.278,68.903,"Class5","P"
16.986,56,49.092,30.158,75.33,49,15.853,69.663,79.175,82.093,"Class5","Y"
10.826,63,8.777,-12.23,35.138,92,36.432,58.612,53.676,53.826,"Class3","V"
53.47,5,51.343,29.638,66.763,36,11.468,NA,49.61,48.62,"Class4","F"
80.982,38,32.292,86.427,48.418,57,48.935,18.421,44.515,30.826,"Class1","R"
77.675,88,83.3,34.661,43.421,67,41.307,84.678,69.073,71.644,"Class2","T"
54.424,62,18.149,59.008,36.286,93,37.017,61.662,80.426,61.398,"Class3","S"
-15.541,67,11.506,28.998,36.442,92,32.007,61.728,60.564,62.881,"Class3","W"
62.107,51,37.694,86.824,42.985,72,82.027,32.089,51.675,93.024,"Class1","P"
52.439,7,30.05,27.686,71.062,44,23.475,63.465,85.849,24.356,"Class4","E"
78.477,79,74.231,4.49,34.993,64,74.827,81.384,57.065,47.469,"Class2","S"
86.171,62,13.277,66.747,36.8,63,23.017,60.295,23.941,79.006,"Class3","V"
36.928,92,12.071,7.487,34.8,62,71.702,89.756,57.477,27.012,"Class2","M"
53.219,5,49.342,22.208,70.664,45,32.516,NA,51.074,38.915,"Class4","F"
24.077,39,53.129,43.692,18.293,65,32.034,40.443,75.339,77.95,"Class5","J"
91.509,61,38.976,85.801,44.984,62,86.778,18.71,34.843,80.314,"Class1","U"
81,NA,39.244,23.732,36.115,63,46.654,90.813,79.4,90.411,"Class2","S"
69.074,62,28.817,86.396,20.326,65,89.638,27.579,27.001,61.82,"Class1","E"
52.394,5,47.386,26.77,69.986,66,55.871,44.613,60.611,59.156,"Class4","L"
96.428,88,61.749,15.947,39.231,47,47.712,83.729,51.043,54.839,"Class2","G"
37.038,88,51.241,8.586,37.286,57,70.624,NA,70.819,113.186,"Class2","M"
45.868,86,43.483,16.699,42.139,69,64.315,86.196,81.247,40.044,"Class2","G"
90.506,62,28.544,86.145,46.494,79,54.505,21.302,15.858,52.49,"Class1","P"
59.224,5,47.061,29.238,69.136,47,38.589,44.278,43.805,50.526,"Class4","E"
74.068,60,38.42,86.638,24.905,71,69.303,32.624,13.379,54.462,"Class1","E"
69.724,46,35.74,85.873,21.123,79,49.754,28.829,47.143,57.236,"Class1","R"
58.299,39,31.302,85.989,44.057,58,60.96,25.558,28.438,68.715,"Class1","V"
41.552,62,3.492,-26.925,33.919,86,48.165,61.851,78.493,66.099,"Class3","S"
21.561,77,32.257,50.501,90.232,49,59.815,80.023,60.244,63.482,"Class5","J"
85.41,67,16.058,64.098,35.701,83,30.464,62.026,63.242,61.966,"Class3","W"
38.267,42,57.899,63.505,88.37,63,47.252,64.059,63.886,65.806,"Class5","Y"
85.545,65,15.637,46.739,32.284,78,32.86,61.162,44.562,51.423,"Class3","A"
75.993,66,35.873,86.469,56.629,79,84.261,36.229,43.217,40.023,"Class1","U"
24.887,70,30.42,48.223,46.863,47,14.65,73.441,69.122,48.332,"Class5","Y"
55.648,7,38.065,21.849,68.221,37,46.517,51.384,42.392,30.623,"Class4","J"
54.048,5,37.189,33.351,65.368,49,29.021,19.073,75.65,41.997,"Class4","E"
11.407,82,46.625,34.298,90.386,70,69.478,-5.272,78.776,91.866,"Class5","P"
11.603,66,6.145,84.318,35.948,58,55.735,60.779,23.913,74.468,"Class3","A"
63.313,5,32.465,27.631,67.735,60,41.764,29.789,54.215,39.147,"Class4","J"
60.202,54,30.828,42.515,69.671,67,20.915,35.76,97.724,76.734,"Class5","T"
26.932,76,38.514,75.777,22.162,62,44.816,38.087,62.1,91.481,"Class5","Y"
59.837,97,57.992,14.464,34.147,47,64.03,77.025,48.854,51.865,"Class2","M"
20.502,65,53.182,49.74,57.986,54,10.837,98.725,61.68,72.531,"Class5","T"
50.2,6,48.437,33.972,67.504,56,22.168,51.725,50.312,43.011,"Class4","B"
79.945,67,17.919,54.532,35.682,83,35.998,63.471,37.47,58.584,"Class3","I"
43.751,99,38.744,22.542,39.56,67,42.693,87.739,61.187,31.18,"Class2","S"
61.329,63,15.883,38.323,32.015,61,21.739,61.975,76.205,73.425,"Class3","A"
47.932,69,52.398,54.517,60.439,57,13.08,35.59,87.429,51.925,"Class5","P"
87.437,81,78.514,23.532,40.499,78,62.036,83.833,53.227,84.576,"Class2","S"
98.789,68,5.462,42.213,33.993,54,23.479,61.406,34.179,78.99,"Class3","V"
67.267,90,54.839,25.101,44.365,65,64.998,84.263,60.762,65.874,"Class2","S"
41.719,66,10.226,58.51,35.164,91,25.222,63.246,63.38,73.343,"Class3","V"
56.61,7,52.227,21.368,69.954,42,19.316,44.189,68.77,60.479,"Class4","B"
48.835,81,44.698,53.927,66.935,64,63.232,69.602,82.975,60.807,"Class5","P"
76.135,83,40.529,57.379,85.509,48,52.878,74.245,79.097,51.071,"Class5","T"
49.302,79,57.137,57.136,39.299,62,14.621,55.983,97.339,75.363,"Class5","P"
59.451,7,47.141,3.554,68.016,54,51.343,59.101,42.013,53.132,"Class4","L"
117.591,68,5.6,68.058,33.838,70,27.102,62.936,19.792,59.953,"Class3","V"
48.692,81,74.689,16.347,38.6,60,53.489,NA,69.415,88.399,"Class2","S"
73.593,46,32.64,86.415,78.554,77,55.821,39.565,25.539,39.212,"Class1","P"
60.592,50,31.553,86.52,72.195,53,64.18,24.908,18.32,84.579,"Class1","E"
90.456,45,30.219,86.203,29.988,69,54.964,23.095,37.693,63.972,"Class1","R"
2.315,52,38.014,79.206,12.618,55,47.174,60.141,74.431,75.974,"Class5","Y"
61.373,64,22.595,82.772,36.465,55,34.781,61.668,27.821,67.612,"Class3","V"
80.469,68,22.688,39.265,36.143,76,28.733,62.306,24.958,56.131,"Class3","I"
67.165,64,8.066,56.398,33.294,65,48.43,60.966,20.887,74.82,"Class3","V"
57.475,66,18.749,19.039,32.783,90,42.493,61.959,19.234,79.259,"Class3","W"
69.236,87,65.541,1.903,38.087,58,61.962,84.747,76.726,58.482,"Class2","M"
49.836,68,20.179,39.35,35.489,71,33.3,61.342,80.965,74.128,"Class3","W"
38.992,82,28.044,49.364,78.822,61,21.227,47.652,83.897,65.202,"Class5","J"
71.445,54,31.288,86.646,76.782,80,43.413,34.466,6.745,71.97,"Class1","U"
65.11,67,16.744,62.876,33.257,91,25.392,62.227,38.456,69.86,"Class3","W"
70.034,60,33.979,86.749,85.422,60,53.974,31.68,40.15,95.454,"Class1","R"
77.961,78,69.52,34.751,38.897,72,68.375,83.715,72.259,46.134,"Class2","G"
52.274,6,45.89,35.309,71.537,65,29.083,80.195,48.473,77.02,"Class4","B"
70.59,98,32.849,17.295,36.908,59,68.422,78.298,81.686,21.737,"Class2","S"
32.274,NA,3.677,9.096,35.799,81,21.883,62.679,65.361,57.174,"Class3","S"
57.256,NA,52.298,29.221,74.723,56,33.797,25.989,80.791,38.585,"Class4","J"
71.224,47,31.155,86.98,38.714,59,49.81,27.094,32.202,67.873,"Class1","P"
73.135,NA,34.21,86.282,46.467,83,80.739,22.641,13.905,113.817,"Class1","E"
73.027,49,31.806,86.178,25.861,64,76.289,35.141,41.265,95.418,"Class1","V"
60.282,5,56.76,58.388,73.348,65,8.868,65.287,76.648,48.215,"Class4","L"
40.823,NA,51.72,52.985,88.012,51,18.385,83.708,83.322,87.606,"Class5","T"
49.373,80,49.8,53.073,26.056,45,57.518,-0.148,89.266,84.425,"Class5","Y"
83,93,28.669,22.729,37.503,69,60.497,80.888,64.706,68.695,"Class2","C"
93.085,90,50.847,8.763,40.36,66,59.024,83.747,79.63,74.404,"Class2","S"
33.495,72,43.619,72.275,82.464,42,26.839,104.591,88.441,65.264,"Class5","J"
72.153,NA,4.192,49.207,35.09,54,38.453,61.516,45.69,66.619,"Class3","S"
82.385,46,32.307,86.599,63.097,78,80.423,27.176,46.194,61.213,"Class1","P"
80.626,51,29.777,86.317,41.668,64,44.306,24.783,13.247,36.136,"Class1","R"
46.785,99,80.359,11.395,43.465,81,44.207,81.529,59.497,56.425,"Class2","G"
14.673,84,77.802,29.256,44.265,69,73.148,83.39,73.083,39.773,"Class2","G"
51.648,NA,38.586,39.883,94.528,67,46.877,NA,76.24,89.436,"Class5","J"
6.566,65,9.039,48.141,33.79,70,54.397,61.965,78.065,62.032,"Class3","S"
36.857,69,36.697,54.751,73.981,52,44.045,31.441,72.011,80.891,"Class5","P"
50.384,93,73.175,4.335,42.455,79,60.04,80.35,80.941,71.387,"Class2","S"
94.047,67,22.057,54.657,33.367,89,37.683,60.567,21.585,67.535,"Class3","W"
57.346,63,14.831,55.621,34.008,70,32.958,61.927,74.361,61.701,"Class3","A"
82.07,41,34.273,86.112,62.782,75,68.56,29.969,35.3,80.636,"Class1","U"
24.774,76,59.685,69.862,1.846,54,24,67.088,62.336,73.618,"Class5","Y"
90.082,89,13.155,26.674,34.183,67,63.743,88.156,77.271,86.398,"Class2","T"
65.833,66,18.592,71.445,34.456,76,26.849,61.366,44.803,56.947,"Class3","I"
62.076,65,7.19,84.842,34.566,87,27.959,62.633,27.296,74.19,"Class3","I"
92.128,66,37.449,86.889,46.873,82,46.205,30.754,37.737,29.759,"Class1","P"
36.449,65,16.724,34.096,33.179,92,37.248,61.28,46.217,70.394,"Class3","S"
51.4,94,56.067,15.344,46.74,78,42.202,88.641,72.208,71.225,"Class2","M"
15.318,82,79.566,14.866,43.276,48,58.066,91.689,65.844,54.486,"Class2","C"
34.645,62,19.374,35.448,32.856,74,54.708,62.471,34.812,62.422,"Class3","S"
60.744,83,55.713,40.779,26.28,67,14.261,40.12,69.366,64.491,"Class5","J"
58.731,6,48.506,24.232,71.184,44,20.378,37.49,45.057,33.394,"Class4","B"
28.227,65,14.706,33.362,33.144,57,25.139,61.011,82.688,80.379,"Class3","S"
56.916,7,50.159,30.52,74.842,62,26.504,16.659,76.348,83.926,"Class4","J"
82.253,NA,38.713,87.016,24.729,72,78.088,26.564,49.843,58.116,"Class1","U"
88.853,84,34.501,18.91,45.781,72,42.881,86.412,54.942,50.136,"Class2","G"
87.304,78,78.641,18.501,37.851,60,42.29,81.512,62.526,64.107,"Class2","T"
1.935,NA,28.954,61.887,20.191,64,67.546,51.546,69.422,74.444,"Class5","Y"
73.103,43,31.733,86.561,81.521,72,88.087,36.182,15.314,88.136,"Class1","U"
35.21,85,29.537,62.141,96.645,52,73.479,88.716,69.194,53.539,"Class5","Y"
75.41,51,31.831,86.563,24.88,67,45.134,31.338,51.672,82.61,"Class1","R"
49.965,66,17.448,34.971,34.976,61,23.386,62.56,77.818,58.238,"Class3","S"
31.235,79,19.196,10.4,37.277,75,72.815,85.921,72.965,100.683,"Class2","C"
48.151,5,46.243,36.511,73.946,58,34.236,54.022,61.135,66.067,"Class4","B"
0.642,53,36.621,45.856,86.687,48,23.891,80.819,94.363,45.748,"Class5","J"
85.195,68,19.871,47.249,35.023,55,24.227,60.973,45.411,52.47,"Class3","S"
20.6,66,14.894,66.777,32.258,90,55.923,60.609,46.106,66.683,"Class3","V"
28.254,75,83.887,21.449,37.931,54,42.52,80.58,68.796,22.063,"Class2","M"
71.123,44,35.626,86.739,23.729,76,79.081,28.629,43.369,39.681,"Class1","V"
68.188,78,58.098,2.918,35.146,51,52.28,83.433,74.629,59.192,"Class2","T"
59.124,96,80.597,28.502,42.664,64,70.103,85.258,60.571,55.246,"Class2","C"
13.985,63,12.686,47.598,33.696,55,28.891,60.888,78.445,64.091,"Class3","W"
65.278,37,31.185,86.291,72.332,67,49.176,34.99,31.514,-7.578,"Class1","U"
82.625,NA,8.526,18.833,34.956,58,32.299,61.827,78.366,68.493,"Class3","I"
11.657,52,43.674,31.306,14.022,48,74.788,47.37,81.302,76.051,"Class5","T"
56.81,7,35.299,55.254,67.341,52,36.914,NA,48.48,46.804,"Class4","E"
55.411,88,24.806,26.104,47.585,66,66.704,83.028,69.668,-0.177,"Class2","M"
49.491,7,37.531,23.408,73.271,29,27.715,77.721,44.311,46.985,"Class4","J"
77.509,40,30.534,87.019,50.917,71,70.794,32.527,13.027,94.017,"Class1","U"
45.948,NA,30.326,27.415,65.345,47,29.41,63.871,69.343,53.081,"Class4","B"
78.329,66,11.803,45.429,36.939,86,53.89,62.602,36.384,64.59,"Class3","I"
29.418,68,11.353,48.858,33.216,88,47.546,60.059,55.079,62.496,"Class3","I"
42.037,95,80.272,25.488,37.602,53,74.872,82.585,60.891,75.219,"Class2","C"
58.06,6,46.123,26.961,69.539,33,31.644,NA,40.65,44.383,"Class4","J"
65.347,80,25.658,39.116,26.917,64,17.301,63.654,96.334,73.364,"Class5","J"
10.851,81,40.797,56.283,87.445,45,60.241,66.437,89.903,79.513,"Class5","P"
80.965,82,18.995,21.354,40.143,53,66.443,85.899,79.538,78.555,"Class2","M"
59.693,68,17.558,67.577,36.36,64,21.549,60.898,24.38,65.695,"Class3","I"
75.014,43,30.427,86.816,59.768,59,44.859,21.326,30.075,79.184,"Class1","P"
49.636,67,6.254,52.81,32.013,69,42.046,60.446,24.573,63.115,"Class3","V"
51.866,6,54.05,35.92,69.533,38,44.044,42.184,43.733,38.534,"Class4","L"
77.992,65,8.662,8.107,32.256,59,37.893,61.32,76.685,74.246,"Class3","I"
44.66,63,14.66,6.093,32.281,78,21.751,60.279,53.139,48.645,"Class3","W"
49.295,7,50.779,26.896,69.577,43,31.716,68.562,69.112,35.674,"Class4","F"
78.396,39,34.885,86.646,46.81,58,78.395,28.431,33.859,34.374,"Class1","E"
54.021,67,21.92,56.093,36.555,78,43.205,61.332,69.471,64.722,"Class3","S"
75.507,66,29.22,86.532,22.642,54,91.714,NA,31.432,33.725,"Class1","U"
74.019,64,36.984,86.698,53.114,75,71.937,33.368,35.454,33.941,"Class1","R"
88.883,65,9.18,18.747,34.845,89,21.093,61.466,28.517,72.105,"Class3","V"
28.301,68,10.641,15.972,33.437,82,31.204,62.063,70.634,66.902,"Class3","W"
99.703,94,65.954,15.051,44.097,78,45.601,82.268,59.014,61.233,"Class2","T"
24.695,74,56.59,31.19,45.894,64,44.741,NA,71.746,61.855,"Class2","S"
69.768,48,31.728,86.841,29.634,66,53.373,32.93,26.832,13.64,"Class1","E"
53.597,94,54.336,6.729,41.924,77,64.684,86.416,70.789,60.76,"Class2","S"
53.182,7,50.227,38.859,70.34,54,21.04,46.078,76.278,41.381,"Class4","L"
80.814,76,18.334,12.084,41.225,50,41.358,84.99,65.915,38.706,"Class2","M"
52.234,5,38.105,47.188,67.511,67,45.955,39.271,77.966,30.027,"Class4","E"
23.66,64,12.397,57.525,32.369,59,38.703,61.679,79.795,66.78,"Class3","I"
84.675,38,31.899,63.559,15.082,65,66.31,38.153,60.894,74.464,"Class5","T"
60.37,64,37.728,86.125,75.607,61,56.806,32.431,39.907,65.315,"Class1","P"
33.857,62,51.849,50.72,33.384,57,11.993,68.158,74.51,89.903,"Class5","G"
71.178,66,20.918,32.276,32.802,91,24.173,61.935,39.794,68.089,"Class3","V"
65.917,49,34.005,86.594,48.319,77,89.275,38.129,25.931,69.884,"Class1","R"
54.889,92,84.172,21.611,39.273,71,67.161,93.665,67.052,27.403,"Class2","M"
26.892,68,14.837,41.749,32.608,89,24.966,62.349,84.856,66.279,"Class3","V"
61.514,73,58.665,63.786,29.316,51,27.833,104.137,75.107,66.155,"Class5","P"
25.945,42,60.834,65.313,15.094,48,49.999,52.457,84.473,62.422,"Class5","G"
57.024,5,42.956,46.666,65.411,61,20.718,55.477,40.673,60.312,"Class4","E"
47.434,65,11.46,53.976,35.485,77,30.858,61.369,67.67,85.046,"Class3","W"
59.883,39,38.258,45,96.158,64,33.495,30.252,91.772,68.668,"Class5","P"
62.269,44,30.865,87.015,54.329,80,45.643,32.057,43.148,78.308,"Class1","U"
63.777,NA,81.632,18.797,47.033,79,50.18,92.584,57.341,39.986,"Class2","M"
54.093,5,40.677,32.477,68.128,27,43.597,40.737,51.31,33.992,"Class4","F"
55.577,7,49.902,23.129,64.78,42,51.77,64.451,62.206,38.223,"Class4","F"
79.496,47,37.604,86.141,71.069,69,86.447,27.129,6.453,38.953,"Class1","E"
57.042,7,37.55,27.335,66.815,59,19.109,48.69,81.07,31.177,"Class4","L"
57.411,6,54.836,39.464,70.172,36,33.506,55.203,63.855,29.643,"Class4","E"
45.385,74,33.639,23.719,44.671,72,55.751,81.811,64.278,49.471,"Class2","S"
63.919,54,56.703,65.837,24.502,45,40.361,78.822,70.973,65.071,"Class5","P"
82.77,46,34.886,86.364,26.186,83,60.927,33.75,30.76,86.142,"Class1","P"
106.57,77,75.075,6.726,39.162,69,43.645,80.311,77.162,68.962,"Class2","T"
53.508,66,28.327,86.028,69.818,55,53.89,25.647,17.17,12.427,"Class1","E"
52.506,92,10.986,31.86,41.185,65,41.074,80.064,62.132,37.431,"Class2","S"
63.679,5,51.494,34.173,66.417,63,41.407,39.569,71.056,45.991,"Class4","F"
62.511,55,37.84,86.974,61.453,64,89.406,26.866,36.967,53.812,"Class1","P"
53.947,6,46.134,16.65,69.501,32,49.282,64.301,40.288,46.196,"Class4","J"
68.516,79,59.123,14.04,36.851,69,45.067,78.324,54.184,1.376,"Class2","S"
52.601,6,39.361,37.043,74.92,27,31.098,39.984,68.876,35.615,"Class4","J"
65.593,56,33.268,86.807,78.453,78,51.478,29.443,22.94,31.275,"Class1","V"
58.643,7,51.333,39.211,70.894,50,12.876,58.652,70.917,45.494,"Class4","E"
69.063,62,18.93,53.504,33.162,63,29.214,61.512,21.223,67.166,"Class3","S"
33.4,54,51.298,51.109,72.641,70,72.828,57.001,73.471,67.76,"Class5","G"
19.263,NA,55.343,34.633,29.949,59,53.394,55.1,77.609,64.082,"Class5","G"
49.402,6,36.985,23.105,66.475,54,42.846,68.69,81.424,46.188,"Class4","J"
66.255,43,34.681,86.24,22.32,52,51.086,18.59,47.205,100.158,"Class1","V"
61.474,5,52.613,34.601,68.978,54,25.972,67.236,72.824,56.977,"Class4","B"
50.871,68,19.844,52.491,32.383,66,50.63,60.209,20.576,64.158,"Class3","V"
11.87,73,28.716,45.84,8.572,44,12.269,88.891,96.456,74.674,"Class5","Y"
56.015,7,29.251,45.287,66.784,42,15.03,27.831,64.948,23.869,"Class4","F"
51.62,7,34.699,22.723,70.601,62,14.722,73.073,49.162,57.398,"Class4","L"
68.409,44,33.475,86.313,73.949,70,53.179,35.184,51.11,72.999,"Class1","P"
50.042,7,32.536,28.145,66.999,47,11.667,58.016,65.992,58.711,"Class4","J"
51.754,7,49.648,43.508,69.352,44,10.119,56.45,78.526,35.501,"Class4","J"
52.512,7,40.912,43.837,63.681,29,17.955,49.271,58.699,56.992,"Class4","E"
48.078,NA,47.427,30.545,67.869,49,55.02,58.893,43.18,59.453,"Class4","E"
41.791,63,18.448,26.909,32.603,83,44.768,62.596,55.228,71.997,"Class3","V"
38.837,69,44.507,55.998,7.802,67,76.867,35.61,80.45,48.097,"Class5","J"
59.01,75,13.786,22.615,43.181,61,67.217,82.859,72.979,34.823,"Class2","T"
70.29,NA,17.594,29.422,36.187,61,40.223,90.051,57.509,27.075,"Class2","S"
16.912,68,39.694,75.181,84.541,51,66.601,49.103,84.762,102.693,"Class5","Y"
8.403,88,28.584,17.426,40.073,58,68.81,83.713,69.96,58.298,"Class2","M"
57.192,5,34.433,34.309,67.605,57,14.044,66.893,64.501,47.945,"Class4","B"
48.808,64,7.346,60.971,32.133,93,39.514,62.208,29.083,67.142,"Class3","A"
52.476,7,53.75,26.294,63.155,37,55.837,47.266,79.376,65.997,"Class4","J"
50.974,6,37.7,37.377,66.413,58,55.129,41.34,55.727,47.795,"Class4","F"
70.017,NA,41.894,10.247,39.326,80,45.361,87.556,62.79,56.072,"Class2","G"
55.523,7,53.072,22.298,72.496,65,8.612,31.001,76.596,35.642,"Class4","F"
