"PML1","GYO2","CJW3","UXF4","JUR5","KPQ6","SHU7","UTG8","MSG9","Output7","PMO10"
48,58.205,"C",15.566,35.472,94.3,61.407,76.352,44.458,"Class1",70.388
48,NA,"R",16.645,44.777,68.215,38.067,76.326,67.015,"Class1",33.728
5,82.056,"U",67.469,57.02,41.965,73.883,52.464,48.115,"Class2",54.711
11,88.825,"Y",75.836,54.722,67.234,87.582,26.49,69.64,"Class2",53.076
11,73.79,"Y",6.268,58.149,65.333,63.025,30.252,48.214,"Class2",45.759
48,-18.48,"R",16.851,46.607,39.207,78.27,76.796,64.126,"Class1",37.86
7,104.356,"K",55.013,54.528,62.389,67.736,34.029,37.777,"Class2",54.59
47,NA,"Z",16.826,38.227,62.304,22.786,76.121,35.844,"Class1",20.811
8,81.805,"K",29.614,55.32,67.364,56.303,53.763,52.271,"Class2",54.269
48,46.973,"C",17.046,46.504,81.81,10.104,76.154,73.372,"Class1",58.681
47,86.658,"R",16.955,43.269,73.04,3.732,76.92,42.559,"Class1",56.42
48,47.765,"O",16.963,47.494,73.435,51.601,76.378,66.326,"Class1",7.517
9,97.222,"Y",69.317,56.152,62.256,80.748,37.088,78.756,"Class2",51.887
48,39.845,"R",14.321,41.265,75.818,70.062,77.047,75.852,"Class1",14.47
5,67.222,"L",20.08,57.485,44.102,56.656,47.864,79.335,"Class2",51.201
48,40.402,"Z",15.844,45.674,56.03,7.914,76.119,56.738,"Class1",65.907
47,-18.517,"C",18.865,38.441,61.136,57.165,76.052,50.504,"Class1",27.967
7,75.094,"Y",56.73,56.712,35.833,88.385,49.552,NA,"Class2",51.247
47,59.887,"R",19.659,44.741,64.05,79.535,76.299,68.009,"Class1",24.001
7,78.719,"K",-14.872,57.192,63.217,88.283,43.382,74.795,"Class2",45.349
47,37.713,"O",15.134,40.621,28.351,43.483,76.642,62.604,"Class1",33.675
13,84.378,"U",20.645,56.731,42.994,70.841,32.34,63.738,"Class2",52.34
48,61.841,"C",16.535,48.816,45.1,79.174,76.139,58.185,"Class1",61.381
47,13.301,"R",17.121,45.412,40.457,69.985,75.945,72.643,"Class1",10.549
12,73.822,"K",24.019,55.11,39.611,81.848,59.283,37.378,"Class2",52.55
7,91.377,"Y",28.36,57.22,64.267,70.835,63.06,33.59,"Class2",47.425
48,98.22,"C",16.833,46.415,40.457,61.554,75.493,41.132,"Class1",41.867
48,59.118,"F",15.995,39.514,65.103,39.317,76.711,69.471,"Class1",19.863
48,NA,"R",17.926,38.662,62.502,51.572,76.472,69.425,"Class1",68.742
7,77.98,"C",14.777,56.305,51.739,56.421,23.787,35.916,"Class2",51.922
10,89.106,"Y",75.046,54.185,35.632,58.643,66.043,29.509,"Class2",44.262
13,89.711,"L",77.014,55.76,49.529,77.398,3.539,41.511,"Class2",44.272
12,90.651,"K",41.476,56.457,62.695,62.347,40.709,57.991,"Class2",50.703
13,93.873,"U",23.984,54.13,35.355,62.821,76.646,28.356,"Class2",53.515
48,147.553,"F",15.445,54.737,33.833,48.956,76.181,40.659,"Class1",24.821
48,94.772,"O",15.404,43.665,93.505,59.921,75.91,73.445,"Class1",51.513
5,93.218,"K",92.785,54.833,60.262,61.345,68.418,62.448,"Class2",55.048
48,40.357,"C",16.863,48.143,82.582,7.344,76.174,64.673,"Class1",11.311
47,32.264,"O",16.199,39.503,76.791,55.003,76.356,50.275,"Class1",27.087
47,90.608,"R",17.488,44.293,29.511,55.073,76.436,NA,"Class1",2.329
48,58.167,"O",16.631,44.078,42.927,41.129,76.399,46.495,"Class1",33.901
48,59.836,"C",17.763,45.392,35,69.077,76.632,51.72,"Class1",65.831
47,54.4,"F",15.258,58.388,62.069,49.623,76.277,67.065,"Class1",32.906
10,84.493,"L",53.171,55.661,57.285,67.536,25.356,56.445,"Class2",53.453
5,81.255,"K",77.335,53.448,62.016,77.579,71.087,30.377,"Class2",49.581
48,95.148,"C",19.278,46.484,89.337,18.198,76.198,64.272,"Class1",50.366
12,86.672,"L",18.421,56.378,46.63,92.141,59.889,76.342,"Class2",47.624
48,47.526,"R",18.541,36.31,79.982,54.874,76.874,49.982,"Class1",69.366
47,64.751,"O",17.651,46.76,81.109,25.399,76.281,39.925,"Class1",18.646
48,92.749,"F",18.698,34.068,63.864,52.872,76.406,33.555,"Class1",2.447
48,33.701,"Z",16.202,48.784,63.535,8.202,76.524,73.234,"Class1",45.19
48,53.426,"O",17.191,41.147,80.707,67.692,76.917,59.976,"Class1",55.156
47,30.022,"F",17.327,45.942,69.277,76.654,76.585,44.902,"Class1",8.571
48,67.733,"C",15.514,53.317,75.033,48.328,76.124,NA,"Class1",71.88
47,57.63,"C",17.044,33.874,40.841,19.596,76.587,77.813,"Class1",12.346
48,72.53,"O",17.839,43.325,80.391,64.802,76.403,47.937,"Class1",15.354
13,82.316,"C",40.947,58.093,40.507,85.313,52.262,77.708,"Class2",50.885
12,88.14,"K",39.737,54.526,62.147,92.416,35.811,79.823,"Class2",47.946
6,86.31,"C",-11.541,56.218,58.813,87.999,12.026,67.278,"Class2",46.847
48,93.368,"R",16.403,53.706,62.436,63.726,76.2,41.436,"Class1",21.175
48,68.535,"F",15.51,45.791,85.971,72.983,75.979,38.098,"Class1",21.177
47,78.014,"O",15.586,53.417,67.807,67.339,76.353,75.886,"Class1",25.479
5,103.97,"C",47.078,55.878,65.063,66.776,49.326,75.989,"Class2",51.897
5,93.328,"Y",48.197,56.184,59.318,57.043,48.703,74.911,"Class2",49.588
5,89.612,"K",59.189,56.178,34.59,56.55,41.144,76.416,"Class2",44.883
48,21.069,"C",16.307,47.316,55.349,6.735,76.384,52.464,"Class1",64.66
48,82.691,"C",17.462,52.812,58.696,7.364,75.834,32.947,"Class1",20.84
5,82.104,"C",83.93,58.514,35.829,68.79,60.249,64.785,"Class2",55.868
13,71.114,"U",48.521,54.97,71.906,61.191,40.745,NA,"Class2",49.93
48,10.331,"C",16.552,49.025,48.34,18.611,76.343,63.329,"Class1",8.77
48,42.862,"O",15.551,43.08,45.031,63.558,76.522,63.125,"Class1",42.378
6,64.842,"U",85.725,56.222,49.128,64.91,78.208,55.29,"Class2",45.815
47,58.484,"C",14.926,47.625,47.648,77.632,76.461,63.681,"Class1",15.447
5,67.022,"C",45.839,53.782,50.131,52.775,35.274,66.539,"Class2",54.668
7,85.066,"C",2.3,57.148,51.748,65.632,48.198,57.46,"Class2",53.377
48,68.511,"F",18.939,39.833,51.23,8.229,76.755,67.418,"Class1",13.51
13,91.836,"Y",63.229,54.405,39.347,55.856,76.673,53.985,"Class2",45.874
47,6.646,"F",18.855,39.69,60.504,35.974,75.586,58.243,"Class1",13.264
10,94.546,"U",65.995,55.162,57.152,71.788,76.062,60.674,"Class2",53.525
48,48.037,"R",15.938,44.666,62.906,69.95,76.378,55.793,"Class1",1.121
8,82.957,"K",112.75,54.609,43.721,57.968,53.013,29.095,"Class2",47.212
48,28.206,"F",16.71,46.675,85.338,66.273,76.277,50.141,"Class1",69.415
47,68.21,"Z",18.919,47.923,51.302,16.71,76.536,51.201,"Class1",63.672
47,107.713,"C",16.576,49.315,62.934,43.208,76.643,47.221,"Class1",35.464
14,90.295,"K",25.4,54.527,34.608,74.441,62.981,67.49,"Class2",49.605
48,77.644,"F",15.993,57.092,78.789,80.236,76.871,46.58,"Class1",32.025
11,75.701,"U",38.579,58.467,42.194,78.986,20.048,56.885,"Class2",51.838
48,63.418,"F",17.523,34.933,76.228,1.551,76.031,69.369,"Class1",43.208
10,70.158,"Y",45.888,54.646,47.669,73.983,70.486,68.322,"Class2",55.739
7,69.707,"L",67.758,54.734,61.226,77.891,44.605,36.095,"Class2",50.344
13,62.134,"L",34.773,55.632,45.902,76.878,40.592,72.763,"Class2",53.193
13,81.981,"L",44.652,57.97,61.718,82.389,64.305,75.207,"Class2",46.742
5,87.509,"K",51.981,56.75,45.725,79.479,66.676,55.262,"Class2",52.641
48,52.15,"C",15.597,48.684,73.964,58.874,76.215,55.327,"Class1",63.345
9,66.047,"L",38.902,57.18,47.221,86.201,69.737,67.046,"Class2",44.606
8,73.204,"L",68.498,52.457,70.355,74.807,47.108,28.957,"Class2",53.738
10,69.979,"C",95.325,53.983,38.067,69.866,79.984,32.034,"Class2",47.727
48,10.308,"O",17.643,49.33,39.551,54.762,75.793,66.187,"Class1",6.424
7,83.738,"U",55.27,56.479,60.692,55.125,26.502,40.333,"Class2",51.746
7,73.506,"K",85.983,57.768,35.185,66.134,42.237,42.121,"Class2",46.144
10,75.177,"L",76.326,56.874,38.743,65.612,44.609,69.002,"Class2",55.139
11,95.722,"Y",54.42,53.299,59.814,55.652,25.704,64.108,"Class2",50.182
7,90.132,"Y",100.683,55.445,36.836,87.199,36.271,60.635,"Class2",46.252
10,75.826,"C",39.33,56.752,43.657,75.154,61.855,60.157,"Class2",55.863
8,69.025,"K",60.285,56.667,61.414,64.431,55.024,54.955,"Class2",54.727
48,63.921,"C",17.533,39.199,35.034,68.783,76.619,72.376,"Class1",6.063
13,63.973,"Y",97.743,54.726,50.894,80.356,53.507,77.54,"Class2",45.801
47,14.406,"F",17.217,52.204,52.785,13.394,76.397,70.089,"Class1",7.882
48,40.61,"Z",16.711,51.259,87.699,29.73,75.713,42.027,"Class1",64.892
47,51.013,"R",16.962,54.117,44.724,18.314,76.59,66.573,"Class1",58.291
47,58.666,"C",16.792,47.629,67.031,29.535,76.716,32.097,"Class1",2.691
10,66.942,"L",46.769,56.112,58.405,63.804,63.024,56.966,"Class2",55.752
48,29.605,"C",16.31,42.448,37.529,30.413,76.817,39.104,"Class1",39.841
47,107.957,"C",16.707,40.893,60.144,2.816,76.168,44.181,"Class1",33.126
14,82.911,"U",47.54,56.955,61.695,70.551,57.002,40.459,"Class2",45.887
14,85.697,"Y",69.29,54.571,63.727,70.639,37.246,30.652,"Class2",50.617
47,57.827,"R",16.348,48.394,70.558,44.881,75.537,34.823,"Class1",20.858
14,85.57,"L",60.008,55.604,67.59,55.281,44.649,55.597,"Class2",54.001
7,77.955,"L",17.593,56.436,68.08,54.146,64.377,34.197,"Class2",51.492
11,74.232,"Y",30.18,54.614,66.862,63.674,49.686,61.484,"Class2",50.048
6,85.575,"L",60.236,55.445,51.373,88.255,41.991,76.113,"Class2",51.399
7,86.404,"L",63.596,55.742,62.175,69.056,62.302,51.907,"Class2",48.239
11,107.098,"L",66.912,56.837,68.772,66.72,17.211,72.366,"Class2",55.427
11,63.568,"C",39.546,56.337,59.956,81.96,62.274,44.905,"Class2",46.39
47,70.391,"C",15.718,40.008,77.111,4.688,76.469,44.702,"Class1",2.128
11,77.628,"L",92.138,56.041,36.814,76.014,19.006,55.843,"Class2",44.643
48,81.299,"Z",14.876,36.182,39.06,20.531,76.635,66.553,"Class1",32.49
48,NA,"C",17.215,45.569,62.716,30.256,76.574,57.677,"Class1",12.876
11,98.688,"U",28.299,56.176,44.301,52.268,45.238,42.719,"Class2",51.264
48,-4.496,"Z",15.693,55.006,93.737,58.641,76.819,33.806,"Class1",66.912
48,117.171,"C",18.715,46.164,80.123,62.082,76.675,77.16,"Class1",29.33
47,43.421,"R",15.361,42.286,32.063,81.514,76.575,33.213,"Class1",37.384
13,68.933,"K",36.815,57.648,50.169,57.338,21.347,38.529,"Class2",46.044
13,88.642,"K",65.353,56.658,65.284,62.941,38.732,42.112,"Class2",53.003
11,69.495,"L",32.127,54.34,49.267,57.513,77.025,37.114,"Class2",44.883
48,63.21,"Z",18.785,40.977,94.841,56.652,76.2,39.638,"Class1",37.966
48,70.459,"R",17.686,45.467,58.837,9.953,75.917,46.593,"Class1",48.956
10,83.835,"U",46.162,57.112,41.377,82.637,7.19,63.758,"Class2",52.346
14,79.605,"C",10.316,54.694,37.96,53.744,40.114,65.76,"Class2",50.209
48,63.127,"F",19.354,49.973,40.106,31.788,76.551,74.154,"Class1",19.466
48,NA,"C",16.212,37.774,89.634,69.289,76.422,34.437,"Class1",57.665
14,83.145,"C",24.138,55.138,47.969,59.869,94.506,47.722,"Class2",48.716
9,92.84,"C",70.419,54.981,63.187,54.49,72.29,45.153,"Class2",46.945
47,74.118,"F",17.763,47.745,63.425,19.39,76.775,67.615,"Class1",38.307
47,42.361,"O",17.638,43.757,36.189,45.666,76.03,70.435,"Class1",19.625
48,27.888,"O",16.504,52.347,51.829,59.369,76.425,54.772,"Class1",14.716
7,68.63,"K",110.014,56.947,47.206,66.115,49.945,50.258,"Class2",47.144
13,74.656,"K",56.351,53.508,59.977,68.729,35.236,76.545,"Class2",51.785
11,86.279,"K",37.743,56.664,65.026,60.582,11.96,56.154,"Class2",46.017
48,53.236,"C",17.846,47.683,90.549,43.494,76.046,52.873,"Class1",8.146
11,NA,"Y",45.626,58.737,55.028,63.802,61.761,60.969,"Class2",52.377
48,-23.572,"R",16.462,44.895,32.248,6.822,76.239,55.28,"Class1",60.889
13,92.826,"C",76.534,56.282,63.651,72.119,60.985,59.844,"Class2",55.792
47,-10.723,"F",17.285,48.41,87.021,13.915,76.864,42.237,"Class1",72.269
48,33.777,"O",16.595,43.283,76.794,65.628,76.202,47.319,"Class1",53.799
48,101.782,"C",16.568,50.066,87.179,22.951,75.808,69.65,"Class1",48.221
14,75.395,"L",18.031,56.291,70.642,53.355,16.595,41.134,"Class2",50.81
14,88.928,"Y",38.733,57.212,38.213,72.266,52.323,53.867,"Class2",43.99
13,89.568,"C",15.996,56.436,58.631,86.935,75.522,27.449,"Class2",45.09
5,92.694,"Y",59.606,57.693,52.991,62.742,49.205,39.169,"Class2",43.099
14,67.255,"K",68.987,56.431,48.762,66.107,47.36,73.189,"Class2",45.129
11,67.992,"Y",76.471,54.636,62.433,85.692,44.306,50.92,"Class2",54.531
48,76.223,"O",15.716,46.622,55.923,2.774,76.654,NA,"Class1",45.735
48,10.15,"F",14.895,37.239,74.027,58.955,76.057,69.601,"Class1",39.904
13,89.25,"L",56.609,56.865,66.337,75.515,21.224,73.955,"Class2",50.592
7,90.251,"C",74.583,57.797,40.939,75.609,79.306,58.515,"Class2",45.283
6,81.049,"K",57.481,56.047,64.059,92.591,56.498,74.008,"Class2",51.533
